build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
731833468,1e89d8018404544e9bdd266462253da2b013a2b9,600,master,failed,313,2020-10-01 06:12:12 UTC,731833469,731833470,731833471,731833472,731833473,731833474,731833475,pull_request
655443654,a78b3a5e0d3b28ee550c70cc509d608744c88337,,master,failed,418,2020-02-26 16:59:37 UTC,655443655,655443656,655443657,655443658,655443659,655443660,655443661,push
652032680,23c34e418dc2cdf894e6c127bc2fb577ab9d1aeb,591,master,failed,304,2020-02-18 15:25:50 UTC,652032681,652032682,652032683,652032684,652032685,652032686,652032687,pull_request
651993406,8270ec6a2520e2adb33746be4bd388b2b3b8c22b,591,master,failed,306,2020-02-18 14:04:40 UTC,651993407,651993408,651993409,651993410,651993411,651993412,651993413,pull_request
619901305,7a6dd8fe4a91b779e16e55c595a501749ee97010,,master,failed,311,2019-12-03 01:19:30 UTC,619901306,619901307,619901308,619901309,619901310,619901311,619901312,push
619759885,e3be0e709beae1279761e87400a136343a2106cf,587,master,failed,417,2019-12-02 18:50:36 UTC,619759886,619759887,619759888,619759889,619759890,619759891,619759892,pull_request
619544720,95c3953321cb25f5e75464d26e03832d3bb56d79,,master,failed,328,2019-12-02 10:12:07 UTC,619544721,619544722,619544723,619544724,619544725,619544726,619544727,push
619524952,5a820c3306535e9e04c2ef67c6d5db536410a66a,586,master,failed,327,2019-12-02 09:16:28 UTC,619524953,619524954,619524955,619524956,619524957,619524958,619524959,pull_request
602911050,4cd35ce1583b30534a6aedc9b28a9a4a4068b045,,master,failed,334,2019-10-25 16:42:13 UTC,602911051,602911052,602911053,602911054,602911055,602911056,602911057,push
602909624,83f3277c939f16f1a9689000493fab9554f47df4,583,master,errored,335,2019-10-25 16:38:25 UTC,602909626,602909627,602909628,602909629,602909630,602909631,602909632,pull_request
571736266,fb670fa992005ee421050790c1935e41dd9b33fc,,3.3.1,failed,447,2019-08-14 09:28:41 UTC,571736267,571736268,571736269,571736270,571736271,571736272,571736273,push
570914027,fb670fa992005ee421050790c1935e41dd9b33fc,,master,failed,311,2019-08-12 15:56:15 UTC,570914028,570914029,570914030,570914031,570914032,570914033,570914034,push
570862085,fc57bea65d518b3a71e371a40d23736e1534b7f7,581,master,failed,314,2019-08-12 14:07:02 UTC,570862086,570862087,570862088,570862089,570862090,570862091,570862092,pull_request
570857091,a01500145388a318a08f6e2840b57382d3109771,581,master,failed,306,2019-08-12 13:56:59 UTC,570857092,570857093,570857094,570857095,570857096,570857097,570857098,pull_request
570800301,3a104b6b43225e63cbdf27d6de6090a33a13b797,,master,failed,444,2019-08-12 11:40:48 UTC,570800302,570800303,570800304,570800305,570800306,570800307,570800308,push
570796127,0b1d605cd488cd02d615bffd604a10a4afc7e389,580,master,failed,317,2019-08-12 11:27:30 UTC,570796128,570796129,570796130,570796131,570796132,570796133,570796134,pull_request
557480292,ae23b518cfa3c05a1e27e73ddf1a62274e42ecac,,master,failed,295,2019-07-11 18:46:44 UTC,557480293,557480294,557480295,557480296,557480297,557480298,557480299,push
557477631,76ff7a2a6d029db4457065d273dcfdf2f7155a33,577,master,failed,312,2019-07-11 18:41:21 UTC,557477632,557477633,557477634,557477635,557477636,557477637,557477638,pull_request
557461681,37d11dad59895391f8a22227cf087da6e67944e7,,master,failed,517,2019-07-11 18:02:11 UTC,557461682,557461683,557461684,557461685,557461686,557461687,557461688,557461689,557461690,557461691,push
557428614,a59231899f15b2b1f82afe53363e783fc6b4ff07,576,master,failed,384,2019-07-11 16:41:19 UTC,557428615,557428616,557428617,557428618,557428619,557428620,557428621,557428622,557428623,557428624,pull_request
557426900,132125935bdafec82d18b9943b88bf8bcf69cd33,576,master,failed,391,2019-07-11 16:37:43 UTC,557426901,557426902,557426903,557426904,557426905,557426906,557426907,557426908,557426909,557426910,pull_request
555910507,6098231a3a953c94fc1575609f2a9ea6ca48330d,575,master,failed,532,2019-07-08 17:42:09 UTC,555910508,555910509,555910510,555910511,555910512,555910513,555910514,555910515,555910516,555910517,pull_request
547308011,ca6364ee9374fcfd9bf5d69152102e0cb0132c8b,574,master,failed,389,2019-06-18 15:59:12 UTC,547308012,547308013,547308014,547308015,547308016,547308017,547308018,547308019,547308020,547308021,pull_request
547295874,e535a34b68659c90a5c001f2bb113cec12fea2ff,574,master,failed,460,2019-06-18 15:31:47 UTC,547295875,547295876,547295877,547295878,547295879,547295880,547295881,547295884,547295885,547295886,pull_request
544186641,7776d90547c85440a1647c4fb8caa399de3a7531,,master,passed,431,2019-06-11 11:58:06 UTC,544186642,544186643,544186644,544186645,544186646,544186647,544186648,544186649,544186650,544186651,push
544169091,b832bdf123fa507cda33b9d701c36aff315f9cac,571,master,passed,448,2019-06-11 11:09:20 UTC,544169092,544169093,544169094,544169095,544169096,544169097,544169098,544169099,544169100,544169101,pull_request
542872099,16800d4c5f0c40034c4dadbdda8d28c2c85187d4,,master,passed,582,2019-06-07 17:11:14 UTC,542872100,542872101,542872102,542872103,542872104,542872105,542872106,542872107,542872108,542872109,push
542812793,a410cf02b042e2044a6e0d33bc3941d6c9dd3b1c,570,master,passed,554,2019-06-07 15:06:28 UTC,542812794,542812795,542812796,542812797,542812798,542812799,542812800,542812801,542812802,542812803,pull_request
542810869,26c7aeeabd7726d904af4d6676cc7769d7480561,570,master,passed,648,2019-06-07 15:01:45 UTC,542810870,542810871,542810872,542810873,542810874,542810875,542810876,542810877,542810878,542810879,pull_request
542133694,9866b6ba48fa859b36cf69b7cd0bb071a38371a8,,master,passed,516,2019-06-06 07:47:31 UTC,542133695,542133696,542133697,542133698,542133699,542133700,542133701,542133702,542133703,542133704,push
541763771,a41b43e7bb2ec71d57fccc5c0f215bb3b63953ed,569,master,passed,574,2019-06-05 14:11:21 UTC,541763772,541763773,541763774,541763775,541763776,541763777,541763778,541763779,541763780,541763781,pull_request
541761920,495476c8ed0bc797388f481e2a6ee0e854685e7a,569,master,passed,599,2019-06-05 14:08:40 UTC,541761921,541761922,541761923,541761924,541761925,541761926,541761927,541761928,541761929,541761930,pull_request
541758760,21d839676fff835d8532c023a8c8b7a024474658,569,master,passed,555,2019-06-05 14:02:25 UTC,541758761,541758762,541758763,541758764,541758765,541758766,541758767,541758768,541758769,541758770,pull_request
541750456,6fcdf97cc5b212f7761256ba02d25bb1debbac1c,569,master,failed,535,2019-06-05 13:46:51 UTC,541750457,541750458,541750459,541750460,541750461,541750462,541750463,541750464,541750465,541750466,pull_request
540563285,9114de07a38aeb94e0cd13ad78bea1626b4f83cf,569,master,failed,550,2019-06-03 03:22:47 UTC,540563286,540563287,540563288,540563289,540563290,540563291,540563292,540563293,540563294,540563295,pull_request
540308258,5bdd49a0db356b378ad73f1e0afc883463f7af32,569,master,failed,558,2019-06-02 07:25:10 UTC,540308259,540308260,540308261,540308262,540308263,540308264,540308265,540308266,540308267,540308268,pull_request
532980351,367b53085063bb2c9b2da7b35130490dcfd17f79,,master,failed,1107,2019-05-15 20:00:20 UTC,532980353,532980355,532980356,532980358,532980360,532980362,532980363,532980364,532980365,532980366,push
530615297,3afd560183307f0c824b819d53adb53127906395,,3.3.0,failed,609,2019-05-10 07:02:22 UTC,530615298,530615299,530615300,530615301,530615302,530615303,530615304,530615305,530615306,530615307,push
530615286,3afd560183307f0c824b819d53adb53127906395,,master,failed,553,2019-05-10 07:00:02 UTC,530615287,530615288,530615289,530615290,530615291,530615292,530615293,530615294,530615295,530615296,push
523769710,5d1ecb09c6304d22cc447c7c08fba0bd1febc2ef,,master,failed,452,2019-04-24 02:25:14 UTC,523769711,523769712,523769713,523769714,523769715,523769716,523769717,523769718,523769719,523769720,push
521683874,830597a828c216a83fbc0b38e2ff43cb072a20a9,,master,failed,505,2019-04-18 11:59:25 UTC,521683878,521683882,521683884,521683885,521683889,521683891,521683892,521683893,521683894,521683895,push
520397853,82d28351879628ac6d445a8047e3eb63573418f1,565,master,failed,644,2019-04-15 17:22:39 UTC,520397854,520397855,520397856,520397857,520397858,520397859,520397860,520397861,520397862,520397863,pull_request
494341421,66769a4b6f8056c71055e4431b6bcd008712aad0,561,master,failed,616,2019-02-16 22:10:50 UTC,494341422,494341423,494341424,494341425,494341426,494341427,494341428,494341429,494341430,494341431,pull_request
492147314,1aef044c2a9f2ddac434d710544c082a94514a84,561,master,failed,865,2019-02-12 12:51:06 UTC,492147315,492147316,492147317,492147318,492147319,492147320,492147321,492147322,492147323,492147324,pull_request
492135617,c8f8253ff0d336d8c47f3b3da36a3661f3f8f3c7,561,master,failed,687,2019-02-12 12:21:31 UTC,492135618,492135619,492135620,492135621,492135622,492135623,492135624,492135625,492135626,492135627,pull_request
492028939,0eebfd1f8a8d01d83781c915178d0bd5b2d69b22,561,master,failed,615,2019-02-12 08:00:23 UTC,492028940,492028941,492028942,492028943,492028944,492028945,492028946,492028947,492028948,492028949,pull_request
465064428,aaaa7579266f56ad520a214d27c2ca63966180b4,558,master,failed,622,2018-12-07 17:56:24 UTC,465064429,465064430,465064431,465064432,465064433,465064434,465064436,465064438,465064439,465064440,pull_request
460247873,0a1e83df7d5ae75ab0be958f600b55c892cf98b3,,master,failed,599,2018-11-27 13:13:16 UTC,460247874,460247875,460247876,460247877,460247878,460247879,460247880,460247881,460247882,460247883,push
460247082,4277d973a1f5a3266b7ca09cb5e59dd09e547dc8,,master,failed,565,2018-11-27 13:11:13 UTC,460247083,460247084,460247085,460247086,460247087,460247088,460247089,460247090,460247091,460247092,push
460246722,dfa0a07e206eb709e9c5416397aed304bd0bc571,,master,failed,620,2018-11-27 13:09:20 UTC,460246723,460246724,460246725,460246727,460246728,460246730,460246731,460246732,460246733,460246734,460246735,push
460234643,2546dceee83146a7c0b6e89752656375fb9e2d85,,master,failed,604,2018-11-27 12:39:00 UTC,460234644,460234645,460234646,460234647,460234648,460234649,460234650,460234651,460234652,460234653,460234654,push
460184021,46fdabf83a52b551c0e5565f433a3e61701362b1,557,master,failed,633,2018-11-27 10:33:01 UTC,460184022,460184023,460184024,460184025,460184026,460184027,460184028,460184029,460184030,460184031,460184032,pull_request
460179760,d4c8998d1bbc0183ac47718a1b0e62757f2ae482,557,master,failed,976,2018-11-27 10:23:53 UTC,460179761,460179762,460179763,460179764,460179766,460179768,460179769,460179770,460179771,460179772,460179773,pull_request
443841855,32ef0e84da3f99b1de645a4903dfd37cce61b9df,555,master,failed,756,2018-10-19 18:54:29 UTC,443841856,443841857,443841858,443841859,443841860,443841861,443841862,443841863,443841864,443841865,443841866,pull_request
443352170,f8eff0d3eea00bc247e2b31f115301292aa4d143,555,master,failed,964,2018-10-18 19:22:18 UTC,443352171,443352172,443352173,443352174,443352175,443352176,443352177,443352178,443352179,443352180,443352181,pull_request
443343298,ece88dca5b10136831ed343afcff1f6d747a4fd6,555,master,failed,588,2018-10-18 19:03:39 UTC,443343299,443343300,443343301,443343302,443343303,443343304,443343305,443343306,443343307,443343308,443343309,pull_request
440122634,600dd7f59aea97641e5203de2bb7eca1a15fb76b,,master,failed,808,2018-10-11 12:40:28 UTC,440122636,440122638,440122640,440122642,440122644,440122646,440122648,440122649,440122650,440122651,440122652,push
440116281,c60ed0d6d48559858ef50c4a207e7cf4da716482,554,master,errored,1347,2018-10-11 12:21:38 UTC,440116282,440116283,440116284,440116285,440116286,440116287,440116288,440116289,440116290,440116291,440116292,pull_request
412447697,223b30cdc39d5a4a1429e04cd07ad9e00697b93d,552,master,failed,523,2018-08-06 00:38:27 UTC,412447698,412447699,412447700,412447701,412447702,412447703,412447704,412447705,412447706,412447707,412447708,pull_request
400714845,4c3bcc8c311a6fe164fcc1348a609380547711a4,550,master,failed,742,2018-07-06 03:39:21 UTC,400714846,400714847,400714848,400714849,400714850,400714851,400714852,400714853,400714854,400714855,400714856,pull_request
400713979,69f082bcf0230d585f0a7f62b5624f0296550aab,550,master,failed,618,2018-07-06 03:33:53 UTC,400713980,400713981,400713982,400713983,400713984,400713985,400713986,400713987,400713988,400713989,400713990,pull_request
357260185,ba6a39eea4b560c28f458ba6575825dc41603e1c,,master,failed,713,2018-03-23 06:56:43 UTC,357260186,357260187,357260188,357260189,357260190,357260191,357260192,357260193,357260194,357260195,357260196,push
337421828,a4cf817c4370f88ce1b77a96836a3da04c4c650d,542,master,failed,929,2018-02-05 06:38:06 UTC,337421829,337421830,337421831,337421832,337421833,337421834,337421835,337421836,337421837,337421838,337421839,pull_request
301960111,bc9dbd9d6c0a65df386fd4255ba8599d10a806f1,,v3.2.2,failed,610,2017-11-14 14:21:15 UTC,301960112,301960113,301960114,301960115,301960116,301960117,301960118,301960119,301960120,301960121,301960122,push
301960075,bc9dbd9d6c0a65df386fd4255ba8599d10a806f1,,master,failed,668,2017-11-14 14:18:53 UTC,301960076,301960077,301960078,301960081,301960084,301960087,301960088,301960089,301960090,301960091,301960092,push
287387906,72e6737208705f661198f6b44c279a54c1d1fc55,,master,failed,460,2017-10-13 04:35:23 UTC,287387907,287387908,287387909,287387910,287387911,287387912,287387913,287387914,287387915,287387916,287387917,push
286599751,76b16c4b17d32c02a259de963cf67181d8c948ea,536,master,failed,505,2017-10-11 16:20:57 UTC,286599753,286599758,286599762,286599765,286599769,286599772,286599776,286599786,286599788,286599792,286599793,pull_request
274902089,ec062ff60d0505f8949c157a4483471373efd126,,master,failed,506,2017-09-13 05:43:06 UTC,274902094,274902095,274902096,274902097,274902098,274902099,274902100,274902101,274902102,274902103,274902104,push
261035360,f0e51dfef9fd73eb4a15922c4ea39a7d48ac2472,530,master,passed,808,2017-08-04 14:45:28 UTC,261035361,261035362,261035363,261035364,261035365,261035366,261035367,261035368,261035369,pull_request
254736557,5d5f397053793759883865f9476f2fa3f89ec038,,master,passed,978,2017-07-18 06:52:05 UTC,254736558,254736559,254736560,254736563,254736564,254736565,254736566,254736567,254736568,254736569,254736570,push
254565371,a0523205733c4118e92e064b377990a119c28ebb,,master,passed,949,2017-07-17 19:39:11 UTC,254565372,254565373,254565374,254565375,254565376,254565377,254565378,254565379,254565380,254565381,254565382,push
254527622,1cd3e4187b66be47879d7ecf6d2dd936e86d61fe,,master,passed,959,2017-07-17 17:21:03 UTC,254527623,254527625,254527626,254527628,254527632,254527634,254527636,254527637,254527638,254527639,254527640,push
254512138,cdcb4e26cd9541c47ba6e13290d64d983381de0e,528,master,passed,941,2017-07-17 16:33:59 UTC,254512139,254512140,254512141,254512142,254512143,254512144,254512145,254512146,254512147,254512148,254512149,pull_request
254509389,8e07e5db4c7526d78d42f5b9b725740313a6f598,528,master,failed,1148,2017-07-17 16:26:06 UTC,254509390,254509391,254509392,254509394,254509395,254509397,254509399,254509401,254509404,254509405,254509407,pull_request
254367818,6218a45704293babe2310db77e4ca36ba5759a98,526,master,passed,1104,2017-07-18 06:44:00 UTC,254367819,254367820,254367821,254367822,254367823,254367824,254367825,254367826,254367827,254367828,254367829,pull_request
241294567,bb1ef57ec7d3e14ce50781331324f9f560546999,524,master,passed,1008,2017-07-17 18:44:54 UTC,241294568,241294569,241294571,241294572,241294573,241294574,241294575,241294576,241294577,241294578,241294579,pull_request
238698207,521ee7bef940b8963580f2727f2a6477102a30ec,,master,failed,792,2017-06-02 10:37:44 UTC,238698208,238698209,238698210,238698211,238698212,238698213,238698214,238698215,238698216,238698217,238698218,push
238662507,9575481b62a752e1dee89ef700b587d4e0d534eb,522,master,failed,801,2017-06-02 08:40:13 UTC,238662508,238662509,238662510,238662511,238662512,238662513,238662514,238662515,238662516,238662517,238662518,pull_request
230662216,d87fdb45c586a5aee57ebd7d40177746fde97af8,,master,failed,843,2017-05-10 08:19:29 UTC,230662217,230662218,230662219,230662220,230662221,230662222,230662223,230662224,230662225,230662226,230662227,push
224238126,95c86bc90c401320a608de617dd30ade442bbcd1,,master,errored,715,2017-04-21 06:44:15 UTC,224238127,224238128,224238129,224238130,224238131,224238132,224238133,224238134,224238135,224238136,224238137,push
224153063,232a3442245d030b67a7b1f4edeb09dd8afba69e,518,master,passed,717,2017-04-20 22:56:31 UTC,224153064,224153065,224153066,224153067,224153068,224153069,224153070,224153071,224153072,224153073,224153074,pull_request
222403109,f47ae1dc69ebd263e2378e5a1a8e624ce25e8570,,master,passed,707,2017-04-15 18:16:16 UTC,222403110,222403111,222403112,222403113,222403114,222403115,222403116,222403117,222403118,222403119,222403120,push
217522334,1670cb87c76ff117a2f67031f9b782c6d39c3da2,516,master,passed,644,2017-04-01 13:34:33 UTC,217522335,217522336,217522337,217522338,217522339,217522340,217522341,217522342,217522343,217522344,217522345,pull_request
212873905,4736421003c2dd0a41bb60c2f5f12be88496999c,,master,passed,684,2017-03-20 05:16:57 UTC,212873906,212873907,212873908,212873909,212873910,212873911,212873912,212873913,212873914,212873915,212873916,push
212870121,545d26d295132654f4ab398b6f6221de5142b1da,515,master,passed,675,2017-03-20 04:48:12 UTC,212870122,212870123,212870124,212870125,212870126,212870127,212870128,212870129,212870130,212870131,212870132,pull_request
210089381,4bcf7eb10527be124472ac27413764f246b258f2,513,master,failed,741,2017-03-11 17:26:36 UTC,210089382,210089383,210089384,210089385,210089386,210089387,210089388,210089389,210089390,210089391,210089392,pull_request
206826751,6de167602bd9d054edf891cfb771e8c14676ef2e,512,master,passed,659,2017-03-02 00:45:01 UTC,206826752,206826753,206826754,206826755,206826756,206826757,206826758,206826759,206826760,206826761,206826762,pull_request
202412186,ede0b090e751a9953a08db9cefa319b526429f21,510,master,failed,674,2017-02-16 21:45:03 UTC,202412187,202412188,202412189,202412190,202412191,202412192,202412193,202412194,202412195,202412196,202412197,pull_request
196001559,d0f0e116875b5ff44cffb8196f0ce4f940801679,,v3.2.1,passed,632,2017-01-27 20:54:57 UTC,196001561,196001563,196001564,196001566,196001568,196001570,196001571,196001573,196001575,196001576,196001578,push
186812157,5910af77382b249b2ba9b2fe7d3f7f57151ffe74,,v3.2.1,passed,670,2016-12-26 17:24:58 UTC,186812158,186812159,186812160,186812161,186812162,186812163,186812164,186812165,186812166,186812167,186812168,push
186811652,5910af77382b249b2ba9b2fe7d3f7f57151ffe74,,master,passed,691,2016-12-26 17:22:32 UTC,186811653,186811654,186811655,186811656,186811657,186811658,186811659,186811660,186811661,186811662,186811663,push
185519789,00db9b72c5e41dc585f6456a8e6d7513f39b647d,,master,passed,604,2016-12-20 16:56:49 UTC,185519791,185519792,185519794,185519797,185519798,185519801,185519804,185519805,185519817,185519822,185519827,push
183862634,71a29962cb67cd51977f75992868616693203ed1,,master,passed,792,2016-12-14 09:31:44 UTC,183862635,183862637,183862638,183862639,183862640,183862641,183862642,183862643,183862644,183862645,183862646,push
182736943,d075cb484b906f9bff94a46e3a3434b17ab273e7,503,master,failed,617,2016-12-09 22:32:00 UTC,182736945,182736948,182736950,182736951,182736953,182736954,182736955,182736956,182736957,182736960,182736961,pull_request
