build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
721672802,ff47427ac093ffa76fed3b191c59d6039c4bb0e5,168,next,failed,407,2020-08-27 12:23:07 UTC,721672803,721672804,721672805,721672806,pull_request
720968446,0a0e3b8245a5f69e3e4572a5dbbedef564a5c3b3,166,master,failed,367,2020-08-25 11:51:40 UTC,720968447,720968448,720968449,720968450,pull_request
667650525,ef3121c67f88b422cbaca0cac828418da977a908,165,next,failed,346,2020-03-27 11:16:50 UTC,667650526,667650527,667650528,667650529,pull_request
652063924,fb5176ef5d0c1be18ce781b75160ce784b55a4b4,163,master,failed,360,2020-02-18 16:32:11 UTC,652063925,652063926,652063927,652063928,pull_request
648293502,4a72c0cbd6d1e7b997b2b8ad170b7a38e400dfca,,master,failed,354,2020-02-10 08:19:39 UTC,648293503,648293504,648293505,648293506,push
644758752,2361973efdcc6f33eb5694fb6e36d4b986169063,161,master,failed,357,2020-02-01 13:22:12 UTC,644758753,644758754,644758755,644758756,pull_request
644757455,4f52906b84b4c0dd430c4a6790881444947e7649,,next,failed,361,2020-02-01 13:18:23 UTC,644757456,644757457,644757458,644757459,push
644755556,89ecfcb63c1b742e01ced2a6710e192bbd82506b,160,next,failed,381,2020-02-01 13:10:26 UTC,644755557,644755558,644755559,644755560,pull_request
644755081,fccd2b44c51333f1315edccfa114aa9c50313392,,doc/small_typo,failed,497,2020-02-01 13:07:43 UTC,644755082,644755083,644755084,644755085,push
644747877,a5891a15003840bcc6cf59a36f3f239f8175dd95,,next,failed,357,2020-02-01 12:35:31 UTC,644747878,644747879,644747880,644747881,push
644745404,2053b3f8cd44a2c93d6f198bbdba6062c416d3eb,159,master,failed,352,2020-02-01 12:23:55 UTC,644745405,644745406,644745407,644745408,pull_request
644745355,d4cb30664b276609ec94fd6c3311c6418f3a6c83,159,master,canceled,0,,644745356,644745357,644745358,644745359,pull_request
644303673,75ff4cb77564f92e84f17e71fae9bb67171e6e96,159,master,failed,363,2020-01-31 11:11:10 UTC,644303674,644303675,644303676,644303677,pull_request
598753855,54aa7c8e2b689f19fafcc00e87be762ee256c0d2,,master,failed,398,2019-10-16 16:46:53 UTC,598753856,598753857,598753858,598753859,push
598753607,7ebc32daaf3f924a91d8f8cdf5ba30a8d5ee8bd5,,master,failed,410,2019-10-16 16:45:58 UTC,598753608,598753609,598753610,598753611,push
