build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
754255413,3c3ed602a5b79bec32040c8bf9ac5cb097be8902,,devel,passed,1527,2021-01-13 09:15:27 UTC,754255414,754255415,push
754255368,5c9030b5a6d93be1dbe24eca9e002d4f0fae2776,,devel,canceled,0,,754255369,754255370,push
754254693,b07e1fb8c98dc1cf9fb28cdfcd9c0ba33c257311,,devel,passed,2015,2021-01-13 09:10:44 UTC,754254694,754254695,push
754173477,c6115735c71d4952de128f983858170d5cc15ea6,,master,failed,1775,2021-01-13 01:37:42 UTC,754173479,754173480,push
754172722,42100c7518d5d7a806b84f1c5cfe5eba00309e90,2321,master,errored,1568,2021-01-12 19:22:06 UTC,754172723,754172724,pull_request
754171435,9ddf5c72be852525c64f92bd826f8700d5cd9e36,,master,passed,1277,2021-01-12 19:11:06 UTC,754171436,754171437,push
754120341,5af7fbfe86877bf31d79fdca909528815769cc5d,2321,master,passed,1311,2021-01-12 13:56:38 UTC,754120342,754120343,pull_request
753848154,08d911d3232a711c245464d99087d082ff2b927f,2318,master,passed,1272,2021-01-11 01:10:52 UTC,753848155,753848156,pull_request
753718462,cc5640326b6f49bddc8c861453e2fe2240dbb431,,master,passed,1158,2021-01-09 19:47:39 UTC,753718463,753718464,push
753714714,428f7c01909a855272199799ac44185412c5dcc9,2131,master,passed,1130,2021-01-09 19:04:45 UTC,753714715,753714716,pull_request
753477497,bf447d77035c0c67f4c9306696bd5541cbcb3e11,,master,failed,1218,2021-01-08 04:36:48 UTC,753477498,753477499,push
753373315,a216e4256a62ec437e18843a1573d760f6e04004,2313,master,failed,1252,2021-01-07 15:44:04 UTC,753373317,753373322,pull_request
753322358,cbb008c938942b096ce4c09bc5867859fb7de50e,,master,passed,1132,2021-01-07 07:51:12 UTC,753322359,753322360,push
753303119,798e48479377871d6d24288a200ffca1cebb79fc,2309,master,passed,1327,2021-01-07 04:26:42 UTC,753303120,753303121,pull_request
752727542,ec9bcdd37756adf57de9cfedc1e94f572a8ed079,2309,master,failed,1181,2021-01-04 03:07:07 UTC,752727543,752727544,pull_request
752721740,d176302f78427e372239a22932cd32cba89a3855,2308,master,passed,1251,2021-01-04 02:07:42 UTC,752721741,752721742,pull_request
752716529,63a4f00f2f59ba7ed2752c3ac9fdfda96ae202ee,2307,master,passed,1099,2021-01-04 01:05:54 UTC,752716530,752716531,pull_request
752683467,eaa0c52b457fc7a98e1ca8d5a33aad9397b18662,,master,failed,1204,2021-01-03 20:22:02 UTC,752683468,752683469,push
752679171,f6e8114494ed23dce16880d6ff151131c2deb421,2306,master,passed,1207,2021-01-03 18:40:08 UTC,752679172,752679173,pull_request
752673110,46b25a077efd853c24aa796298b182f4132799f0,2306,master,failed,1125,2021-01-03 18:32:56 UTC,752673111,752673112,pull_request
752615649,82791f7efccde5b30da0b4d44f10d214ae5c0c0d,,master,passed,1102,2021-01-03 05:39:19 UTC,752615650,752615651,push
752610792,fd4fb50783152e9a2350c1f3667cd15890fddb3b,2305,master,passed,1086,2021-01-03 04:28:08 UTC,752610793,752610794,pull_request
752562713,8c533e34eacf310a0babbcdf6c512a08eb447389,,master,passed,1195,2021-01-02 19:13:22 UTC,752562714,752562715,push
752562643,8c533e34eacf310a0babbcdf6c512a08eb447389,,0.25.0,passed,1505,2021-01-02 19:30:59 UTC,752562644,752562645,push
752562640,8c533e34eacf310a0babbcdf6c512a08eb447389,,temp,errored,85,2021-01-02 19:11:34 UTC,752562641,752562642,push
752535182,37708ad9cd5d6f37cee63a1ee1a8308f60283c3d,,master,passed,1154,2021-01-02 15:50:27 UTC,752535183,752535184,push
752530537,d779ff7e6dcf068fbcf743bed45127c3b857ec92,,master,passed,1158,2021-01-02 15:16:26 UTC,752530538,752530539,push
752398317,fd8858f8c93e38d50f00cd21430e21d89e2f9399,,master,passed,1126,2021-01-01 13:45:02 UTC,752398318,752398319,push
752261658,6e93eefc82d8fb749e97d094e6ad6fbbe09d289b,,master,passed,1113,2020-12-31 10:13:54 UTC,752261659,752261660,push
752261617,17a8aa01da6346e2c5ab81db09edf2e0ba05f9ad,2304,master,errored,82,2020-12-31 10:13:06 UTC,752261618,752261619,pull_request
752231339,012ee9ca8504f2461345d1b111f3f53742faeb62,,master,passed,1116,2020-12-31 03:59:19 UTC,752231340,752231341,push
