build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
761596488,6a27b00407b7845d2b19d4ec1a1e269c207f8957,,master,failed,3244,2021-03-05 16:29:53 UTC,761596489,761596493,761596494,761596495,761596496,761596502,761596503,cron
761302905,6a27b00407b7845d2b19d4ec1a1e269c207f8957,,master,failed,3241,2021-03-03 16:28:07 UTC,761302908,761302909,761302910,761302911,761302912,761302913,761302914,cron
760965126,6a27b00407b7845d2b19d4ec1a1e269c207f8957,,master,failed,3259,2021-03-01 16:32:48 UTC,760965127,760965128,760965129,760965130,760965131,760965132,760965133,cron
760711278,6a27b00407b7845d2b19d4ec1a1e269c207f8957,,master,failed,3235,2021-02-27 16:19:34 UTC,760711279,760711280,760711282,760711283,760711285,760711286,760711288,cron
760466040,6a27b00407b7845d2b19d4ec1a1e269c207f8957,,master,failed,3231,2021-02-25 16:26:12 UTC,760466043,760466045,760466047,760466049,760466051,760466052,760466054,cron
760178570,6a27b00407b7845d2b19d4ec1a1e269c207f8957,,master,failed,3262,2021-02-23 16:22:49 UTC,760178571,760178572,760178574,760178575,760178576,760178577,760178579,cron
759871425,6a27b00407b7845d2b19d4ec1a1e269c207f8957,,master,failed,3248,2021-02-21 16:17:50 UTC,759871432,759871433,759871434,759871437,759871438,759871439,759871440,cron
759771650,6a27b00407b7845d2b19d4ec1a1e269c207f8957,,master,failed,3212,2021-02-20 16:15:44 UTC,759771655,759771660,759771662,759771663,759771664,759771665,759771669,cron
759500174,6a27b00407b7845d2b19d4ec1a1e269c207f8957,,master,failed,3213,2021-02-18 16:20:42 UTC,759500176,759500178,759500179,759500180,759500181,759500182,759500183,cron
759206359,6a27b00407b7845d2b19d4ec1a1e269c207f8957,,master,failed,3224,2021-02-16 16:22:25 UTC,759206360,759206361,759206362,759206363,759206364,759206365,759206366,cron
758927491,6a27b00407b7845d2b19d4ec1a1e269c207f8957,,master,failed,3222,2021-02-14 16:13:17 UTC,758927492,758927493,758927494,758927495,758927496,758927497,758927498,cron
758706850,6a27b00407b7845d2b19d4ec1a1e269c207f8957,,master,failed,3244,2021-02-12 16:33:33 UTC,758706851,758706852,758706853,758706854,758706855,758706856,758706858,cron
758392607,6a27b00407b7845d2b19d4ec1a1e269c207f8957,,master,failed,3259,2021-02-10 16:45:22 UTC,758392613,758392614,758392615,758392616,758392618,758392619,758392621,cron
758082190,6a27b00407b7845d2b19d4ec1a1e269c207f8957,,master,failed,3266,2021-02-08 16:36:39 UTC,758082192,758082193,758082194,758082195,758082196,758082197,758082198,cron
757827974,6a27b00407b7845d2b19d4ec1a1e269c207f8957,,master,failed,3263,2021-02-06 16:11:29 UTC,757827977,757827980,757827981,757827982,757827983,757827987,757827989,cron
757568655,6a27b00407b7845d2b19d4ec1a1e269c207f8957,,master,failed,3257,2021-02-04 16:38:01 UTC,757568656,757568657,757568658,757568659,757568660,757568661,757568662,cron
757251702,6a27b00407b7845d2b19d4ec1a1e269c207f8957,,master,failed,3268,2021-02-02 16:35:44 UTC,757251720,757251726,757251728,757251735,757251738,757251747,757251751,cron
756945921,6a27b00407b7845d2b19d4ec1a1e269c207f8957,,master,failed,3236,2021-01-31 16:23:22 UTC,756945926,756945929,756945930,756945932,756945936,756945938,756945939,cron
756731763,6a27b00407b7845d2b19d4ec1a1e269c207f8957,,master,failed,3241,2021-01-29 18:08:45 UTC,756731764,756731765,756731766,756731768,756731770,756731771,756731772,cron
756430102,6a27b00407b7845d2b19d4ec1a1e269c207f8957,,master,failed,3251,2021-01-27 17:47:48 UTC,756430103,756430105,756430106,756430107,756430108,756430109,756430111,cron
756110406,6a27b00407b7845d2b19d4ec1a1e269c207f8957,,master,failed,3243,2021-01-25 17:04:09 UTC,756110407,756110408,756110409,756110410,756110411,756110412,756110413,cron
755840306,6a27b00407b7845d2b19d4ec1a1e269c207f8957,,master,failed,3222,2021-01-23 16:11:42 UTC,755840307,755840311,755840312,755840313,755840314,755840315,755840316,cron
755550990,6a27b00407b7845d2b19d4ec1a1e269c207f8957,,master,failed,3264,2021-01-21 17:03:07 UTC,755550991,755550992,755550993,755550994,755550998,755551000,755551001,cron
755197672,6a27b00407b7845d2b19d4ec1a1e269c207f8957,,master,failed,3236,2021-01-19 16:17:54 UTC,755197673,755197674,755197675,755197677,755197678,755197680,755197681,cron
754883152,6a27b00407b7845d2b19d4ec1a1e269c207f8957,,master,failed,3215,2021-01-17 15:58:44 UTC,754883153,754883154,754883155,754883156,754883157,754883158,754883159,cron
754645223,6a27b00407b7845d2b19d4ec1a1e269c207f8957,,master,failed,3237,2021-01-15 16:14:30 UTC,754645225,754645227,754645228,754645229,754645230,754645231,754645232,cron
