build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
566586379,13bd1bc467686f7eb38fab41702d5f7cd673290d,84,master,canceled,0,,566586380,566586381,566586382,566586383,566586384,566586385,566586386,pull_request
566586362,5057a4135bfa1116c298d1d68101536653657c43,,enable-use-with-webpack,canceled,0,,566586363,566586364,566586365,566586366,566586367,566586368,566586369,push
566585807,477aebbc451d70bc5429f1ad657ccbac7575af3d,,master,passed,1448,2019-08-01 17:24:14 UTC,566585808,566585809,566585810,566585811,566585812,push
566582065,6149a2882ecec9115f43fc805fb757fb036dec18,84,master,canceled,0,,566582066,566582067,566582068,566582069,566582070,566582071,566582072,pull_request
566582057,f8c0ceca07d554d831bf9af3dd2277387bb6ed37,,enable-use-with-webpack,errored,1411,2019-08-01 17:18:51 UTC,566582058,566582059,566582060,566582061,566582062,566582063,566582064,push
566580651,c207438f79cfece89642bfbc5a5eae085b585204,85,master,passed,1453,2019-08-01 17:13:40 UTC,566580652,566580653,566580654,566580655,566580656,pull_request
566580635,f8a11d73a39af3346925508229e796a1cc0587d3,,fix-changelog,passed,1586,2019-08-01 17:08:31 UTC,566580636,566580637,566580638,566580639,566580640,push
566578979,34f8de086d8c33712aca807dfd64a9baf8920111,85,master,canceled,56,2019-08-01 17:07:13 UTC,566578980,566578981,566578984,566578985,566578986,pull_request
566578934,d1514c23065cc4ecf930efedbf04470fb059f7ca,,fix-changelog,canceled,837,2019-08-01 17:04:45 UTC,566578935,566578936,566578937,566578938,566578939,push
566577375,98062f0bf84f906291a0cbe54bb0043d0d4c99f7,85,master,canceled,131,2019-08-01 17:02:16 UTC,566577376,566577377,566577378,566577379,566577380,pull_request
566577167,d73fe13beb8051b18b3f923e578c04affebdf668,,fix-changelog,canceled,1099,2019-08-01 17:00:48 UTC,566577168,566577169,566577170,566577171,566577172,push
566559903,5b8cfb31f290604ecfb83598004c0846597dacf7,84,master,failed,1541,2019-08-01 16:29:03 UTC,566559904,566559905,566559906,566559907,566559908,566559909,566559910,pull_request
566559887,6fc10b467e5f7acfeeb69e1da2ece317eb5fad86,,enable-use-with-webpack,failed,1535,2019-08-01 16:24:02 UTC,566559888,566559889,566559890,566559891,566559892,566559893,566559894,push
566543816,7ac5630d8fe4f23f9029e380bf35bf80ede16ad0,,0.10.0,failed,1251,2019-08-01 15:54:25 UTC,566543817,566543818,566543819,566543820,566543821,push
566543799,b12edcbb2571a26bb9041ce11cdc813ce21a5a78,,master,failed,1159,2019-08-01 15:53:19 UTC,566543802,566543803,566543804,566543805,566543807,push
566429453,7f336a93150708267ff7efc69949262d9c6fe8a7,84,master,passed,1504,2019-08-01 11:43:33 UTC,566429454,566429455,566429456,566429457,566429458,566429459,566429460,pull_request
566429434,005f0e0491c18dc31f9822d08bfc4901be335cac,,enable-use-with-webpack,passed,1481,2019-08-01 11:38:02 UTC,566429435,566429436,566429437,566429438,566429439,566429440,566429441,push
566426254,0a67836ee32babc941e2347361f56d6b9a185029,84,master,passed,1620,2019-08-01 11:32:04 UTC,566426255,566426256,566426257,566426258,566426259,566426260,566426261,pull_request
566426207,d4a094ba0c7679abc6cf550c13e1db51c3080702,,enable-use-with-webpack,passed,1604,2019-08-01 11:26:17 UTC,566426208,566426209,566426210,566426211,566426212,566426213,566426214,push
566420904,98d3edc0efa576fc109db895b747714a6bdc62f9,84,master,passed,1566,2019-08-01 11:20:27 UTC,566420905,566420906,566420907,566420908,566420909,566420912,566420913,pull_request
566420860,306e1ab278af85f2f19def08fe8e74db36cb9030,,enable-use-with-webpack,passed,1535,2019-08-01 11:15:18 UTC,566420861,566420862,566420863,566420864,566420865,566420866,566420867,push
566411144,edd010adf5284ae49a5d3e9325771a14d0c8a28a,84,master,passed,1401,2019-08-01 10:56:37 UTC,566411145,566411146,566411147,566411148,566411149,566411150,566411151,pull_request
566411132,ecc8001c3081247ae85873e3e6de41977dfc5263,,enable-use-with-webpack,passed,1485,2019-08-01 10:51:01 UTC,566411133,566411134,566411135,566411136,566411137,566411138,566411139,push
566409659,450e156e743b8f81cecae5a72504731c395e4d53,84,master,canceled,0,,566409660,566409661,566409662,566409663,566409664,566409665,566409666,pull_request
566409636,457b133b135f0a8be443cf008f497d2646c2e9d5,,enable-use-with-webpack,errored,423,2019-08-01 10:46:23 UTC,566409637,566409638,566409639,566409640,566409641,566409642,566409643,push
566408228,790586a759dc1b5013fafdf4bb451cdcce74e4c0,84,master,canceled,0,,566408229,566408230,566408231,566408232,566408233,566408234,566408235,pull_request
566408207,478b783015af812d92e07e449edb7f9c4a51e095,,enable-use-with-webpack,canceled,0,,566408209,566408211,566408212,566408214,566408215,566408217,566408220,push
566407631,3666cfad9da0fcf07b0ac854bff9e69955b41dec,,master,passed,1290,2019-08-01 10:44:24 UTC,566407632,566407633,566407634,566407635,566407636,push
566406672,39fc58aab533f0de92624c6137bec4d8a1153210,,develop,errored,170,2019-08-01 10:43:07 UTC,566406673,566406674,566406675,566406676,566406677,push
566406546,27816b27b7341b040beba38ae57fc4225de266ce,84,master,passed,1558,2019-08-01 10:37:42 UTC,566406547,566406548,566406549,566406550,566406551,566406552,566406553,pull_request
566406532,2701796f399767bddb5023af02de2c87903718f6,,enable-use-with-webpack,passed,925,2019-08-01 10:33:50 UTC,566406533,566406534,566406535,566406536,566406537,566406538,566406539,push
566403892,8d0a5b569f2c912a0a2e335468bea86abaf037f0,84,master,passed,1008,2019-08-01 10:30:00 UTC,566403893,566403894,566403895,566403896,566403897,566403898,566403899,pull_request
566403860,8fca0b260362ff12dcd16d0ad329eddfae501b41,,enable-use-with-webpack,passed,958,2019-08-01 10:26:44 UTC,566403861,566403862,566403863,566403864,566403865,566403866,566403867,push
530187901,c3df4de865d576a254002a11f320b19e13e31791,,v0.9.1,passed,697,2019-05-09 09:18:53 UTC,530187902,530187903,530187904,530187905,530187906,push
530163890,c3df4de865d576a254002a11f320b19e13e31791,,master,passed,749,2019-05-09 08:18:55 UTC,530163891,530163892,530163893,530163894,530163895,push
530162283,a3b57d1e4424e2fadabcd526d170c4868d55159c,,master,passed,713,2019-05-09 08:16:42 UTC,530162284,530162285,530162286,530162287,530162288,push
530162226,d7e402b0e2f37877573f003ed475faf7b0d0222c,81,master,errored,147,2019-05-09 08:14:43 UTC,530162229,530162230,530162231,530162232,530162233,pull_request
530162170,78d6aff2276f2d341f643b095515f8aaba5e67c2,,fix-xss-when-using-js-reverse-inline,passed,740,2019-05-09 08:13:21 UTC,530162171,530162172,530162173,530162174,530162175,push
529648976,071439127d3793551b46670f9a91924900e500c3,,master,passed,704,2019-05-08 07:19:25 UTC,529648977,529648978,529648979,529648980,529648981,push
529267937,35418fbca2f6f63437f84681d29b59a524826939,71,develop,passed,1219,2019-05-07 12:17:50 UTC,529267938,529267939,529267940,529267941,529267942,pull_request
529253947,0bb355e2da373ff47a33d1124edf5cf2727d0f56,71,develop,passed,1199,2019-05-07 11:39:58 UTC,529253948,529253949,529253950,529253951,529253952,pull_request
529247827,b6647d1d6614c467a808f21fe1827cdad470fff0,71,develop,failed,808,2019-05-07 11:24:48 UTC,529247828,529247829,529247830,529247831,529247832,pull_request
529246705,4dba0b214e23ea7b125c13e0fd0bc186eb7e83c5,71,develop,failed,808,2019-05-07 11:21:50 UTC,529246706,529246707,529246708,529246709,529246710,pull_request
528440928,5b13f85581190ebd346af1c7915d9290f7e34be2,,v0.9.0,passed,751,2019-05-05 13:11:51 UTC,528440929,528440930,528440931,528440932,528440933,push
528440908,5b13f85581190ebd346af1c7915d9290f7e34be2,,master,passed,716,2019-05-05 13:08:47 UTC,528440909,528440910,528440911,528440912,528440913,push
528440838,5b13f85581190ebd346af1c7915d9290f7e34be2,,develop,passed,741,2019-05-05 13:07:35 UTC,528440839,528440840,528440841,528440842,528440843,push
528437738,dd88d9d2d7ed475d72ad5f3fb80304455a98fb23,,develop,passed,771,2019-05-05 12:56:29 UTC,528437740,528437741,528437743,528437745,528437746,push
528431265,ef8693e357a6d1c197895f18073e74d617348933,,develop,passed,747,2019-05-05 12:28:31 UTC,528431266,528431267,528431268,528431269,528431270,push
528430292,644ab67fdd36fab30fd18d734dc3a513c0ab07e6,,develop,passed,755,2019-05-05 12:24:56 UTC,528430293,528430294,528430295,528430296,528430297,push
528416275,52e3ad3284b003a706e29fcec60d529c88f9bc52,,develop,passed,877,2019-05-05 11:12:48 UTC,528416276,528416277,528416278,528416279,528416280,push
528412646,1177652065b597730d13e8204539e4b3390d7761,,master,passed,662,2019-05-05 10:54:31 UTC,528412647,528412648,528412649,528412650,push
528412157,c12234996cce0850103cb3cd47cca6c5eef3f616,,develop,failed,993,2019-05-05 10:50:58 UTC,528412158,528412159,528412160,528412161,528412162,528412163,528412164,push
454192029,fe4bc0ec4f5718f0b2074b65d3078f9a8f7d9b8b,77,develop,passed,2273,2018-11-12 21:53:19 UTC,454192030,454192031,454192032,454192033,454192034,454192035,454192036,pull_request
451791334,89c3a1fd8f861eba78a5b0d72d9e9e9ec6e4f981,74,master,passed,620,2018-11-07 09:30:54 UTC,451791335,451791336,451791337,451791338,pull_request
442599995,5d7c97654df17993cce70fb0df4f9a289efb9e7b,76,master,passed,603,2018-10-17 10:01:16 UTC,442599996,442599997,442599998,442599999,pull_request
442125970,5bf7f464d2863cd8cedcd229b450b852611e59ba,76,master,errored,454,2018-10-16 11:32:51 UTC,442125971,442125972,442125973,442125974,pull_request
441635823,e2a2a50849cace8e62f00e719224e24888162776,74,master,passed,663,2018-10-15 12:34:27 UTC,441635824,441635825,441635826,441635827,pull_request
431385254,3e8bdefdcb96ea91e918fbc5a449e40a4441d89d,72,develop,passed,1951,2018-09-21 08:14:32 UTC,431385259,431385260,431385261,431385262,431385263,431385264,431385265,pull_request
431283002,9e3b197b9f7d0e9b5562b9e2b9fdcfdada84c3ba,72,develop,passed,2366,2018-09-21 00:20:35 UTC,431283003,431283004,431283005,431283006,431283007,431283008,431283009,pull_request
431282337,bc1b49429aaa8714ff246cd4da9bc0543f01d6f0,72,develop,passed,1934,2018-09-21 00:11:42 UTC,431282339,431282341,431282343,431282345,431282347,431282350,431282352,pull_request
431282065,d50c5c4521bdfcfbd78a445b31bbc88b3f9a381e,72,develop,canceled,-36,2018-09-21 00:12:08 UTC,431282066,431282067,431282068,431282069,431282070,431282071,431282072,pull_request
431281856,e8111f42554f5827c6809feb03193c05c1c76ee4,72,develop,canceled,0,,431281857,431281858,431281859,431281860,431281861,431281862,431281863,pull_request
431281555,171f090581fbe0076c2227667984075469736886,72,develop,passed,1774,2018-09-21 00:08:02 UTC,431281556,431281558,431281559,431281561,431281562,431281564,431281568,pull_request
431279702,92e55b08f39bd22d2c2525b89c593fa250f65c68,72,develop,passed,1753,2018-09-21 00:00:46 UTC,431279703,431279704,431279705,431279706,431279707,431279708,431279709,pull_request
431274769,4bad7e16fae38c0e95241dfa1b04421b23713c6c,72,develop,passed,1699,2018-09-20 23:39:22 UTC,431274770,431274771,431274772,431274773,431274774,431274775,431274776,pull_request
431271157,047763cec709891f7059ebfbf5eecd36df661b95,72,develop,errored,2088,2018-09-20 23:23:01 UTC,431271158,431271159,431271160,431271161,431271162,431271163,431271164,pull_request
431258615,81d37c06d442bd931d863e884e406f5293f9aa48,72,develop,passed,1762,2018-09-20 22:37:50 UTC,431258616,431258617,431258618,431258619,431258620,431258621,431258622,pull_request
431250552,09e38fd6269e8e89e6dc59b307a8a1cc2dbf14a4,72,develop,passed,1845,2018-09-20 22:12:07 UTC,431250553,431250554,431250555,431250556,431250557,431250558,431250559,pull_request
431248122,5983b7046ca960c80da975871bc6f6c877a4b03b,72,develop,passed,1927,2018-09-20 22:04:37 UTC,431248123,431248124,431248125,431248126,431248127,431248128,431248129,pull_request
431243161,c410a16176c51293aa920cd6bd0c32853f7c595b,72,develop,passed,1908,2018-09-20 21:51:31 UTC,431243162,431243163,431243164,431243165,431243166,431243167,431243168,pull_request
431238307,9cf39057ea26bc8a90e1a8cb7402d99f4857a8cf,72,develop,failed,1822,2018-09-20 21:35:50 UTC,431238308,431238309,431238310,431238311,431238312,431238313,431238314,pull_request
431219677,076264542d6d7d66385e7a240516aeaa5ba5164c,72,develop,failed,1743,2018-09-20 20:49:26 UTC,431219678,431219679,431219680,431219681,431219682,431219683,431219684,pull_request
431216511,4081aa0b9e9f8727eaa0de4e9e78066cec436530,72,develop,failed,1876,2018-09-20 20:41:15 UTC,431216512,431216513,431216514,431216515,431216516,431216517,431216518,pull_request
431138522,c3270b18b38903450fee78da5ad4ee6f0a3b1977,72,develop,passed,1834,2018-09-20 17:36:33 UTC,431138523,431138524,431138525,431138526,431138528,431138530,431138531,pull_request
431123249,cd83345f78b5035a3950c508420c9d1edcbf32ae,72,develop,passed,1736,2018-09-20 16:58:31 UTC,431123250,431123251,431123252,431123253,431123254,431123255,431123256,pull_request
431117774,d63c12e7535665e7cc1b5bc1e7b99039664a93f1,72,develop,failed,1952,2018-09-20 16:43:33 UTC,431117775,431117776,431117777,431117779,431117781,431117782,431117783,pull_request
430960612,7f6df96b3632bc80aacbecba7e008d9075fedd7e,71,develop,passed,3817,2018-09-20 10:29:42 UTC,430960613,430960614,430960615,430960616,430960617,430960618,430960619,pull_request
430943831,3c7b4ddf5e0103e52c2be4b7b3bcfbae423723bc,64,develop,passed,1658,2018-09-20 09:40:28 UTC,430943833,430943835,430943837,430943838,430943840,430943841,430943843,pull_request
430941855,d51e03ef65bb5fc69bdd70ed1bafb5aa45f6adc5,70,develop,passed,2155,2018-09-20 09:34:13 UTC,430941856,430941857,430941858,430941859,430941860,430941861,430941862,pull_request
430939492,b9913f0d64bd708658792709125372df88eb611b,64,develop,failed,1878,2018-09-20 09:27:42 UTC,430939493,430939494,430939495,430939496,430939497,430939498,430939499,pull_request
430656480,c6af1952245568195746115e1c709524b698f284,,develop,passed,1819,2018-09-19 17:56:02 UTC,430656481,430656482,430656483,430656484,430656485,430656486,430656487,push
427273641,2fe26b12cdb5ffd21d248213e9dd88ba16d22c25,64,develop,passed,1667,2018-09-11 16:00:51 UTC,427273644,427273646,427273648,427273650,427273652,427273653,427273654,pull_request
426762203,3663ae8e33340bcf5b5831a3c7e495321509937b,64,develop,passed,1633,2018-09-10 17:32:32 UTC,426762204,426762205,426762206,426762207,426762208,426762209,426762210,pull_request
426760950,c0fe1d94c1d19af897fd9334eab81b0a7206e225,64,develop,passed,1616,2018-09-10 17:11:03 UTC,426760951,426760952,426760953,426760954,426760955,426760956,426760957,pull_request
426713246,c327bbb9f0cdc71d4b8e5d2565459f00f8e07ad9,64,develop,failed,1866,2018-09-10 14:40:06 UTC,426713248,426713251,426713252,426713253,426713254,426713255,426713256,pull_request
426643143,26ba9f87234b7e2f692889374e48c039608f9f32,69,develop,passed,1765,2018-09-10 11:53:47 UTC,426643144,426643145,426643146,426643147,426643148,426643149,426643150,pull_request
426639582,bd51cbb575a8eaa204b42ba57ca5d0473cb3537c,69,develop,errored,2191,2018-09-10 11:45:42 UTC,426639583,426639584,426639585,426639586,426639587,426639588,426639589,pull_request
426629323,e861bc6d198f0002d7180e91c266d2136570926b,69,develop,passed,1726,2018-09-10 11:11:28 UTC,426629325,426629327,426629329,426629330,426629331,426629332,426629333,pull_request
426145414,d9b2d5bcf724a352f374c142f6b5faffeebef621,64,develop,passed,1593,2018-09-08 17:10:35 UTC,426145415,426145416,426145417,426145418,426145419,426145420,426145421,pull_request
425871882,335d9758f111687f6c8874c52a623d1e8368157b,64,develop,passed,1690,2018-09-07 18:52:50 UTC,425871885,425871886,425871893,425871898,425871899,425871900,425871901,pull_request
425866350,75fd78b74871c7cb41f3847db3c38d76c134e7b3,64,develop,passed,1469,2018-09-07 18:36:52 UTC,425866351,425866354,425866355,425866356,425866357,425866358,425866359,pull_request
425854651,bec60656301a1e81770e0a4c45736754370f2ee7,64,develop,passed,1577,2018-09-07 18:01:02 UTC,425854652,425854653,425854654,425854655,425854656,425854657,425854658,pull_request
425783779,616e98a4fe06baa8ac8eab79a6f8aea724d37e3e,64,develop,passed,1511,2018-09-07 15:09:32 UTC,425783780,425783781,425783782,425783783,425783784,425783785,425783786,pull_request
425723060,6ba58b52cb20f1bfa670e2d06f494dbae5dcc2ac,64,develop,failed,1384,2018-09-07 12:53:52 UTC,425723061,425723062,425723063,425723064,425723065,425723066,425723067,pull_request
425714070,cc261ebe4dda61b971220e1371277c001516ceca,69,develop,passed,1838,2018-09-07 12:34:30 UTC,425714071,425714072,425714073,425714074,425714075,425714076,425714077,pull_request
425713572,3caf13fc26a2f1432036ddad9df825a34aa95864,69,develop,passed,1730,2018-09-07 12:29:53 UTC,425713573,425713574,425713575,425713576,425713577,425713578,425713579,pull_request
425710835,345e5bcbaf3d2abde2b5a236b12aa5ee70c54da7,69,develop,failed,2169,2018-09-07 12:22:20 UTC,425710836,425710837,425710838,425710839,425710840,425710841,425710842,pull_request
425701632,62de173db28facd6b99aeeb03ec4af0244e4340b,69,develop,passed,1816,2018-09-07 12:03:30 UTC,425701633,425701634,425701637,425701638,425701639,425701640,425701641,pull_request
425698694,a28731823fbfbaa93e1deaf87bd7e765b6b5e8f5,69,develop,errored,1824,2018-09-07 11:56:44 UTC,425698695,425698696,425698697,425698698,425698699,425698700,425698701,pull_request
425698030,1619d735d29696ab9110b977478a7f9e1d7f9e39,69,develop,errored,1572,2018-09-07 11:50:08 UTC,425698031,425698032,425698033,425698034,425698035,425698036,425698037,pull_request
425695411,d9de3c8feb8021ff79d30814ba58b1fed67da0eb,69,develop,failed,2033,2018-09-07 11:43:42 UTC,425695412,425695413,425695414,425695415,425695416,425695417,425695418,pull_request
425693591,405a8f0f6baeabd6468560a41c0a87fc44632d12,69,develop,failed,1256,2018-09-07 11:38:24 UTC,425693592,425693593,425693594,425693595,425693596,425693597,425693598,pull_request
425692278,39571f40d990b49f082db116e3e86583b94028f4,69,develop,failed,1223,2018-09-07 11:33:35 UTC,425692279,425692280,425692281,425692282,425692283,425692284,425692285,pull_request
425691120,15890c1a6ae0eee5c3b264d260566ad306934947,69,develop,failed,1145,2018-09-07 11:30:32 UTC,425691121,425691122,425691123,425691127,425691129,425691130,425691131,pull_request
425690074,4aad774f92144542a25da12c0b7a1bb32f0b178f,69,develop,failed,599,2018-09-07 11:27:40 UTC,425690075,425690076,425690077,425690078,425690079,pull_request
425665348,842f8818066168e6db991e95aeca63d2b53120cb,69,develop,failed,1511,2018-09-07 10:11:09 UTC,425665349,425665350,425665351,425665352,425665353,pull_request
425663743,1c6a7dd25ed986bb43411ffdf78f589ae03ce05c,69,develop,failed,1144,2018-09-07 10:06:14 UTC,425663744,425663745,425663746,425663747,425663748,pull_request
