build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
743408177,ae1f2897647657f4d09a9884402fe08d4c8f6150,120,master,failed,280,2020-11-13 13:53:21 UTC,743408178,743408179,pull_request
743403869,1451c02020cf518d7d5719b74eeca6a51a5beb01,120,master,failed,284,2020-11-13 13:34:41 UTC,743403870,743403871,pull_request
743403677,40bc412f0923fac713088408aa71c8d5db2dc80c,120,master,failed,283,2020-11-13 13:28:28 UTC,743403678,743403679,pull_request
743401778,d64b6742ce0bf618d747d4d60eec42d4f3949ff7,120,master,failed,370,2020-11-13 13:16:30 UTC,743401779,743401780,pull_request
743401249,786d4711d8e4345771e1f34d62f8c6ee2f2f41d8,120,master,canceled,0,,743401250,743401251,pull_request
743400760,ccb9a052b70ade89d85fa61803748b8a0abd273d,120,master,failed,280,2020-11-13 13:12:12 UTC,743400761,743400762,pull_request
743399245,6c5462167dc5cdf98081d624f2beca82e9b98d6e,120,master,failed,285,2020-11-13 13:02:39 UTC,743399246,743399247,pull_request
743248348,b10ae0ec059550dd92898e476e830ae60ffd33d9,120,master,failed,351,2020-11-12 18:54:25 UTC,743248349,743248350,pull_request
743071712,5bdbceff57318e3233de785ba0ef32cc1b24d8fd,120,master,failed,299,2020-11-12 00:40:50 UTC,743071713,743071714,pull_request
743071112,90a51e65ed09e2083012213ecbc753b515695188,120,master,failed,278,2020-11-12 01:08:32 UTC,743071113,743071114,pull_request
742797828,be83a5e625169b7fa1ee4201f21f8d0055abea19,120,master,failed,294,2020-11-10 20:40:24 UTC,742797829,742797830,pull_request
742786587,1f5e270cc798008dcff2f527006606bf4eac8083,120,master,failed,313,2020-11-10 19:43:13 UTC,742786588,742786589,pull_request
741746267,3e69ede39b3d2367fb9c0d849b39204bbf6d693b,120,master,failed,290,2020-11-05 22:07:03 UTC,741746268,741746269,pull_request
741709503,110ae9d10b6cad26ee5f21bb1afac8631cf14f5c,120,master,failed,286,2020-11-05 18:48:30 UTC,741709504,741709505,pull_request
741174288,69b457be74d57c87c05069051241145bed3c940a,120,master,failed,297,2020-11-03 15:57:19 UTC,741174289,741174290,pull_request
741169491,e3438872117b5e08caf70cf5a1b85348ecfead1c,120,master,failed,302,2020-11-03 15:43:19 UTC,741169492,741169493,pull_request
740939611,333c331a75f5bac6f43633c385d76cedc9c9be90,120,master,failed,306,2020-11-02 18:48:43 UTC,740939612,740939613,pull_request
740444833,8f35f66c2e70dc2bda281841f78558fbe1feaa6f,120,master,failed,850,2020-10-31 16:00:41 UTC,740444834,740444835,pull_request
740432397,6067fe227a32d399b3b8b3c08a2250ba1fcf1c48,120,master,failed,288,2020-10-31 15:18:13 UTC,740432398,740432399,pull_request
740250579,5c462a3f7ab9ee5179a2465a0b29147895e45c7b,120,master,failed,297,2020-10-30 17:08:12 UTC,740250580,740250581,pull_request
740149664,51657e2cb11811b901b7bae2a7ee1ab134bfe67b,120,master,failed,285,2020-10-30 10:08:06 UTC,740149665,740149666,pull_request
740143952,3f20df044d0090327cff9285c604008fbdd8ab2a,120,master,failed,293,2020-10-30 09:33:38 UTC,740143953,740143954,pull_request
739290923,0d9c68a9da896d21c445e17122e99ee50d22ec6d,120,master,failed,295,2020-10-27 13:49:20 UTC,739290924,739290925,pull_request
737763824,0d9c68a9da896d21c445e17122e99ee50d22ec6d,120,master,failed,309,2020-10-21 15:43:04 UTC,737763825,737763826,pull_request
737672933,24e5493ee193de54273cb3342797ec6e497587ac,120,master,failed,290,2020-10-21 10:00:38 UTC,737672934,737672935,pull_request
737430738,c418c4000c1e2eb0b2f2daac40c99365348ab0d9,120,master,failed,321,2020-10-20 14:57:43 UTC,737430739,737430740,pull_request
737060930,c304f77f2d465d617e8ce1874cb78aec8b6e8317,120,master,failed,292,2020-10-19 13:00:00 UTC,737060931,737060932,pull_request
736651885,f01185628560271dc76621f0fd9ef6a23c305d04,120,master,failed,298,2020-10-17 16:11:46 UTC,736651886,736651887,pull_request
736606484,c3d8d00b0beff58d472af0b5aa737bf9fe3f29ec,120,master,failed,277,2020-10-17 11:55:29 UTC,736606485,736606486,pull_request
736454873,b6ad89f427410f1034a21cd72aada6923637d56c,120,master,failed,279,2020-10-16 18:12:52 UTC,736454874,736454875,pull_request
