build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
718417849,9df5d7d2a4db811fde4780cc1555453ee0f12649,,v0.8.14,errored,443,2020-08-16 19:13:06 UTC,718417850,718417851,718417852,718417853,718417854,718417855,718417856,718417857,718417858,718417859,718417860,718417861,718417862,718417863,718417864,718417865,push
