build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
741447301,b5542de53a1d3b2d2ed0756f1862486092f902a9,,master,passed,1865,2020-11-04 18:14:24 UTC,741447302,741447303,741447304,741447305,741447306,741447307,741447308,push
741268604,0ce2a606e6aa3be6cc30ded99115ee09e399d02f,5016,master,passed,1831,2020-11-04 00:14:22 UTC,741268605,741268606,741268607,741268608,741268609,741268610,741268611,pull_request
741267583,05687b5901394a476aef7f450ad3a08260ff80a7,5016,master,canceled,0,,741267584,741267585,741267586,741267587,741267588,741267589,741267590,pull_request
741256081,dbe851d93dddda7ec799561a759a714f09b9c199,5016,master,passed,1968,2020-11-03 23:06:41 UTC,741256082,741256083,741256084,741256085,741256086,741256087,741256088,pull_request
741216275,1f481ece20f51709d505edbb4156bb5bcd38d96b,5016,master,errored,2692,2020-11-03 20:01:03 UTC,741216276,741216277,741216278,741216279,741216280,741216281,741216282,pull_request
741209344,27c728519b4a66ffd46200c0632d30be5871a87a,5016,master,canceled,0,,741209345,741209346,741209347,741209348,741209349,741209350,741209351,pull_request
741205262,5894bfff8e76624bdef1102a0faa1a3c03daf1c6,5016,master,canceled,0,,741205263,741205264,741205265,741205266,741205267,741205268,741205269,pull_request
741201596,7ea1b123738dfe54c8993b3767d76a49f5a87070,5016,master,canceled,0,,741201597,741201598,741201599,741201600,741201601,741201602,741201603,pull_request
741190795,e5d7e7b08bde51768de88e44461fd7910649af82,5016,master,canceled,0,,741190796,741190797,741190798,741190799,741190800,741190801,741190802,pull_request
741183877,61abd9f23e2b688eaff16eaeb489e2b853ef01dd,5016,master,canceled,0,,741183878,741183879,741183880,741183881,741183882,741183883,741183884,pull_request
741177061,9f93178c224a8475acbb69ad579990f38f62b621,5016,master,canceled,0,,741177062,741177063,741177064,741177065,741177066,741177067,741177068,pull_request
741012900,9e0fea04609c27e9db2a03a8ff7215550a0131bf,5016,master,passed,1882,2020-11-03 01:41:21 UTC,741012902,741012903,741012904,741012905,741012906,741012907,741012908,pull_request
741011709,f9177f661778af8b8db3c73021cb3e92c2f8d653,5016,master,canceled,0,,741011710,741011711,741011712,741011713,741011714,741011715,741011716,pull_request
741011219,dd4ca675f257190cf792565911828a38fd1583a9,5016,master,canceled,0,,741011220,741011221,741011222,741011223,741011224,741011225,741011226,pull_request
741010457,53759f16c89f289f11310be52b12188738e2b4bb,5016,master,canceled,0,,741010458,741010459,741010460,741010461,741010462,741010463,741010464,pull_request
741009274,81d6e56a79d1ea1a2247733d43c4c432a2829b50,5016,master,canceled,0,,741009275,741009276,741009277,741009278,741009279,741009280,741009281,pull_request
741008790,656797c56951489927dea178a668cce4d5b8d9d4,5016,master,canceled,0,,741008791,741008792,741008793,741008794,741008795,741008796,741008797,pull_request
741007882,d7a3f942a083687917495aff6676b3e98cc93270,,master,passed,1864,2020-11-03 01:12:52 UTC,741007883,741007884,741007885,741007886,741007887,741007888,741007889,push
741007282,49de3a6b91f2ec3ce14ddfe7ffb636ed4c9b4f3c,5016,master,canceled,0,,741007283,741007284,741007285,741007287,741007288,741007289,741007290,pull_request
741004918,8ff284e9456fe94194354cc1c4a531938ca0fb6d,5016,master,canceled,0,,741004919,741004920,741004921,741004922,741004923,741004924,741004925,pull_request
741003962,7a71669906f8809c1a343a9da3ed2d8a4bdb7c78,5016,master,canceled,0,,741003963,741003964,741003965,741003966,741003967,741003968,741003969,pull_request
741001223,f976b93500e665bd42ede507169c5c0303195591,5016,master,canceled,0,,741001224,741001225,741001226,741001227,741001228,741001229,741001230,pull_request
740998159,9d73113ad2b1e26fe2c1888aeb50a47aa4508fc3,5016,master,canceled,0,,740998160,740998161,740998162,740998163,740998164,740998165,740998166,pull_request
740996870,5d992cbfc724bbfcc74ce9542f16662f59f7a230,5016,master,canceled,0,,740996871,740996872,740996873,740996874,740996875,740996876,740996877,pull_request
740991030,7f2a3bffde2db854c1f8277c158f06f3bb52c673,5016,master,canceled,0,,740991031,740991032,740991033,740991034,740991035,740991037,740991039,pull_request
740988640,63439664acc46fcb8a9477dca7565f0093f66b48,5016,master,canceled,0,,740988641,740988642,740988643,740988644,740988645,740988646,740988647,pull_request
740981328,36e9aaeeee580dd7b5dd4706ebbb3dc9e08f7ca5,5017,master,passed,1846,2020-11-03 00:04:13 UTC,740981329,740981330,740981331,740981332,740981333,740981334,740981335,pull_request
740980071,09fc9ef53efdd892cde9bc2102fd7fadbfb6ca99,5016,master,canceled,0,,740980072,740980073,740980074,740980075,740980076,740980077,740980078,pull_request
740957753,c88e8e8b5f37dd0780ce7d793a9c8b2462958a41,5016,master,failed,1886,2020-11-02 21:02:25 UTC,740957754,740957755,740957756,740957757,740957758,740957759,740957760,pull_request
740956075,f68325d91f95c0c9a7ec60a3416b2b17574467e5,5016,master,canceled,0,,740956076,740956077,740956078,740956079,740956080,740956081,740956082,pull_request
740952736,4f49132540abb18cc7a958c523bf30bacd2ccebf,5016,master,canceled,0,,740952737,740952738,740952739,740952740,740952741,740952742,740952743,pull_request
740951842,469a43b1a96da92bdefb5ae62f60cc10a9bb6e1e,5016,master,canceled,0,,740951843,740951844,740951845,740951846,740951847,740951848,740951849,pull_request
740950308,44c7610cc20be7857770f55d40ca8a96038a721c,5016,master,canceled,0,,740950309,740950310,740950311,740950312,740950313,740950314,740950315,pull_request
740948633,af0064605cb36ab1076cdb65105120aa479e6aa4,5016,master,canceled,0,,740948634,740948635,740948636,740948637,740948638,740948639,740948640,pull_request
740946777,640045c838eeaaf6e658a89f46c1af70b5b991b3,5016,master,canceled,0,,740946778,740946779,740946780,740946781,740946782,740946783,740946784,pull_request
740944264,747d53a612b9ec24d2f5003cc3e1743cba7eadc9,5017,master,failed,1835,2020-11-02 20:06:24 UTC,740944265,740944266,740944267,740944268,740944269,740944270,740944271,pull_request
740944079,5e90945cae6c821e4a1a1554fb8f36d9b61a49bf,5016,master,canceled,0,,740944080,740944081,740944082,740944083,740944084,740944085,740944086,pull_request
740936219,b3577c83d70b093c0ab83f31b5f28895d396ca50,5016,master,canceled,0,,740936220,740936221,740936222,740936223,740936224,740936225,740936226,pull_request
740923086,9f2834d6d897deaf48062c11d23e9fe0aa5579fa,5016,master,canceled,0,,740923087,740923088,740923089,740923090,740923091,740923092,740923093,pull_request
740920452,87ca4fbdef061ecf301346fa1d0fff0df811a2c3,5016,master,canceled,0,,740920453,740920454,740920455,740920456,740920457,740920458,740920459,pull_request
740918352,9e3f93f626ed35750ba89d2c0810807ea907cec8,5016,master,canceled,0,,740918353,740918354,740918355,740918356,740918357,740918358,740918359,pull_request
740069392,97c537ce423c24ba518bf44d0e992b92d336e654,,master,failed,1845,2020-10-30 00:59:32 UTC,740069393,740069394,740069395,740069396,740069397,740069398,740069399,push
740069073,6f3b151ba84576140eee93ba03de2195762a1bb9,5011,master,errored,308,2020-10-30 00:57:00 UTC,740069074,740069075,740069076,740069077,740069078,740069079,740069080,pull_request
740067553,b65578795e1f0bf7a5c7de30cf592c8823b4d75a,5011,master,canceled,0,,740067554,740067555,740067556,740067557,740067558,740067559,740067560,pull_request
740064074,ac11a1229380f495ee3d57e2cccb7507619da32f,5011,master,canceled,0,,740064075,740064076,740064077,740064078,740064079,740064080,740064081,pull_request
740054585,d56d56e06a896ef1dae2f711f3bc27eebae15af9,,master,passed,1858,2020-10-29 23:40:23 UTC,740054586,740054587,740054588,740054589,740054590,740054591,740054592,push
740054174,03b480a25ce219f2992f63009f9a74dd798bfce7,,master,canceled,0,,740054175,740054176,740054177,740054178,740054179,740054180,740054181,push
