build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
749094487,fe2f0f020910a68c76e8ef3958dbc1c4fa3292c6,14435,master,passed,4063,2020-12-12 15:01:25 UTC,749094488,749094489,749094490,749094491,749094492,749094493,749094494,749094495,749094496,749094497,749094498,749094499,pull_request
749093979,053d5172d047efe07a3c5d3ce16bd73b1348e69e,14435,master,canceled,0,,749093980,749093981,749093982,749093983,749093984,749093985,749093986,749093987,749093988,749093989,749093990,749093991,pull_request
749093842,d571da621d080295c965467e7165248c7050654e,14435,master,canceled,0,,749093843,749093844,749093845,749093846,749093847,749093848,749093849,749093850,749093851,749093852,749093853,749093854,pull_request
749084367,5d693e53c05cf29a37d65fbf61f4256c35960dc7,,master,passed,3791,2020-12-12 13:50:54 UTC,749084368,749084369,749084370,749084371,749084372,749084373,749084374,749084375,749084376,749084377,749084378,749084379,push
749077144,761906c2a9e2c345efe75e8192a2b7b5587acbb9,14501,master,errored,586,2020-12-12 13:00:19 UTC,749077145,749077146,749077147,749077149,749077150,749077151,749077152,749077159,749077160,749077161,749077162,749077163,pull_request
749073317,f5d065c1445f30fcdce19b68656551e9e47f2fa9,14500,master,passed,3722,2020-12-12 12:10:14 UTC,749073318,749073319,749073320,749073321,749073322,749073323,749073324,749073325,749073326,749073328,749073329,749073330,pull_request
749069839,155d6137f237486d6b11725efa7db90047fb2ebb,14500,master,canceled,0,,749069840,749069841,749069842,749069843,749069844,749069845,749069846,749069847,749069848,749069849,749069850,749069851,pull_request
749035644,36621c4c1d0897fc204b3d3a70b8668bf5b22041,14499,master,passed,3710,2020-12-12 11:07:49 UTC,749035645,749035646,749035647,749035648,749035649,749035650,749035651,749035652,749035653,749035654,749035655,749035656,pull_request
749023893,6b9e53edecbdb577a9e8256a8da070e2df88ee29,14046,master,passed,4382,2020-12-12 09:53:34 UTC,749023894,749023895,749023896,749023897,749023898,749023899,749023900,749023901,749023902,749023903,749023904,749023905,pull_request
749008302,916e9319b37c8dd20096de7cd0931c58ee8b3b94,14046,master,canceled,0,,749008303,749008304,749008306,749008307,749008308,749008309,749008310,749008312,749008313,749008314,749008315,749008316,pull_request
748970847,04188db65674b3fab789f711761960ec3dbbc490,14497,master,passed,4384,2020-12-12 08:15:10 UTC,748970848,748970849,748970850,748970851,748970852,748970853,748970854,748970855,748970856,748970857,748970858,748970859,pull_request
748839459,e94bea70c41607620ab3d4b33fe1710846ca485e,14495,master,passed,3897,2020-12-12 03:23:47 UTC,748839460,748839461,748839462,748839463,748839464,748839465,748839466,748839467,748839468,748839469,748839470,748839471,pull_request
748838929,1525f262a4331eca63a6816a4371cfdfa2556cfc,14495,master,canceled,0,,748838930,748838931,748838932,748838933,748838934,748838935,748838936,748838937,748838938,748838939,748838940,748838941,pull_request
748827956,e586bb04cf41e01ead52236c20fdce6840361aaa,,6.0.21,passed,4032,2020-12-11 20:28:00 UTC,748827957,748827958,748827959,748827960,748827961,748827962,748827963,748827964,748827965,748827966,748827967,748827968,push
748827943,8aaae387ea67c908c71472b3a239078fb3675ac5,,master,passed,4042,2020-12-11 14:57:11 UTC,748827944,748827945,748827946,748827947,748827948,748827949,748827950,748827951,748827952,748827953,748827954,748827955,push
748813156,ed32783395bc41378431588f1c292a68a319c3d6,14475,master,passed,4559,2020-12-11 10:12:25 UTC,748813157,748813158,748813159,748813160,748813161,748813162,748813164,748813165,748813167,748813169,748813171,748813174,pull_request
748810171,e586bb04cf41e01ead52236c20fdce6840361aaa,,master,canceled,0,,748810172,748810173,748810174,748810175,748810176,748810177,748810178,748810179,748810180,748810181,748810182,748810183,push
748807900,83943adf8bb1d331f8ecb97c84c53835d9b9e135,,master,canceled,0,,748807901,748807902,748807903,748807904,748807905,748807906,748807907,748807908,748807909,748807910,748807911,748807912,push
748802749,34cc179b04d199c66dd204faa89d6e8b7e64a272,,master,canceled,0,,748802750,748802751,748802752,748802753,748802754,748802755,748802756,748802757,748802758,748802759,748802760,748802761,push
748795161,acacf443a8b69d2fdb687bd6618b4bee0802b0dd,,master,canceled,0,,748795162,748795163,748795164,748795165,748795166,748795167,748795168,748795169,748795170,748795171,748795172,748795173,push
748794588,54b897ea44ebf561e9249a661348d23d32d7c965,,master,canceled,0,,748794589,748794590,748794591,748794592,748794593,748794594,748794595,748794596,748794597,748794598,748794599,748794600,push
748786682,de274b034b03354ea975ef4b289c024d5ba0b4c7,,master,canceled,0,,748786683,748786684,748786685,748786686,748786687,748786688,748786689,748786690,748786691,748786692,748786693,748786694,push
748748342,e46f486354d09141acd04db663ccbca3633a6c55,14482,master,passed,4509,2020-12-11 04:00:21 UTC,748748343,748748344,748748345,748748346,748748347,748748348,748748349,748748350,748748351,748748352,748748353,748748354,pull_request
748738782,ef70e71f00ca82e56f55170b369c08a3b349a618,14481,master,errored,592,2020-12-10 22:42:50 UTC,748738783,748738784,748738785,748738786,748738787,748738788,748738789,748738790,748738791,748738792,748738793,748738794,pull_request
748736750,3098ebb8561b776448509edcced52a14019a8229,14480,master,passed,4452,2020-12-10 17:16:07 UTC,748736751,748736752,748736753,748736754,748736755,748736756,748736757,748736758,748736759,748736760,748736761,748736762,pull_request
748709829,eefe174e3a4d953877c1cf5b5f194b21e17017b3,,master,passed,3817,2020-12-10 14:36:11 UTC,748709830,748709831,748709832,748709833,748709834,748709835,748709836,748709837,748709838,748709839,748709840,748709841,push
