build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
759771119,5a11c17f5ecf0568bdb73b4baf6fb08ff0184f39,,master,failed,2212,2021-02-20 16:10:54 UTC,759771120,759771121,759771122,759771123,759771124,759771125,759771126,759771127,759771128,759771129,759771130,759771131,759771132,759771133,759771134,759771135,759771136,759771137,push
758214581,0356ee3ce4566e55d4413b1f2ffa315bbee7363b,2210,master,passed,2207,2021-02-09 12:41:08 UTC,758214582,758214583,758214584,758214585,758214586,758214587,758214588,758214589,758214590,758214591,758214592,758214593,758214594,758214595,758214596,758214597,758214598,758214599,pull_request
757116901,3124474becaa257eaa13a604bd05bcbc2cdf393b,2068,master,passed,2256,2021-02-01 20:07:23 UTC,757116902,757116903,757116904,757116905,757116906,757116907,757116908,757116909,757116910,757116911,757116912,757116913,757116914,757116915,757116916,757116917,757116918,757116919,pull_request
756663932,6440406d1e40ccc660244a3a73057ec34e8cca72,2204,master,passed,2211,2021-01-29 05:05:11 UTC,756663933,756663934,756663935,756663936,756663937,756663938,756663939,756663940,756663941,756663942,756663943,756663944,756663945,756663946,756663947,756663948,756663949,756663950,pull_request
756498054,ef5ecae837393c5b7ce5d9286b9a56fb73d57aac,2170,master,passed,2188,2021-01-28 03:09:52 UTC,756498055,756498056,756498057,756498058,756498059,756498060,756498061,756498062,756498063,756498064,756498065,756498066,756498067,756498068,756498069,756498070,756498071,756498072,pull_request
756496246,babe52ee902adb7b14d01b28d48c05ffb934c301,2170,master,canceled,-17219,2021-01-28 03:09:49 UTC,756496247,756496248,756496249,756496250,756496251,756496252,756496253,756496254,756496255,756496256,756496257,756496258,756496259,756496260,756496261,756496262,756496263,756496264,pull_request
756495192,2ebd2538746c863dc6f5ca36a5bb4230a3485701,2170,master,canceled,0,,756495193,756495194,756495195,756495196,756495197,756495198,756495199,756495200,756495201,756495202,756495203,756495204,756495205,756495206,756495207,756495208,756495209,756495210,pull_request
754044767,f4dabf3b38096bca3d14c78542c5bd61b0470c3b,2152,master,passed,2323,2021-01-12 01:26:19 UTC,754044768,754044769,754044770,754044771,754044772,754044773,754044774,754044775,754044776,754044777,754044778,754044779,754044780,754044781,754044782,754044783,754044784,754044785,pull_request
753960588,8ce1aa1d3ae032ff526f2e469b00e5191eea305e,2198,master,failed,2253,2021-01-11 16:00:40 UTC,753960589,753960590,753960591,753960592,753960593,753960594,753960595,753960596,753960597,753960598,753960599,753960600,753960601,753960602,753960603,753960604,753960605,753960606,pull_request
752487184,9656c0923baa8dea98ccd60795ec2602399b2095,2192,master,passed,2015,2021-01-02 03:41:48 UTC,752487185,752487186,752487187,752487188,752487189,752487190,752487191,752487192,752487193,752487194,752487195,752487196,752487197,752487198,752487199,752487200,752487201,752487202,pull_request
752484169,a169b2f8f6d813a401a0ed266d0294d69b290bbc,2192,master,passed,2011,2021-01-02 03:04:33 UTC,752484170,752484171,752484172,752484173,752484174,752484175,752484176,752484177,752484178,752484179,752484180,752484181,752484182,752484183,752484184,752484185,752484186,752484187,pull_request
752469086,d90a6c3fb98396be088cbfa5afadfe9272173bd6,2192,master,passed,2029,2021-01-02 00:17:00 UTC,752469087,752469088,752469089,752469090,752469091,752469092,752469093,752469094,752469095,752469096,752469097,752469098,752469099,752469100,752469101,752469102,752469103,752469104,pull_request
752468988,c14c7a5cbd2a1b64fa82c35df8f9fadf19e40a19,2193,master,passed,2027,2021-01-02 00:08:48 UTC,752468989,752468990,752468991,752468992,752468993,752468994,752468995,752468996,752468997,752468998,752468999,752469000,752469001,752469002,752469003,752469004,752469005,752469006,pull_request
752456399,488a1309ecf7d967d1f7949b006e79aaf3d6755f,2192,master,failed,2002,2021-01-01 21:56:06 UTC,752456400,752456401,752456402,752456403,752456404,752456405,752456406,752456407,752456408,752456409,752456410,752456411,752456412,752456413,752456414,752456415,752456416,752456417,pull_request
752451453,c361e186d2837d0329cca003c36a443b79051ce6,2192,master,failed,1988,2021-01-01 21:02:27 UTC,752451454,752451455,752451456,752451457,752451458,752451459,752451460,752451461,752451462,752451463,752451464,752451465,752451466,752451467,752451468,752451469,752451470,752451471,pull_request
752338818,8f3d03a43fc3a31c93d25dc209f1b723d60dd452,2192,master,failed,2011,2021-01-01 00:00:32 UTC,752338819,752338820,752338821,752338822,752338823,752338824,752338825,752338826,752338827,752338828,752338829,752338830,752338831,752338832,752338833,752338834,752338835,752338836,pull_request
752306900,d383916692d1b66223f42da2d7f7a29472a19ea8,2192,master,failed,1986,2020-12-31 17:46:29 UTC,752306901,752306902,752306903,752306904,752306905,752306906,752306907,752306908,752306909,752306910,752306911,752306912,752306913,752306914,752306915,752306916,752306917,752306918,pull_request
752304307,d52981b536b7d296696a7d23aeb304dd47e2fee7,2192,master,errored,1648,2020-12-31 17:18:57 UTC,752304308,752304309,752304310,752304311,752304312,752304313,752304314,752304315,752304316,752304317,752304318,752304319,752304320,752304321,752304322,752304323,752304324,752304325,pull_request
752304216,a2b063395842fe0b3f1ede7ca7a559c02144377b,2192,master,canceled,0,,752304217,752304218,752304219,752304220,752304221,752304222,752304223,752304224,752304225,752304226,752304227,752304228,752304229,752304230,752304231,752304232,752304233,752304234,pull_request
752205842,2514219c57d342d70429c8b4a77a64cc948e7142,2193,master,passed,2020,2020-12-31 00:06:33 UTC,752205843,752205844,752205845,752205846,752205847,752205848,752205849,752205850,752205851,752205852,752205853,752205854,752205855,752205856,752205857,752205858,752205859,752205860,pull_request
752205549,9a47fa8032f018d209c42c7cc091a85d267d165e,2193,master,passed,2303,2020-12-30 23:55:23 UTC,752205550,752205551,752205552,752205553,752205554,752205555,752205556,752205557,752205558,752205559,752205560,752205561,752205562,752205563,752205564,752205565,752205566,752205567,pull_request
752196408,917b5f7958fe0392582f6a6ab746ef67090ee16f,2192,master,errored,960,2020-12-30 22:39:03 UTC,752196409,752196410,752196411,752196412,752196413,752196414,752196415,752196416,752196417,752196418,752196419,752196420,752196421,752196422,752196423,752196424,752196425,752196426,pull_request
752164487,e231bd1565290ccb34928295b3e75e4bdcf25424,2192,master,errored,969,2020-12-30 18:19:02 UTC,752164488,752164489,752164490,752164491,752164492,752164493,752164494,752164495,752164496,752164497,752164498,752164499,752164500,752164501,752164502,752164503,752164504,752164505,pull_request
752044354,811e2eba2ab604d372fec0fc023c659d92a5e86a,2192,master,errored,1017,2020-12-29 23:03:03 UTC,752044355,752044356,752044357,752044358,752044359,752044360,752044361,752044362,752044363,752044364,752044365,752044366,752044367,752044368,752044369,752044370,752044371,752044372,pull_request
752043095,2a171812a3047f9f890be8970209a0ad17ea036f,2192,master,errored,976,2020-12-29 22:44:42 UTC,752043096,752043097,752043098,752043099,752043100,752043101,752043102,752043103,752043104,752043105,752043106,752043107,752043108,752043109,752043110,752043111,752043112,752043113,pull_request
752036460,430dac5f2803255f7642e37b2ec143bd0dc9e0c9,2192,master,errored,969,2020-12-29 21:57:37 UTC,752036461,752036462,752036463,752036464,752036465,752036466,752036467,752036468,752036469,752036470,752036471,752036472,752036473,752036474,752036475,752036476,752036477,752036478,pull_request
752034678,e4c6b32ef0dc8620fa473fedd66a709709981288,2192,master,errored,957,2020-12-29 21:40:40 UTC,752034679,752034680,752034681,752034682,752034683,752034684,752034685,752034686,752034687,752034688,752034689,752034690,752034691,752034692,752034693,752034694,752034695,752034696,pull_request
752031012,1c26f9203228ef9e4b6b71db3be0ee4be1dc30a8,2192,master,errored,952,2020-12-29 21:10:04 UTC,752031013,752031014,752031015,752031016,752031017,752031018,752031019,752031020,752031021,752031022,752031023,752031024,752031025,752031026,752031027,752031028,752031029,752031030,pull_request
751893598,3709713b5fe366c3578caab91e840a9ff8d5055b,2192,master,failed,2317,2020-12-28 23:18:14 UTC,751893599,751893600,751893601,751893602,751893603,751893604,751893605,751893606,751893607,751893608,751893609,751893610,751893611,751893612,751893613,751893614,751893615,751893616,pull_request
751182907,15b58b9b93be4a59458ce525e72955cbae71f509,2190,master,passed,2319,2020-12-23 11:49:40 UTC,751182908,751182909,751182911,751182912,751182913,751182914,751182916,751182917,751182918,751182919,751182920,751182921,751182922,751182923,751182924,751182925,751182926,751182927,pull_request
751182548,319eac8da3f3659bcaf00125ee57843044d12f5f,2109,master,failed,2029,2020-12-23 11:41:41 UTC,751182549,751182550,751182551,751182552,751182553,751182554,751182555,751182556,751182557,751182558,751182559,751182560,751182561,751182562,751182563,751182564,751182565,751182566,pull_request
751169914,8f27a8ad4da5ef7565d55bb82c7b088c1d783575,2109,master,failed,2053,2020-12-23 09:29:19 UTC,751169915,751169916,751169917,751169918,751169919,751169920,751169921,751169922,751169923,751169924,751169925,751169927,751169928,751169929,751169931,751169932,751169933,751169934,pull_request
748528835,ebc078be30d406a587faf2eefbf5275323ef2564,2109,master,failed,2393,2020-12-09 11:27:02 UTC,748528836,748528837,748528838,748528839,748528840,748528841,748528842,748528843,748528844,748528845,748528846,748528847,748528848,748528849,748528850,748528851,748528852,748528853,pull_request
747856449,9ff40e75ef936f3c767b55cfdde2e02e6200e6ed,2185,master,passed,2624,2020-12-05 20:45:35 UTC,747856450,747856451,747856452,747856453,747856454,747856455,747856456,747856457,747856458,747856459,747856460,747856461,747856462,747856463,747856464,747856465,747856466,747856467,pull_request
747131564,4d7a74e2e448be8f2fc4825d37a31931c6e7ee39,2109,master,failed,2678,2020-12-02 13:18:12 UTC,747131565,747131566,747131567,747131568,747131569,747131570,747131571,747131572,747131573,747131574,747131575,747131576,747131577,747131578,747131579,747131580,747131581,747131582,pull_request
747123869,ee40e047399f321d51cdd491257d5dcfcd6e2684,2109,master,canceled,0,,747123870,747123871,747123872,747123873,747123874,747123875,747123876,747123877,747123878,747123879,747123880,747123881,747123882,747123883,747123884,747123885,747123886,747123887,pull_request
747074872,06220794da8e5f178bfb4309b26ab50e5ee77f59,2152,master,passed,2299,2020-12-02 08:48:49 UTC,747074873,747074874,747074875,747074876,747074877,747074878,747074880,747074882,747074883,747074885,747074887,747074888,747074893,747074894,747074895,747074896,747074897,747074898,pull_request
747072697,2770ec0488ea1f250d5da98abe7c86a561cc391c,2152,master,canceled,0,,747072698,747072699,747072700,747072701,747072702,747072703,747072704,747072705,747072706,747072707,747072708,747072709,747072710,747072711,747072712,747072713,747072714,747072715,pull_request
744519687,ec612d1bdd03df6a5bd2bb7bffa77859aa52a592,2183,master,passed,2217,2020-11-18 22:11:40 UTC,744519688,744519689,744519690,744519691,744519692,744519693,744519694,744519695,744519696,744519697,744519698,744519699,744519700,744519701,744519702,744519703,744519704,744519705,pull_request
739405820,b150cd6cf5bc3d2bfc15c9b30924091f4f836129,2115,master,failed,1932,2020-10-27 21:20:19 UTC,739405821,739405822,739405823,739405824,739405825,739405826,739405827,739405828,739405829,739405830,739405831,739405832,739405833,739405834,739405835,739405836,739405837,739405838,pull_request
733715647,542c8c60291ebc5ece03b8dd4abe9e0172715086,,master,passed,2230,2020-10-07 16:11:35 UTC,733715648,733715649,733715650,733715651,733715652,733715653,733715654,733715655,733715656,733715657,733715658,733715659,733715660,733715661,733715662,733715663,733715664,733715665,push
732307240,48ed134d1231b69fd30fed78613410d944abef80,2174,master,failed,2205,2020-10-02 16:45:50 UTC,732307241,732307242,732307243,732307244,732307245,732307246,732307247,732307248,732307249,732307250,732307251,732307252,732307253,732307254,732307255,732307256,732307257,732307258,pull_request
732306990,7f156ae485dcad9b4a7722fc679888bf22058bd9,,release/0.52.0,failed,2205,2020-10-02 16:08:06 UTC,732306991,732306992,732306993,732306994,732306995,732306996,732306997,732306998,732306999,732307000,732307001,732307002,732307003,732307004,732307005,732307006,732307007,732307008,push
732036693,52a721a0428640d4e89abe286f8ab44faed0dbdc,2172,master,passed,2244,2020-10-01 18:39:36 UTC,732036694,732036696,732036698,732036699,732036700,732036701,732036702,732036703,732036704,732036705,732036706,732036707,732036708,732036709,732036710,732036711,732036712,732036713,pull_request
731856207,d198c6643f98679449ecdc39762a189d85a25e24,2170,master,passed,2217,2020-10-01 07:58:19 UTC,731856208,731856209,731856210,731856211,731856212,731856213,731856214,731856215,731856216,731856217,731856218,731856219,731856220,731856221,731856222,731856223,731856224,731856225,pull_request
728966897,8b317886f6c564218e587104f916ccadf9282b45,2163,master,passed,2235,2020-09-21 12:10:20 UTC,728966898,728966899,728966900,728966901,728966902,728966903,728966904,728966905,728966906,728966907,728966908,728966909,728966910,728966911,728966912,728966913,728966914,728966915,pull_request
717074550,594daa5a6eb0b825838bf09a684776b322bf1221,2152,master,passed,2008,2020-08-11 22:02:05 UTC,717074551,717074552,717074553,717074554,717074555,717074556,717074557,717074558,717074559,717074560,717074561,717074562,717074563,717074564,717074565,717074566,717074567,717074568,pull_request
716528659,7765bf07a4b88ce1aee6f202522681b3efb00621,2149,master,errored,727,2020-08-10 11:53:56 UTC,716528660,716528661,716528662,716528663,716528664,716528665,716528666,716528667,716528668,716528669,716528670,716528671,716528672,716528673,716528674,716528675,716528676,716528677,pull_request
716073389,9e42b7ae3c180c6527003ee96c46d65621c421f8,2148,master,passed,1929,2020-08-08 08:01:35 UTC,716073390,716073391,716073392,716073393,716073394,716073395,716073396,716073397,716073398,716073399,716073400,716073401,716073402,716073403,716073404,716073405,716073406,716073407,pull_request
716073361,9e42b7ae3c180c6527003ee96c46d65621c421f8,2148,master,canceled,0,,716073362,716073363,716073364,716073365,716073366,716073367,716073368,716073369,716073370,716073371,716073372,716073373,716073374,716073375,716073376,716073377,716073378,716073379,pull_request
713111873,58d7cd0ad2d6e1fbc6626aa8678c664c26722ba7,2147,master,errored,450,2020-07-29 23:38:06 UTC,713111874,713111875,713111876,713111877,713111878,713111879,713111880,713111881,713111882,713111883,713111884,713111885,713111886,713111887,713111888,713111889,713111890,713111891,pull_request
712562737,e365fe4222dbb59e7248d4e1a6db8f3797d3bf1a,2067,master,passed,1995,2020-07-28 13:49:13 UTC,712562738,712562741,712562742,712562743,712562744,712562745,712562746,712562747,712562748,712562749,712562750,712562751,712562752,712562753,712562754,712562755,712562756,712562757,pull_request
711647215,dd23ae2237ef32d829f527e74e3b09701fa868c1,2141,master,passed,1978,2020-07-25 02:04:08 UTC,711647218,711647219,711647220,711647221,711647222,711647223,711647224,711647225,711647226,711647227,711647228,711647229,711647230,711647232,711647234,711647236,711647238,711647240,pull_request
710861223,3f5a1a19c77fddecbb6d735cdd16e01cde725a5f,1648,master,passed,1987,2020-07-22 19:07:48 UTC,710861224,710861225,710861226,710861227,710861228,710861229,710861230,710861231,710861232,710861233,710861234,710861235,710861236,710861237,710861238,710861239,710861240,710861241,pull_request
710669970,58d969bb49a7b9b8bda2b8524a8b4b5dd80333d4,1648,master,passed,1992,2020-07-22 08:51:38 UTC,710669971,710669972,710669973,710669974,710669975,710669976,710669977,710669978,710669979,710669980,710669981,710669982,710669983,710669984,710669985,710669986,710669987,710669988,pull_request
709030257,3ec88a8a1603d1be5ed9d8184f5793de3b3dd984,2137,master,errored,906,2020-07-17 04:18:30 UTC,709030258,709030259,709030260,709030261,709030262,709030263,709030264,709030265,709030266,709030267,709030268,709030269,709030270,709030271,709030272,709030273,709030274,709030275,pull_request
709029963,9e1ca139581a77e1d17e303a1903220468c606f1,2137,master,errored,906,2020-07-17 04:15:07 UTC,709029964,709029965,709029966,709029967,709029968,709029969,709029970,709029971,709029972,709029973,709029974,709029975,709029976,709029977,709029978,709029979,709029980,709029981,pull_request
708124735,c18008b830cd0faef9025abcf2e5a4c8ff2328d8,2119,master,passed,1966,2020-07-14 20:38:59 UTC,708124736,708124737,708124738,708124739,708124740,708124741,708124742,708124743,708124744,708124745,708124746,708124747,708124748,708124749,708124750,708124751,708124752,708124753,pull_request
