build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
745756719,6493f2f5b0cca09a7cd1295bc981eadea46982c3,,master,errored,981,2020-11-25 01:51:13 UTC,745756720,745756721,745756722,745756723,745756724,745756725,745756726,745756727,745756728,push
745732341,e92ed713f9a46901271458a48aafad43113d612f,854,master,canceled,0,,745732342,745732343,745732344,745732345,745732346,745732347,745732348,745732349,745732350,pull_request
745732328,624a7d518863c327efb99719cada56aa1ed75bed,,fix-851,canceled,0,,745732329,745732330,745732331,745732332,745732333,745732334,745732335,745732336,745732337,push
745732192,63ea3d2df01946b2f574fee60c2d5a01d2b2236f,,master,passed,1070,2020-11-24 22:39:13 UTC,745732193,745732194,745732195,745732196,745732197,745732198,745732199,745732200,745732201,push
745731306,bab7fee613211c003c4c3d3d38b731d7a2d6b63a,854,master,canceled,0,,745731307,745731308,745731309,745731310,745731311,745731312,745731313,745731314,745731315,pull_request
745731048,bb945f21c94095b297bbb62dde0625af74cd6252,,fix-851,canceled,0,,745731049,745731050,745731051,745731052,745731053,745731054,745731055,745731056,745731057,push
745730993,ecb831b5c5d0bf1a37d92f5148303fce8598f9e7,,fix-851,canceled,0,,745730994,745730995,745730996,745730997,745730998,745730999,745731000,745731001,745731002,push
745683750,3b3601caba27245abfef6949c56f5e4c6de543a0,853,master,passed,1154,2020-11-24 18:21:00 UTC,745683751,745683752,745683753,745683754,745683755,745683756,745683757,745683758,745683759,pull_request
744896666,aaac2ca3ab553f447243c1274faaa0c8becc3289,835,master,failed,1061,2020-11-20 15:43:54 UTC,744896667,744896668,744896669,744896670,744896671,744896679,744896680,744896681,744896682,pull_request
744810625,c6115a615afd82e6b6ab4f9c1217b5a2c7ccffcd,839,master,failed,1077,2020-11-20 05:53:00 UTC,744810626,744810627,744810628,744810629,744810630,744810631,744810632,744810633,744810634,pull_request
744777007,a635260676a64276d9596151adf800e008cbe22a,850,master,passed,1071,2020-11-20 01:38:43 UTC,744777008,744777009,744777010,744777011,744777012,744777013,744777014,744777015,744777016,pull_request
744776499,c19e2d1e8546e30debf9891094c937b111fb330f,850,master,canceled,0,,744776500,744776501,744776502,744776503,744776504,744776505,744776506,744776507,744776508,pull_request
744386175,b4a109e35a49ba239b92813cc9c5d5295df7c309,848,master,passed,1067,2020-11-18 10:19:06 UTC,744386176,744386177,744386178,744386179,744386180,744386181,744386182,744386183,744386184,pull_request
744064463,672021718cc4c49c6a2c470c246326d47502a106,847,master,passed,1064,2020-11-17 00:24:11 UTC,744064464,744064465,744064466,744064467,744064468,744064469,744064470,744064471,744064472,pull_request
744046901,6060ed673ee7cb6b352725b1d0b822248b8899b8,847,master,passed,1077,2020-11-16 22:25:24 UTC,744046902,744046903,744046904,744046905,744046906,744046907,744046908,744046909,744046910,pull_request
743952780,cbee686f6526cc1b684a8b1f21b534379bd491ca,846,master,passed,1072,2020-11-16 14:51:16 UTC,743952781,743952782,743952783,743952784,743952785,743952786,743952787,743952788,743952789,pull_request
742057365,94d6fb59d5cd9d28254903252a429196c5828600,843,master,passed,1065,2020-11-07 11:14:59 UTC,742057366,742057367,742057368,742057369,742057370,742057371,742057372,742057373,742057374,pull_request
741869564,20abbaeaefddad64ac9b27724cb6b4e7995aa9e6,841,master,passed,1064,2020-11-06 12:55:11 UTC,741869565,741869566,741869567,741869568,741869569,741869570,741869571,741869572,741869573,pull_request
741863486,cdd4f8f9bde3023de369722ab6f2e5f4f7190b7c,841,master,failed,1052,2020-11-06 12:16:07 UTC,741863487,741863488,741863489,741863490,741863491,741863492,741863493,741863494,741863495,pull_request
741853566,1a4a62b5f31ee4480786a16126ec1581996f0f83,842,master,passed,1067,2020-11-06 11:29:03 UTC,741853567,741853568,741853569,741853570,741853571,741853572,741853573,741853574,741853575,pull_request
741852978,c6a574891c4dc0781010afbf0e70f374b7123433,841,master,failed,1058,2020-11-06 11:06:55 UTC,741852979,741852980,741852981,741852982,741852983,741852984,741852985,741852986,741852987,pull_request
741729598,e9efeb7567d4496e010140fab81499ca10501bd6,840,master,passed,1079,2020-11-05 22:41:58 UTC,741729599,741729600,741729601,741729602,741729603,741729604,741729605,741729606,741729607,pull_request
741729575,b84423f734cac02ef48ca7478feb2e1878bfe393,,github-actions,passed,1059,2020-11-05 21:14:58 UTC,741729576,741729577,741729578,741729579,741729580,741729581,741729582,741729589,741729590,push
741729291,79f6de57b8d5ba00b2bc3fcc3f116f3280b67d94,840,master,canceled,0,,741729292,741729293,741729294,741729295,741729296,741729297,741729298,741729299,741729300,pull_request
741729271,0469957155a492fdd197b7f5ee8b578db69144fc,,github-actions,canceled,0,,741729272,741729273,741729274,741729275,741729276,741729277,741729278,741729279,741729280,push
741727475,b9c4ce6325d6df37f3f8bf8302497fbd1c1b089f,840,master,canceled,0,,741727476,741727477,741727478,741727479,741727480,741727481,741727482,741727483,741727484,pull_request
741727003,2159c72d72265a69139cd4568461025eca8795fc,,github-actions,canceled,0,,741727004,741727005,741727006,741727007,741727008,741727009,741727010,741727011,741727012,push
741557055,443396e060a5afc58e648cc90a78c9b1afc451c9,839,master,passed,1061,2020-11-05 05:46:32 UTC,741557056,741557057,741557058,741557059,741557060,741557061,741557062,741557063,741557064,pull_request
741510596,ad9643e4faaddb47b5c6d8bad5b5f5dc8c1c5dc7,835,master,passed,1062,2020-11-04 23:39:34 UTC,741510597,741510598,741510599,741510600,741510601,741510602,741510603,741510604,741510605,pull_request
740158770,0c4788c07a7af4724c317cf23d73b8a85017ba00,838,master,passed,1059,2020-10-30 11:21:06 UTC,740158771,740158772,740158773,740158774,740158775,740158776,740158777,740158778,740158779,pull_request
739315770,686c209f9525a78313cfe54cbc07cd86bd677384,,master,passed,1061,2020-10-27 16:04:29 UTC,739315771,739315772,739315773,739315774,739315775,739315776,739315777,739315778,739315779,push
739194032,2f3f90a1b5529aedba2a5d80a0e033273cf268c7,836,master,passed,1074,2020-10-27 06:59:13 UTC,739194033,739194034,739194035,739194036,739194037,739194038,739194039,739194040,739194041,pull_request
739188894,9d650ce29881795019d44d98b7675ee352b829dd,836,master,passed,1067,2020-10-27 05:54:52 UTC,739188895,739188896,739188897,739188898,739188899,739188900,739188901,739188902,739188903,pull_request
739188801,900002587da408bc0d419952a901b6f56e102320,836,master,canceled,0,,739188802,739188803,739188804,739188805,739188806,739188807,739188808,739188809,739188810,pull_request
738814819,d6b9ed4898f48da30382e6fd750e5cc89a28e808,835,master,passed,1072,2020-10-25 22:41:08 UTC,738814820,738814821,738814822,738814823,738814824,738814825,738814826,738814827,738814828,pull_request
