build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
494352007,86ce5d6e1549fdb0cec30a93efe72cd627a255a4,,master,errored,710,2019-02-16 22:59:44 UTC,494352008,494352009,494352010,494352011,494352012,494352013,cron
494024802,86ce5d6e1549fdb0cec30a93efe72cd627a255a4,,master,errored,739,2019-02-15 22:58:52 UTC,494024803,494024804,494024805,494024806,494024807,494024808,cron
493496620,86ce5d6e1549fdb0cec30a93efe72cd627a255a4,,master,errored,697,2019-02-14 22:58:01 UTC,493496621,493496622,493496623,493496624,493496625,493496626,cron
492961423,86ce5d6e1549fdb0cec30a93efe72cd627a255a4,,master,errored,825,2019-02-13 22:57:02 UTC,492961424,492961425,492961426,492961427,492961428,492961429,cron
491886111,86ce5d6e1549fdb0cec30a93efe72cd627a255a4,,master,errored,1363,2019-02-11 22:56:10 UTC,491886112,491886113,491886114,491886115,491886116,491886117,cron
491388163,86ce5d6e1549fdb0cec30a93efe72cd627a255a4,,master,errored,696,2019-02-10 22:55:11 UTC,491388164,491388165,491388166,491388167,491388168,491388169,cron
490780977,86ce5d6e1549fdb0cec30a93efe72cd627a255a4,,master,errored,677,2019-02-08 22:54:03 UTC,490780978,490780979,490780980,490780981,490780982,490780983,cron
490296717,b0b5aa99e33a5f07c4bfae1904e6a1fa9bb5e90d,,master,errored,696,2019-02-07 22:53:27 UTC,490296718,490296719,490296720,490296721,490296722,490296723,cron
489794324,b0b5aa99e33a5f07c4bfae1904e6a1fa9bb5e90d,,master,errored,704,2019-02-06 22:52:54 UTC,489794325,489794326,489794327,489794328,489794329,489794330,cron
489288953,b0b5aa99e33a5f07c4bfae1904e6a1fa9bb5e90d,,master,errored,726,2019-02-05 22:51:57 UTC,489288954,489288955,489288956,489288957,489288958,489288959,cron
488752332,b0b5aa99e33a5f07c4bfae1904e6a1fa9bb5e90d,,master,errored,780,2019-02-04 22:51:13 UTC,488752333,488752334,488752336,488752337,488752340,488752343,cron
488281035,b0b5aa99e33a5f07c4bfae1904e6a1fa9bb5e90d,,master,errored,716,2019-02-03 22:50:08 UTC,488281036,488281037,488281038,488281039,488281040,488281041,cron
487986100,b0b5aa99e33a5f07c4bfae1904e6a1fa9bb5e90d,,master,errored,676,2019-02-02 22:49:30 UTC,487986101,487986102,487986103,487986104,487986105,487986106,cron
487179030,b0b5aa99e33a5f07c4bfae1904e6a1fa9bb5e90d,,master,errored,697,2019-01-31 22:48:29 UTC,487179031,487179032,487179033,487179034,487179035,487179036,cron
486152627,b0b5aa99e33a5f07c4bfae1904e6a1fa9bb5e90d,,master,errored,742,2019-01-29 22:47:22 UTC,486152628,486152629,486152630,486152631,486152632,486152633,cron
