build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
591545587,81b2d1574d6364e051c9b1151db0a395cdfc7c06,4611,master,passed,59221,2019-10-01 10:21:38 UTC,591545588,591545589,591545590,591545591,591545592,591545593,591545594,591545595,591545596,591545597,591545598,591545599,591545600,591545601,591545602,591545603,pull_request
591543313,00cd676186e38cc8da63a9dd340b854b65911eec,4612,master,passed,59658,2019-10-01 07:03:50 UTC,591543314,591543315,591543316,591543317,591543318,591543319,591543320,591543321,591543322,591543323,591543324,591543325,591543326,591543327,591543328,591543329,pull_request
591516967,f815eee01e69089c0c8669583c646e0cc9460d47,4595,master,passed,60030,2019-10-01 03:44:07 UTC,591516970,591516971,591516972,591516973,591516974,591516975,591516976,591516977,591516978,591516979,591516980,591516981,591516982,591516983,591516984,591516985,pull_request
591512274,00028108fb926f3faee310d6c1fa497a00eebb7a,4595,master,canceled,0,,591512275,591512276,591512277,591512278,591512279,591512280,591512281,591512282,591512283,591512284,591512285,591512286,591512287,591512288,591512289,591512290,pull_request
591506896,cc81ae4d1b8148c965195dd5f50cf5d7a23011a0,4595,master,canceled,0,,591506897,591506898,591506899,591506900,591506901,591506902,591506903,591506904,591506905,591506906,591506907,591506908,591506911,591506913,591506915,591506916,pull_request
591506873,cc81ae4d1b8148c965195dd5f50cf5d7a23011a0,4595,master,canceled,0,,591506874,591506875,591506876,591506877,591506878,591506879,591506880,591506881,591506882,591506883,591506884,591506885,591506886,591506888,591506890,591506891,pull_request
591506309,3039326c3fe76eeea5da27d22baffb206fb902a4,4595,master,canceled,0,,591506310,591506311,591506312,591506313,591506314,591506315,591506316,591506317,591506318,591506319,591506320,591506321,591506322,591506323,591506324,591506325,pull_request
591501266,014da0d0b794618418863c2d5c4e87df8f4c4c93,4623,master,passed,59756,2019-10-01 00:38:54 UTC,591501268,591501270,591501271,591501272,591501273,591501274,591501275,591501276,591501277,591501278,591501279,591501280,591501281,591501282,591501283,591501284,pull_request
591438168,044779511bc0e32921d3c9c8bf9f3b63711fc1ed,4611,master,canceled,0,,591438169,591438170,591438171,591438172,591438173,591438174,591438175,591438176,591438177,591438178,591438179,591438180,591438181,591438182,591438183,591438184,pull_request
591430676,dd2c8dbd961bd5f3b9303888266fa31569a8f188,,master,passed,63871,2019-09-30 20:34:19 UTC,591430677,591430678,591430679,591430680,591430681,591430682,591430683,591430684,591430685,591430686,591430687,591430688,591430689,591430690,591430691,591430692,push
591430516,6cd2375e05110f6b80dfa4f0c6be09f005a195cf,,master,canceled,0,,591430517,591430518,591430519,591430520,591430521,591430522,591430523,591430524,591430525,591430526,591430527,591430528,591430529,591430530,591430531,591430532,push
591430344,0efd61c414220e4bed58e81fccad060964113081,,master,canceled,0,,591430345,591430346,591430347,591430348,591430349,591430350,591430351,591430352,591430353,591430354,591430355,591430356,591430357,591430358,591430359,591430360,push
591430263,1ac2bcb36ea3248d1f7ff2ea112f5cd3421a6795,,master,canceled,0,,591430264,591430265,591430266,591430267,591430268,591430269,591430270,591430271,591430272,591430273,591430274,591430275,591430276,591430277,591430279,591430280,push
591430194,6359d3b90805286b1a4955e2c02c285e6036112f,,master,canceled,0,,591430195,591430196,591430197,591430198,591430199,591430200,591430201,591430202,591430203,591430204,591430205,591430206,591430207,591430208,591430209,591430210,push
591429993,4587a70a94e5f836bb55450e48e6a7b08daf851a,,master,canceled,0,,591429994,591429995,591429996,591429997,591429998,591429999,591430000,591430001,591430002,591430003,591430004,591430005,591430007,591430009,591430013,591430015,push
591429899,1ef5f6c8f67b1775b639c986ce2ead41abf9a9d4,,master,canceled,0,,591429900,591429901,591429902,591429903,591429904,591429905,591429906,591429907,591429908,591429909,591429910,591429911,591429912,591429913,591429914,591429915,push
591414610,7a41562bb19a87298c56a87f6ebab73920c4bcc8,4609,master,passed,59798,2019-09-30 17:09:37 UTC,591414611,591414612,591414613,591414614,591414615,591414616,591414617,591414618,591414619,591414620,591414621,591414622,591414623,591414624,591414625,591414626,pull_request
591409441,2e40ee299c2f3b213f99d69722a35eb08d2d7456,4606,master,passed,60539,2019-09-30 14:01:58 UTC,591409442,591409443,591409444,591409445,591409446,591409447,591409448,591409449,591409450,591409451,591409452,591409453,591409454,591409455,591409456,591409457,pull_request
591395480,4a8d9b115b088e6bdf282e507700fca92d069e21,4601,master,passed,59605,2019-09-30 10:54:45 UTC,591395481,591395482,591395483,591395484,591395485,591395486,591395487,591395488,591395489,591395490,591395491,591395492,591395493,591395494,591395495,591395496,pull_request
591395047,30734ac27f4259d44b91485da8e558c7d4717c2a,4612,master,canceled,0,,591395048,591395049,591395050,591395051,591395052,591395053,591395054,591395055,591395056,591395057,591395058,591395059,591395060,591395061,591395062,591395063,pull_request
591383463,0aa5f5c45786f495513915402d533e59353d3344,4606,master,canceled,0,,591383464,591383465,591383466,591383467,591383468,591383469,591383470,591383471,591383472,591383473,591383474,591383475,591383476,591383477,591383478,591383479,pull_request
591347133,7ebca72886d479bb77bc34cc21edaf17f8da0c6c,4611,master,canceled,0,,591347134,591347135,591347136,591347137,591347138,591347139,591347140,591347141,591347142,591347143,591347144,591347145,591347146,591347147,591347148,591347149,pull_request
