build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
739438757,f7e6ea5fe977ecf2e6f3dd3a68a215dece813004,,main,passed,616,2020-10-28 03:28:45 UTC,739438759,739438760,739438761,739438762,739438763,739438764,push
739434986,c4be8f240984d92c545dcd81cdfd8b91a7bfa9b2,,main,canceled,0,,739434987,739434988,739434989,739434990,739434991,739434992,push
739334135,c4cc6cdda10ac4bb75a4e34f27f67d1c21a09cc1,,main,passed,606,2020-10-27 19:47:48 UTC,739334147,739334151,739334153,739334154,739334155,739334156,cron
738742594,c4cc6cdda10ac4bb75a4e34f27f67d1c21a09cc1,,main,passed,616,2020-10-25 15:54:42 UTC,738742596,738742601,738742603,738742605,738742606,738742608,cron
738350235,c4cc6cdda10ac4bb75a4e34f27f67d1c21a09cc1,,main,passed,619,2020-10-23 16:42:54 UTC,738350242,738350254,738350255,738350257,738350258,738350260,cron
737761025,c4cc6cdda10ac4bb75a4e34f27f67d1c21a09cc1,,main,passed,633,2020-10-21 16:17:37 UTC,737761027,737761036,737761037,737761038,737761039,737761041,cron
737117919,c4cc6cdda10ac4bb75a4e34f27f67d1c21a09cc1,,main,passed,638,2020-10-19 15:59:09 UTC,737117921,737117922,737117923,737117924,737117925,737117928,cron
736644979,c4cc6cdda10ac4bb75a4e34f27f67d1c21a09cc1,,main,passed,614,2020-10-17 15:42:58 UTC,736644981,736644982,736644983,736644984,736644989,736644993,cron
736098248,c4cc6cdda10ac4bb75a4e34f27f67d1c21a09cc1,,main,passed,632,2020-10-15 16:57:17 UTC,736098250,736098251,736098253,736098254,736098255,736098256,push
735817435,bee4e7e32686ffaff8d1a43a66b3e3ef2c4820ae,,5.41.0,passed,722,2020-10-14 19:03:11 UTC,735817436,735817437,735817438,735817439,735817440,735817441,push
735817334,bee4e7e32686ffaff8d1a43a66b3e3ef2c4820ae,,main,passed,632,2020-10-14 18:54:24 UTC,735817335,735817336,735817337,735817338,735817339,735817340,push
735813537,d55ee1a3374065bd7b2c78eeba813bf99a51a267,,travis,passed,630,2020-10-14 18:29:33 UTC,735813538,735813539,735813540,735813541,735813542,735813543,push
735768244,c10e08fb46201827298d3f4a847520ed384df058,,main,passed,622,2020-10-14 16:36:16 UTC,735768246,735768247,735768249,735768250,735768251,735768253,cron
735055762,c10e08fb46201827298d3f4a847520ed384df058,,main,passed,634,2020-10-12 16:08:44 UTC,735055768,735055770,735055771,735055772,735055773,735055780,cron
734576056,c10e08fb46201827298d3f4a847520ed384df058,,main,passed,632,2020-10-10 15:34:08 UTC,734576057,734576058,734576059,734576060,734576063,734576064,cron
734020397,c10e08fb46201827298d3f4a847520ed384df058,,main,passed,685,2020-10-08 15:42:43 UTC,734020401,734020403,734020405,734020407,734020410,734020411,cron
733373426,c10e08fb46201827298d3f4a847520ed384df058,,main,passed,665,2020-10-06 16:04:55 UTC,733373428,733373429,733373430,733373431,733373432,733373433,cron
732734500,c10e08fb46201827298d3f4a847520ed384df058,,main,passed,622,2020-10-04 15:35:58 UTC,732734502,732734515,732734518,732734527,732734528,732734534,cron
732297177,c10e08fb46201827298d3f4a847520ed384df058,,main,passed,641,2020-10-02 16:31:17 UTC,732297184,732297202,732297206,732297208,732297209,732297214,cron
731639913,c10e08fb46201827298d3f4a847520ed384df058,,main,passed,641,2020-09-30 15:36:18 UTC,731639915,731639916,731639919,731639920,731639921,731639924,cron
731093373,c10e08fb46201827298d3f4a847520ed384df058,,5.40.4,passed,731,2020-09-28 21:05:17 UTC,731093374,731093375,731093376,731093377,731093378,731093379,push
731093286,c10e08fb46201827298d3f4a847520ed384df058,,main,passed,643,2020-09-28 21:02:24 UTC,731093287,731093288,731093289,731093290,731093291,731093292,push
731084949,d88266cf48db97237b80cb9ffa3365ddb5ac52f5,,travis,passed,635,2020-09-28 20:27:22 UTC,731084950,731084951,731084952,731084953,731084954,731084955,push
730718369,e59d6778290ab9345bb19e5ccda741ba94246f01,,main,passed,611,2020-09-27 15:28:35 UTC,730718374,730718375,730718380,730718382,730718383,730718390,cron
730520385,e59d6778290ab9345bb19e5ccda741ba94246f01,,main,passed,623,2020-09-26 15:24:55 UTC,730520388,730520389,730520395,730520398,730520400,730520401,cron
729988835,e59d6778290ab9345bb19e5ccda741ba94246f01,,main,passed,630,2020-09-24 15:29:03 UTC,729988837,729988839,729988840,729988841,729988846,729988847,cron
729419751,e59d6778290ab9345bb19e5ccda741ba94246f01,,main,passed,645,2020-09-22 19:57:13 UTC,729419752,729419753,729419754,729419755,729419756,729419757,push
729394454,bff99e9ad939f889a6316183afaa9e88c4c67cbe,535,main,passed,633,2020-09-22 18:24:41 UTC,729394455,729394456,729394457,729394458,729394459,729394460,pull_request
729393901,fc951b523ba9f1fa7a1d9255f365ee3cbe287c0f,,di-830-fix-markdown-links,passed,632,2020-09-22 18:21:06 UTC,729393902,729393903,729393904,729393905,729393906,729393907,push
729123019,9181f6cc005e047fea974cb0e4dc6724d509b8dc,,5.40.3,passed,734,2020-09-21 20:51:32 UTC,729123020,729123021,729123022,729123023,729123024,729123025,push
729122992,9181f6cc005e047fea974cb0e4dc6724d509b8dc,,main,passed,645,2020-09-21 20:47:24 UTC,729122993,729122994,729122995,729122996,729122997,729122998,push
729115971,8268fdb3561a7385447546447f4ff465707120d9,,travis,passed,613,2020-09-21 20:18:58 UTC,729115972,729115973,729115974,729115975,729115976,729115977,push
729079980,53ed59cfcd103287d7f1590e8e0c9e36b83aaf08,,main,passed,636,2020-09-21 17:59:31 UTC,729079981,729079982,729079983,729079984,729079985,729079986,push
728761324,d5c73add2b050cd9131d1f72b335d9f113587725,,main,passed,634,2020-09-20 15:21:13 UTC,728761325,728761326,728761327,728761328,728761329,728761330,cron
728365843,d5c73add2b050cd9131d1f72b335d9f113587725,,main,passed,638,2020-09-18 15:20:44 UTC,728365852,728365855,728365861,728365863,728365868,728365870,cron
