build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
758644884,dde0861c0ca2e8e35fce78e5e27490b849e0161a,229,master,errored,248,2021-02-12 06:27:25 UTC,758644885,758644886,758644887,758644888,758644889,758644890,pull_request
748723426,10f8cb8fcf5b01368f245e7ccee8b353247bd33b,224,master,errored,320,2020-12-10 09:33:16 UTC,748723427,748723428,748723429,748723430,748723431,748723432,pull_request
742771368,3d864825ca80bcc60d96314bc17e1fad8a8df58b,220,master,passed,342,2020-11-10 19:38:58 UTC,742771369,742771370,742771371,742771372,742771373,742771374,pull_request
731700016,ba3c24b89695689ecb9657df215150a7678b3cb8,217,master,failed,342,2020-09-30 18:50:18 UTC,731700017,731700018,731700019,731700020,731700021,731700022,pull_request
706705108,94bbf4d9373e1e8ff3256cb587e441d7fcd00cfe,212,master,passed,335,2020-07-09 23:12:38 UTC,706705109,706705110,706705111,706705112,706705113,706705114,pull_request
704317854,072e12a9da1fdb97f9a2d53951f914ab8ef57e75,210,master,passed,397,2020-07-02 13:36:39 UTC,704317855,704317856,704317857,704317858,704317859,704317860,pull_request
704297574,f2efea06fa864990b2cbe9c5171c3fb6fe8b1765,210,master,passed,395,2020-07-02 12:30:43 UTC,704297575,704297576,704297577,704297578,704297579,704297580,pull_request
704206511,567d0f2a06b0a603ab823bd231da55fff56f34b8,209,master,passed,336,2020-07-02 06:01:27 UTC,704206512,704206513,704206514,704206515,704206516,704206517,pull_request
704193301,b77685b1a9fb7c8e4ac7492016606889cffecf21,208,master,passed,321,2020-07-02 04:52:33 UTC,704193302,704193303,704193304,704193305,704193306,704193307,pull_request
704191144,45b5dd9299dd4337d993450c6872b6ababe1ed44,207,master,passed,317,2020-07-02 04:40:25 UTC,704191145,704191146,704191147,704191148,704191149,704191150,pull_request
698034810,1a485e0a3815391427d3f529f14c9385f295e878,205,master,passed,324,2020-06-13 18:55:32 UTC,698034811,698034812,698034813,698034814,698034815,698034816,pull_request
698031656,d3b58d5324ca35b28806f6bc33d3436593bc7246,170,master,passed,341,2020-06-13 18:37:49 UTC,698031657,698031658,698031659,698031660,698031661,698031662,pull_request
698018209,53df66a37f483c4f01d42fd57c6674e25e06ae10,170,master,passed,332,2020-06-13 17:32:16 UTC,698018210,698018211,698018212,698018213,698018214,698018215,pull_request
688620123,99a1d0c33e31f075031e909bf8ed034c67714f1c,204,master,passed,345,2020-05-19 00:19:24 UTC,688620124,688620125,688620126,688620127,688620128,688620129,pull_request
688607663,5f61705850effdf279b50ab757f8a9c730b18f2c,203,master,passed,342,2020-05-18 23:24:06 UTC,688607664,688607665,688607666,688607667,688607668,688607669,pull_request
677813180,0fa32a0449d160f83273fb482b0f246f2aab04d7,201,master,passed,339,2020-04-21 18:18:23 UTC,677813181,677813182,677813183,677813184,677813185,677813186,pull_request
656038672,e3ae0f23d301635298d3a1137dd118ed80652b02,195,master,passed,444,2020-02-28 00:31:52 UTC,656038673,656038674,656038675,656038676,656038677,656038678,pull_request
651991652,5d653aa7e144d4204cc2ef766d1d405cbfbb3ad8,191,master,passed,359,2020-02-18 14:01:11 UTC,651991653,651991654,651991655,651991656,651991657,651991658,pull_request
632373603,767f5c0eacbc96d84bb81c8d120e581ad6ad4f2c,185,master,failed,333,2020-01-03 17:22:25 UTC,632373604,632373605,632373606,632373607,632373608,632373609,pull_request
611814730,6ca1f42d4e3ad91c9545c441d73b2004c45e059a,,v0.4.10,passed,366,2019-11-14 11:09:15 UTC,611814731,611814732,611814733,611814735,611814736,611814737,push
611814627,6ca1f42d4e3ad91c9545c441d73b2004c45e059a,,v0.4.8,passed,530,2019-11-14 11:07:19 UTC,611814628,611814629,611814630,611814631,611814632,611814633,push
611805969,6ca1f42d4e3ad91c9545c441d73b2004c45e059a,,master,passed,602,2019-11-14 10:44:37 UTC,611805970,611805971,611805972,611805973,611805974,611805975,push
611805665,05a28a461f27d962bb76fd83ca721f04247f51c4,,master,canceled,0,,611805666,611805667,611805668,611805669,611805670,611805671,push
611804528,2d3fd405e42109f38ae43e20ff7797092aca55b6,,master,passed,691,2019-11-14 10:40:58 UTC,611804529,611804530,611804531,611804532,611804533,611804534,push
611804137,d37bfbcccef9fffe82a1e1019d742e860ce2139a,,master,canceled,0,,611804138,611804139,611804140,611804141,611804142,611804143,push
