build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
743504254,3a281bd2c80fe761b1a227506d730470d7ad13cb,837,master,passed,803,2020-11-13 23:22:33 UTC,743504255,743504256,743504257,743504258,743504259,743504260,743504261,743504262,743504263,pull_request
743496531,08f27f5e7214ba3425f52147d049a0419915e451,836,master,passed,780,2020-11-13 21:51:44 UTC,743496532,743496533,743496534,743496535,743496536,743496537,743496538,743496539,743496540,pull_request
739549872,2f26975b3f331cc1882ec9fd14d2331e566d65a8,804,master,passed,794,2020-10-28 10:45:44 UTC,739549873,739549874,739549875,739549876,739549877,739549878,739549879,739549880,739549881,pull_request
739549640,94dda3d20aba1cc33a5141ac26abe027a24ae9ae,798,master,passed,793,2020-10-28 09:31:17 UTC,739549641,739549642,739549643,739549644,739549645,739549647,739549648,739549649,739549651,pull_request
739536815,9ce6ef126d15907464470774da4e3db89b30ae39,,master,passed,784,2020-10-28 08:19:25 UTC,739536816,739536817,739536818,739536819,739536820,739536821,739536822,739536823,739536824,push
738236679,2d36c5a1020280f78ce66792e97b3ae6c5a40842,,master,passed,805,2020-10-23 07:50:49 UTC,738236680,738236681,738236682,738236683,738236684,738236685,738236686,738236687,738236688,push
738208285,91b087cf2baf4a5c05bdedac37e290133a98f557,834,master,passed,829,2020-10-23 04:26:43 UTC,738208286,738208287,738208288,738208289,738208290,738208291,738208292,738208293,738208294,pull_request
733125959,e0e71f9e81954855003b5ff29a40b6af851779ef,829,master,passed,813,2020-10-05 22:10:51 UTC,733125960,733125961,733125962,733125963,733125964,733125965,733125966,733125967,733125968,pull_request
732804805,b1295a1326cf616666713dd84ba59d7228fa6bb6,,master,passed,783,2020-10-04 22:36:03 UTC,732804806,732804807,732804808,732804809,732804810,732804811,732804812,732804813,732804814,push
732304016,a13b8b97dbfb5010bdca83a0eb34d7deee655c38,832,master,passed,796,2020-10-02 15:58:52 UTC,732304017,732304018,732304019,732304020,732304021,732304022,732304023,732304024,732304025,pull_request
728544594,c7b5d2ecc5105e4b17c9fe959e80a3adf81b73ca,829,master,passed,782,2020-09-19 10:54:12 UTC,728544595,728544596,728544597,728544598,728544599,728544600,728544601,728544602,728544603,pull_request
711078416,ea654bcc6866308372c0c8f8d4012cdc7b316d71,,master,passed,778,2020-07-23 12:38:38 UTC,711078417,711078418,711078419,711078420,711078421,711078422,711078423,711078424,711078425,push
711078234,9eb0ee2d6c231ec620cb16697b6bae5d54878b55,,master,canceled,76,2020-07-23 12:37:45 UTC,711078235,711078236,711078237,711078238,711078239,711078240,711078241,711078244,711078245,push
705208375,94dfa858e58558921d5c52e74a97902d7aa4a234,,master,passed,716,2020-07-05 21:31:39 UTC,705208376,705208377,705208378,705208379,705208380,705208381,705208382,705208383,705208384,push
705123653,f9e761e54250f07bb1a70e839111b77c0b8bd3d2,825,master,passed,737,2020-07-05 14:16:43 UTC,705123654,705123655,705123656,705123657,705123658,705123659,705123660,705123661,705123662,pull_request
705117830,395b3bc4983132cda6ab39c9b49df18bef1dc08e,825,master,failed,576,2020-07-05 14:03:19 UTC,705117831,705117832,705117833,705117834,705117835,705117836,705117837,705117838,705117839,pull_request
701582770,cf0204efab792d9d391cca14696c5e782bc89172,,master,passed,721,2020-06-24 09:36:57 UTC,701582771,701582772,701582773,701582774,701582775,701582776,701582777,701582778,701582779,push
701321938,d5bb4c60c78eefc6519d879760eefdbdbbb55131,822,master,passed,806,2020-06-23 15:32:30 UTC,701321941,701321945,701321947,701321949,701321951,701321952,701321953,701321954,701321955,pull_request
701066028,99013d16792672b2e43aad42f5480a7aa79da461,,master,passed,750,2020-06-22 22:36:48 UTC,701066029,701066030,701066031,701066032,701066033,701066034,701066035,701066036,701066037,push
701044990,7f645d4beb0fc92a4f114a719a32700ae993081a,821,master,passed,763,2020-06-22 21:20:03 UTC,701044991,701044992,701044993,701044994,701044995,701044996,701044997,701044998,701044999,pull_request
699593139,5f5a648b827a8d325c418ec2200a1bb047fc63cd,,elasticsearch-dsl,passed,723,2020-06-18 07:11:10 UTC,699593140,699593141,699593142,699593143,699593144,699593145,699593146,699593147,699593148,push
699115439,510df500d9b90e2b78fa06a7a346337122aa9062,,1.2.2,passed,732,2020-06-16 22:55:17 UTC,699115440,699115441,699115442,699115443,699115444,699115445,699115446,699115447,699115448,push
699114645,510df500d9b90e2b78fa06a7a346337122aa9062,,master,passed,737,2020-06-16 22:52:48 UTC,699114646,699114647,699114648,699114649,699114650,699114651,699114652,699114653,699114654,push
699110000,7dd063277eb32f270afe17229b0954717aa027a3,,master,passed,755,2020-06-16 22:35:28 UTC,699110001,699110002,699110003,699110004,699110005,699110006,699110007,699110008,699110009,push
698560224,3b9c2f477c169d6d389c05fa703f5bddc88211e4,,master,passed,741,2020-06-15 14:29:25 UTC,698560225,698560226,698560227,698560228,698560229,698560230,698560231,698560232,698560233,push
698556507,68224a4028e91563e0894d6ea94496fb27d87d5b,818,master,passed,763,2020-06-15 14:16:21 UTC,698556508,698556509,698556510,698556511,698556512,698556513,698556514,698556515,698556516,pull_request
698546491,4d822be3e64c9bf4b87f45c9b2dd1e1d7c8720bc,,regsiter-user-with-activation,failed,576,2020-06-15 14:04:57 UTC,698546501,698546512,698546514,698546518,698546523,698546535,698546538,698546541,698546542,push
698330626,85c777e03ddd89484c4748c3bf1df866e62f8485,,releases/1.2,passed,740,2020-06-14 23:08:49 UTC,698330627,698330628,698330629,698330631,698330633,698330634,698330635,698330636,698330637,push
698212115,c958d650afc6a6be88fca418cada892af42dc10b,,master,passed,709,2020-06-14 14:06:39 UTC,698212116,698212117,698212118,698212119,698212120,698212121,698212122,698212123,698212124,push
698197287,0eb0c228071da9f4049195256efe0586df4993cc,787,master,passed,727,2020-06-14 13:24:44 UTC,698197288,698197289,698197290,698197291,698197292,698197293,698197294,698197295,698197296,pull_request
698150199,eb68cd6f92eed445ef04fdda42ac13f0d1c9a89f,,master,passed,719,2020-06-14 08:19:16 UTC,698150200,698150201,698150202,698150203,698150204,698150205,698150206,698150207,698150208,push
698150108,f84ce504b7a7a066afc6b45d3fca9e51c4d38a87,807,master,errored,531,2020-06-14 08:17:25 UTC,698150109,698150110,698150111,698150112,698150113,698150114,698150115,698150116,698150117,pull_request
690446510,395ed972c9193b1bf77ac6bf45e9ccc006aa9737,,1.2.1,passed,701,2020-05-23 19:31:02 UTC,690446511,690446512,690446513,690446514,690446515,690446518,690446519,690446520,690446522,push
690446061,395ed972c9193b1bf77ac6bf45e9ccc006aa9737,,master,passed,711,2020-05-23 19:28:57 UTC,690446062,690446063,690446064,690446065,690446066,690446067,690446068,690446069,690446070,push
688169962,3dec1981aea4af36599a7a3b19d9e88d07367e05,,master,passed,707,2020-05-17 22:53:16 UTC,688169963,688169964,688169965,688169966,688169967,688169968,688169969,688169970,688169971,push
687993337,02ec9f1e4d52a9e2cd3e3ab18f6806fa4e093419,,master,passed,706,2020-05-17 08:59:28 UTC,687993338,687993339,687993340,687993341,687993342,687993343,687993344,687993345,687993346,push
687992060,99b46ce363369ea319d6db8326e0ba0e6c44965a,,master,passed,714,2020-05-17 08:49:52 UTC,687992061,687992062,687992063,687992064,687992065,687992066,687992067,687992068,687992069,push
687991177,f86ea6223379151f3a586648cb34561c9c2c477f,,master,passed,699,2020-05-17 08:42:20 UTC,687991178,687991179,687991180,687991181,687991182,687991183,687991184,687991185,687991186,push
687989432,e64b702510d214166bbb363357d64f741896504b,,master,passed,699,2020-05-17 08:29:06 UTC,687989433,687989434,687989435,687989436,687989437,687989438,687989439,687989440,687989441,push
687905052,8ddc7036e0ff16d6c86e0519016503b3416677b5,,master,passed,731,2020-05-16 21:55:06 UTC,687905053,687905054,687905055,687905056,687905057,687905058,687905059,687905060,687905061,push
687899120,87a8ff6d93effb1b862a35fae6ecd569e7dc1308,803,master,passed,711,2020-05-16 21:27:12 UTC,687899121,687899122,687899123,687899124,687899125,687899126,687899127,687899128,687899129,pull_request
687899106,841178f8fb9b097d913c57069fd894b98c27bb8f,,releases/1.2,passed,706,2020-05-16 21:25:34 UTC,687899107,687899108,687899109,687899110,687899111,687899112,687899113,687899114,687899115,push
687820924,fa92a2723b051d3dbd6f949eb3d9528e56ddd753,803,master,passed,731,2020-05-16 16:10:28 UTC,687820925,687820926,687820927,687820928,687820929,687820930,687820931,687820932,687820933,pull_request
687820908,894937d1125ab1bd95aa50933338347906ce90e5,,releases/1.2,passed,716,2020-05-16 16:08:51 UTC,687820909,687820910,687820911,687820912,687820913,687820914,687820915,687820916,687820917,push
687819844,894937d1125ab1bd95aa50933338347906ce90e5,,1.2,passed,718,2020-05-16 16:04:22 UTC,687819845,687819846,687819847,687819848,687819849,687819850,687819851,687819852,687819853,push
687819389,9ceada782ab7cbdea195ea6c783423c6a9c096f6,,1.2,passed,711,2020-05-16 16:02:19 UTC,687819390,687819391,687819392,687819393,687819394,687819395,687819396,687819397,687819398,push
687720167,4babbeeb0b1f291ac635fc8a82eba28d19d65cc2,803,master,passed,723,2020-05-16 08:34:33 UTC,687720168,687720169,687720170,687720171,687720172,687720173,687720174,687720175,687720176,pull_request
687720157,9ceada782ab7cbdea195ea6c783423c6a9c096f6,,releases/1.2,passed,694,2020-05-16 08:32:55 UTC,687720158,687720159,687720160,687720161,687720162,687720163,687720164,687720165,687720166,push
687556502,af885887c2f015de24919f3fe74429888c272bc0,803,master,passed,727,2020-05-15 18:33:18 UTC,687556503,687556504,687556505,687556506,687556507,687556508,687556509,687556510,687556511,pull_request
687556477,52127ee23dc320d1938cb6cac59404c711f520af,,releases/1.2,passed,734,2020-05-15 18:31:22 UTC,687556478,687556479,687556480,687556481,687556482,687556483,687556484,687556485,687556486,push
687362100,ccdfddb8459745a8501b6b03c1764c672528c531,803,master,passed,716,2020-05-15 09:40:54 UTC,687362101,687362102,687362103,687362104,687362105,687362106,687362107,687362108,687362109,pull_request
687362084,98f3b1c5f82735593c019e78a9ddbc3da0dca9b2,,releases/1.2,passed,701,2020-05-15 09:39:17 UTC,687362085,687362086,687362087,687362088,687362089,687362090,687362091,687362092,687362093,push
686596445,dc485e478d7dfb06546c715b0b6aa4e496e7f6f1,803,master,passed,716,2020-05-13 14:08:39 UTC,686596447,686596448,686596449,686596450,686596451,686596452,686596453,686596454,686596455,pull_request
686596421,d359a99163ca9946c8ee090df8242f2e881bceeb,,releases/1.2,passed,722,2020-05-13 14:06:54 UTC,686596422,686596423,686596424,686596425,686596426,686596427,686596428,686596429,686596431,push
686565506,e7631356e5e32d7245e9b5fb5a8a36fd3e872654,814,releases/1.2,passed,1013,2020-05-13 13:20:23 UTC,686565507,686565508,686565509,686565510,686565511,686565512,686565513,686565514,686565515,pull_request
686012473,df63633e2684d30bed7a1b195859539db81ad56c,803,master,passed,733,2020-05-12 08:26:19 UTC,686012474,686012475,686012476,686012477,686012478,686012479,686012480,686012481,686012482,pull_request
686012447,45a4c28347e455daedf42ada584cb52f49725dd5,,releases/1.2,passed,716,2020-05-12 08:24:37 UTC,686012448,686012449,686012450,686012451,686012452,686012453,686012454,686012455,686012456,push
685988485,40d9c3a42dd0c85cae79cb49db11db60f52f0d8d,,master,passed,838,2020-05-12 07:07:23 UTC,685988486,685988487,685988488,685988489,685988490,685988491,685988492,685988493,685988494,push
685988357,728f52122c9fcaed31eb44e22dffde325450a2f4,811,master,errored,219,2020-05-12 07:04:54 UTC,685988358,685988359,685988360,685988361,685988362,685988363,685988364,685988365,685988366,pull_request
685988129,18e4965775fb5cfee47049b25b16ac57a49a7ca7,,master,passed,838,2020-05-12 07:02:58 UTC,685988130,685988131,685988132,685988133,685988134,685988135,685988136,685988137,685988138,push
685884291,8257e9b6bc6aae07b09ba46317ccd20e959f9470,812,master,passed,838,2020-05-11 22:58:11 UTC,685884292,685884293,685884294,685884295,685884296,685884312,685884319,685884322,685884323,pull_request
685879523,315776834fc15e614162a76aa31651ea1fb79d2a,811,master,passed,865,2020-05-11 22:42:03 UTC,685879524,685879525,685879526,685879527,685879528,685879529,685879530,685879531,685879532,pull_request
685865387,e65ecf5f983d15722bb251d0fe36e85979b21c98,803,master,canceled,723,2020-05-11 21:57:53 UTC,685865388,685865389,685865390,685865391,685865392,685865393,685865394,685865395,685865396,pull_request
685865298,73cd082fc1865d6a6478d29153c28b2c9bcc0bec,,releases/1.2,failed,722,2020-05-11 21:56:08 UTC,685865299,685865300,685865301,685865302,685865303,685865304,685865305,685865306,685865307,push
685789160,0306bdfc2c4a512eda9aaa1a6c1e36312791a99c,,releases/1.2,failed,696,2020-05-11 18:32:57 UTC,685789161,685789162,685789163,685789164,685789165,685789166,685789167,685789168,685789169,push
685789144,757b176efe3bc22e7bdac4550ce62f6a75bf0821,803,master,failed,719,2020-05-11 18:31:16 UTC,685789145,685789146,685789147,685789148,685789149,685789150,685789151,685789152,685789153,pull_request
685695862,8e6168530468a3c69e21ea13b739e08ed3dbd188,,releases/1.2,failed,713,2020-05-11 14:44:10 UTC,685695863,685695868,685695869,685695870,685695871,685695872,685695873,685695874,685695875,push
685695820,bae692432d310a579a3ac587bb4b70fae55230ce,803,master,failed,729,2020-05-11 14:42:24 UTC,685695822,685695825,685695826,685695828,685695830,685695833,685695835,685695837,685695839,pull_request
685640416,473b20d9398fd2c18093421c9c599ab48f611b1b,803,master,canceled,589,2020-05-11 12:55:58 UTC,685640417,685640418,685640419,685640420,685640421,685640422,685640423,685640424,685640425,pull_request
685640404,9ed412708f06dfc16703dc7c0ab1e081be7c7f92,,releases/1.2,failed,656,2020-05-11 12:55:53 UTC,685640405,685640406,685640407,685640408,685640409,685640410,685640411,685640412,685640413,push
685636335,6114f4f90cbc74056432a88d1f64e82dc08dc9ce,803,master,failed,659,2020-05-11 12:44:53 UTC,685636336,685636337,685636338,685636339,685636340,685636341,685636342,685636343,685636344,pull_request
685636302,f87ef2421ce475ea23a4bff6d505cb4b3a8464e7,,releases/1.2,failed,654,2020-05-11 12:44:53 UTC,685636305,685636307,685636309,685636310,685636312,685636314,685636315,685636317,685636319,push
685633179,2790667f2597ba68af761eaa43e7cde8f7a05fdf,803,master,canceled,634,2020-05-11 12:37:13 UTC,685633180,685633181,685633182,685633183,685633184,685633185,685633186,685633187,685633188,pull_request
685633169,8d4e9269b542ede8d1dec5cc09676081811f697a,,releases/1.2,failed,646,2020-05-11 12:35:38 UTC,685633170,685633171,685633172,685633173,685633174,685633175,685633176,685633177,685633178,push
685630523,4db3f2b018579f6f7cbdbb7a56915c75b7d9d800,803,master,failed,675,2020-05-11 12:29:37 UTC,685630524,685630526,685630527,685630528,685630529,685630530,685630531,685630532,685630533,pull_request
685630492,77fbec2767946f7a3734ee640de373b33c5b3282,,releases/1.2,failed,693,2020-05-11 12:27:45 UTC,685630493,685630494,685630495,685630496,685630498,685630500,685630501,685630502,685630503,push
685628942,0097e7ffee257ac462f8294cc751d939062531ca,803,master,canceled,561,2020-05-11 12:23:12 UTC,685628943,685628944,685628945,685628946,685628947,685628948,685628949,685628950,685628951,pull_request
685628917,126a157fc28f267b03bfa93f51a25aa9c17a4f7b,,releases/1.2,canceled,416,2020-05-11 12:23:15 UTC,685628920,685628921,685628922,685628923,685628924,685628926,685628928,685628929,685628930,push
685625972,4bb85fb981a3467ff9f059293bbea430f2505ae8,803,master,canceled,325,2020-05-11 12:16:47 UTC,685625973,685625974,685625975,685625976,685625977,685625978,685625979,685625980,685625981,pull_request
685625927,8821809949995aad6095f627f6f834efed9430bc,,releases/1.2,failed,578,2020-05-11 12:14:02 UTC,685625928,685625929,685625930,685625931,685625932,685625934,685625935,685625936,685625938,push
685624782,094a97d777112fc6ff40474358ddd2ee42f220ec,803,master,failed,591,2020-05-11 12:12:21 UTC,685624783,685624784,685624785,685624786,685624787,685624788,685624789,685624790,685624791,pull_request
685624756,6d7f6a117ef89ce92261eac7b464dffe130381d6,,releases/1.2,canceled,304,2020-05-11 12:10:59 UTC,685624757,685624758,685624759,685624760,685624761,685624762,685624766,685624768,685624769,push
685603454,28da15d1139e63cb1fc752bdd51f71f7548861d3,803,master,failed,568,2020-05-11 11:07:33 UTC,685603455,685603456,685603457,685603458,685603459,685603460,685603461,685603462,685603463,pull_request
685603406,575e03f278f8aafae485159bebe373b699a38ddd,,releases/1.2,failed,575,2020-05-11 11:06:11 UTC,685603407,685603408,685603409,685603410,685603411,685603412,685603413,685603414,685603415,push
685597158,f375bfa6fc169060ad80a53f9215d5be1a76ebbf,803,master,failed,535,2020-05-11 10:46:58 UTC,685597159,685597160,685597161,685597162,685597163,685597164,685597165,685597166,685597167,pull_request
685597137,7424db5a4608256900fd253472d2333ac537d112,,releases/1.2,failed,526,2020-05-11 10:45:40 UTC,685597138,685597139,685597140,685597141,685597142,685597143,685597144,685597145,685597146,push
685586123,b04611bf10de94663bc20d2ee89c2c595ebca91d,803,master,failed,558,2020-05-11 10:08:37 UTC,685586124,685586125,685586126,685586127,685586128,685586129,685586130,685586131,685586132,pull_request
685586100,2376babaad1705837e8e20b476636ea70209fdc5,,releases/1.2,failed,549,2020-05-11 10:08:36 UTC,685586102,685586104,685586106,685586108,685586109,685586110,685586111,685586112,685586113,push
685584636,735161fba679b899b2cfdf4631d03d05770fda0d,803,master,canceled,70,2020-05-11 10:05:38 UTC,685584637,685584638,685584639,685584640,685584641,685584642,685584643,685584644,685584645,pull_request
685584599,cf84a2c77793f75aa84b852cc1099cbee303e19a,,releases/1.2,failed,547,2020-05-11 10:04:11 UTC,685584600,685584604,685584606,685584607,685584609,685584611,685584612,685584615,685584616,push
685575819,3359caaa17591e4c310eafb9b68b85c9b840213d,803,master,failed,548,2020-05-11 09:39:00 UTC,685575820,685575821,685575822,685575823,685575824,685575825,685575826,685575827,685575828,pull_request
685575753,b0387a780dfc260c36b11c9902ce001591baa110,,releases/1.2,failed,533,2020-05-11 09:37:42 UTC,685575754,685575755,685575756,685575757,685575758,685575759,685575760,685575761,685575762,push
685551508,e2e2a82b4035d4212b91af8a31d2da11508f0489,803,master,failed,1329,2020-05-11 08:23:20 UTC,685551509,685551510,685551511,685551512,685551513,685551514,685551515,685551516,685551517,pull_request
685551486,16b256268e5ba6424432bd0e84e60df674acf412,,releases/1.2,failed,1357,2020-05-11 08:21:28 UTC,685551487,685551488,685551489,685551490,685551491,685551492,685551493,685551494,685551495,push
685435528,0990a31eec5dc14a279d03d2d76617a7fa9be2fb,803,master,passed,953,2020-05-10 22:37:22 UTC,685435529,685435530,685435531,685435532,685435533,685435534,pull_request
685435500,84c8eb001a8e5905314bfb105598b9e14b635cb2,,releases/1.2,passed,947,2020-05-10 22:35:35 UTC,685435501,685435502,685435503,685435504,685435505,685435506,push
685118762,137da767698ec0da87f162dcde36841790da46d3,803,master,passed,933,2020-05-09 18:25:39 UTC,685118763,685118764,685118765,685118766,685118767,685118768,pull_request
685118753,53bb072c132c42e77fd24a81e9a99316b57a6255,,releases/1.2,passed,959,2020-05-09 18:23:47 UTC,685118754,685118755,685118756,685118757,685118758,685118759,push
683478816,f7fb4a4258a8de78415e0e025d4cd86711826613,803,master,passed,947,2020-05-05 17:05:25 UTC,683478817,683478818,683478819,683478820,683478821,683478822,pull_request
683478800,65a2f8a4f36e96e5f15869bd311816721d5d289b,,releases/1.2,passed,977,2020-05-05 17:03:37 UTC,683478801,683478802,683478803,683478804,683478805,683478806,push
683171003,58141c12d25c95f5e44ac210a0c743c83377bbaf,803,master,passed,913,2020-05-04 23:25:08 UTC,683171004,683171005,683171006,683171007,683171008,683171009,pull_request
683170996,ee761939671e47fffa8abadc084fde4fbee9f17b,,releases/1.2,passed,895,2020-05-04 23:23:22 UTC,683170997,683170998,683170999,683171000,683171001,683171002,push
683052496,84c24729c09913b27828906c0717126b1339787b,803,master,passed,950,2020-05-04 18:08:02 UTC,683052497,683052498,683052499,683052500,683052501,683052502,pull_request
683052462,00ee6d734d80899dc7347db435c1c3562c9f4969,,releases/1.2,passed,946,2020-05-04 18:06:13 UTC,683052463,683052464,683052465,683052466,683052467,683052468,push
683026658,a9a0cb19506ea2e0065897978fd6dde5bd0e37ad,803,master,failed,696,2020-05-04 17:06:08 UTC,683026660,683026661,683026662,683026664,683026665,683026666,683026667,683026668,683026669,pull_request
683026643,f477d3260669cf40b988e4c6531085b4c2e7023e,,releases/1.2,failed,682,2020-05-04 17:04:20 UTC,683026644,683026645,683026646,683026647,683026648,683026649,683026650,683026651,683026652,push
682970438,82151c0b530c5081eb2d0c6be8140b8986241da3,,releases/1.2,passed,842,2020-05-04 14:57:48 UTC,682970439,682970440,682970441,682970442,682970443,682970444,682970445,682970446,682970447,push
681457812,83d77b8ecd20ac1ba7320c861f9a5c81eef9ef95,,master,passed,848,2020-04-30 12:23:19 UTC,681457813,681457814,681457815,681457816,681457817,681457818,681457819,681457820,681457821,push
681384971,98ae22b377e16da6eab694684de37e7df56cdfe3,,1.1.4,passed,824,2020-04-30 08:26:19 UTC,681384972,681384973,681384974,681384975,681384976,681384977,681384978,681384979,681384980,push
681382677,98ae22b377e16da6eab694684de37e7df56cdfe3,,master,passed,822,2020-04-30 08:20:20 UTC,681382678,681382679,681382680,681382681,681382682,681382683,681382684,681382685,681382686,push
681380348,7300cf0f406cfe2faab27a0937b8c32290bbbcb7,,releases/1.2,passed,824,2020-04-30 08:12:19 UTC,681380349,681380350,681380351,681380352,681380353,681380354,681380355,681380356,681380357,push
681252694,67c91e6f5999842827fa02d14e651c38c5dff4bb,,releases/1.2,passed,841,2020-04-29 23:25:49 UTC,681252695,681252696,681252697,681252698,681252699,681252700,681252701,681252702,681252703,push
681065874,7fa2795b8d5d0deecbfb40e814ad4dcda0ad644d,,releases/1.2,passed,847,2020-04-29 15:19:27 UTC,681065875,681065876,681065877,681065878,681065879,681065880,681065881,681065882,681065883,push
680311531,bc85712d652b18c85f2ae1bfad980e09619a59ff,803,master,passed,844,2020-04-27 21:54:23 UTC,680311532,680311533,680311534,680311535,680311536,680311537,680311538,680311539,680311540,pull_request
680311521,d5ba07c3cce40e5d05f463382a025122fdeefb92,,releases/1.2,passed,833,2020-04-27 21:52:22 UTC,680311522,680311523,680311524,680311525,680311526,680311527,680311528,680311529,680311530,push
678254254,605674e3d2b5a0d39f965512b04f825db8fd01a6,807,master,passed,852,2020-04-22 16:47:55 UTC,678254255,678254256,678254257,678254258,678254259,678254260,678254261,678254262,678254263,pull_request
676983067,9c31d31380b26a5a5d1f18526578102476152102,798,master,passed,814,2020-04-19 19:34:41 UTC,676983068,676983069,676983070,676983071,676983072,676983073,676983074,676983075,676983076,pull_request
674726846,959371cc87e0d9052abf318761fff7b49c1bfcf0,804,master,passed,810,2020-04-14 06:50:08 UTC,674726847,674726848,674726849,674726850,674726851,674726852,674726853,674726854,674726855,pull_request
674589303,95e5b3af08de6ce5539af2afebbe4a9650ad965f,,1.1.3,passed,855,2020-04-13 20:49:35 UTC,674589304,674589305,674589306,674589307,674589308,674589309,674589310,674589311,674589312,push
674589276,95e5b3af08de6ce5539af2afebbe4a9650ad965f,,master,passed,984,2020-04-13 20:49:34 UTC,674589279,674589280,674589281,674589282,674589283,674589284,674589285,674589286,674589287,push
674102024,310b6ccc88111793acf76b837b368b0262038a0b,,master,passed,835,2020-04-12 16:05:01 UTC,674102025,674102026,674102027,674102028,674102029,674102030,674102031,674102032,674102033,push
673920080,af54842fbc6501d87db7dafc96bf46e3c348f1da,,master,passed,805,2020-04-11 23:09:17 UTC,673920081,673920082,673920083,673920084,673920085,673920086,673920087,673920088,673920089,push
673894802,8c5d1f66be9e1ec9d63c549782188abcf587c9e6,,master,passed,803,2020-04-11 21:10:33 UTC,673894803,673894804,673894805,673894806,673894807,673894808,673894809,673894810,673894811,push
673465993,382dad7a918396e85eb511201f6ba6d6f4675fe2,801,releases/1.2,failed,801,2020-04-10 15:17:20 UTC,673465994,673465995,673465996,673465997,673465998,673465999,673466000,673466001,673466002,pull_request
673069080,491fc4903ca8ea432b2ef6228e7f985309d254c8,801,releases/1.2,passed,835,2020-04-09 16:39:55 UTC,673069081,673069082,673069084,673069085,673069086,673069087,673069089,673069090,673069091,pull_request
673028519,9a960f929567c34f7e0cde5d1fe3c1b080732282,801,releases/1.2,passed,882,2020-04-09 14:58:45 UTC,673028520,673028521,673028522,673028523,673028524,673028525,673028526,673028527,673028528,pull_request
