build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
562306289,1de1b948a09b1e164b62c3617b6702d266fc94b2,,master,passed,89,2019-07-22 21:41:01 UTC,562306290,562306291,push
562272725,2451f071760243c0e4c2b5677afc37b9840bdacc,58,master,passed,88,2019-07-22 20:21:47 UTC,562272726,562272727,pull_request
548689840,148a96eea4e53c1618b83f4fa79ca47d108bfeb1,,master,passed,68,2019-06-21 13:29:19 UTC,548689841,548689842,push
548681958,510b6370691bb05700fdbc0824cc08dd986cdbae,56,master,passed,75,2019-06-21 13:10:55 UTC,548681959,548681960,pull_request
548673987,00e2a3d22379e6af19e141b046751fad7d80a489,,0.6.2,passed,204,2019-06-21 12:52:53 UTC,548673988,548673989,push
548673828,00e2a3d22379e6af19e141b046751fad7d80a489,,master,passed,71,2019-06-21 12:52:35 UTC,548673829,548673830,push
548612734,715341f9b096687a9e7635043de1a4fee4fdc565,,0.6.1,passed,75,2019-06-21 10:19:28 UTC,548612735,548612736,push
548612589,715341f9b096687a9e7635043de1a4fee4fdc565,,master,passed,77,2019-06-21 10:18:37 UTC,548612592,548612593,push
547293597,09e7ac70ccc0f354f86509b18b89bf0297740fd0,,master,passed,72,2019-06-18 15:26:20 UTC,547293598,547293599,push
547292355,0dc87f555990928d35c593e68c4e8d99ae80e80f,,master,passed,77,2019-06-18 15:23:31 UTC,547292358,547292359,push
547292192,2e5d6fe240160f7742c069d7718de9ec25b4bd3b,,master,canceled,0,,547292193,547292194,push
547291362,ada01f653d2058e61df441c50b28e4aa474aaba2,,master,passed,70,2019-06-18 15:22:04 UTC,547291363,547291364,push
547291007,67d823d2a2750b2e48b34eb2c1612e6719c0b71f,,master,passed,233,2019-06-18 15:20:17 UTC,547291008,547291009,push
547290785,9b4aed4ab700ffcb38dc3c2232dd11de96ee904a,,master,canceled,0,,547290786,547290787,push
547290652,bb169379891731a82b312a07be4c73ad59cc1359,,master,canceled,0,,547290653,547290654,push
547289880,54aded9c91c4c10f49cc45944f50bf9da1412b64,,master,passed,127,2019-06-18 15:18:27 UTC,547289881,547289882,push
547289651,b0199b35eef8917c42ed81765f2b47770ce75cfe,,master,canceled,0,,547289652,547289653,push
547169962,bf92ecdd49f64ddf8f254fc7660ea0fe79fb4263,,master,passed,77,2019-06-18 10:37:09 UTC,547169963,547169964,push
547169646,8b6317588cca2dcaf8b1bf357a0ce9621d974b1b,,0.6.0,passed,80,2019-06-18 10:35:54 UTC,547169647,547169648,push
547169546,8b6317588cca2dcaf8b1bf357a0ce9621d974b1b,,upgrade-http3,passed,70,2019-06-18 10:39:39 UTC,547169547,547169550,push
547167931,e36548173095bbc201bc2f0dd0851af628d9f355,,master,passed,79,2019-06-18 10:38:27 UTC,547167932,547167933,push
547167045,f5008871a6723445006a8a0db9b20412aefed166,54,master,passed,88,2019-06-18 10:28:37 UTC,547167046,547167047,pull_request
547166897,80c9392295d7732b9a46e20aed9cab95a1854cd9,,upgrade-http3,passed,84,2019-06-18 10:28:10 UTC,547166898,547166899,push
547163222,05289f4814d430de4a528d8368278a9ada603c89,53,master,passed,85,2019-06-18 10:18:49 UTC,547163223,547163224,pull_request
547162647,253fb7b9298d1326376d9bc602723a4697d6fde7,,upgrade-httpcore-0.4,passed,89,2019-06-18 10:17:25 UTC,547162648,547162649,push
542288431,34d6597e21849f31855e01825b8ec7b6a2661ac1,51,master,passed,120,2019-06-06 14:07:40 UTC,542288432,542288433,pull_request
533289447,23c21e05721d1bc6fbd270727782a495ae4ca228,,0.5.0,passed,115,2019-05-16 12:06:37 UTC,533289448,533289449,push
533289283,23c21e05721d1bc6fbd270727782a495ae4ca228,,master,passed,106,2019-05-16 12:06:16 UTC,533289284,533289285,push
533287975,acea1e1239c9b30de5c107b4c24171646a6a3d5f,48,master,passed,105,2019-05-16 12:03:15 UTC,533287979,533287980,pull_request
533280307,7a21bb07ffc6e499c9b3db8b3207b30c1a2505a3,,version-0.5,passed,120,2019-05-16 11:45:58 UTC,533280308,533280309,push
533279847,614f40f77f19e6c6da8a212ae799107b0384dbf9,,version-0.5,failed,100,2019-05-16 11:44:44 UTC,533279848,533279849,push
523915966,6083d4de404e1d05d987a618553d629dcf247c94,,0.4.1,passed,104,2019-04-24 11:02:22 UTC,523915967,523915968,push
523915925,6083d4de404e1d05d987a618553d629dcf247c94,,master,passed,113,2019-04-24 11:02:11 UTC,523915926,523915927,push
523915688,09156793701a5cc527469a2e7bec328f448a7a4a,,master,passed,137,2019-04-24 11:01:41 UTC,523915689,523915690,push
523914727,d744909ce9fba744427da652278b9aece78d6329,45,master,passed,101,2019-04-24 10:58:34 UTC,523914728,523914729,pull_request
523914596,c91d36a8b84e58b947abe97cae289f039bc4f2ce,,upgrade-httpcore,passed,118,2019-04-24 10:58:00 UTC,523914597,523914598,push
523830639,2d8ade95e0ccedd882215714244c13a2733a1f26,44,master,passed,103,2019-04-24 06:57:13 UTC,523830640,523830641,pull_request
523787682,2369fd331ee2a0ff1b2b8b5a76f39178f7084370,43,master,passed,120,2019-04-24 03:49:24 UTC,523787683,523787684,pull_request
