build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
702084789,2861a71a80a53ff54a4438762971a2187a3a0efd,,4.0.1,passed,392,2020-06-25 15:51:44 UTC,702084790,702084791,push
702084784,2861a71a80a53ff54a4438762971a2187a3a0efd,,master,passed,375,2020-06-25 15:51:44 UTC,702084786,702084787,push
702083435,2417a267ac9ead1eb46d2496970462e02da31755,,develop,passed,393,2020-06-25 15:48:35 UTC,702083436,702083437,push
692029351,17ae96fc2d5678eef8dbe8c6f410cd33315d61bd,,develop,passed,345,2020-05-28 05:31:05 UTC,692029352,692029353,push
692029324,8471d29477abea830a7149119cd6516dccf8056c,,develop,passed,346,2020-05-28 05:30:49 UTC,692029325,692029326,push
691113938,458e4102fe19948c303c4b354a3fa0d43f005c6e,,4.0.0,passed,343,2020-05-25 22:38:21 UTC,691113939,691113940,push
691113923,458e4102fe19948c303c4b354a3fa0d43f005c6e,,master,passed,339,2020-05-25 22:38:17 UTC,691113924,691113925,push
691112946,f356aae62cefc8ce236f6012fec3b452c69d04e2,,develop,passed,344,2020-05-25 22:33:34 UTC,691112947,691112948,push
691111541,54e8bae61baabd3f9f2d7b4b0f1f91196d5feb91,172,master,passed,345,2020-05-25 22:26:14 UTC,691111542,691111543,pull_request
691111536,7e922d31ef6f2c7576025938ee4d1565ea596495,,feat-171-native-watch-apps,passed,345,2020-05-25 22:26:12 UTC,691111537,691111538,push
691109980,8d710a5000cde6aae8a6f16889055a08c60a24fc,172,master,canceled,61,2020-05-25 22:20:44 UTC,691109981,691109982,pull_request
691109924,d3ac50c126c40a246411a75aca581d5db936f905,,feat-171-native-watch-apps,failed,357,2020-05-25 22:20:44 UTC,691109925,691109926,push
691109467,891f2ad0fa835ec4818955b8c1d422a9bc640721,172,master,canceled,34,2020-05-25 22:19:33 UTC,691109468,691109469,pull_request
691109432,a76a478873b1edca3a5fc7812379032edeab3730,,feat-171-native-watch-apps,errored,319,2020-05-25 22:19:27 UTC,691109433,691109434,push
691108735,253c10b68a9703da1385a51d9ef9b9f13c2284f6,172,master,canceled,84,2020-05-25 22:17:33 UTC,691108736,691108737,pull_request
691108728,b7ef1f91a8a3083b020a25bcc149aef6d53192f1,,feat-171-native-watch-apps,errored,148,2020-05-25 22:17:30 UTC,691108729,691108730,push
691107015,5ab8159447cd3ad707f23be781c06211b2ba3951,172,master,errored,140,2020-05-25 22:08:53 UTC,691107016,691107017,pull_request
691106877,d3f9bd0e63a064552d0744b836a3b9f627444eb8,,feat-171-native-watch-apps,errored,155,2020-05-25 22:08:24 UTC,691106879,691106880,push
601192386,9465efe9623c088b44293209ef85f03820ad7309,,master,passed,362,2019-10-22 09:55:42 UTC,601192387,601192388,push
551995281,3bb0eac1b068371a22e9937637b21e1ed515dcb1,,master,passed,344,2019-06-28 23:20:40 UTC,551995282,551995283,push
517716502,6642c2d774d30ba57829bffb0b50add2ee5c391b,,master,passed,373,2019-04-09 10:19:03 UTC,517716503,517716504,push
470280618,0f8e99415e48485f0339046466120926e2239d30,155,develop,failed,362,2018-12-19 23:58:10 UTC,470280619,470280620,pull_request
470280613,b24757542c1e267882c6767a3cbd546a6fa57986,,feature-scripts,failed,369,2018-12-19 23:58:09 UTC,470280614,470280615,push
469948846,0ff5d7c7a8ef47beab54d5bd6f0fc4a3d580fe02,,master,passed,388,2018-12-19 10:32:44 UTC,469948847,469948848,push
469948687,476d4aabe166d24e7abdede80b778d7d6b6ff0f2,,3.2.1,passed,386,2018-12-19 10:30:24 UTC,469948688,469948689,push
469948664,476d4aabe166d24e7abdede80b778d7d6b6ff0f2,,master,passed,391,2018-12-19 10:30:30 UTC,469948665,469948666,push
469947405,d64ef0a712205adab3c564f652d4ee298744e944,,develop,passed,395,2018-12-19 10:26:53 UTC,469947406,469947409,push
469565738,4cb5787e4377d549686d7751cb12ff57f82d6222,168,develop,passed,396,2018-12-18 15:23:33 UTC,469565739,469565740,pull_request
469560147,bf08a863cfcacbffa06b30ab19f8476ebd95ed40,169,develop,failed,492,2018-12-18 15:11:50 UTC,469560148,469560149,pull_request
469559973,a1aecc83a34b7bda109c0539e4453b5e4d5da6e6,168,develop,failed,218,2018-12-18 15:11:37 UTC,469559974,469559975,pull_request
