build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
706807594,779ad8473d4f7f00e6911fabd068ef09fdfab384,,master,passed,1550,2020-07-10 09:00:18 UTC,706807595,706807596,706807597,706807598,706807599,706807600,push
664997829,cc5c262b6c44e7f2c7108602adbaeb0676ffa920,152,master,errored,482,2020-03-20 19:45:04 UTC,664997830,664997831,664997832,664997833,664997834,664997835,pull_request
664996521,1696492743eb6cf0fef69cc237e57fd5233c3b2d,,depfu/check/group/rails-6.0.2.2,errored,477,2020-03-20 19:41:41 UTC,664996522,664996523,664996524,664996525,664996526,664996527,push
664486569,4b17b00e59c0a04f23663f77512e5f94890fa0e3,,master,passed,1260,2020-03-19 17:05:54 UTC,664486570,664486571,664486572,664486573,664486574,664486575,push
664469746,1533004e1bc3348d668b9c8241950c782d03e31b,151,master,failed,743,2020-03-19 16:26:21 UTC,664469747,664469748,664469749,664469750,664469751,664469752,pull_request
664467316,6bf6a49b72a91b59e2b0c4ab63ff27460297d3c6,,depfu/update/rubocop-md-0.3.2,failed,753,2020-03-19 16:21:10 UTC,664467317,664467318,664467319,664467320,664467321,664467322,push
658558783,d06869a9e35a987e51db226330fd8037598e68b2,150,master,failed,721,2020-03-05 06:56:31 UTC,658558784,658558785,658558786,658558787,658558788,658558789,pull_request
658557350,66c12739f809fea06e7b4f7cc54c68605ea2f6ea,,depfu/update/standard-0.2.1,failed,731,2020-03-05 06:51:16 UTC,658557351,658557352,658557355,658557356,658557357,658557358,push
656612080,30ab50ac9bae4eb136d5849a561064e46756086f,149,master,failed,723,2020-02-29 09:56:18 UTC,656612081,656612082,656612083,656612084,656612085,656612086,pull_request
656611127,d4c159681e6b07c6b0e42e3123ffef54351be816,,depfu/update/standard-0.2.0,failed,753,2020-02-29 09:50:58 UTC,656611128,656611129,656611130,656611131,656611132,656611133,push
631954413,7457005917e749adb0a5ca6d5ce3f260c7587524,,v0.12.0,passed,947,2020-01-02 17:24:35 UTC,631954414,631954415,631954416,631954417,631954418,631954419,push
631952006,7457005917e749adb0a5ca6d5ce3f260c7587524,,master,passed,1007,2020-01-02 17:17:49 UTC,631952007,631952008,631952009,631952010,631952011,631952012,push
631950609,a1efd42ebb7ae7f95014cafc491418e5cf6a7c9d,,master,passed,1108,2020-01-02 17:12:46 UTC,631950610,631950611,631950612,631950613,631950614,631950615,push
631947245,642e603e91b99b10c47e010c5c9abc01385ec45e,,master,errored,972,2020-01-02 17:03:05 UTC,631947246,631947247,631947248,631947249,631947250,631947251,push
631939666,43df0cef9aaf931ed050ec1621179d43f2aa90e2,,master,errored,613,2020-01-02 16:41:15 UTC,631939667,631939668,631939669,631939670,631939671,631939672,push
629755336,a725a1b5c3104fe4688ec916228e0b613701e786,148,master,errored,678,2019-12-26 19:28:19 UTC,629755337,629755338,629755339,629755340,629755341,629755342,pull_request
629754087,9c95b750142d2c3bdb5e754116b3544bcafa16e8,,depfu/update/rubocop-md-0.3.1,errored,697,2019-12-26 19:23:59 UTC,629754088,629754089,629754090,629754091,629754092,629754093,push
627457659,282676feea7943a2607ca33eee9df3dbd9b129bd,147,master,errored,1015,2019-12-19 22:29:25 UTC,627457660,627457661,627457662,627457663,627457664,627457665,pull_request
627457644,14adfe4a4e7d41a3726065c86c4d62d74acea088,,depfu/check/group/rails-6.0.2.1,errored,1043,2019-12-19 22:28:11 UTC,627457645,627457646,627457647,627457648,627457649,627457650,push
627427748,9733840e8bee433d55346ff40ad59d160d21b51a,146,master,errored,942,2019-12-19 21:13:08 UTC,627427749,627427750,627427751,627427752,627427753,627427754,pull_request
627427737,041985769c05ea24b7c22bdf7ebab2e98980a5ad,,depfu/check/group/rails-5.2.4.1,errored,953,2019-12-19 21:11:56 UTC,627427738,627427739,627427740,627427741,627427742,627427743,push
625104155,324d222cf2e50aec84849c97811a4638f83ce5a8,145,master,errored,431,2019-12-14 20:53:28 UTC,625104156,625104157,625104158,625104159,625104160,625104161,pull_request
625104139,0c7c4d15d9f61356d9505a919e35fa80a669d797,,depfu/check/group/rails-6.0.2,errored,443,2019-12-14 20:52:14 UTC,625104140,625104141,625104142,625104143,625104144,625104145,push
618697628,3f3618a286c54fd59614a991599f2ff1fb34668c,,master,passed,1225,2019-11-29 17:46:58 UTC,618697629,618697630,618697631,618697632,618697633,618697634,push
618676147,fa124c799f05f8eadfacccd104399949638a7d10,143,master,passed,1158,2019-11-29 16:41:20 UTC,618676148,618676149,618676150,618676151,618676152,618676153,pull_request
618659876,051050414dabf7ca448a99b557dba97daf8ccd8f,143,master,passed,1187,2019-11-29 15:58:34 UTC,618659877,618659878,618659879,618659880,618659881,618659882,pull_request
618613142,b285cfc51600468a6a1ed2d7b8f516f5404173ce,143,master,passed,1152,2019-11-29 14:02:21 UTC,618613143,618613144,618613145,618613146,618613147,618613148,pull_request
618589805,3b00081e3fc7f4ca63bdaeeb130ef0ce21c592f7,,master,passed,1161,2019-11-29 12:59:15 UTC,618589806,618589807,618589808,618589809,618589810,618589811,push
618308756,38781adeea50902f4e981fed2790a6e41a506f8a,144,master,errored,485,2019-11-28 18:14:49 UTC,618308757,618308758,618308759,618308760,618308761,618308762,pull_request
618308724,b01edb3bd2693d8c02f179c4f62541094373d65d,,depfu/check/group/rails-5.2.4,errored,475,2019-11-28 18:13:29 UTC,618308725,618308726,618308727,618308728,618308729,618308730,push
617628128,c35d039a76a84db703df87d4838c44f2810d6c39,143,master,passed,1174,2019-11-27 09:16:02 UTC,617628129,617628130,617628131,617628132,617628133,617628134,pull_request
617605015,dc17433279fc53627a67afc01a72a2eccf0926e7,,master,failed,1495,2019-11-27 08:07:08 UTC,617605016,617605017,617605018,617605019,617605020,617605021,api
617217439,24e91fdd8b1d2c020039b95e407ac3e9fb5a4e0d,143,master,failed,1137,2019-11-27 08:02:34 UTC,617217440,617217441,617217442,617217443,617217444,617217445,pull_request
617174314,bcb994eb7893c9663da6c588aa2abeb78b57ace9,143,master,passed,1503,2019-11-26 12:09:00 UTC,617174315,617174316,617174317,617174318,617174319,617174320,pull_request
608360561,314aaaa4ee63097ad3e651b35fe536b4ecab9594,140,master,errored,594,2019-11-06 19:14:09 UTC,608360562,608360563,608360564,608360566,608360567,608360569,pull_request
608360219,a306876e7d757a0a5687038e7bb3feebceb009dc,,depfu/check/group/rails-6.0.1,errored,641,2019-11-06 19:12:27 UTC,608360220,608360221,608360222,608360223,608360224,608360225,push
574279986,c0b508e64a736888b072c2950563c6d2faa07fa5,,master,passed,1153,2019-08-20 10:49:32 UTC,574279987,574279988,574279989,574279990,574279991,574279992,push
574111467,bf58eaf58f907c0fc676e06d511248fd5479fb63,135,master,passed,1152,2019-08-20 01:23:17 UTC,574111468,574111469,574111471,574111475,574111478,574111480,pull_request
574111355,3eb1409ffaa97d0b53b3aac9d2451a670e8a2580,,chore/rails-6-final-release,passed,1176,2019-08-20 01:19:18 UTC,574111356,574111357,574111358,574111359,574111360,574111361,push
573228913,693bef580c0bd92566ebacd734b9558ced60ec2d,133,master,errored,343,2019-08-17 20:33:33 UTC,573228914,573228915,573228916,573228917,573228918,573228919,pull_request
573228904,f0a02f6ef45eb462cb391252d59eb46ebc726721,,depfu/check/group/rails-6.0.0,errored,350,2019-08-17 20:31:56 UTC,573228905,573228906,573228907,573228908,573228909,573228910,push
572356270,7501b25bb8d6803a844cdd4cd5101a682cedbba2,,v0.11.0,passed,1170,2019-08-15 15:41:14 UTC,572356271,572356272,572356273,572356274,572356275,572356276,push
572351863,7501b25bb8d6803a844cdd4cd5101a682cedbba2,,master,passed,1145,2019-08-15 15:30:41 UTC,572351864,572351865,572351866,572351867,572351868,572351869,push
572349625,e07c0030d56e3f15ac41bd691b2bf718392e6bfc,,master,failed,721,2019-08-15 15:25:17 UTC,572349626,572349627,572349628,572349629,572349630,572349631,push
568562878,7d5c33e9aa603fd3c71bef886f400f222078c5b0,,master,passed,1681,2019-08-07 00:13:59 UTC,568562879,568562880,568562881,568562882,568562883,568562884,push
567679908,9249f0560acf6cabb0d12521213ec67bfc52c9b4,,master,failed,1352,2019-08-05 01:24:32 UTC,567679909,567679910,567679911,567679912,567679913,567679914,push
567679718,d754a25340bc59626ae290c1ae795a8ff2c854b1,,master,failed,1541,2019-08-05 01:20:23 UTC,567679719,567679720,567679721,567679722,567679723,567679724,push
567677579,45176e2800ecf005eb804e977df20b37dd4909cb,128,master,passed,1312,2019-08-05 01:09:55 UTC,567677580,567677581,567677582,567677583,567677584,567677585,pull_request
567677572,ac75100883ec564f25ec0a6f44fadd642afbb25a,,fix/select-with-ignore,passed,1284,2019-08-05 01:06:41 UTC,567677573,567677574,567677575,567677576,567677577,567677578,push
567674322,c7232cbe548ad0dd4a8b4981edc2c9ef3717edd2,128,master,failed,1606,2019-08-05 00:52:11 UTC,567674323,567674324,567674325,567674326,567674327,567674328,pull_request
567674305,705b0f93c5e5566e302d7423830d304ea6a22803,,fix/select-with-ignore,failed,1727,2019-08-05 00:47:18 UTC,567674306,567674307,567674308,567674309,567674310,567674311,push
557044978,f4b82b072ef5c28b3e829a6e1a6be37184f2cc74,130,master,passed,1173,2019-07-10 23:04:16 UTC,557044979,557044980,557044981,557044982,557044983,557044984,pull_request
557042045,c95091426b3de8d3064f088d671f86c54df39907,,depfu/update/standard-0.1.0,passed,1171,2019-07-10 22:56:23 UTC,557042046,557042047,557042048,557042049,557042050,557042051,push
554361777,834f4a012247ef6d0e9c501c8399eb81f842fc0d,,master,passed,1461,2019-07-04 18:04:51 UTC,554361778,554361779,554361780,554361781,554361782,554361783,push
554223270,796f0ba3d864a3308d851aa7d33258683a2e95d5,129,master,passed,1463,2019-07-04 12:11:15 UTC,554223271,554223272,554223273,554223274,554223275,554223276,pull_request
542044986,d66fbdda3b9c7300f6fdb965da0f98df5848d282,128,master,failed,1188,2019-06-06 01:29:10 UTC,542044987,542044988,542044989,542044990,542044991,542044992,pull_request
542044494,64112b048cd7f5a8660390db8ccfa5809b0f7a00,,fix/select-with-ignore,failed,1140,2019-06-06 01:25:01 UTC,542044495,542044496,542044497,542044498,542044499,542044500,push
535785729,9f97dc610a4fd5da8f115089e60daef762c7e284,,master,passed,1136,2019-05-22 13:24:11 UTC,535785730,535785731,535785732,535785733,535785734,535785735,push
535710823,19485d3e573b983e15d007e9894ef8c8aea24c3f,126,master,passed,1089,2019-05-22 10:09:55 UTC,535710824,535710825,535710826,535710827,535710828,535710829,pull_request
533032477,1751444526f7d697ca85219770828eb67e246988,,v0.10.0,passed,1134,2019-05-15 21:44:41 UTC,533032478,533032479,533032480,533032481,533032482,533032483,push
533015876,1751444526f7d697ca85219770828eb67e246988,,master,passed,1195,2019-05-15 21:10:03 UTC,533015877,533015878,533015879,533015880,533015881,533015882,push
533015183,1a7b6c4aa3de71f72fefba00e014c1c731d1efe0,,master,passed,1387,2019-05-15 21:06:03 UTC,533015186,533015187,533015188,533015189,533015190,533015191,push
533003469,fc904be58a4bf1a05b228d6baef7a49d140ec48c,124,master,passed,1618,2019-05-15 20:43:33 UTC,533003470,533003471,533003472,533003473,533003474,533003475,pull_request
533003446,b4f5471966de4eaf49c840acaa50bcc87a95e948,,chore/upgrade-deps,passed,1850,2019-05-15 20:38:15 UTC,533003447,533003448,533003449,533003450,533003451,533003452,push
532985978,5c02931090f0c81bb0ac61c68ab8092c7d76c950,124,master,errored,1373,2019-05-15 20:12:49 UTC,532985979,532985980,532985981,532985982,532985983,532985984,pull_request
532985960,c4e6332365431875c6df47eb91768928734f97dc,,chore/upgrade-deps,errored,1178,2019-05-15 20:07:51 UTC,532985961,532985962,532985963,532985964,532985965,532985966,push
532981201,ba5ee5ad515524c4f10794f763b4ce308605518e,124,master,errored,1256,2019-05-15 19:47:15 UTC,532981202,532981203,532981204,532981205,532981206,532981207,pull_request
532981165,2f8667ccfddd88dfd768ebd8ca3071bcbd526064,,chore/upgrade-deps,errored,1283,2019-05-15 19:42:53 UTC,532981166,532981167,532981168,532981169,532981170,532981171,push
532948957,b2f22433a973d8f2921ac00937da884af2268e42,125,master,passed,1139,2019-05-15 18:22:53 UTC,532948958,532948959,532948960,532948961,532948962,532948963,pull_request
532946124,61a9a3f8910e45360d2074041e0c9e0ea32bbd19,,depfu/update/rubocop-md-0.3.0,passed,1128,2019-05-15 18:16:11 UTC,532946125,532946126,532946127,532946128,532946129,532946130,push
532933192,c035b8fdc6eb12a1b6e4174e41ceefe0e711799f,124,master,errored,1087,2019-05-15 17:51:39 UTC,532933193,532933194,532933195,532933196,532933197,532933198,pull_request
532933157,960b644e4bfcbb693396d4901b47b561679ac180,,chore/upgrade-deps,errored,1085,2019-05-15 17:50:54 UTC,532933158,532933159,532933160,532933161,532933162,532933163,push
532930639,120de96310beab53493054ecdc5ec73321930fd4,124,master,canceled,0,,532930640,532930641,532930642,532930643,532930644,532930645,pull_request
532930625,14fd7a303287580768a95cb9b56a126040b1eda8,,chore/upgrade-deps,canceled,0,,532930626,532930627,532930628,532930629,532930630,532930631,push
532924047,2cec1c9a14bf01485912af6c7c07c29d36c3d79c,124,master,errored,1082,2019-05-15 17:32:35 UTC,532924048,532924049,532924050,532924051,532924052,532924053,pull_request
532924030,342aaa1a319638d4fc3e43a3cc20839317867798,,chore/upgrade-deps,errored,1039,2019-05-15 17:29:06 UTC,532924031,532924032,532924033,532924034,532924035,532924036,push
532918741,7f54fe27102a79eeed4a8ddeaa387c61259cfa75,124,master,errored,1045,2019-05-15 17:13:53 UTC,532918742,532918743,532918744,532918745,532918746,532918747,pull_request
532918698,ce9000063d7d54507ea1786fa1e1dee68142213d,,chore/upgrade-deps,errored,1018,2019-05-15 17:10:23 UTC,532918699,532918700,532918701,532918702,532918703,532918704,push
532914410,3bb6b79003fda52b2783f2a706eaf888a9056e4a,124,master,errored,451,2019-05-15 17:01:58 UTC,532914411,532914412,532914413,532914414,532914415,532914416,pull_request
532914381,415ae8db51dd800249d2f484e18efd2742363a7c,,chore/upgrade-deps,errored,433,2019-05-15 17:00:16 UTC,532914382,532914383,532914384,532914385,532914386,532914387,push
532896454,5b818997c8043fa0affd06491a2e6ba8bc5673f7,124,master,errored,461,2019-05-15 16:13:06 UTC,532896455,532896456,532896457,532896458,532896459,532896460,pull_request
532896407,9d42a2da2be6eb2d793b82cc67441e33d80acb0b,,chore/upgrade-deps,errored,408,2019-05-15 16:11:37 UTC,532896408,532896409,532896410,532896411,532896412,532896413,push
532877262,b2799307368bdea87b26c0c4e8520e936fc05819,124,master,passed,1185,2019-05-15 15:36:01 UTC,532877263,532877264,532877265,532877266,532877267,532877268,pull_request
532877239,f55b524dd4cb401396d6a3c9ef3c45a5bafa636c,,chore/upgrade-deps,passed,1132,2019-05-15 15:31:34 UTC,532877240,532877241,532877242,532877243,532877244,532877245,push
