build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
757739249,d63249c2a83eff779a0495270d1c451d26bd2073,,master,passed,469,2021-02-05 20:08:12 UTC,757739250,757739251,757739252,757739253,757739254,757739255,757739256,push
757729787,73511928c5c73c8fe9430a09dd2b0a28ce621c0d,381,master,passed,481,2021-02-05 18:48:18 UTC,757729788,757729789,757729790,757729791,757729792,757729793,757729794,pull_request
757610823,b6b6ad85219d6f0734c29a3e701ba34a3d1ec91a,,master,passed,455,2021-02-04 22:42:03 UTC,757610824,757610825,757610826,757610827,757610828,757610829,757610830,push
757607304,6dcec614c6de0164a4c8505f962e27b82bbf5c93,379,master,errored,149,2021-02-04 21:52:21 UTC,757607305,757607306,757607307,757607308,757607309,757607310,757607311,pull_request
741026817,6fa37d052edbaa70d40c6cad76f16a1a4dedaafe,372,master,passed,402,2020-11-03 03:21:55 UTC,741026818,741026819,741026820,741026821,741026822,741026823,741026824,pull_request
741026179,5d3cd9f3d10bc0027f58859822eb4249fcf65bb9,372,master,canceled,0,,741026180,741026181,741026182,741026183,741026184,741026185,741026186,pull_request
738433341,0609c5c3270be87eb37ebf7a833a38d7968de936,,master,passed,392,2020-10-23 22:22:31 UTC,738433342,738433343,738433344,738433345,738433346,738433347,738433348,push
738406778,e1549656e73838abbd7b7818b90b05fa43932793,371,master,passed,345,2020-10-23 20:21:43 UTC,738406779,738406780,738406781,738406782,738406783,738406784,738406785,pull_request
738358907,6a929a7cdfb73bc6b8f3332e4def617db1bff7b3,371,master,passed,409,2020-10-23 17:13:34 UTC,738358908,738358909,738358910,738358911,738358912,738358913,738358914,pull_request
736519400,0876e23ac65e7b18ba2e01bd2507bf26f684af7d,,master,passed,240,2020-10-16 22:24:15 UTC,736519401,736519402,736519403,736519404,736519405,736519406,push
736519321,8fd0ee1c6cd34810f55278b2aa2ddee0fd43483c,,master,passed,256,2020-10-16 22:23:10 UTC,736519322,736519323,736519324,736519325,736519326,736519327,push
735857385,ee06ddc927c02de4da64eb237f3e0b3f47443a06,366,master,passed,215,2020-10-14 21:17:27 UTC,735857386,735857387,735857388,735857389,735857390,735857391,pull_request
731807722,57b70d37f3cc60495bfdad81b6ce52378d97b2b7,366,master,passed,254,2020-10-01 03:25:12 UTC,731807723,731807724,731807725,731807726,731807727,731807728,pull_request
722351350,745720d935699ae76456268de344176d3adabfcd,,master,passed,210,2020-08-29 19:36:14 UTC,722351351,722351352,722351353,722351354,722351355,722351356,push
721072525,139fde7718e993835f676f1a5725734edc612085,,master,passed,252,2020-08-25 17:01:13 UTC,721072526,721072527,721072528,721072529,721072530,721072531,push
721071055,51797f2393d3637637a14fe083e3b159098f9032,364,master,passed,257,2020-08-25 16:56:09 UTC,721071061,721071063,721071064,721071065,721071066,721071067,pull_request
695451123,56221e95f44e8c913113b52076fe72e5ecfc90a1,,master,passed,241,2020-06-06 17:03:54 UTC,695451124,695451125,695451126,695451127,695451128,695451129,push
692938820,18ea52c86fdbd40e3d00bb0365ed7107433660f2,361,master,passed,207,2020-05-30 17:35:41 UTC,692938821,692938822,692938823,692938824,692938825,692938826,pull_request
682169728,88c37cf0c8b45c912be97c06f70fbe06f0cb571f,,master,passed,290,2020-05-02 00:59:03 UTC,682169729,682169730,682169731,682169732,682169733,682169734,push
669335985,20f0ca6ceb3b73b5548ec24dfce4b4d24cfec470,,master,passed,219,2020-03-31 17:04:28 UTC,669335986,669335987,669335988,669335989,669335990,669335991,push
669335716,3145cf149d4aebdce41c619b1c89c10e89c2b72c,,master,passed,216,2020-03-31 17:03:25 UTC,669335717,669335718,669335719,669335720,669335721,669335722,push
669125722,a3aee2269b1ba46343605586b7ef76da24103277,358,master,passed,231,2020-03-31 08:07:58 UTC,669125723,669125724,669125725,669125726,669125727,669125728,pull_request
669123932,15bc6c7b90cd2b3bb7a4d5110c3ab0245ef45f4f,358,master,failed,220,2020-03-31 08:00:33 UTC,669123933,669123934,669123935,669123936,669123937,669123938,pull_request
669123518,24c5ddb65622003c82321a371526d98e70eb50b6,358,master,failed,213,2020-03-31 07:59:18 UTC,669123519,669123520,669123521,669123522,669123523,669123524,pull_request
668793711,1010fe760b0781532d9bd8330c2e4b9181c38ca9,358,master,failed,224,2020-03-30 14:40:07 UTC,668793712,668793713,668793714,668793715,668793716,668793717,pull_request
663685868,5bc9cae1779b893d389f239dd5d67f3edfe351d7,,master,passed,210,2020-03-17 21:05:02 UTC,663685869,663685870,663685871,663685872,663685873,663685874,push
663685758,4ae6162ebe19b55db23471e49f3a4d81e3a09dc9,,master,passed,216,2020-03-17 21:04:02 UTC,663685759,663685760,663685761,663685762,663685763,663685764,push
663683500,8d8a33ddd2823b5fc2c1cb551ea0ba0bea48420d,357,master,passed,238,2020-03-17 20:57:57 UTC,663683501,663683502,663683503,663683504,663683505,663683506,pull_request
663345501,e6379b3abced59beef7e38b34ebbb986db6d4bef,356,master,failed,217,2020-03-17 04:02:16 UTC,663345502,663345503,663345504,663345505,663345506,663345507,pull_request
662819348,3c516337e835314aab54c23ddcf293a24dbaf64e,,master,passed,208,2020-03-15 20:46:49 UTC,662819349,662819350,662819352,662819353,662819355,662819356,push
662819108,e3c0388211f72634eb92d08e20e8f3b1c40908cc,,master,passed,260,2020-03-15 20:45:44 UTC,662819109,662819110,662819111,662819112,662819113,662819114,push
662816413,0362f397372b12b12428879f7a8439d42d1b5b4c,354,master,passed,216,2020-03-15 20:33:03 UTC,662816414,662816415,662816416,662816417,662816418,662816419,pull_request
662815111,92914d75d237040725e775df5759866cc34b28db,354,master,passed,211,2020-03-15 20:28:20 UTC,662815112,662815113,662815114,662815115,662815116,662815117,pull_request
662767123,e95114254e60b23e2de914df40b21b982c9c842f,354,master,passed,210,2020-03-15 17:20:20 UTC,662767124,662767125,662767126,662767127,662767128,662767129,pull_request
662763738,3363e0ce8a64d5291d5f1abd9acc318ed3c063ff,354,master,passed,211,2020-03-15 17:05:41 UTC,662763739,662763740,662763741,662763742,662763743,662763744,pull_request
662762844,f157d1f778b6290bad57c4c817ef0b005ce93d14,354,master,failed,211,2020-03-15 17:02:24 UTC,662762845,662762846,662762847,662762848,662762849,662762850,pull_request
662761849,b07331935d3e8553856d0d8b1d33fbfa76cceef9,354,master,failed,263,2020-03-15 16:58:22 UTC,662761850,662761851,662761852,662761853,662761854,662761855,pull_request
650908978,4e3b168db8a3ccf1efbffa91d61d1b3035d7898f,352,master,passed,264,2020-02-15 20:00:47 UTC,650908979,650908980,650908981,650908982,650908983,650908984,pull_request
643452577,885b8efbe298a60e18f7218d720ee206e317c2ac,,master,passed,270,2020-01-29 16:14:33 UTC,643452578,643452579,643452580,643452581,643452582,643452583,push
643438763,2150839cccc83b9760aa007d181a530d2ca89d5c,349,master,passed,243,2020-01-29 15:45:24 UTC,643438764,643438765,643438766,643438767,643438768,643438769,pull_request
635314242,df0f6fa76fb7a288c2b7b0f6da2d4fee839caaff,,master,passed,198,2020-01-10 15:24:10 UTC,635314243,635314244,635314245,635314246,635314247,push
635312561,d5f3efd21f459ff604cfe5f0df88afaaf89136c0,,master,passed,222,2020-01-10 15:21:42 UTC,635312562,635312563,635312564,635312565,635312566,push
635232439,1272dff8742ae75c4add0de7702189702501b288,346,master,passed,176,2020-01-10 12:14:46 UTC,635232440,635232441,635232442,635232443,635232444,pull_request
634612657,a0c20bfd4eb26e08b182bc0cd5dcd1c3fb7c139c,346,master,passed,177,2020-01-09 07:23:05 UTC,634612658,634612659,634612660,634612661,634612662,pull_request
633176104,5ba543bcce23b0de959d6e5b4b5a8d3448d4a713,346,master,passed,175,2020-01-06 07:46:40 UTC,633176105,633176106,633176107,633176108,633176109,pull_request
633174757,9d90f8f4373c454ca23fc7a053ebedb5007d89ac,346,master,failed,176,2020-01-06 07:42:07 UTC,633174759,633174761,633174762,633174763,633174764,pull_request
631885022,4eabd525a62ab7987b2e496ceb33faf8ab2359fb,346,master,passed,228,2020-01-02 14:13:31 UTC,631885023,631885024,631885025,631885026,631885027,pull_request
630767375,2aaf2b0b753d570c43db4949202a16854f47f6fe,344,master,passed,217,2019-12-30 00:35:14 UTC,630767376,630767377,630767378,630767379,630767380,pull_request
595764602,43c1a5dd460c6ee2abf4dd6d59775a4f79cd0fd7,,master,passed,185,2019-10-09 18:45:10 UTC,595764603,595764604,595764605,595764606,595764607,push
595764403,f6b4d28a72a0d037b465652ad88dc1aaffbb567c,,master,passed,228,2019-10-09 18:44:06 UTC,595764404,595764405,595764406,595764407,595764408,push
595757331,8617c6eade9eb28a07076053515c790bb941d91b,337,master,passed,225,2019-10-09 18:27:36 UTC,595757332,595757333,595757334,595757335,595757336,pull_request
595756161,5328c6408f638e4fb5e519c152ad43d8be0ccc27,337,master,passed,200,2019-10-09 18:24:45 UTC,595756166,595756167,595756168,595756169,595756170,pull_request
595689527,91b6df891d9ed084beaf79a008412c3851e45d44,,master,passed,221,2019-10-09 15:48:05 UTC,595689528,595689529,595689530,595689532,595689534,push
595688993,dad1a7d0c050e81f5b485a4fcb98c9b4b98e325f,,master,passed,223,2019-10-09 15:47:00 UTC,595688994,595688995,595688996,595688997,595688998,push
595670787,ba6d30d8e0be720101081bec47ed0c597b43b80a,337,master,passed,239,2019-10-09 15:09:30 UTC,595670788,595670789,595670790,595670791,595670792,pull_request
595662543,a10fe228728fb0f0d08e8f38704e7a8fd3d0a1a5,336,master,passed,201,2019-10-09 14:52:23 UTC,595662544,595662545,595662546,595662547,595662548,pull_request
592162174,33e8b4f0f3778783e54b0f2f852baf34f0583da5,,master,passed,300,2019-10-01 18:00:59 UTC,592162175,592162176,592162177,592162178,592162179,push
592161953,5016067deb01c053b8f67349baef8335dcc325a3,,master,canceled,0,,592161954,592161955,592161956,592161957,592161958,push
592158923,82c38af1b3b6806ff4b52c1ce4651ff9673368b9,334,master,passed,247,2019-10-01 17:53:45 UTC,592158926,592158928,592158931,592158934,592158935,pull_request
591870458,b3a5d97981e3e11f36ad6b037cbca600f82998a3,334,master,passed,222,2019-10-01 06:50:50 UTC,591870459,591870460,591870462,591870463,591870464,pull_request
591868289,f763f0d23b1998d4ec7c9124cfc60633634829a8,334,master,failed,280,2019-10-01 06:43:23 UTC,591868290,591868291,591868292,591868293,591868294,pull_request
568214365,f93ddb4f8c7305f3f09695fc6b1e38078b6c4493,,master,passed,304,2019-08-06 06:00:35 UTC,568214366,568214367,568214368,568214369,568214370,push
568213882,21883f19772cc5017246ecdf579adb3313403b97,,master,passed,291,2019-08-06 05:59:12 UTC,568213883,568213884,568213885,568213886,568213887,push
568213750,86d8c08e6f002a2f81fb97e53027b1ba854992a2,328,master,errored,231,2019-08-06 05:58:04 UTC,568213751,568213752,568213753,568213754,568213755,pull_request
568211770,565e451fa330bc8c4a79949304882a32e16d7766,,master,passed,469,2019-08-06 05:49:29 UTC,568211771,568211772,568211773,568211774,568211775,push
567722153,9b6d987a124b836cf48234117b852127d969d296,328,master,passed,346,2019-08-05 05:28:12 UTC,567722154,567722155,567722156,567722157,567722158,pull_request
566766546,aeb093967d5a337d35af527bed4104de135b1b4b,327,master,passed,249,2019-08-02 02:40:12 UTC,566766547,566766548,566766549,566766550,566766551,pull_request
566752642,1f6e0320c7c71562089fb54df5cebfbf52ca3768,327,master,failed,259,2019-08-02 01:30:01 UTC,566752643,566752644,566752645,566752646,566752647,pull_request
559754317,35ef77b1e0c1bf43b401308ceafbf9813f135756,,master,passed,280,2019-07-17 02:20:09 UTC,559754318,559754319,559754320,559754321,559754322,push
559752904,a3225932efb32fa880bda3b4c49df019cd219c79,325,master,passed,245,2019-07-17 02:13:56 UTC,559752905,559752906,559752907,559752908,559752909,pull_request
559752671,ef75dae86abdf1161cfa52f8e9af55d1920f14ac,325,master,passed,282,2019-07-17 02:12:36 UTC,559752672,559752673,559752674,559752675,559752676,pull_request
559083582,70f7bfef8365198aa9f9e7f8e67cc4be11937926,324,master,failed,272,2019-07-15 19:12:53 UTC,559083583,559083584,559083585,559083586,559083587,pull_request
545494979,cc94336608c31de7997aab27f7f7693205fcbe22,,master,passed,270,2019-06-13 22:58:15 UTC,545494980,545494981,545494982,545494983,545494984,push
545494734,c38f0ef761e8ed1dca855760912e8071d77c88cc,,master,passed,271,2019-06-13 22:56:52 UTC,545494735,545494736,545494737,545494738,545494739,push
545480907,dc96c0c856d0e632e4a9833086db37a38eb276b7,321,master,passed,403,2019-06-13 22:07:23 UTC,545480908,545480911,545480913,545480914,545480915,pull_request
545379905,839e752ee11c32eff9a57ffd86fd27d7f5ec7eb6,321,master,passed,286,2019-06-13 18:05:06 UTC,545379906,545379907,545379908,545379909,545379910,pull_request
541768657,2b0157884c324d4510e1f044a41b9e05361c41ff,,master,passed,301,2019-06-05 14:20:56 UTC,541768658,541768659,541768660,541768661,541768662,push
541767431,9a805fc8381625cb5f4fad3925cf6d13178add04,,master,passed,283,2019-06-05 14:18:00 UTC,541767432,541767433,541767434,541767435,541767436,push
541765189,72bb58266f0313470c371733aab0759f6ac8ee3e,320,master,passed,374,2019-06-05 14:13:27 UTC,541765190,541765191,541765192,541765193,541765194,pull_request
532875939,c9ef2815a3c3d7b8e0abd4b5b85207a34db23cc0,,master,passed,355,2019-05-15 15:28:42 UTC,532875940,532875941,532875942,532875943,532875944,push
532872276,04b066b96c03f11b7910ca013877271d1b6e2af3,,master,passed,358,2019-05-15 15:21:16 UTC,532872277,532872278,532872279,532872280,532872281,push
532871682,9d654df0b2f701da22f8ef4d4d75e5e1d8ac86aa,,master,passed,516,2019-05-15 15:19:35 UTC,532871683,532871684,532871685,532871686,532871687,push
