build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
730388368,95c3c403a2dcf765a79fee2d3e4fddff281c6bf4,219,master,failed,1274,2020-09-25 21:30:48 UTC,730388369,730388370,730388371,730388372,730388373,730388374,730388375,730388376,730388377,730388378,730388379,pull_request
730388325,c8a6867792c9e52df94ac7d936885e5d13923197,,horgh/development,failed,1349,2020-09-25 21:25:10 UTC,730388326,730388327,730388328,730388329,730388330,730388331,730388332,730388333,730388334,730388335,730388336,push
730388238,41fcbd6c5e640c12c775b9473610e71763242888,219,master,canceled,0,,730388239,730388240,730388241,730388242,730388243,730388244,730388245,730388246,730388247,730388248,730388249,pull_request
730388131,277c20dde13ab9963aa81d2c5a09b35a0b8f1707,,horgh/development,canceled,0,,730388132,730388133,730388134,730388135,730388136,730388137,730388138,730388139,730388140,730388141,730388142,push
730077513,f84abdac92b5409ce9e016fc9c5c56ac32ab7f7c,,master,passed,1539,2020-09-24 21:06:29 UTC,730077514,730077515,730077516,730077517,730077518,730077519,730077520,730077521,730077522,730077523,730077524,push
730001506,5bd74755c14ea83d0b400ed955a21cc628f22fdd,217,master,passed,1300,2020-09-24 16:18:34 UTC,730001507,730001508,730001509,730001510,730001511,730001512,730001513,730001514,730001515,730001516,730001517,pull_request
730001492,79d513e9e3ef7542930b03cf559329e19a25b6b2,,horgh/is-residential,passed,1388,2020-09-24 16:09:02 UTC,730001493,730001494,730001495,730001496,730001497,730001498,730001499,730001500,730001501,730001502,730001503,push
729795177,3072668378bc311100961b2ab2a5a2bbe2d99095,217,master,passed,1373,2020-09-24 00:04:53 UTC,729795178,729795179,729795180,729795181,729795182,729795183,729795184,729795186,729795187,729795189,729795190,pull_request
729795113,83e5ea4f97ccfb8b840e577704f0d313f6a6c037,,horgh/is-residential,passed,1456,2020-09-23 23:59:27 UTC,729795114,729795115,729795116,729795117,729795118,729795119,729795120,729795121,729795122,729795123,729795124,push
729696824,1f1011df483140ec39061227bb16c62fdd853ab3,,master,passed,1392,2020-09-23 17:23:14 UTC,729696828,729696831,729696832,729696834,729696836,729696838,729696840,729696842,729696845,729696847,729696849,cron
727775648,1f1011df483140ec39061227bb16c62fdd853ab3,,master,passed,1349,2020-09-16 17:10:37 UTC,727775651,727775654,727775656,727775658,727775660,727775662,727775664,727775665,727775666,727775668,727775670,cron
726283126,1f1011df483140ec39061227bb16c62fdd853ab3,,master,passed,1390,2020-09-11 14:02:07 UTC,726283127,726283128,726283129,726283130,726283131,726283132,726283133,726283134,726283135,726283136,726283137,push
726167042,1c6a716410d7f2adbefe3c0c21266dd778f51e27,216,master,passed,1356,2020-09-11 06:00:01 UTC,726167043,726167044,726167045,726167046,726167047,726167048,726167049,726167050,726167051,726167052,726167053,pull_request
726167030,3013bcec02aae41d7e9ff3c7afd551328a49d48c,,dependabot/maven/com.github.tomakehurst-wiremock-2.27.2,passed,1304,2020-09-11 05:55:20 UTC,726167031,726167032,726167033,726167034,726167035,726167036,726167037,726167038,726167039,726167040,726167041,push
725660786,24398560f21897f9c9f16aef45c79cb0a911c263,,master,passed,1351,2020-09-09 17:15:33 UTC,725660797,725660799,725660801,725660802,725660804,725660805,725660806,725660807,725660808,725660809,725660810,cron
725248199,24398560f21897f9c9f16aef45c79cb0a911c263,,master,passed,1348,2020-09-08 14:15:22 UTC,725248202,725248204,725248206,725248208,725248210,725248212,725248213,725248214,725248215,725248221,725248225,push
723522957,3aa8bd377031b4631012310ab59be1722ed65adb,,master,passed,1378,2020-09-02 17:24:13 UTC,723522958,723522960,723522962,723522963,723522964,723522965,723522966,723522967,723522968,723522969,723522970,cron
723453831,3aa8bd377031b4631012310ab59be1722ed65adb,,master,passed,1411,2020-09-02 14:15:44 UTC,723453832,723453833,723453834,723453835,723453836,723453837,723453838,723453839,723453840,723453841,723453842,push
723338223,58163f974758885ae4912c713c8de5f9358ff303,214,master,passed,1235,2020-09-02 05:53:48 UTC,723338224,723338225,723338226,723338227,723338228,723338229,723338230,723338231,723338232,723338233,723338234,pull_request
723338211,89ab7aec66993e3ea9d8243cd1446a4fd4729263,,dependabot/maven/commons-codec-commons-codec-1.15,passed,1276,2020-09-02 05:49:20 UTC,723338212,723338213,723338214,723338215,723338216,723338217,723338218,723338219,723338220,723338221,723338222,push
721419682,0475f79e248e7f78ba457b8517574f31d7c3b944,,master,passed,1321,2020-08-26 17:10:50 UTC,721419683,721419684,721419685,721419687,721419691,721419694,721419695,721419698,721419701,721419706,721419710,cron
721082244,13a7573a9a04af9fb09291c1f99364ad6fa3a27b,,development,errored,757,2020-08-25 17:33:16 UTC,721082245,721082246,721082247,721082248,721082249,721082250,721082251,721082252,721082253,721082254,721082255,push
721067670,658c8702648487ea73c07fdd06ad4f72f3c329af,212,development,errored,738,2020-08-25 16:54:15 UTC,721067671,721067672,721067673,721067674,721067675,721067676,721067677,721067678,721067679,721067680,721067681,pull_request
721067645,77aa07d9623d9118adc342acab06d78f8f75e391,,horgh/update-reader,errored,727,2020-08-25 16:51:16 UTC,721067646,721067647,721067648,721067649,721067650,721067651,721067652,721067653,721067654,721067655,721067656,push
721059327,cb82c3290d496f7e54c257084e8606718fd848a4,212,development,errored,804,2020-08-25 16:16:37 UTC,721059328,721059329,721059330,721059331,721059332,721059333,721059334,721059335,721059336,721059337,721059338,pull_request
721059298,94d7d05b4e34c8be7f6b3cedd3ef80396474c276,,horgh/update-reader,errored,734,2020-08-25 16:11:35 UTC,721059299,721059300,721059301,721059302,721059303,721059304,721059305,721059306,721059307,721059308,721059309,push
721011654,13f6dc6bcc507a3b4c298fde0aa6b9db154b86dd,212,development,errored,738,2020-08-25 14:23:48 UTC,721011655,721011656,721011657,721011658,721011659,721011660,721011661,721011662,721011663,721011664,721011665,pull_request
721011628,64e25f9b151c2e7dc5d49d75bfd38fdcdac25396,,horgh/update-reader,errored,771,2020-08-25 14:23:40 UTC,721011635,721011640,721011641,721011642,721011643,721011644,721011645,721011646,721011647,721011648,721011649,push
720753133,8f9440f830cceb37934ec5e8f61d81bdd5859590,212,development,errored,716,2020-08-24 18:47:45 UTC,720753134,720753135,720753136,720753137,720753138,720753139,720753140,720753141,720753142,720753143,720753144,pull_request
720753116,2b662aea935c6810feee667a03fbd42fe6a1adf4,,horgh/update-reader,errored,785,2020-08-24 18:44:57 UTC,720753119,720753120,720753121,720753122,720753123,720753124,720753125,720753126,720753127,720753128,720753129,push
719999299,0475f79e248e7f78ba457b8517574f31d7c3b944,,development,passed,1257,2020-08-21 17:02:44 UTC,719999300,719999301,719999302,719999303,719999304,719999305,719999306,719999307,719999308,719999309,719999310,push
719359550,fd417acc3b8a1746fccc7aa3dae9d2a8049da423,212,master,errored,775,2020-08-19 17:59:36 UTC,719359551,719359552,719359553,719359554,719359555,719359556,719359557,719359558,719359559,719359560,719359561,pull_request
719359301,e6d4905d44c0dc8e20db52bb24470202508c3ff8,,horgh/update-reader,errored,704,2020-08-19 17:56:28 UTC,719359302,719359303,719359304,719359305,719359306,719359307,719359308,719359309,719359310,719359311,719359312,push
719350881,0475f79e248e7f78ba457b8517574f31d7c3b944,,master,passed,1323,2020-08-19 17:09:19 UTC,719350886,719350889,719350891,719350893,719350895,719350897,719350899,719350900,719350902,719350903,719350904,cron
719122477,6c32004b03c5af5afa84d61aa0edbe19e785ab74,,horgh/update-reader,errored,759,2020-08-18 23:25:06 UTC,719122478,719122479,719122480,719122481,719122482,719122483,719122484,719122485,719122486,719122487,719122488,push
717660315,0475f79e248e7f78ba457b8517574f31d7c3b944,,master,passed,1376,2020-08-13 16:53:23 UTC,717660316,717660317,717660318,717660319,717660320,717660321,717660322,717660323,717660324,717660325,717660326,push
717654512,31b99903d45c04d7b7a5ad39d8fe0f7aa2df50de,211,master,passed,1319,2020-08-13 16:45:41 UTC,717654513,717654514,717654515,717654518,717654519,717654520,717654521,717654522,717654523,717654524,717654525,pull_request
717654414,1a68ffafd4622c2e23b59aa035f2f5a27f4dbe7f,,horgh/maxconn,passed,1341,2020-08-13 16:32:39 UTC,717654415,717654416,717654417,717654418,717654419,717654420,717654421,717654422,717654423,717654424,717654425,push
717329921,aa31fddd5b5320dcd24e6d7086f61a8269c101eb,,master,passed,1293,2020-08-12 17:18:33 UTC,717329927,717329929,717329934,717329936,717329938,717329942,717329944,717329945,717329947,717329948,717329950,cron
716928297,aa31fddd5b5320dcd24e6d7086f61a8269c101eb,,master,passed,1420,2020-08-11 14:25:56 UTC,716928299,716928302,716928305,716928306,716928307,716928308,716928309,716928310,716928311,716928312,716928313,push
716812427,0a7d5cf22fed4415b9ece8cf7efe24cae86a0f4c,210,master,passed,1246,2020-08-11 06:38:44 UTC,716812428,716812429,716812430,716812431,716812432,716812433,716812434,716812435,716812436,716812437,716812438,pull_request
716812413,45b1a4779033cc3fc321efcc9bd2420a87533677,,dependabot/maven/org.codehaus.mojo-versions-maven-plugin-2.8.1,passed,1411,2020-08-11 06:34:02 UTC,716812414,716812415,716812416,716812417,716812418,716812419,716812420,716812421,716812422,716812423,716812424,push
715232436,15b2cbd515b70350dc116112bccb42f223bab0e0,,master,passed,1328,2020-08-05 17:08:39 UTC,715232441,715232442,715232443,715232444,715232445,715232446,715232447,715232448,715232450,715232451,715232452,cron
714482681,15b2cbd515b70350dc116112bccb42f223bab0e0,,master,passed,1436,2020-08-03 14:17:30 UTC,714482682,714482683,714482684,714482685,714482686,714482687,714482688,714482689,714482690,714482691,714482692,push
714482568,177dcd4238e44fc8137d591358e50cbe8c36a132,,master,canceled,0,,714482569,714482570,714482571,714482572,714482573,714482574,714482575,714482576,714482577,714482578,714482579,push
714482372,972c28880b02c16e0a485f0d367a63324f059f63,,master,passed,1579,2020-08-03 14:12:37 UTC,714482373,714482374,714482375,714482376,714482377,714482378,714482379,714482380,714482381,714482382,714482383,push
714376590,73618e35e2d880b351d7eb28a2d11d47bc2eca5e,209,master,passed,1294,2020-08-03 07:45:51 UTC,714376591,714376592,714376593,714376594,714376595,714376596,714376597,714376598,714376599,714376600,714376601,pull_request
714376576,2ec943a8b7bd56a8c0b6d01d04b2e17e6b17ee8c,,dependabot/maven/com.fasterxml.jackson.jr-jackson-jr-objects-2.11.2,passed,1326,2020-08-03 07:41:17 UTC,714376577,714376578,714376579,714376580,714376581,714376582,714376583,714376584,714376585,714376586,714376587,push
714376426,0b00289ee5b0ef1adaff8c2afd33cb3d8489c7cb,208,master,passed,1291,2020-08-03 07:35:46 UTC,714376427,714376428,714376429,714376430,714376431,714376432,714376433,714376434,714376435,714376436,714376437,pull_request
714376395,640b02c31aee2be7eda245a0377511a31af3b8eb,,dependabot/maven/com.fasterxml.jackson.core-jackson-annotations-2.11.2,passed,1275,2020-08-03 07:31:08 UTC,714376396,714376397,714376398,714376399,714376400,714376401,714376402,714376403,714376404,714376405,714376406,push
714376275,f6e86061c5aeca7500d8d0dbc95d4ec2a06f1187,207,master,passed,1298,2020-08-03 07:25:45 UTC,714376276,714376277,714376278,714376279,714376280,714376281,714376282,714376283,714376284,714376285,714376286,pull_request
714376263,f14d1598585425b48316e8fbe64fcd3e1a707d45,,dependabot/maven/com.fasterxml.jackson.core-jackson-core-2.11.2,passed,1376,2020-08-03 07:20:59 UTC,714376264,714376265,714376266,714376267,714376268,714376269,714376270,714376271,714376272,714376273,714376274,push
712999503,5999e9682699c4a37c48fcf94ed59d37d585a7bf,,master,passed,1327,2020-07-29 17:07:41 UTC,712999504,712999505,712999507,712999510,712999511,712999512,712999514,712999516,712999521,712999525,712999528,cron
710825658,5999e9682699c4a37c48fcf94ed59d37d585a7bf,,master,passed,1364,2020-07-22 17:16:14 UTC,710825659,710825660,710825661,710825662,710825663,710825664,710825665,710825666,710825667,710825668,710825669,cron
708404685,5999e9682699c4a37c48fcf94ed59d37d585a7bf,,master,passed,1318,2020-07-15 17:14:16 UTC,708404686,708404687,708404688,708404689,708404690,708404691,708404692,708404693,708404696,708404697,708404698,cron
706337652,5999e9682699c4a37c48fcf94ed59d37d585a7bf,,master,passed,1299,2020-07-08 22:30:33 UTC,706337653,706337654,706337655,706337656,706337657,706337658,706337659,706337660,706337661,706337662,706337663,push
706242192,4fab52dd1bcef716386a36625be4d78c6f190bdd,,master,passed,1381,2020-07-08 17:06:24 UTC,706242195,706242196,706242199,706242200,706242203,706242206,706242208,706242209,706242210,706242212,706242214,cron
704563718,386498f99fa5425d998b0e0405562716ebf1035d,206,master,passed,1239,2020-07-03 06:40:30 UTC,704563719,704563720,704563721,704563722,704563723,704563724,704563725,704563726,704563727,704563728,704563729,pull_request
704563706,9471826cb6bc81cbb498f9dbeb274a4621268c76,,dependabot/maven/com.github.tomakehurst-wiremock-2.27.1,passed,1282,2020-07-03 06:36:17 UTC,704563707,704563708,704563709,704563710,704563711,704563712,704563713,704563714,704563715,704563716,704563717,push
704008170,4fab52dd1bcef716386a36625be4d78c6f190bdd,,master,errored,3734,2020-07-01 17:20:26 UTC,704008172,704008173,704008174,704008175,704008176,704008177,704008178,704008179,704008180,704008181,704008182,cron
703927492,4fab52dd1bcef716386a36625be4d78c6f190bdd,,master,errored,1776,2020-07-01 14:02:23 UTC,703927493,703927494,703927495,703927496,703927497,703927498,703927499,703927500,703927502,703927503,703927504,push
703803149,59de1fefcd2376f1df6253636db683ff04246621,204,master,passed,1184,2020-07-01 06:49:21 UTC,703803150,703803151,703803152,703803153,703803154,703803155,703803156,703803157,703803158,703803159,703803160,pull_request
703803125,f13f165c55ae7636f8fa22c1598161fa9db81e73,,dependabot/maven/com.github.tomakehurst-wiremock-2.27.0,passed,1251,2020-07-01 06:44:50 UTC,703803126,703803127,703803128,703803129,703803130,703803131,703803132,703803134,703803135,703803136,703803137,push
702411200,db67066a23c4603e041e5f4aa4a9bed893ce5005,,master,passed,1357,2020-06-26 15:33:07 UTC,702411201,702411202,702411203,702411204,702411205,702411206,702411207,702411208,702411209,702411210,702411211,push
702066918,3dd39cfa83a7496ac32a2e29934d40dfc22fd79c,203,master,passed,1251,2020-06-25 15:14:11 UTC,702066919,702066920,702066921,702066922,702066923,702066924,702066925,702066926,702066927,702066928,702066929,pull_request
702066896,d9c63c4a7e86b8c871dbd566ceee0a0e739384c0,,greg/code-scanning,passed,1287,2020-06-25 15:09:22 UTC,702066897,702066898,702066899,702066900,702066901,702066902,702066903,702066904,702066905,702066906,702066907,push
702065061,c8eb966eef8acba9f27668649dc79b5e93c9fe7a,,master,passed,1254,2020-06-25 14:56:52 UTC,702065062,702065063,702065064,702065065,702065066,702065067,702065068,702065069,702065070,702065071,702065072,push
702064970,dc8b7596c6ee77ca1ad34989b26b803f6079939a,,master,passed,1296,2020-06-25 14:52:22 UTC,702064971,702064972,702064973,702064974,702064975,702064976,702064977,702064978,702064979,702064980,702064981,push
702064920,166ad8c45e752a23ac016bed8c4c9a01e3e8f896,,master,canceled,0,,702064921,702064922,702064923,702064924,702064925,702064926,702064927,702064928,702064929,702064930,702064931,push
701921204,642af9b894c87c9dffdf90cf7b97f1ccb7ffcd17,202,master,passed,1258,2020-06-25 07:05:42 UTC,701921205,701921206,701921207,701921208,701921209,701921210,701921211,701921212,701921213,701921214,701921215,pull_request
701921192,35d3037f112174346533a169f570cc7e09366743,,dependabot/maven/com.fasterxml.jackson.jr-jackson-jr-objects-2.11.1,passed,1142,2020-06-25 07:01:13 UTC,701921193,701921194,701921195,701921196,701921197,701921198,701921199,701921200,701921201,701921202,701921203,push
701921101,9f24c237be5ac2d48019833c0dd19d86cd83fe1c,201,master,passed,1175,2020-06-25 06:52:10 UTC,701921102,701921103,701921104,701921105,701921106,701921107,701921108,701921109,701921110,701921111,701921112,pull_request
701921087,26178892208f3c7e4e2d5282e6bfe772aace0ca4,,dependabot/maven/com.fasterxml.jackson.core-jackson-annotations-2.11.1,passed,1202,2020-06-25 06:47:21 UTC,701921088,701921089,701921090,701921091,701921092,701921093,701921094,701921095,701921096,701921097,701921098,push
701921031,30d1c30c87f4c4fd4f991c3a6ceac25f4ec45667,200,master,passed,1205,2020-06-25 06:43:07 UTC,701921032,701921033,701921034,701921035,701921036,701921037,701921038,701921039,701921040,701921041,701921042,pull_request
701921019,11ccc67982d876555dc7bbcce92e3f6587678019,,dependabot/maven/com.fasterxml.jackson.core-jackson-core-2.11.1,passed,1302,2020-06-25 06:38:30 UTC,701921020,701921021,701921022,701921023,701921024,701921025,701921026,701921027,701921028,701921029,701921030,push
701728054,334355a67018c440f9b00c8170743ea13f8a1474,,master,passed,1354,2020-06-24 17:08:46 UTC,701728055,701728058,701728059,701728060,701728061,701728062,701728064,701728065,701728066,701728067,701728069,cron
699394614,334355a67018c440f9b00c8170743ea13f8a1474,,master,passed,1291,2020-06-17 17:10:35 UTC,699394619,699394622,699394626,699394630,699394642,699394648,699394650,699394655,699394657,699394659,699394661,cron
698715440,334355a67018c440f9b00c8170743ea13f8a1474,,master,passed,1113,2020-06-15 22:03:49 UTC,698715441,698715442,698715443,698715444,698715445,698715446,698715447,698715448,698715449,698715450,698715451,push
698715416,cc21a598926d685dfe0a189796965ec062953447,,v2.14.0,passed,1180,2020-06-15 21:59:44 UTC,698715417,698715418,698715419,698715420,698715421,698715422,698715423,698715424,698715425,698715426,698715427,push
698715390,cc21a598926d685dfe0a189796965ec062953447,,master,canceled,0,,698715391,698715392,698715393,698715394,698715395,698715396,698715397,698715398,698715399,698715400,698715401,push
698547514,4f215750dc6597034cb34dc630308ec4d9d6b1f8,,master,passed,1245,2020-06-15 14:06:26 UTC,698547515,698547516,698547517,698547518,698547519,698547520,698547521,698547522,698547523,698547524,698547525,push
698408659,9a3ae8e463413f12edab2df8b0cd8972352bd62a,198,master,passed,1195,2020-06-15 07:00:38 UTC,698408660,698408661,698408662,698408663,698408664,698408665,698408666,698408667,698408668,698408669,698408670,pull_request
698408643,a9fc1b9bde0c7cbff8a29599f0b4654a06f52e90,,dependabot/maven/com.maxmind.db-maxmind-db-1.4.0,passed,1210,2020-06-15 06:56:22 UTC,698408644,698408645,698408646,698408647,698408648,698408649,698408650,698408651,698408652,698408653,698408654,push
696929628,616053c854f5c18823830c590ead594bb9ed621e,,master,passed,1295,2020-06-10 17:04:38 UTC,696929631,696929634,696929639,696929640,696929642,696929643,696929645,696929646,696929648,696929651,696929653,cron
694342769,616053c854f5c18823830c590ead594bb9ed621e,,master,passed,1348,2020-06-03 17:14:07 UTC,694342770,694342772,694342774,694342775,694342776,694342778,694342780,694342781,694342782,694342783,694342791,cron
694282422,616053c854f5c18823830c590ead594bb9ed621e,,master,passed,1342,2020-06-03 14:28:17 UTC,694282423,694282424,694282425,694282426,694282427,694282428,694282429,694282430,694282431,694282432,694282433,push
694138688,d3e02f4c133067c26613a7bcb8c0b99d5ef2f010,197,master,passed,1232,2020-06-03 07:03:53 UTC,694138689,694138690,694138691,694138692,694138693,694138694,694138695,694138696,694138697,694138698,694138699,pull_request
694138673,083a7d535b7e9bb443515d00a8b4aa1ea1052c84,,dependabot/maven/org.codehaus.mojo-exec-maven-plugin-3.0.0,passed,1253,2020-06-03 06:59:02 UTC,694138674,694138675,694138676,694138677,694138678,694138679,694138680,694138681,694138682,694138683,694138684,push
691835554,ee7f7b08bd8d9d95d013a469736057e4f8f0c1c7,,master,passed,1312,2020-05-27 17:13:35 UTC,691835558,691835559,691835560,691835561,691835562,691835563,691835564,691835565,691835566,691835567,691835568,cron
689335737,ee7f7b08bd8d9d95d013a469736057e4f8f0c1c7,,master,passed,1391,2020-05-20 17:10:03 UTC,689335743,689335746,689335750,689335752,689335754,689335755,689335757,689335759,689335761,689335767,689335776,cron
686668627,ee7f7b08bd8d9d95d013a469736057e4f8f0c1c7,,master,passed,1305,2020-05-13 17:12:09 UTC,686668629,686668634,686668635,686668636,686668637,686668638,686668639,686668640,686668641,686668642,686668643,cron
683925995,ee7f7b08bd8d9d95d013a469736057e4f8f0c1c7,,master,passed,1292,2020-05-06 17:03:29 UTC,683926000,683926003,683926005,683926015,683926021,683926025,683926027,683926031,683926034,683926035,683926036,cron
681107367,ee7f7b08bd8d9d95d013a469736057e4f8f0c1c7,,master,passed,1310,2020-04-29 17:11:10 UTC,681107369,681107370,681107371,681107373,681107374,681107377,681107379,681107380,681107382,681107385,681107386,cron
680121415,ee7f7b08bd8d9d95d013a469736057e4f8f0c1c7,,master,passed,1309,2020-04-27 14:01:10 UTC,680121416,680121417,680121418,680121419,680121420,680121421,680121422,680121423,680121424,680121425,680121426,push
680121353,17d2095aaff18380ba0398672db71c7e24f9f8d3,,master,canceled,0,,680121354,680121355,680121356,680121357,680121358,680121359,680121360,680121361,680121362,680121363,680121364,push
680121283,e8b702decce533bd582ac0491ed6c5743760b792,,master,canceled,0,,680121284,680121285,680121286,680121287,680121288,680121289,680121290,680121291,680121292,680121293,680121294,push
679963908,2f0f912fc7a10d43ce9b0b18735924e2ab65e1d1,195,master,passed,1229,2020-04-27 07:59:47 UTC,679963909,679963910,679963911,679963912,679963913,679963914,679963915,679963916,679963917,679963918,679963919,pull_request
679963892,47ec4e0eace2cb61042a7e26ed128f2e006e2e31,,dependabot/maven/com.fasterxml.jackson.jr-jackson-jr-objects-2.11.0,passed,1223,2020-04-27 07:52:47 UTC,679963893,679963894,679963895,679963896,679963897,679963898,679963899,679963900,679963901,679963902,679963903,push
679963817,bcc3e5e25212807310ea196b613b49e5ef458bc9,194,master,passed,1230,2020-04-27 07:44:26 UTC,679963818,679963819,679963820,679963821,679963822,679963823,679963824,679963825,679963826,679963827,679963828,pull_request
679963803,f932feb987e1d29e979a281be12fc423756e5ffd,,dependabot/maven/com.fasterxml.jackson.core-jackson-annotations-2.11.0,passed,1222,2020-04-27 07:37:45 UTC,679963804,679963805,679963806,679963807,679963808,679963809,679963810,679963811,679963812,679963813,679963814,push
679963696,a2043b5f34bfbd93aaebe44da0923de884483a19,193,master,passed,1250,2020-04-27 07:25:13 UTC,679963697,679963698,679963699,679963700,679963701,679963702,679963703,679963704,679963705,679963706,679963707,pull_request
679963677,5ae4d020250fb3963e57c6514a5240b75f5f524b,,dependabot/maven/com.fasterxml.jackson.core-jackson-core-2.11.0,passed,1247,2020-04-27 07:18:31 UTC,679963678,679963679,679963680,679963681,679963682,679963683,679963684,679963685,679963686,679963687,679963688,push
678259510,d29afa39a20491b48c70c6f91ff29b65ec824a45,,master,passed,1306,2020-04-22 17:09:44 UTC,678259511,678259512,678259513,678259514,678259515,678259516,678259517,678259518,678259519,678259521,678259522,cron
675835575,d29afa39a20491b48c70c6f91ff29b65ec824a45,,master,passed,1313,2020-04-16 16:42:57 UTC,675835576,675835577,675835578,675835579,675835580,675835581,675835582,675835583,675835584,675835585,675835586,push
675439259,1396f5fc7090648afd251b9a63e5ee67f97882fa,192,master,passed,1266,2020-04-15 18:56:46 UTC,675439260,675439261,675439262,675439263,675439264,675439265,675439266,675439267,675439268,675439269,675439270,pull_request
675439201,11369b1200c24b9d3191ad9e88c47d91970a4f3d,,greg/quiet-snyk,passed,1446,2020-04-15 18:52:25 UTC,675439202,675439203,675439204,675439205,675439206,675439207,675439208,675439209,675439210,675439211,675439212,push
675395856,39fb8e38f3f3a42f1c71dd2cf38961212ae122bb,,master,errored,1393,2020-04-15 17:09:37 UTC,675395861,675395865,675395866,675395868,675395871,675395872,675395875,675395877,675395879,675395882,675395884,cron
