build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
591600621,541c4227b92f6bcd76c647ff95e7783f896259c3,,master,passed,189,2019-09-30 17:10:15 UTC,591600622,591600623,591600624,push
590477903,56ec65811bc97e8066e8277a7ebe6f6285d8b4b9,68,master,passed,192,2019-09-27 15:34:57 UTC,590477904,590477905,590477906,pull_request
590477875,ea1e32899b31921dab15a6d372c7f694b57f2e2e,,dependabot/bundler/rake-tw-13.0,passed,182,2019-09-27 15:34:54 UTC,590477876,590477877,590477878,push
540737897,08b735ff5eb6eed047d2757acb1be6464634c607,66,master,errored,161,2019-06-03 13:25:09 UTC,540737898,540737899,540737900,pull_request
540737833,0478b4261c627d58a9cccdc1478039cf93c724dd,,dependabot/bundler/bundler-tw-2.0,errored,171,2019-06-03 13:23:43 UTC,540737834,540737835,540737836,push
540736906,4073ed56f2e822a133ae3e43c50fcd4c2129f830,,master,errored,199,2019-06-03 13:22:11 UTC,540736907,540736908,540736909,push
540726587,9afc1edeb929b3d11966d591aee97cbcf841ef9d,,dependabot/bundler/bundler-tw-2.0,errored,355,2019-06-03 12:41:06 UTC,540726588,540726589,540726590,540726591,540726592,push
540726581,cf4304f1a3fea62811bd2de3d64ada7ed228a711,66,master,errored,331,2019-06-03 12:41:06 UTC,540726582,540726583,540726584,540726585,540726586,pull_request
352861882,d698c0cbd1b74ee501846fb7b5ac4cfcdb7148a8,61,master,passed,312,2018-03-13 14:23:23 UTC,352861883,352861884,352861885,352861886,352861887,pull_request
328762649,2bdf79329f2de437664ed74b2152b329f1b20704,,v2.2.0,passed,315,2018-01-14 16:38:32 UTC,328762650,328762651,328762652,328762653,328762654,push
328762632,2bdf79329f2de437664ed74b2152b329f1b20704,,master,passed,321,2018-01-14 16:37:28 UTC,328762634,328762635,328762638,328762639,328762641,push
328759887,6d1255da1df4a1e4c79d8478a9380bbca6f4f671,,master,passed,348,2018-01-14 16:24:42 UTC,328759888,328759889,328759890,328759891,328759892,push
328756370,60ef556e7e8dfdb5b1ec76d7b6c7a564dc2fe828,,master,failed,306,2018-01-14 16:12:24 UTC,328756371,328756372,328756373,328756374,328756375,push
328754902,e2452ba9db659ec458d6a26e5f9afdb6f5f0db5a,,master,passed,252,2018-01-14 16:07:14 UTC,328754903,328754904,328754905,328754906,push
305066199,13e10802366868ced860fe72425543c99058ee8b,,master,passed,319,2017-11-21 02:30:47 UTC,305066200,305066201,305066202,305066203,push
304054204,79844be5917b14e41dfe2153e3c31a327c299f54,,master,passed,219,2017-11-18 18:43:19 UTC,304054206,304054208,304054209,304054210,push
304053641,5418d5aaaefabf2e0f7d024f9cf2ded175325270,,master,failed,239,2017-11-18 18:41:13 UTC,304053642,304053643,304053644,304053645,push
304051723,e99ab9f016504f01366a78cfed8a71fd39e8e1d7,,master,failed,242,2017-11-18 18:33:43 UTC,304051724,304051725,304051726,304051727,push
304051679,f8e8e37fb7ab7b4b329e06da60ffe942d49fa2fa,,master,errored,62,2017-11-18 18:33:31 UTC,304051680,304051681,304051682,304051683,push
286158896,7d83a5b21b0977e12968b30a6a48059c950e3d2b,,master,passed,219,2017-10-10 18:07:09 UTC,286158897,286158898,286158899,286158900,push
286153843,d20f4aab77bb4da6dcfbee3d86639882a62ae14e,58,master,passed,222,2017-10-10 17:54:04 UTC,286153844,286153845,286153846,286153847,pull_request
286065522,0c2ee6191199f0ee2e024f1dc5f84103f36b1412,,master,passed,221,2017-10-10 14:19:07 UTC,286065526,286065527,286065528,286065529,push
285719906,eba6bbb094af42442c0219f9c745aa3a974d33d7,57,master,passed,242,2017-10-09 18:12:55 UTC,285719907,285719908,285719909,285719913,pull_request
285698527,cc6b9a6e96961bcabfd6fa12d34dfddd50bad09d,57,master,passed,261,2017-10-09 17:18:17 UTC,285698528,285698529,285698530,285698531,pull_request
284794754,484d4be2dcb17ea056055bde06fcdc52c3fe04f0,,v2.1.0,passed,227,2017-10-07 20:14:57 UTC,284794755,284794756,284794757,284794758,push
284794730,484d4be2dcb17ea056055bde06fcdc52c3fe04f0,,master,passed,201,2017-10-07 20:14:53 UTC,284794731,284794732,284794733,284794735,push
275722406,76535f47edeb48eb80b9da25e01f7961dfb8fbfb,,master,passed,206,2017-09-15 02:38:40 UTC,275722407,275722408,275722409,275722410,push
