build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
525782294,9bd1a57be1565af045e1d27145896cc3ad09be5d,675,master,failed,414,2019-04-29 02:32:07 UTC,525782295,525782296,525782297,pull_request
525782241,786c5914543ebe654126bd98e3a3264deabd6292,,onstart,failed,538,2019-04-29 02:31:30 UTC,525782242,525782243,525782244,push
522322625,b14eed033eb3bf02135d6ff2b09f92bf2636f287,674,master,passed,163,2019-04-19 22:05:31 UTC,522322626,522322627,pull_request
522322254,e1e560e4bb4827be844a502372bda6e2116203be,,glib/bump-go,passed,192,2019-04-19 22:04:11 UTC,522322255,522322256,push
503561961,8e7617415bb399cb29702c321cb23b644ced1ce4,671,master,failed,406,2019-04-19 21:57:49 UTC,503561963,503561966,503561967,pull_request
487602777,b7ed67fc3f046ecf4bc90a3f8bf16c4e70497ed4,,master,passed,457,2019-02-01 19:13:13 UTC,487602778,487602779,487602780,push
487596050,9d74b6e59da2ecf3ef618e8021c10bde39c45be7,668,master,passed,443,2019-02-01 18:56:27 UTC,487596051,487596052,487596053,pull_request
487596002,25c0ea0b4bb130a300a004de87a4c9144c53e242,,fx_provide_guidance,passed,515,2019-02-01 18:56:16 UTC,487596003,487596004,487596005,push
487555227,b766b2ab3719a453858f92b0a0411fc7bb51b75f,668,master,passed,500,2019-02-01 17:43:09 UTC,487555228,487555229,487555230,pull_request
487555101,e25e094088921f892a3ce708279739b32cb873dd,,fx_provide_guidance,passed,436,2019-02-01 17:41:33 UTC,487555102,487555103,487555104,push
487554850,c55592b3462c987160d6472d2f64c5daf00e2867,,fx_provide_guidance,errored,82,2019-02-01 17:39:25 UTC,487554851,487554852,487554853,push
487553976,c66e72478ea83872208b456cbd347b64ce02db5f,,fx_provide_guidance,errored,316,2019-02-01 17:37:04 UTC,487553977,487553979,487553983,push
487553656,3de044da969b90ad0a3e4a7867a74662f645f3f9,,fx_provide_guidance,passed,711,2019-02-01 17:36:40 UTC,487553657,487553658,487553659,push
483029816,3de044da969b90ad0a3e4a7867a74662f645f3f9,,v1.9.0,passed,403,2019-01-22 18:50:26 UTC,483029817,483029818,483029819,push
483029147,3de044da969b90ad0a3e4a7867a74662f645f3f9,,master,passed,447,2019-01-22 18:48:20 UTC,483029148,483029149,483029150,push
483021424,67a6cffb63a7fea8a30b7bc9137d092ccc82d3da,665,master,passed,395,2019-01-22 18:30:04 UTC,483021425,483021426,483021427,pull_request
483021416,12f5573f67252c5bc6cffbc064b67bf3383abee7,,release-19,passed,447,2019-01-22 18:29:48 UTC,483021417,483021418,483021419,push
480234780,5f6023c227a75fe5a8349df73f42ec2c507a08b6,,master,passed,425,2019-01-16 06:31:22 UTC,480234781,480234782,480234783,push
480231693,685f23ef2f54aed9349f10c02a9f111fe7e9fe6f,660,master,passed,401,2019-01-16 06:15:08 UTC,480231694,480231695,480231696,pull_request
480231402,652fa92d4ce7fa1852d4be011eecbba3febb62c3,660,master,passed,424,2019-01-16 06:13:16 UTC,480231403,480231404,480231405,pull_request
480039326,da7dd619f54c39a27483d9935b1e24d117d54ec2,660,master,passed,381,2019-01-15 19:09:14 UTC,480039327,480039328,480039329,pull_request
479689627,e6784adb9eb57a88e49122d350da8bb00a8bc0e0,660,master,passed,421,2019-01-15 02:00:02 UTC,479689628,479689629,479689630,pull_request
479688553,d94a6881f9dae5a895f5aa0a052c0250db8ac43f,660,master,passed,457,2019-01-15 01:57:36 UTC,479688554,479688555,479688556,pull_request
479687895,037bca6c0b36af144fd9757d06d4d3164c70309f,660,master,passed,411,2019-01-15 01:55:11 UTC,479687896,479687897,479687898,pull_request
479685348,e941bb42cd8ce6a2878e416d2550decca4f3dabd,660,master,passed,446,2019-01-15 01:45:32 UTC,479685349,479685350,479685351,pull_request
479670866,564b68ab9c2c6bf5507c5cf9f37df788b6062dc2,660,master,passed,410,2019-01-15 00:50:24 UTC,479670867,479670868,479670869,pull_request
479659974,e53e8238692a3b83497b01c28352b3a5af7c465c,660,master,passed,442,2019-01-15 00:10:12 UTC,479659975,479659976,479659977,pull_request
479659499,225986de4ecd85a5af8b821ef3d7f6e224481c62,,master,passed,415,2019-01-15 00:08:39 UTC,479659500,479659501,479659502,push
479618531,cddcce6cf69aebf3a92ceef5ccc5d1b38b3e445f,659,master,passed,415,2019-01-14 22:09:22 UTC,479618532,479618533,479618534,pull_request
