build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
730765107,a1f9c0581eabe972d383dc1f330c1060fc4b36f8,26732,master,passed,17940,2020-09-27 20:25:29 UTC,730765108,730765109,730765110,730765111,730765112,730765113,730765114,730765115,730765116,730765117,730765118,730765119,730765120,730765121,730765122,730765123,730765124,730765125,730765126,730765127,730765128,730765129,730765130,730765131,730765132,730765133,730765134,pull_request
730764643,01f6068ca9d8471037b4b84637da02ff1dcb91eb,26732,master,canceled,0,,730764644,730764645,730764646,730764647,730764648,730764649,730764650,730764651,730764652,730764653,730764654,730764655,730764663,730764664,730764665,730764666,730764667,730764668,730764669,730764670,730764671,730764672,730764673,730764674,730764675,730764676,730764677,pull_request
730762706,c200adb6ad8657532f8066832a5ed147ba4c86d2,26732,master,failed,12943,2020-09-27 19:35:15 UTC,730762707,730762708,730762709,730762710,730762711,730762712,730762713,730762714,730762715,730762716,730762717,730762718,730762719,730762720,730762721,730762722,730762723,730762724,730762725,730762726,730762727,730762728,730762729,pull_request
