build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
703989732,0e04fb47b270039cda75fc97b5ac8b27d6322b2f,1628,master,failed,945,2020-07-01 16:19:57 UTC,703989733,703989734,703989735,703989736,pull_request
703958576,0ae047998908dcb85a6e4d28be3743a3fdfc90d4,1643,master,passed,1294,2020-07-01 15:01:21 UTC,703958577,703958578,703958579,703958580,pull_request
703823795,19e582fbc6ce80483084a48d9f65e643598bb33e,1657,master,passed,1298,2020-07-01 08:16:49 UTC,703823796,703823797,703823798,703823799,pull_request
703685308,f06d66275544b19a2447ab99ba9838b9590eb425,1655,master,passed,1262,2020-06-30 21:06:47 UTC,703685309,703685310,703685311,703685312,pull_request
703634823,85c5a835c1a17f82907fee60f2bbe7e69eb1bedf,1635,master,passed,1353,2020-06-30 18:19:23 UTC,703634824,703634825,703634826,703634827,pull_request
703632992,2fb6fc4fd75fb11f9657c69d7991ff4b490034b8,1654,master,passed,1230,2020-06-30 18:12:44 UTC,703632993,703632994,703632995,703632996,pull_request
703625254,a92a2dc8e5003257785d477c9b4efb3e60a8295a,1652,master,passed,1208,2020-06-30 17:49:22 UTC,703625255,703625256,703625257,703625258,pull_request
703401144,7a2bdd5a46171f44f6eb070c49531b5c20572594,1652,master,failed,1177,2020-06-30 04:27:53 UTC,703401145,703401146,703401147,703401148,pull_request
703293774,cab72a95ca854621e3a1c6d61eb2bfb34d18aaf9,1607,master,passed,1304,2020-06-29 20:20:27 UTC,703293775,703293776,703293777,703293778,pull_request
703261130,631076e04496a9f040c3b7159b63f2a31c88b4a7,1650,master,passed,1257,2020-06-29 18:44:59 UTC,703261132,703261133,703261134,703261135,pull_request
702655661,eb78944dd6365a76c10248d6aa307bb6173d6daa,1627,master,passed,1197,2020-06-27 14:03:12 UTC,702655662,702655664,702655665,702655666,pull_request
702548700,edecbe4fd8878831da1b416c911468de8938a49a,1649,master,passed,1222,2020-06-27 00:14:19 UTC,702548701,702548702,702548703,702548704,pull_request
701769792,84d697c53549d842f294a7a418a353a07985bd29,1628,master,passed,1333,2020-06-24 19:07:13 UTC,701769793,701769794,701769795,701769796,pull_request
701769583,998d5a93a30118b0374453d6b2815ac2c1a7460e,1627,master,passed,1297,2020-06-24 19:06:15 UTC,701769584,701769585,701769586,701769587,pull_request
701762958,a40745d7aa19eca5d125cbf7ff60ae6acb384c0d,1436,master,passed,1243,2020-06-24 18:46:14 UTC,701762959,701762960,701762961,701762962,pull_request
701718558,551ecc2f613756fb3904a1fcaefccb44c078dfee,1607,master,passed,1321,2020-06-24 16:35:58 UTC,701718559,701718560,701718561,701718562,pull_request
701707383,5bb02d629c17a2046844e02d158cc837b1fa1cb4,1607,master,failed,1429,2020-06-24 15:59:36 UTC,701707384,701707385,701707386,701707387,pull_request
701682816,5e1fca00c7ac83f6bd836226d7c8667ea092f0d4,1645,master,failed,1142,2020-06-24 14:42:57 UTC,701682817,701682818,701682819,701682820,pull_request
701678593,d4a8e51263627fc6841440c7ce15b6d538ccbf90,1645,master,failed,1222,2020-06-24 14:34:52 UTC,701678594,701678595,701678596,701678597,pull_request
701678455,31d9de6182665b4bec11f41e32a756a7a80effbc,1645,master,canceled,0,,701678456,701678457,701678458,701678459,pull_request
701677127,84a21b93cfd43e001f6a04bbbcbe51ac0f586fc2,1645,master,failed,1191,2020-06-24 14:30:29 UTC,701677128,701677129,701677130,701677131,pull_request
701676899,82b84b56f1fddd78fbeca1828607d7d9ec358dff,1645,master,canceled,0,,701676900,701676901,701676902,701676903,pull_request
701675790,c238a44155f268f065fcd731dc9802526c0ac750,1645,master,failed,1207,2020-06-24 14:25:42 UTC,701675791,701675792,701675793,701675794,pull_request
701672937,c5f024d60ec9007a0e9a5e4f001e7bb873547113,1645,master,failed,1250,2020-06-24 14:20:34 UTC,701672938,701672939,701672940,701672941,pull_request
701645893,5c8d4a41bc07cca119212223c205258cc1cda2b6,1644,master,failed,1185,2020-06-24 13:31:13 UTC,701645894,701645895,701645896,701645897,pull_request
701645172,3e6a68e532df85523e7ef9ea44531cb38d1d30da,1644,master,errored,885,2020-06-24 13:28:54 UTC,701645173,701645174,701645175,701645176,pull_request
701643830,1371a3e181a2588de0866bcd22c68d714fed9f64,1644,master,failed,1177,2020-06-24 13:25:10 UTC,701643831,701643832,701643833,701643834,pull_request
701642722,9b4a3cbae87dffbfea02416fc61240f73017557c,1644,master,failed,1225,2020-06-24 13:21:08 UTC,701642726,701642727,701642728,701642729,pull_request
701578149,38d65a3aff86dfca8ba39cbb8d06a0a36da1aa23,1642,master,passed,1175,2020-06-24 09:19:01 UTC,701578150,701578151,701578152,701578153,pull_request
701570819,bcd7b2ec2931a49c5becd76c90d6a030ce7c3f48,1642,master,failed,1256,2020-06-24 08:47:10 UTC,701570820,701570821,701570822,701570823,pull_request
701556615,688f5df08015df5b33bf2ab36aca16a7253089f5,1643,master,passed,1261,2020-06-24 07:48:48 UTC,701556616,701556617,701556618,701556619,pull_request
701432221,9f02716317159ed17faa2e33d2c608e340b85e5d,1642,master,failed,1106,2020-06-23 21:27:30 UTC,701432222,701432223,701432224,701432225,pull_request
701432043,f5be1dc13b2bd5211579fa6811e44478272b0dfd,1642,master,failed,1142,2020-06-23 21:26:46 UTC,701432044,701432045,701432046,701432047,pull_request
701411289,690698c54587c9f4abcffaab72f7c674111ae14e,1642,master,failed,1147,2020-06-23 20:17:37 UTC,701411290,701411291,701411292,701411293,pull_request
701379206,2f51b00d0cc2d48cca9b911bdcc1fbaeed26699e,1643,master,passed,1211,2020-06-23 18:27:15 UTC,701379207,701379208,701379209,701379210,pull_request
