build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
759342341,22c4564bb8dc1fd965a0ab154a708b6ed1407dfe,763,master,errored,320,2021-02-17 14:44:46 UTC,759342342,759342343,759342344,759342345,759342346,759342347,759342348,759342349,759342350,759342351,759342352,759342353,759342354,759342355,759342356,759342357,pull_request
759342308,7703c8cf8f411c22ba11bf1091f118ff99e3073c,763,master,canceled,0,,759342309,759342310,759342311,759342312,759342313,759342314,759342315,759342316,759342317,759342318,759342319,759342320,759342321,759342322,759342323,759342324,pull_request
759342239,872b766a13220f58491f6cf87bdb34283a335064,763,master,errored,506,2021-02-17 14:40:56 UTC,759342240,759342241,759342242,759342243,759342244,759342245,759342246,759342247,759342248,759342249,759342250,759342251,759342252,759342253,759342254,759342255,pull_request
759257853,d5e8ff1d4e97fe89482c051e14077cec489d7767,763,master,failed,2521,2021-02-16 23:06:37 UTC,759257854,759257855,759257856,759257857,759257858,759257859,759257860,759257861,759257862,759257863,759257864,759257865,759257866,759257867,759257868,759257869,pull_request
759250465,969dbabc1f3e6997934c9514e0dbd80fd99e01d8,763,master,failed,2520,2021-02-16 21:44:35 UTC,759250466,759250467,759250468,759250469,759250470,759250471,759250472,759250473,759250474,759250475,759250476,759250477,759250478,759250479,759250480,759250481,pull_request
759242676,3deeded23eaf5c31febdb56363d86913335e9f1a,763,master,failed,2502,2021-02-16 20:43:48 UTC,759242677,759242678,759242679,759242680,759242681,759242682,759242683,759242684,759242685,759242686,759242687,759242688,759242689,759242690,759242691,759242692,pull_request
759242309,12201a03b8b921c9e1f50d5b610c45964f3259b7,763,master,canceled,0,,759242310,759242311,759242312,759242313,759242314,759242315,759242316,759242317,759242318,759242319,759242320,759242321,759242322,759242323,759242324,759242325,pull_request
759234591,344ab663b53bee4c3fede17dbbd628ff7d37218d,763,master,errored,4678,2021-02-16 19:37:08 UTC,759234592,759234593,759234594,759234595,759234596,759234597,759234598,759234599,759234600,759234601,759234602,759234603,759234604,759234605,759234606,759234607,pull_request
758035225,59ba3dae1f193a08cc64ae0b772336a4594f31c7,760,master,errored,315,2021-02-08 09:15:56 UTC,758035226,758035227,758035228,758035229,758035230,758035231,758035232,758035233,758035234,758035235,758035236,758035237,758035238,758035239,758035240,758035241,pull_request
757973942,4fc34a1e02fe535ef878bf93717e96f6b63c636a,760,master,failed,2446,2021-02-07 22:15:52 UTC,757973943,757973944,757973945,757973946,757973947,757973948,757973949,757973950,757973951,757973952,757973953,757973954,757973955,757973956,757973957,757973958,pull_request
757839009,81b8681e1d93eac27ccfb7e824361ab934168125,760,master,failed,2510,2021-02-06 17:23:45 UTC,757839010,757839011,757839012,757839013,757839014,757839015,757839016,757839017,757839018,757839019,757839020,757839021,757839022,757839023,757839024,757839025,pull_request
756417245,3c5dddbf0462b2b2f9554783fc7b55bd117340e0,754,master,failed,2536,2021-01-27 15:48:29 UTC,756417246,756417247,756417248,756417249,756417250,756417251,756417252,756417253,756417254,756417255,756417256,756417257,756417258,756417259,756417260,756417261,pull_request
756003979,4333383e6f9bc6282465d5c3f67e68978e5007fc,754,master,failed,2489,2021-01-24 22:46:31 UTC,756003980,756003981,756003982,756003983,756003984,756003985,756003986,756003987,756003988,756003989,756003990,756003991,756003992,756003993,756003994,756003995,pull_request
755991490,2ec0d857f8e160e62eec0823a478472d424975f6,754,master,failed,2557,2021-01-24 20:55:28 UTC,755991491,755991492,755991493,755991494,755991495,755991496,755991497,755991498,755991499,755991500,755991501,755991502,755991503,755991504,755991505,755991506,pull_request
755979717,d92c26b6c10fbe5fb2277eeef8b07cbfb2eb565a,754,master,failed,2637,2021-01-24 19:08:41 UTC,755979718,755979719,755979720,755979721,755979722,755979723,755979724,755979725,755979726,755979727,755979728,755979729,755979730,755979731,755979732,755979733,pull_request
755959570,1ce47fa5331a7fbd9f6cfad77ae7c38e456125f9,754,master,failed,2621,2021-01-24 16:33:35 UTC,755959571,755959572,755959573,755959574,755959576,755959577,755959578,755959579,755959581,755959582,755959583,755959584,755959585,755959586,755959591,755959593,pull_request
755947213,b394c280387c8dcac18327f56f4340cca7152df7,754,master,failed,2491,2021-01-24 14:41:05 UTC,755947214,755947215,755947216,755947217,755947218,755947219,755947220,755947221,755947222,755947223,755947224,755947225,755947226,755947227,755947228,755947229,pull_request
755944357,c576c4c8cc2d7856fee624cb4aff95f605851c6b,754,master,errored,2400,2021-01-24 13:59:11 UTC,755944358,755944359,755944360,755944361,755944362,755944363,755944364,755944365,755944366,755944367,755944368,755944369,755944370,755944371,755944372,755944373,pull_request
