build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
720178342,b7ea751ba9a493a4475541260327ea5c294d809a,,master,failed,3027,2020-08-22 12:44:58 UTC,720178343,720178344,720178345,720178346,720178347,720178348,720178349,720178350,720178351,720178352,720178353,720178354,720178355,720178356,720178357,push
720144164,a1e8aee59502bcbb9050f010df1a5d1a9cd5a34f,768,master,failed,4410,2020-08-22 07:40:25 UTC,720144165,720144166,720144167,720144168,720144169,720144170,720144171,720144172,720144173,720144174,720144175,720144176,720144177,720144178,720144179,pull_request
720143448,a42f88eeb0ed74b7138fa92a72d96cebf12df664,,ci/update-osx-image,failed,4250,2020-08-22 07:07:11 UTC,720143449,720143450,720143451,720143452,720143453,720143454,720143455,720143456,720143457,720143458,720143459,720143460,720143461,720143462,720143463,push
719951474,dba4feaf971919814e1bdc958a8acd482d163a89,767,master,failed,3094,2020-08-21 14:44:50 UTC,719951475,719951476,719951477,719951479,719951481,719951482,719951485,719951487,719951489,719951493,719951494,719951495,719951496,719951497,719951499,pull_request
719951458,471ec5623d295af604e9a97c4ff80fe91638aa0b,,fix/ci,failed,3176,2020-08-21 14:42:57 UTC,719951459,719951460,719951461,719951462,719951463,719951464,719951465,719951466,719951467,719951468,719951469,719951470,719951471,719951472,719951473,push
719910997,bd3833af9b4a2ede9244f7879cdd9f9a93040b59,756,master,failed,2028,2020-08-21 12:14:13 UTC,719910998,719910999,719911000,719911001,719911002,719911003,719911004,719911005,719911006,719911007,719911008,719911009,719911010,719911011,719911012,pull_request
719325927,0cc9363cd01ac9f91c8288b06cb352affa3bf6b4,655,master,failed,2412,2020-08-19 15:40:48 UTC,719325928,719325929,719325930,719325931,719325932,719325933,719325934,719325935,719325936,719325937,719325938,719325939,719325940,719325941,719325942,pull_request
719055688,2797bdce31e8786174e1e6c45f671efb83e52d5f,765,master,failed,2312,2020-08-18 18:54:09 UTC,719055689,719055690,719055691,719055692,719055693,719055695,719055696,719055698,719055699,719055700,719055701,719055702,719055703,719055704,719055705,pull_request
716311269,dbe2b5a6328734958a85894b424961681774f98c,756,master,failed,1983,2020-08-09 15:43:53 UTC,716311270,716311271,716311272,716311273,716311274,716311275,716311276,716311277,716311278,716311279,716311280,716311281,716311282,716311283,716311284,pull_request
716263368,d89b2147937e17c9217f66d4dd1a8b897cb04fb8,756,master,failed,1983,2020-08-09 09:15:25 UTC,716263369,716263370,716263371,716263372,716263373,716263374,716263375,716263376,716263377,716263378,716263379,716263380,716263381,716263382,716263383,pull_request
713786914,d03aa0956282a74f7f5d91998e66a9afce63371c,755,master,failed,3263,2020-07-31 18:20:45 UTC,713786915,713786916,713786917,713786918,713786919,713786920,713786921,713786922,713786923,713786924,713786925,713786926,713786927,713786928,713786929,pull_request
711066182,91ebdf277649d46d7979cad92b7adbbcd3e05f2e,,master,failed,3716,2020-07-23 11:50:46 UTC,711066183,711066184,711066185,711066186,711066187,711066188,711066189,711066190,711066191,711066192,711066193,711066194,711066195,711066196,711066197,push
708047849,ed10e1924e36336b4270935838662676b006be61,717,master,failed,3174,2020-07-14 16:33:53 UTC,708047850,708047851,708047852,708047853,708047854,708047855,708047856,708047857,708047858,708047859,708047860,708047861,708047862,708047863,708047864,pull_request
708047831,86b72513bb7be6644c120daf23c616cbef90725e,,travis-xcode-update,failed,3451,2020-07-14 16:29:49 UTC,708047832,708047833,708047834,708047835,708047836,708047837,708047838,708047839,708047840,708047841,708047842,708047843,708047844,708047845,708047846,push
706440015,b4f9162b7c1fc76388745677a1435b95e49e6c7f,717,master,failed,3655,2020-07-09 08:58:02 UTC,706440016,706440017,706440018,706440019,706440022,706440023,706440024,706440025,706440026,706440027,706440028,706440029,706440030,706440031,706440032,pull_request
706439986,b040c34f399d1961bb90648e4d732a69ddd0da48,,travis-xcode-update,failed,3549,2020-07-09 09:11:21 UTC,706439987,706439988,706439989,706439990,706439991,706439992,706439993,706439994,706439995,706439996,706439997,706439998,706439999,706440000,706440001,push
704760612,ab8fb4417ca87a2342b08a3112ff53a0a608a77b,,master,passed,3080,2020-07-05 16:15:55 UTC,704760615,704760616,704760617,704760618,704760619,704760620,704760621,704760622,704760623,704760624,704760625,704760626,704760627,704760628,704760629,push
704662382,2fb0a368edb76dc3dcee047e352528ed0e90c489,,master,passed,3167,2020-07-03 14:05:07 UTC,704662383,704662384,704662385,704662386,704662387,704662388,704662389,704662390,704662391,704662392,704662393,704662394,704662395,704662396,704662397,push
704370608,7c2810e885e6269fdafb84d754786016ce2d1f82,,master,failed,3661,2020-07-03 13:11:37 UTC,704370609,704370610,704370611,704370612,704370613,704370614,704370615,704370616,704370617,704370618,704370619,704370620,704370621,704370622,704370623,push
704294424,f2f74ca67a5657d92fafc0e8bac8b2a38a84b450,748,master,passed,3309,2020-07-03 15:56:53 UTC,704294425,704294426,704294427,704294428,704294429,704294430,704294431,704294432,704294433,704294434,704294435,704294436,704294437,704294438,704294439,pull_request
704294297,216f9ae1ae3f7ba52e54d16f7e05f2f745a9820b,747,master,failed,4156,2020-07-02 14:35:56 UTC,704294298,704294299,704294300,704294301,704294302,704294303,704294304,704294305,704294306,704294307,704294308,704294309,704294310,704294311,704294312,pull_request
704294100,6544450f6d9babaf72e31da824872797c37687da,,feat/package-lock,passed,3178,2020-07-03 13:12:13 UTC,704294101,704294102,704294103,704294104,704294105,704294106,704294107,704294108,704294110,704294111,704294113,704294114,704294115,704294116,704294117,push
704293987,89277095d8ca2ff2322335b81cb1ddcddd5de385,,feat/eslint,errored,1677,2020-07-03 13:12:50 UTC,704293988,704293989,704293990,704293991,704293992,704293993,704293994,704293995,704293997,704293999,704294000,704294002,704294004,704294006,704294008,push
704292668,42af1ac490eba9ea9c614f420e5fb6e5e58e6646,746,master,passed,3219,2020-07-03 13:24:43 UTC,704292669,704292670,704292671,704292672,704292673,704292674,704292675,704292676,704292677,704292678,704292679,704292680,704292681,704292682,704292683,pull_request
704292422,128d57c3a16d556a668e0f8ef257d2dd9f54d264,,feat/short-notation,passed,3167,2020-07-02 14:27:30 UTC,704292423,704292424,704292425,704292426,704292427,704292428,704292429,704292430,704292431,704292432,704292433,704292434,704292435,704292436,704292437,push
703467776,3a7a9b89f5ed3cf984a3553cc9f50f1c1bf4a076,743,master,failed,3020,2020-06-30 11:55:30 UTC,703467777,703467778,703467779,703467780,703467781,703467782,703467783,703467784,703467785,703467786,703467787,703467788,703467789,703467790,703467791,pull_request
703467221,c9e44556da74085e31bc27ef97d9129623cdadb9,743,master,canceled,0,,703467222,703467223,703467224,703467225,703467226,703467227,703467228,703467229,703467230,703467231,703467232,703467233,703467234,703467235,703467236,pull_request
703272364,559237002996395070b3e7f0f67ae9643c5740ac,743,master,failed,3904,2020-06-29 21:11:58 UTC,703272365,703272366,703272367,703272368,703272369,703272370,703272371,703272372,703272373,703272374,703272375,703272376,703272377,703272378,703272379,pull_request
700816969,bdbb1df44c57c9427149b40294f082abe1f466ce,,master,passed,3051,2020-06-22 09:45:02 UTC,700816970,700816971,700816972,700816973,700816974,700816975,700816976,700816977,700816978,700816979,700816980,700816981,700816982,700816983,700816984,push
700155102,adf5821748ba0025552ece1c79ea5f3cfb6c221b,738,master,failed,4486,2020-06-19 17:23:06 UTC,700155103,700155104,700155105,700155106,700155107,700155108,700155109,700155110,700155111,700155112,700155113,700155114,700155115,700155116,700155117,pull_request
700127973,7586bcf8ace00ed6ef5a307b0fa79bcc56bef11c,737,master,passed,3542,2020-06-19 16:27:13 UTC,700127974,700127975,700127976,700127977,700127978,700127979,700127980,700127981,700127982,700127983,700127984,700127985,700127986,700127987,700127988,pull_request
697903804,d2b512ed048ce9345e61901b29ba7dd4271a73bf,,rel/4.0.0,passed,2931,2020-06-13 06:41:49 UTC,697903805,697903806,697903807,697903808,697903809,697903810,697903811,697903812,697903813,697903814,697903815,697903816,697903817,697903818,697903819,push
697080274,611cb23a4c5f3929e28e2cfd11b972b9667949d0,723,3.2.x,failed,2902,2020-06-11 02:47:12 UTC,697080275,697080276,697080277,697080278,697080279,697080280,697080281,697080282,697080283,697080284,697080285,697080286,697080287,697080288,697080289,pull_request
696544089,d2b512ed048ce9345e61901b29ba7dd4271a73bf,,4.0.x,passed,3173,2020-06-09 18:33:59 UTC,696544090,696544091,696544092,696544093,696544094,696544095,696544096,696544097,696544098,696544099,696544100,696544101,696544102,696544103,696544104,push
696544041,d2b512ed048ce9345e61901b29ba7dd4271a73bf,,4.0.0,failed,3743,2020-06-09 18:31:13 UTC,696544042,696544043,696544044,696544045,696544046,696544047,696544048,696544049,696544050,696544051,696544052,696544053,696544054,696544055,696544056,push
696544003,d5fba787d4ffc9cb2fd555d392f5be51e93a25c3,,master,passed,3197,2020-06-09 18:25:47 UTC,696544004,696544005,696544006,696544007,696544008,696544009,696544010,696544011,696544012,696544013,696544014,696544015,696544016,696544017,696544018,push
695483638,881808f15ff492c3f1fc0cb0dd0c8d1958df2904,717,master,failed,4110,2020-06-06 19:26:15 UTC,695483639,695483640,695483641,695483642,695483643,695483644,695483645,695483646,695483647,695483648,695483649,695483650,695483651,695483652,695483653,pull_request
695483609,c8925e2ab30faf931cd2cf8503e8523c2b016fd0,,travis-xcode-update,failed,3978,2020-06-06 19:48:30 UTC,695483613,695483615,695483616,695483617,695483618,695483619,695483620,695483621,695483622,695483623,695483624,695483625,695483626,695483627,695483628,push
695408285,ee74a6365f14f7eacc38d2510d9dcbb8840250d9,717,master,failed,4047,2020-06-06 14:23:04 UTC,695408286,695408287,695408288,695408289,695408290,695408291,695408292,695408293,695408294,695408296,695408299,695408302,695408305,695408308,695408309,pull_request
695408269,88070e5001daab86e7542927dbeb682400f5d3e0,,travis-xcode-update,failed,4343,2020-06-06 19:08:45 UTC,695408270,695408271,695408272,695408273,695408274,695408275,695408276,695408277,695408278,695408279,695408280,695408281,695408282,695408283,695408284,push
695022528,ccad3fadb3aa645fd2c720cefdb9a1a15cddd1ce,717,master,failed,3919,2020-06-05 14:13:21 UTC,695022529,695022530,695022531,695022532,695022533,695022534,695022535,695022536,695022537,695022538,695022539,695022540,695022541,695022542,695022543,pull_request
695022510,b4eeb90f0164387665bb58cbb27a9e4d555e9ef3,,travis-xcode-update,failed,4758,2020-06-06 13:53:51 UTC,695022511,695022512,695022513,695022514,695022515,695022516,695022517,695022518,695022519,695022520,695022521,695022522,695022523,695022524,695022525,push
695022328,090345248cb99f09c8fb9562787333e5dd334c9d,,master,passed,3090,2020-06-06 09:11:57 UTC,695022329,695022330,695022331,695022332,695022333,695022334,695022335,695022336,695022337,695022338,695022340,695022341,695022343,695022344,695022345,push
695018435,4e2dbef484f2da95af6140010c0bcb539dad1138,717,master,failed,4117,2020-06-05 14:03:21 UTC,695018436,695018437,695018438,695018439,695018440,695018441,695018442,695018443,695018444,695018445,695018446,695018447,695018448,695018449,695018450,pull_request
695018394,c630b959082a448d12bede943970b4660427ba25,,travis-xcode-update,errored,4938,2020-06-05 13:11:29 UTC,695018395,695018396,695018397,695018398,695018399,695018400,695018401,695018402,695018403,695018404,695018405,695018406,695018407,695018408,695018409,push
695011745,d88cecadfec26b0231a3843a59df17f69d289f65,717,master,failed,3914,2020-06-05 12:58:03 UTC,695011746,695011747,695011748,695011749,695011750,695011751,695011752,695011753,695011754,695011755,695011756,695011757,695011758,695011759,695011760,pull_request
695011722,87e21dcfc580ada63f6c3e7365f6aa9766ce3abb,,travis-xcode-update,failed,3699,2020-06-05 12:54:24 UTC,695011723,695011724,695011725,695011726,695011727,695011728,695011729,695011730,695011731,695011732,695011733,695011734,695011735,695011737,695011739,push
694997153,7e2cbfaaad4c40b544973304f2b50aed64be7879,717,master,failed,3865,2020-06-05 12:19:09 UTC,694997154,694997155,694997156,694997157,694997158,694997159,694997160,694997161,694997162,694997163,694997164,694997166,694997168,694997169,694997170,pull_request
694996295,aaac89b8f44c6bcaeacc8ef41e5246ae4646b50e,,travis-xcode-update,failed,3769,2020-06-05 12:37:52 UTC,694996296,694996297,694996298,694996299,694996300,694996301,694996303,694996305,694996306,694996307,694996308,694996309,694996311,694996313,694996314,push
694985527,ccb35926914811853abf0052776e86502504a693,688,master,failed,3114,2020-06-05 11:32:50 UTC,694985528,694985529,694985530,694985531,694985532,694985533,694985534,694985535,694985536,694985537,694985538,694985539,694985540,694985541,694985542,pull_request
694970577,04d0f25e3b84129c86ce7d81fc8e22af4b2bb9e2,688,master,failed,3335,2020-06-05 10:30:05 UTC,694970578,694970579,694970580,694970581,694970582,694970583,694970584,694970585,694970586,694970587,694970588,694970589,694970590,694970591,694970592,pull_request
694970214,b8139b8fb31c4f492088e0f82bad187992330967,,ipad-contentmode,canceled,300,2020-06-05 10:20:22 UTC,694970216,694970217,694970221,694970224,694970225,694970226,694970227,694970228,694970229,694970230,694970231,694970232,694970233,694970234,694970235,push
694958577,f403932a347583aff2abf5fd49560e47c31d8b51,688,master,failed,2770,2020-09-04 02:10:47 UTC,694958578,694958579,694958580,694958581,694958584,694958585,694958586,694958587,694958588,694958589,694958590,694958591,694958592,694958593,694958594,pull_request
694927472,fdc2d6eac026aa57a62535689c009e700ca2939c,715,master,passed,3109,2020-06-05 08:26:12 UTC,694927473,694927474,694927475,694927476,694927477,694927478,694927479,694927480,694927481,694927482,694927483,694927484,694927485,694927486,694927487,pull_request
694925853,b20d7e3b7f79395c792be0858e898a6623dc23c4,,fix-regression-656,passed,3096,2020-06-05 08:20:40 UTC,694925854,694925855,694925856,694925857,694925858,694925859,694925860,694925861,694925862,694925863,694925864,694925865,694925866,694925867,694925869,push
694762576,798cc155a6d8e30c2fadb24ab5018234eb2148ac,688,master,failed,3003,2020-06-04 18:43:24 UTC,694762577,694762578,694762579,694762580,694762581,694762582,694762583,694762584,694762585,694762586,694762587,694762588,694762589,694762590,694762591,pull_request
694762039,b029e6d1ea8a5a08a19e4f71d36a4b6f488cfb7f,,ipad-contentmode,errored,305,2020-06-05 09:04:23 UTC,694762040,694762041,694762042,694762043,694762044,694762045,694762046,694762047,694762048,694762049,694762050,694762051,694762052,694762053,694762054,push
694682687,04ce7897241ab9dfa9fb4731a96a7f5b220571fd,,master,passed,3740,2020-06-05 09:08:05 UTC,694682689,694682690,694682692,694682693,694682694,694682696,694682697,694682698,694682699,694682700,694682701,694682702,694682703,694682704,694682705,push
694675793,2706f3460d8f5e5a05d629711d24d7556b923ce0,,master,canceled,0,,694675794,694675795,694675796,694675797,694675798,694675799,694675800,694675801,694675802,694675803,694675804,694675805,694675806,694675807,694675808,push
693965116,d88911feffddc9a1db04b318e9c5d0e1945d729a,688,master,failed,2846,2020-06-02 19:38:47 UTC,693965117,693965118,693965119,693965120,693965121,693965122,693965123,693965124,693965125,693965126,693965127,693965128,693965129,693965130,693965131,pull_request
687910341,dcfe692ccd821210a668a3fe0356237c503264ed,,master,failed,2976,2020-05-16 22:24:59 UTC,687910342,687910343,687910344,687910345,687910346,687910347,687910348,687910349,687910350,687910351,687910352,687910353,687910354,687910355,687910356,push
686979338,29d300247b9cea2afb3ab1a8b0c3fae91f3c2f6d,685,master,passed,3332,2020-05-14 15:16:31 UTC,686979339,686979340,686979341,686979342,686979343,686979344,686979345,686979346,686979347,686979348,686979349,686979350,686979351,686979352,686979353,pull_request
686979198,9ae5e3cae9f52214ea67a654c3499c2841ae3447,685,master,canceled,0,,686979199,686979200,686979201,686979202,686979203,686979204,686979205,686979206,686979207,686979208,686979209,686979210,686979211,686979212,686979213,pull_request
685805821,395f541b364b8434a76b116cbba4ceb6cd0cfc36,700,master,failed,3372,2020-05-11 19:22:00 UTC,685805822,685805823,685805824,685805825,685805826,685805827,685805828,685805829,685805830,685805831,685805832,685805833,685805834,685805835,685805836,pull_request
685066752,c03c7304dabc6defbf7c434119b3ddef52b814e4,493,master,passed,3696,2020-05-09 15:04:52 UTC,685066753,685066754,685066755,685066756,685066757,685066758,685066759,685066760,685066761,685066762,685066763,685066764,685066765,685066766,685066767,685066768,pull_request
685066719,731d227f1464579787de733a20e5ff69033f28ad,,janpio-add_ci_platform,passed,3484,2020-05-10 07:11:21 UTC,685066720,685066721,685066722,685066723,685066724,685066725,685066726,685066727,685066728,685066729,685066730,685066733,685066734,685066735,685066736,685066737,push
685018571,af8080084ec402ae4004034f76c8caec023d66ba,695,master,passed,3329,2020-05-09 11:59:14 UTC,685018572,685018573,685018574,685018575,685018576,685018577,685018578,685018579,685018580,685018581,685018582,685018583,685018584,685018585,685018586,685018587,pull_request
685018542,a1a5262be68e3c084fde71d4f5497a6ff3ddc06c,,jcesarmobile-patch-1,passed,3327,2020-05-09 11:58:31 UTC,685018543,685018544,685018545,685018546,685018547,685018548,685018549,685018550,685018551,685018552,685018553,685018554,685018555,685018556,685018557,685018558,push
684646037,8aaae5b3f718f9c5e3b0644fadbe1c2b86555b89,,master,passed,3081,2020-05-08 12:04:13 UTC,684646039,684646040,684646041,684646042,684646044,684646045,684646047,684646048,684646049,684646050,684646052,684646054,684646055,684646057,684646059,push
684644457,c1b80d2571e9da14d719469572dc0b588737a7c4,693,master,passed,3120,2020-05-08 12:20:16 UTC,684644458,684644459,684644460,684644461,684644462,684644463,684644464,684644465,684644466,684644467,684644468,684644469,684644470,684644471,684644472,pull_request
684232107,b70018ff3277086e1da1557f84697e76a10aed24,293,master,passed,3202,2020-05-07 12:39:02 UTC,684232108,684232109,684232110,684232111,684232112,684232113,684232114,684232115,684232116,684232117,684232118,684232119,684232120,684232121,684232122,pull_request
680995413,ddc7b504553f044eca569ad7ca4058a1a0fd79de,688,master,failed,3035,2020-04-29 14:10:31 UTC,680995414,680995415,680995416,680995417,680995418,680995419,680995420,680995421,680995422,680995423,680995424,680995425,680995426,680995427,680995428,pull_request
680230862,1b4b7f6df4650215fb0c6d83d27beb03b4b31f5b,685,master,errored,4877,2020-04-28 07:24:57 UTC,680230863,680230864,680230865,680230866,680230867,680230868,680230869,680230870,680230871,680230872,680230873,680230874,680230875,680230876,680230877,pull_request
680171834,2793e16ab433a413580e2a3a5ccbc40eda46c3b6,,master,passed,3424,2020-04-27 15:54:25 UTC,680171835,680171836,680171837,680171838,680171839,680171840,680171841,680171842,680171843,680171844,680171845,680171846,680171847,680171848,680171849,push
678894152,572cd57f83116cfc064d9fba1d18fffcd8cad959,681,master,passed,3078,2020-04-24 05:28:11 UTC,678894153,678894154,678894155,678894156,678894157,678894158,678894159,678894160,678894161,678894162,678894163,678894164,678894165,678894166,678894167,pull_request
678014259,cbe345689b379e26055eafd9fa42724cb236ac5d,,master,passed,3153,2020-04-22 06:45:21 UTC,678014260,678014261,678014262,678014263,678014264,678014265,678014266,678014267,678014268,678014269,678014270,678014271,678014272,678014273,678014274,push
676897039,7ca5e22e389bc73672ed1510093673378e7a5b3f,672,master,passed,3190,2020-04-19 14:30:01 UTC,676897040,676897041,676897042,676897043,676897044,676897045,676897046,676897047,676897048,676897049,676897050,676897051,676897052,676897053,676897054,pull_request
675884626,857f75a987a1bc1ea50bceac4f289cadbffb35b3,672,master,passed,3304,2020-04-16 19:03:25 UTC,675884627,675884628,675884629,675884630,675884631,675884632,675884633,675884634,675884635,675884636,675884637,675884638,675884639,675884640,675884641,pull_request
674954732,9b6b2295095c52b37e2824b0b0c5e17d68d5f752,,master,passed,3335,2020-04-14 19:01:21 UTC,674954733,674954734,674954735,674954736,674954737,674954738,674954739,674954740,674954741,674954742,674954743,674954744,674954745,674954746,674954747,push
674895884,d6217f5007ae300eb7793a1ae4f3e66da64e05fd,669,master,passed,3545,2020-04-14 17:17:47 UTC,674895885,674895886,674895887,674895888,674895889,674895890,674895891,674895892,674895893,674895894,674895895,674895896,674895897,674895898,674895899,pull_request
674855182,074d4d03eaccb9210f21f600aed837b2049016d8,,master,passed,3602,2020-04-14 14:02:32 UTC,674855183,674855184,674855185,674855186,674855187,674855188,674855189,674855190,674855191,674855192,674855193,674855194,674855195,674855196,674855197,push
674834568,548f19ca90924cd6ba67534acd5e8864deadbf09,,master,canceled,0,,674834569,674834570,674834571,674834572,674834573,674834574,674834575,674834576,674834577,674834578,674834579,674834580,674834581,674834582,674834583,push
674822411,f390fdfb29885e3d34dab22c85efc0347c730112,670,master,failed,3574,2020-04-14 12:43:41 UTC,674822412,674822413,674822414,674822415,674822416,674822417,674822418,674822419,674822420,674822421,674822422,674822423,674822424,674822425,674822426,pull_request
674821972,98e4f6706c256a9daf1b8c5084ccaa0b2dd34289,,fix/version,passed,3333,2020-04-14 12:34:53 UTC,674821973,674821974,674821975,674821976,674821977,674821978,674821979,674821980,674821981,674821982,674821983,674821984,674821985,674821986,674821987,push
674769517,876d82c345f40502fde5bd6491e53bca418658f4,669,master,passed,3398,2020-04-14 09:34:13 UTC,674769518,674769519,674769520,674769521,674769522,674769523,674769524,674769525,674769526,674769527,674769528,674769529,674769530,674769532,674769533,pull_request
674378887,4227fe8211c28d8095af1892897b4fd0c4754dcb,,master,passed,3129,2020-04-13 13:11:23 UTC,674378888,674378889,674378890,674378891,674378892,674378893,674378894,674378895,674378896,674378897,674378898,674378899,674378900,674378901,674378902,push
673111989,b7a0ab6bf3b256b34777e35383a7dbd3970889db,667,3.2.x,failed,3878,2020-04-09 19:34:28 UTC,673111990,673111991,673111992,673111993,673111994,673111995,673111996,673111997,673111998,673111999,673112000,673112001,673112002,673112003,673112004,pull_request
673108789,a84c966d0f5deeb562cf40eaddc6164c20565f96,667,3.2.x,canceled,0,,673108790,673108791,673108792,673108793,673108794,673108795,673108796,673108797,673108798,673108799,673108800,673108801,673108802,673108803,673108804,pull_request
673105471,454c301677f7c59d765a4aa1ac51e6444bed9b1e,667,3.2.x,canceled,0,,673105472,673105473,673105474,673105475,673105476,673105477,673105478,673105479,673105480,673105481,673105482,673105483,673105484,673105485,673105486,pull_request
673046049,d264b15a4448161ac5bf576cab8236556ba0cbc2,656,master,passed,3254,2020-04-09 17:48:04 UTC,673046050,673046051,673046052,673046053,673046054,673046055,673046056,673046057,673046058,673046059,673046060,673046061,673046062,673046063,673046064,pull_request
672082779,df4615dea41602390dafb308d2eab95d5873836b,,master,failed,3723,2020-04-07 15:03:02 UTC,672082780,672082781,672082782,672082783,672082784,672082785,672082786,672082787,672082788,672082789,672082790,672082791,672082794,672082795,672082796,push
671642047,396c085ba3deab353519c4f6c0426ab3e716301e,,master,passed,3742,2020-04-06 14:58:32 UTC,671642048,671642049,671642050,671642051,671642052,671642053,671642054,671642055,671642056,671642057,671642058,671642059,671642060,671642062,671642063,push
671257073,8d93b8c09af53e478603045c6d599f6c7d591211,666,master,passed,3355,2020-04-06 11:30:50 UTC,671257074,671257075,671257076,671257077,671257078,671257079,671257080,671257081,671257082,671257083,671257084,671257085,671257086,671257087,671257088,pull_request
670536824,c01f037c8ac46a0ebfbed983cce525d4988a67ad,,master,passed,3173,2020-04-03 12:48:25 UTC,670536825,670536826,670536827,670536828,670536829,670536830,670536831,670536832,670536833,670536834,670536835,670536836,670536837,670536838,670536840,push
