build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
735999828,5b1ea5eb9633efce98560e49779fa0c5dc2f209b,1393,master,passed,117,2020-10-15 10:40:32 UTC,735999829,735999830,735999831,735999832,pull_request
734332897,27b148b6b614c916f2b3417e6d160a6456335e66,,master,passed,120,2020-10-09 15:55:09 UTC,734332898,734332899,734332900,734332901,push
707232360,9a53243eae1a1289f670ce8f8941e9867a9de531,,master,passed,115,2020-07-11 19:51:40 UTC,707232361,707232362,707232363,707232364,push
707229565,026a9c9069101c7f5656f315299ad53f30dad7e0,1325,master,passed,117,2020-07-11 19:36:14 UTC,707229566,707229568,707229569,707229574,pull_request
704434841,e937571a8d43fa604e3e348cedb477973503f510,,master,passed,120,2020-07-02 19:15:33 UTC,704434842,704434843,704434844,704434845,push
704434777,a7a894cd9d04512d67936b5e60b6764d01637c24,,v4.3.1,passed,116,2020-07-02 19:15:23 UTC,704434778,704434779,704434780,704434781,push
704434772,a7a894cd9d04512d67936b5e60b6764d01637c24,,master,canceled,0,,704434773,704434774,704434775,704434776,push
691954260,0d2f041dc0e7cd976860c2d2c9fb163bd20f5460,,master,passed,112,2020-05-27 23:12:51 UTC,691954261,691954262,691954263,691954264,push
691640189,9724622339ecc5df0d4bef175382b81147ae84db,1287,master,failed,119,2020-05-27 08:02:48 UTC,691640190,691640191,691640192,691640193,pull_request
677177697,a9e4cb1185bd97f904b864fa1b4fa7703946fe95,,master,passed,116,2020-04-20 10:05:56 UTC,677177698,677177699,677177700,677177701,push
677177257,2d7f7325390fbf4bd8efe54317ab4ef01262d431,,v4.3.0,passed,118,2020-04-20 10:04:24 UTC,677177258,677177259,677177260,677177261,push
677171873,2d7f7325390fbf4bd8efe54317ab4ef01262d431,,master,passed,114,2020-04-20 09:53:23 UTC,677171874,677171875,677171876,677171877,push
673840513,2c6b07d0419f2b6e03554c32e42a91cf963c6d6d,,master,passed,113,2020-04-11 17:30:15 UTC,673840514,673840515,673840516,673840517,push
668701709,05c6dec6a4b4ba4f5c74f05935d4a59479d3746a,,master,passed,111,2020-03-30 11:19:29 UTC,668701710,668701711,668701712,668701713,push
668535199,a08466bce6e6eff443f4c6c2235d11a54ec53a93,1225,master,passed,115,2020-03-30 00:38:31 UTC,668535200,668535201,668535202,668535203,pull_request
668017487,a3f9933bb3b0be4e86bb07f27f4e09cb3a4c2c8a,,master,passed,111,2020-03-28 10:33:14 UTC,668017488,668017489,668017490,668017491,push
667963143,81f8e289f63b0fe2fe52507a13001be117939bbc,1222,master,passed,116,2020-03-28 03:06:49 UTC,667963145,667963147,667963148,667963149,pull_request
659563929,63079de069ff847d24bc8eb0449f4e40e1b28c02,,master,passed,111,2020-03-07 15:59:47 UTC,659563930,659563931,659563932,659563933,push
650666232,c41e25643bc9f64147f1a8c82e0a8176a303ea46,,master,passed,114,2020-02-14 23:29:47 UTC,650666233,650666234,650666235,650666236,push
650655820,255d3d6b41b4f22736d2798a8f70264334eb3173,,master,errored,163,2020-02-14 22:56:06 UTC,650655821,650655822,650655823,650655824,650655825,650655826,push
634341371,4bf6eaf8a523caa6393e7c7bebe321ac58c87dbe,,master,passed,177,2020-01-08 17:20:47 UTC,634341372,634341373,634341374,634341375,634341376,634341377,push
634260244,b6701384eac48261eba92de507cd4a158805a935,1149,master,passed,183,2020-01-08 14:26:43 UTC,634260245,634260246,634260247,634260248,634260249,634260250,pull_request
633656219,c06e78e78de3d10f9009bf778ad188bf3f4945ed,,master,passed,174,2020-01-07 08:17:17 UTC,633656220,633656221,633656222,633656223,633656224,633656225,push
633655050,5322267208e49aa40f583b96cf855b8c57093c4f,,master,passed,175,2020-01-07 08:14:02 UTC,633655053,633655054,633655055,633655056,633655057,633655058,push
633642721,01a2f2a715eddeb42002fef4d5bae3b2fb9bf6c8,1148,master,failed,174,2020-01-07 07:26:36 UTC,633642722,633642723,633642724,633642725,633642726,633642727,pull_request
631070815,15ad45a6b90362bc1b73b6a7b0fa6781c6b98b05,,master,passed,174,2019-12-30 20:34:01 UTC,631070816,631070817,631070818,631070819,631070820,631070821,push
631014116,643cf9014a6c45ce5249dbf8d3ed96cec9d6096f,1140,master,passed,178,2019-12-30 17:24:06 UTC,631014117,631014118,631014119,631014120,631014121,631014122,pull_request
627298937,6325bba0b94a7306e229725af031fde3ee3002bd,1130,master,passed,174,2019-12-19 15:58:11 UTC,627298938,627298939,627298940,627298941,627298942,627298943,pull_request
627174539,157e918ff69789ad1f9d5c0b40dc3f0045fd82e3,1132,master,passed,165,2019-12-19 11:14:14 UTC,627174542,627174543,627174545,627174548,627174552,627174553,pull_request
626875074,ba001ddb6f8b642110a5d37ffd35637e5601ecb2,1130,master,passed,176,2019-12-18 20:04:33 UTC,626875075,626875076,626875077,626875078,626875079,626875080,pull_request
617463558,a05ff51344654aef00b8dc0fce8028500d380b05,,master,passed,185,2019-11-26 23:19:29 UTC,617463559,617463560,617463561,617463562,617463563,617463564,push
617463121,648d3665e1697532cfd68cf6fb2dadb05a5e8015,,master,passed,195,2019-11-26 23:17:54 UTC,617463122,617463123,617463124,617463125,617463126,617463127,push
613196347,1bd15e05b75aaf94dacd4f24af44601b76d300a9,,master,passed,193,2019-11-17 20:20:15 UTC,613196348,613196349,613196350,613196351,613196352,613196353,push
596909856,4fe256fc055027984133d5f6de45a603295a2511,,master,passed,221,2019-10-12 07:19:54 UTC,596909857,596909858,596909859,596909860,596909861,596909862,push
596251882,b40b391e7a243dc8178e15551b8cb632774436be,,master,passed,244,2019-10-10 18:41:09 UTC,596251883,596251884,596251885,596251886,596251887,596251888,push
568044379,f68e843422fd7989f071176aa5c8a1daabb6c14e,,master,passed,327,2019-08-05 19:32:27 UTC,568044380,568044381,568044382,568044383,568044384,568044385,push
568043099,2e05dacc4afd66d8902ff117467e59cb7a304bf1,,master,passed,507,2019-08-05 19:30:01 UTC,568043100,568043101,568043102,568043103,568043104,568043106,push
568043075,2e05dacc4afd66d8902ff117467e59cb7a304bf1,,v4.2.1,passed,349,2019-08-05 19:28:39 UTC,568043078,568043081,568043084,568043087,568043088,568043089,push
567568043,b648b1bfbbb22a4853353c7fe02e9e6630513836,,master,passed,362,2019-08-04 15:39:45 UTC,567568044,567568045,567568046,567568047,567568048,567568049,push
567565831,f20268a3ec14af3e8d6681c2ffd01e299dc4f6df,,master,passed,330,2019-08-04 15:32:09 UTC,567565832,567565833,567565834,567565835,567565836,567565837,push
566838048,d9cd34a86dedf96ca5232cf981b54b4c1c6e362d,,master,passed,403,2019-08-02 08:08:47 UTC,566838049,566838050,566838051,566838052,566838053,566838054,push
565023257,a0a95fc3910fd1e79605181cdb72227b1a72e3ab,,master,passed,171,2019-07-29 15:04:52 UTC,565023258,565023259,565023275,565023276,565023277,565023280,push
565021688,63ec43d6fc54b25fe6b8bfb772a73cea81d8c6f3,,v4.2.0,passed,159,2019-07-29 15:01:59 UTC,565021689,565021690,565021691,565021692,565021693,565021694,push
565021666,63ec43d6fc54b25fe6b8bfb772a73cea81d8c6f3,,master,passed,163,2019-07-29 15:01:15 UTC,565021667,565021668,565021669,565021670,565021671,565021672,push
565021042,42d4e02055f5936f1322982bf44a845987d75144,,master,passed,175,2019-07-29 14:59:39 UTC,565021043,565021044,565021045,565021046,565021047,565021048,push
564976472,ac14ec38c666802f964887f05271c2261f2b3b9d,,master,passed,164,2019-07-29 13:27:51 UTC,564976473,564976474,564976475,564976476,564976477,564976478,push
564976269,7aea01cb25497004fbcd864321bec816f5576275,,v4.1.1,passed,156,2019-07-29 13:26:03 UTC,564976270,564976271,564976272,564976273,564976274,564976275,push
564976254,7aea01cb25497004fbcd864321bec816f5576275,,master,passed,163,2019-07-29 13:26:06 UTC,564976255,564976256,564976257,564976259,564976261,564976262,push
564971416,94b250c10758239e0bcea193512b757d400c1d40,,master,passed,167,2019-07-29 13:16:10 UTC,564971417,564971418,564971419,564971420,564971421,564971422,push
551882383,4f4c7ff98005a30b19ff1791237527a01a7ac4f7,1014,master,passed,173,2019-06-28 17:33:10 UTC,551882384,551882385,551882386,551882387,551882388,551882389,pull_request
550197953,547675843d09c367b90bfca5df0890b568dca79d,,master,passed,161,2019-06-25 09:49:51 UTC,550197954,550197955,550197956,550197957,550197958,550197959,push
547629961,9e152b24ec30dd712886c4da3ec6a3aded855a00,,master,passed,166,2019-06-19 09:42:04 UTC,547629962,547629963,547629964,547629965,547629966,547629967,push
547553206,9a80799e04eb2122cf66691d1568d7205938792e,1007,master,passed,161,2019-06-19 05:56:01 UTC,547553207,547553208,547553209,547553210,547553211,547553212,pull_request
547379089,40a34c119a6b7f7e00d2a476d26e985cbd10ec19,,master,passed,197,2019-06-18 19:03:33 UTC,547379090,547379091,547379092,547379093,547379094,547379095,push
547330421,94b120f68dfc1e0e5a3719a9b39a24c177f19c17,1006,master,passed,224,2019-06-18 16:55:16 UTC,547330422,547330425,547330426,547330427,547330428,547330429,pull_request
543433871,a69d5294f8d73c561d0938a31e7502f2b39190bc,,master,passed,212,2019-06-09 16:53:43 UTC,543433872,543433873,543433874,543433875,543433876,543433877,push
543433702,1f07f7188d575443179ea017646e28bcce932d53,,v4.1.0,passed,360,2019-06-09 16:52:33 UTC,543433703,543433704,543433705,543433706,543433707,543433708,push
