build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
356144328,bd76c771a07b48546118c6eef7fcc98843f08072,184,develop,passed,243,2018-03-21 00:53:53 UTC,356144335,356144336,356144337,356144338,356144339,356144341,pull_request
347660458,0e8174f6ae6934404cd223e679e40ff3b364980d,183,master,failed,500,2018-03-01 08:43:51 UTC,347660459,347660460,347660461,347660462,347660463,347660465,pull_request
335922799,1c5de1dac2e2c07e51586cc9ba044907b2c82e65,162,develop,passed,565,2018-02-01 02:17:07 UTC,335922800,335922801,335922802,335922803,335922804,335922805,pull_request
309083915,6904b9773bf3e80ae9aeebdc9e103d0bd899e773,180,develop,passed,236,2017-11-29 17:14:26 UTC,309083916,309083917,309083918,309083919,309083920,309083921,pull_request
309081457,aee5a41410bc139663d5db79e1a9839287510dee,180,develop,passed,211,2017-11-29 17:08:59 UTC,309081458,309081459,309081460,309081461,309081462,309081463,pull_request
301814633,9683660c717319063fb69e58d672db6302851fee,179,develop,passed,252,2017-11-14 07:32:36 UTC,301814634,301814635,301814637,301814638,301814640,301814641,pull_request
299220802,963b903a7e81edd443eb5490caf88637fb622c19,178,develop,passed,220,2017-11-08 17:41:27 UTC,299220804,299220806,299220809,299220810,299220815,299220817,pull_request
295201719,4b96b00f57e8b5f156420a8e49304b6f3192ce48,175,develop,errored,0,2017-10-31 08:20:20 UTC,295201720,295201721,295201722,295201723,295201724,295201725,pull_request
291358580,f84ce79f9bdf14d6b768915892af161fe412e05b,174,feature/add_benchmark,passed,181,2017-10-23 04:24:52 UTC,291358581,291358582,291358583,291358584,291358585,291358586,pull_request
290198325,f7fca0c6084877c79b90e49c9f0922a568db2a60,172,feature/add_benchmark,passed,192,2017-10-19 21:26:45 UTC,290198326,290198327,290198328,290198329,290198330,290198332,pull_request
289034843,749e73932530c78ff61abe643a2eab3f8da1f356,171,develop,passed,251,2017-10-17 13:14:40 UTC,289034844,289034845,289034846,289034847,289034848,289034849,pull_request
288803890,23974e7d5d0a4a602678874c8e007600567de176,170,develop,passed,247,2017-10-16 23:01:40 UTC,288803891,288803892,288803893,288803894,288803895,288803896,pull_request
288169622,8e3aed27fe49f7fdc765dad067845f600fc984e8,,develop,passed,189,2017-10-15 11:05:42 UTC,288169623,288169626,288169628,288169631,288169632,288169633,push
287162485,a83712bcc6c8fca9f0f45b9a991ca69e2d750ac5,169,develop,passed,191,2017-10-12 17:37:43 UTC,287162488,287162490,287162493,287162496,287162501,287162505,pull_request
286068116,219b5e09fb02235dd231b5557a659ed5558a002a,,develop,passed,217,2017-10-10 14:24:55 UTC,286068117,286068118,286068119,286068120,286068121,286068122,push
285830542,3d4c256e3f15ce7c0e318ef9580233c3d3102bea,165,develop,passed,192,2017-10-09 23:25:18 UTC,285830545,285830547,285830550,285830552,285830554,285830556,pull_request
285443955,509bf9208274c4627ec88259a83ca287c5eeb4fe,165,develop,failed,155,2017-10-09 08:20:33 UTC,285443956,285443957,285443958,285443961,285443963,285443965,pull_request
285114731,a4fdb8920f17c26f13dc60c2d2d0bfef2c96b748,,develop,passed,195,2017-10-08 16:04:01 UTC,285114732,285114733,285114734,285114735,285114736,285114737,push
283944856,a08de96bbcbcf28d2a7aa9ed54e5acc87d9dbb30,163,master,passed,177,2017-10-05 23:03:54 UTC,283944857,283944858,283944859,283944861,283944862,283944864,pull_request
283307305,be0487ff7352b9503c7e81c843b19f17e2328078,162,develop,passed,239,2017-10-04 17:57:51 UTC,283307306,283307307,283307308,283307309,283307310,283307312,pull_request
283295529,b869539aa5b53af1cc4689bcac5bfa78c16f819f,162,develop,errored,207,2017-10-04 17:29:12 UTC,283295530,283295531,283295532,283295533,283295534,283295535,pull_request
282839797,1ce79f79209da8b8bf92bcaaddeb3ba5624b0b7d,162,develop,errored,150,2017-10-03 17:52:35 UTC,282839798,282839799,282839800,282839801,282839802,282839803,pull_request
282015866,1c2bc66b0d98109718e673669ee9cb1de2da6536,161,develop,passed,188,2017-10-01 20:44:41 UTC,282015867,282015868,282015869,282015870,282015871,282015872,pull_request
281583875,270e07c2df77170dd42c8dbc09081656b1d46a42,,develop,passed,191,2017-09-30 07:19:47 UTC,281583876,281583877,281583878,281583879,281583880,281583881,push
281583257,06c4de0015f2eed90e6a7d7d2e178484d29ebd59,,develop,passed,254,2017-09-30 07:15:15 UTC,281583258,281583259,281583260,281583261,281583262,281583263,push
281582175,2de487b2f4402bed85579de6fef830195e93da9a,,develop,passed,171,2017-09-30 07:06:32 UTC,281582176,281582177,281582178,281582179,281582180,281582181,push
280259797,8fd8a659e006930d5c1c53868a00a4c6dbcc6444,,develop,passed,176,2017-09-27 04:02:46 UTC,280259798,280259799,280259800,280259801,280259802,280259803,push
272971104,25cd2307cdb8d7c779bc838ec3c3e0165a575d00,157,develop,passed,177,2017-09-07 16:30:17 UTC,272971105,272971106,272971107,272971108,272971109,272971110,pull_request
271072588,507890fc443943feb7836bc2e81c91ef6fe74dc4,156,develop,passed,159,2017-09-02 03:39:49 UTC,271072589,271072590,271072591,271072592,271072593,271072595,pull_request
271020074,f098ea747bfc97d6757a136634a96e4bce1dab48,156,develop,passed,158,2017-09-01 22:44:18 UTC,271020075,271020076,271020077,271020078,271020079,271020080,pull_request
271019487,34aa880c0dfa3a424177e6eb9612ce9c5970524e,154,develop,passed,160,2017-09-01 22:41:43 UTC,271019488,271019489,271019490,271019491,271019492,271019493,pull_request
271011706,e799b414701a8fce0e12d14c9fac52dc9f964b98,155,develop,passed,153,2017-09-01 22:16:10 UTC,271011707,271011708,271011709,271011710,271011711,271011712,pull_request
270980550,9cdfd4ad4133e70ce26d28ad665d0633fc024eec,154,develop,passed,167,2017-09-01 20:31:27 UTC,270980551,270980552,270980554,270980556,270980558,270980559,pull_request
270973816,cf07e36d08753c26ce2e70b560104d4b1cb0b83d,154,develop,passed,160,2017-09-01 20:16:14 UTC,270973818,270973819,270973821,270973823,270973828,270973829,pull_request
270521586,c9dd73c2e47ce30e5d53b869d2981a1805cfabeb,154,develop,passed,197,2017-08-31 17:56:29 UTC,270521587,270521590,270521591,270521592,270521593,270521594,pull_request
270519568,0686c333aa0eaa031a03ba403b61365a49ea8134,154,develop,passed,167,2017-08-31 17:49:26 UTC,270519569,270519570,270519571,270519572,270519573,270519574,pull_request
270513145,b1ddfab47ccfc792a37d00fe2161a429abacab2f,154,develop,passed,188,2017-08-31 17:30:57 UTC,270513147,270513148,270513151,270513152,270513153,270513157,pull_request
227069290,5bf13be198787abbed057fb7c4007f372083a0f5,,develop,passed,233,2017-04-29 06:13:49 UTC,227069291,227069292,227069293,227069294,227069295,227069296,push
225636139,45517da71d831ae1b53c66dd0e044ecd15cbdb4d,140,develop,passed,258,2017-04-25 14:48:35 UTC,225636140,225636141,225636142,225636143,225636144,225636145,pull_request
225457336,0e35bda3bf5d14281b653cf3c349bae0ae001794,139,develop,passed,252,2017-04-25 02:46:10 UTC,225457337,225457338,225457339,225457340,225457341,225457342,pull_request
223618537,5ba0c8579b72c0577d482e07d3d0f01731641ca7,,develop,passed,245,2017-04-19 16:07:45 UTC,223618538,223618539,223618540,223618543,223618545,223618546,push
223311555,6363612b8fb686a4472b6b80a808d41e19675088,136,develop,passed,245,2017-04-18 20:46:08 UTC,223311556,223311557,223311558,223311559,223311560,223311563,pull_request
221207410,9e2c561d3d9b5d28150ee3e171d6bce2e3d402b6,136,develop,passed,246,2017-04-12 03:53:59 UTC,221207411,221207412,221207413,221207414,221207415,221207416,pull_request
220591072,96c7975f7b7ec63d931b38b2296ee78d92753683,,develop,passed,252,2017-04-10 15:01:32 UTC,220591073,220591074,220591075,220591076,220591077,220591078,push
220433316,5ea0e90a5b996e87a0ab5af8320c916ffc53925b,136,develop,failed,247,2017-04-10 05:13:22 UTC,220433317,220433318,220433319,220433320,220433321,220433322,pull_request
220430125,434d5fe5c1bd016e658a51715461ec00762c7374,136,develop,errored,211,2017-04-10 04:54:12 UTC,220430126,220430127,220430128,220430129,220430130,220430131,pull_request
220428144,7894423d1b2c3fa492681957362cd20a7383f9e1,136,develop,errored,224,2017-04-10 04:40:53 UTC,220428145,220428146,220428147,220428148,220428149,220428150,pull_request
220425812,f78e2a68978363cd3a80a639b3fbf5d0ab665877,136,develop,errored,204,2017-04-10 04:21:29 UTC,220425813,220425814,220425815,220425816,220425817,220425818,pull_request
218965564,c065036346a563a2e85c87d131ebbd4fd1eddfd5,137,develop,passed,256,2017-04-05 17:10:35 UTC,218965565,218965566,218965567,218965568,218965569,218965570,pull_request
218965222,ade1beeaca042087cf9e3b05ed34c82a7348975a,137,develop,passed,241,2017-04-05 17:09:16 UTC,218965223,218965224,218965225,218965226,218965227,218965228,pull_request
218963343,02586c98a4628bc41d37a58d8b387843dc7fddd8,137,develop,passed,248,2017-04-05 17:03:45 UTC,218963344,218963345,218963346,218963347,218963348,218963349,pull_request
218228543,a657870a1fb12655f3b219ec39b3a1c665918f5e,136,develop,passed,249,2017-04-03 20:47:28 UTC,218228544,218228545,218228546,218228547,218228548,218228550,pull_request
216997683,e1376f9b6e9d069fd8c1271e0f8ba350ceecee28,136,develop,passed,242,2017-03-31 01:04:47 UTC,216997684,216997685,216997686,216997687,216997688,216997689,pull_request
216991966,4f36f6810f3b5d022fea0c8cb7cac8db932e7669,136,develop,errored,369,2017-03-31 00:33:03 UTC,216991967,216991968,216991969,216991970,216991971,216991972,pull_request
209177659,69d1d3390d34914c76fd404e663745fcb37fb020,127,develop,passed,208,2017-03-09 00:19:28 UTC,209177660,209177661,209177663,209177665,209177666,209177667,pull_request
203538524,a578a48e8d6ca8b01a3b18314c43c6716bb5f5a3,,v0.2.15,passed,159,2017-02-20 18:16:33 UTC,203538525,203538527,203538529,203538531,203538533,203538534,push
203538432,a578a48e8d6ca8b01a3b18314c43c6716bb5f5a3,,master,passed,155,2017-02-20 18:05:23 UTC,203538433,203538434,203538435,203538436,203538437,203538438,push
203526761,ea779001e09326d30d455dbf37bc0d08c49941a2,,develop,passed,154,2017-02-20 17:44:40 UTC,203526762,203526763,203526764,203526765,203526766,203526767,push
203470908,6bb6392130a3c7bc8ebfbd2dd1baedabb2f6a6ff,,develop,passed,153,2017-02-20 15:25:21 UTC,203470909,203470910,203470911,203470912,203470913,203470915,push
200278260,00122eccb3fdb9077ca3105e455698a12cb243c3,129,develop,passed,159,2017-02-10 09:00:09 UTC,200278261,200278262,200278263,200278264,200278265,200278266,pull_request
200273290,6a821e605224bd787e488ba5e58ad06666ad787e,129,develop,failed,126,2017-02-10 08:47:51 UTC,200273291,200273292,200273293,200273294,200273295,200273296,pull_request
200270661,a9aaf7d1fc287268794f034cbb76f31664c80ab0,129,develop,failed,128,2017-02-10 08:26:21 UTC,200270662,200270663,200270664,200270665,200270666,200270667,pull_request
190176181,f441e24175ffc865a6354b65375e537201c51382,,develop,passed,178,2017-01-09 08:21:41 UTC,190176182,190176183,190176184,190176185,190176186,190176187,push
190165307,ca3f47d9bf1081325184ba4c00ec3ccf6a980f2f,128,develop,passed,152,2017-01-09 07:29:12 UTC,190165308,190165309,190165310,190165311,190165312,190165313,pull_request
189671122,b53f3a5d684b8409a90c67728fe86d6a902b115f,127,develop,passed,168,2017-01-06 22:54:46 UTC,189671123,189671124,189671125,189671126,189671127,189671128,pull_request
180344763,bdd24ac7ec2b0b2126f4782dd031644cbea1d223,,develop,passed,182,2016-12-01 09:42:58 UTC,180344764,180344765,180344766,180344767,180344768,180344769,push
180341860,f504ae73a59e0feea0342e88b8886c42f7dc41f2,122,develop,passed,154,2016-12-01 09:30:01 UTC,180341861,180341862,180341863,180341864,180341865,180341866,pull_request
177000344,9ea18ea0eacbfbe496d4e2a4c3a8dded28a71889,118,develop,passed,182,2016-11-18 12:08:37 UTC,177000345,177000346,177000347,177000348,177000349,177000350,pull_request
174732687,72b36f5004492e232ddc3b67c17060b252231000,,develop,passed,167,2016-11-10 10:08:16 UTC,174732688,174732689,174732690,174732691,174732692,174732693,push
174731640,2fb228f2c66f3ec9760cbf081a5dfa490f3b2890,116,develop,passed,172,2016-11-10 10:03:32 UTC,174731641,174731642,174731643,174731644,174731645,174731646,pull_request
172278786,b8943263f1ae87258d26a5c2181d1bc71deeddc0,,develop,passed,169,2016-11-01 13:08:52 UTC,172278787,172278788,172278789,172278790,172278791,172278792,push
172049817,e36ac6f0020b1e908beab8aa97077f368258e5e3,115,develop,passed,172,2016-10-31 17:25:24 UTC,172049818,172049819,172049820,172049821,172049822,172049823,pull_request
171717542,2cccf818708d45f804ef252ae8810016a05ebc13,115,develop,passed,181,2016-10-30 03:55:29 UTC,171717543,171717544,171717545,171717546,171717547,171717548,pull_request
166045872,e37b9d1efacf7c94820b29b75dd7d0c2996b3fb1,,develop,passed,156,2016-10-08 13:40:14 UTC,166045873,166045874,166045875,166045876,166045877,166045878,push
166044545,76adc03394adf388adc597e80d3f27e6d2783d5a,111,develop,passed,173,2016-10-08 13:31:08 UTC,166044546,166044547,166044548,166044549,166044550,166044553,pull_request
166044442,db07e425c7698303c9aceda462ad3a9f9c7c3140,111,develop,passed,205,2016-10-08 13:29:28 UTC,166044443,166044444,166044445,166044446,166044447,166044448,pull_request
166044268,bcd8794872b689d006d1a73580d760ea5bd4ceb3,111,develop,passed,178,2016-10-08 13:28:17 UTC,166044269,166044270,166044271,166044272,166044273,166044274,pull_request
164476854,86443a9cf31bdfaccf2cc366fe1c95b85946ee4e,109,develop,passed,154,2016-10-02 19:11:07 UTC,164476855,164476856,164476857,164476858,164476859,164476860,pull_request
164448688,e30af16d4e485943aab0b0885ad6bdbb8c0d3dc7,,master,passed,163,2016-10-02 16:11:19 UTC,164448689,164448691,164448694,164448695,164448697,164448698,push
164442059,e30af16d4e485943aab0b0885ad6bdbb8c0d3dc7,,develop,passed,154,2016-10-02 15:31:36 UTC,164442060,164442061,164442062,164442063,164442064,164442065,push
163992745,4b0e6300c04282dd43cbcac61c522cdf569f7f8c,,develop,passed,157,2016-09-30 11:57:56 UTC,163992746,163992747,163992748,163992749,163992750,163992751,push
163969818,f052c4f0ca06824ad6fa9dd953c65a7a88e0b7ee,107,develop,passed,174,2016-09-30 10:10:49 UTC,163969819,163969823,163969826,163969829,163969830,163969831,pull_request
163931237,622fcfefc75e59632762ffeb7a1265e23c37bbf9,107,develop,passed,194,2016-09-30 06:36:22 UTC,163931238,163931239,163931240,163931241,163931242,163931243,pull_request
163848276,f00e64d95da2b58ecc8de5a80fa719d4f53959d3,107,develop,passed,171,2016-09-29 21:22:28 UTC,163848277,163848278,163848279,163848280,163848281,163848282,pull_request
160494826,29ced6f360a5ac3823a3675b4e29fbab336cc186,,develop,passed,175,2016-09-16 16:36:36 UTC,160494827,160494828,160494829,160494830,160494831,160494832,push
160202213,b9647eaeefceec90b61a6044fce0772d2e039709,104,develop,passed,238,2016-09-15 15:40:05 UTC,160202214,160202215,160202218,160202219,160202220,160202221,pull_request
159526017,6682150583f072fa6564883c118fed15565a1f79,,develop,passed,196,2016-09-13 08:38:07 UTC,159526018,159526021,159526022,159526023,159526024,159526026,push
159512852,ecb69a78f9cc0620a66c379992747c6c150a193b,102,develop,passed,159,2016-09-13 07:21:09 UTC,159512853,159512854,159512855,159512856,159512857,159512858,pull_request
158944266,827f321971c658c6c0201a49cda2581850b055d8,,develop,passed,168,2016-09-10 10:46:23 UTC,158944267,158944268,158944269,158944270,158944271,158944272,push
158932565,f3e39a20b685255ad8398bba7ff2e21a39062790,101,develop,passed,157,2016-09-10 08:36:32 UTC,158932566,158932567,158932568,158932569,158932570,158932571,pull_request
156329544,2aea80ce763523ecc6452e61c3727ae9595a5809,,v0.2.14,passed,157,2016-08-30 19:54:24 UTC,156329545,156329546,156329547,156329548,156329549,push
156329268,2aea80ce763523ecc6452e61c3727ae9595a5809,,develop,passed,122,2016-08-30 19:53:13 UTC,156329269,156329270,156329271,156329272,156329273,push
156206787,c08fcfd63c81c01d5c7ab146f5560dec89917694,,develop,passed,130,2016-08-30 12:30:14 UTC,156206788,156206789,156206790,156206791,156206792,push
156202173,1df87137f8b04dce6630f8ea1a486dee980ccd38,99,develop,passed,148,2016-08-30 12:12:33 UTC,156202174,156202178,156202180,156202185,156202186,pull_request
156202092,01e03e9ab14ef7fb1d5c2f19b26a60ed63749044,99,develop,passed,136,2016-08-30 12:11:09 UTC,156202095,156202096,156202099,156202100,156202101,pull_request
156197142,226d89a52920cf668099a8cbe2c23d208ff4177e,99,develop,passed,145,2016-08-30 11:54:58 UTC,156197145,156197147,156197150,156197153,156197155,pull_request
155253840,b8de0518ea34ff1a47e1e8d7ceda00abc2823501,,develop,passed,147,2016-08-26 06:23:24 UTC,155253841,155253842,155253843,155253844,155253845,push
155252482,bb02f0c36db46fdbf325df619948d3c5d9105002,98,develop,passed,132,2016-08-26 06:14:10 UTC,155252483,155252484,155252486,155252488,155252490,pull_request
154671273,f9171eaf7698463d99521734b167d7afb1632bce,,develop,passed,128,2016-08-24 07:32:37 UTC,154671274,154671275,154671276,154671277,154671278,push
154527017,a2c97e3ebb776f02044bd75913c8cdd4c8f1c075,96,develop,passed,137,2016-08-23 17:57:42 UTC,154527018,154527019,154527020,154527021,154527022,pull_request
153775167,aa4ecb7ff5d4538cfb9878346864be60ec237052,,develop,passed,120,2016-08-20 11:52:46 UTC,153775168,153775169,153775170,153775171,153775172,push
153694905,70b5106586ffbb84c9c3ac850f28eb9cb410203f,95,develop,passed,88,2016-08-19 22:24:04 UTC,153694906,153694907,153694908,153694909,153694910,pull_request
152443227,67ed8e6e2e9f3925d5976f05fe67c56809a083b2,95,develop,failed,138,2016-08-15 17:27:14 UTC,152443228,152443229,152443230,152443232,152443234,pull_request
148978685,d21969a679be985c885375a5c55a2e6b68ff89fb,95,develop,passed,165,2016-08-01 19:28:13 UTC,148978686,148978688,148978690,148978692,148978694,pull_request
148977329,28761b9e4edd5981dcee039a0cb8370f2eee8f2b,95,develop,failed,144,2016-08-01 19:24:53 UTC,148977330,148977331,148977332,148977333,148977334,pull_request
148947292,7b3f3ae0196e944c2c5136bbf567a69ec169defb,95,develop,passed,205,2016-08-01 17:51:13 UTC,148947293,148947294,148947295,148947296,148947297,pull_request
148899592,e213a02fb0082d41e66996deeaab5ae96039d913,,develop,failed,163,2016-08-01 14:49:29 UTC,148899593,148899595,148899598,148899601,148899603,push
