build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
761596219,02343b8a4f957711f6deda8ce80642878e28f1e3,,master,failed,906,2021-03-05 16:28:21 UTC,761596220,761596221,761596222,cron
761300723,02343b8a4f957711f6deda8ce80642878e28f1e3,,master,passed,1062,2021-03-03 16:12:13 UTC,761300725,761300726,761300730,cron
760962633,02343b8a4f957711f6deda8ce80642878e28f1e3,,master,passed,1044,2021-03-01 16:16:05 UTC,760962634,760962635,760962637,cron
760806391,02343b8a4f957711f6deda8ce80642878e28f1e3,,master,passed,1051,2021-02-28 16:07:36 UTC,760806393,760806396,760806397,cron
760709463,02343b8a4f957711f6deda8ce80642878e28f1e3,,master,passed,1064,2021-02-27 16:06:58 UTC,760709464,760709466,760709467,cron
760463654,02343b8a4f957711f6deda8ce80642878e28f1e3,,master,passed,1070,2021-02-25 16:10:09 UTC,760463659,760463661,760463663,cron
760176296,02343b8a4f957711f6deda8ce80642878e28f1e3,,master,passed,1042,2021-02-23 16:07:41 UTC,760176298,760176299,760176300,cron
759869189,02343b8a4f957711f6deda8ce80642878e28f1e3,,master,passed,1042,2021-02-21 16:04:15 UTC,759869191,759869192,759869193,cron
759649762,02343b8a4f957711f6deda8ce80642878e28f1e3,,master,passed,1023,2021-02-19 16:05:58 UTC,759649771,759649772,759649773,cron
759352016,02343b8a4f957711f6deda8ce80642878e28f1e3,,master,passed,1065,2021-02-17 16:05:04 UTC,759352017,759352018,759352019,cron
759068991,02343b8a4f957711f6deda8ce80642878e28f1e3,,master,passed,1071,2021-02-15 16:04:16 UTC,759068993,759068995,759068996,cron
758830799,02343b8a4f957711f6deda8ce80642878e28f1e3,,master,passed,1143,2021-02-13 16:01:38 UTC,758830800,758830801,758830802,cron
758546629,02343b8a4f957711f6deda8ce80642878e28f1e3,,master,failed,904,2021-02-11 16:31:39 UTC,758546630,758546631,758546632,cron
758239847,02343b8a4f957711f6deda8ce80642878e28f1e3,,master,failed,903,2021-02-09 16:32:27 UTC,758239848,758239849,758239850,cron
757931436,02343b8a4f957711f6deda8ce80642878e28f1e3,,master,failed,921,2021-02-07 15:59:34 UTC,757931437,757931438,757931439,cron
757707446,02343b8a4f957711f6deda8ce80642878e28f1e3,,master,failed,928,2021-02-05 16:16:11 UTC,757707448,757707451,757707452,cron
757408177,02343b8a4f957711f6deda8ce80642878e28f1e3,,master,failed,900,2021-02-03 16:25:44 UTC,757408183,757408185,757408196,cron
757093363,02343b8a4f957711f6deda8ce80642878e28f1e3,,master,failed,914,2021-02-01 17:16:10 UTC,757093370,757093375,757093377,cron
756838022,02343b8a4f957711f6deda8ce80642878e28f1e3,,master,passed,1018,2021-01-30 16:37:57 UTC,756838023,756838025,756838026,cron
756584843,02343b8a4f957711f6deda8ce80642878e28f1e3,,master,passed,1038,2021-01-28 17:50:28 UTC,756584845,756584847,756584848,cron
756268644,02343b8a4f957711f6deda8ce80642878e28f1e3,,master,passed,1065,2021-01-26 17:11:52 UTC,756268645,756268646,756268647,cron
755953964,02343b8a4f957711f6deda8ce80642878e28f1e3,,master,passed,1102,2021-01-24 15:54:21 UTC,755953967,755953968,755953970,cron
755704336,02343b8a4f957711f6deda8ce80642878e28f1e3,,master,failed,877,2021-01-22 16:49:07 UTC,755704337,755704339,755704340,cron
