build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
404826441,b0f6f918f9eb8c7bee135d8dc47ac9b31b9b82b5,104,master,errored,603,2018-07-17 10:09:42 UTC,404826444,404826445,404826446,404826448,404826450,404826451,404826452,404826453,pull_request
206803766,58b73d9fd3918bfb78575ab41d0810cdab31099f,100,master,errored,633,2017-03-01 23:14:55 UTC,206803767,206803768,206803769,206803770,206803771,206803772,206803773,206803774,pull_request
206801812,248e070ebd6bffbd0bfb1ec09b650babd19eb6a8,100,master,errored,576,2017-03-01 23:03:02 UTC,206801813,206801814,206801815,206801816,206801819,206801820,206801821,206801822,pull_request
144811517,fe2fb978499a83456eab13e11f62202dddbef712,99,master,passed,420,2016-07-14 18:53:16 UTC,144811519,144811523,144811540,144811554,144811557,144811589,144811637,144811655,pull_request
126874401,4100f6fdeb99649fb71bd5ee6d97ccbab8885450,98,master,passed,603,2016-04-30 12:58:51 UTC,126874404,126874407,126874410,126874412,126874414,126874416,126874417,126874418,pull_request
126872516,fa2a75fcf608df02ba894113f96312a34f58c907,98,master,passed,488,2016-04-30 12:38:55 UTC,126872517,126872520,126872521,126872522,126872523,126872524,126872525,126872528,pull_request
126288172,dca36bb69db9ca9e93d96829447161e01c768394,98,master,failed,489,2016-04-28 04:36:03 UTC,126288173,126288174,126288177,126288178,126288179,126288180,126288183,126288184,pull_request
71652252,b00cd75517a322e8d55c32af525f87cf95ce8afe,94,master,passed,158,2015-07-19 15:06:07 UTC,71652253,71652255,71652257,71652260,71652263,71652264,71652266,71652268,pull_request
67640224,393061849ddd047b355d0edecc87167991ad8def,92,master,passed,188,2015-06-20 12:38:43 UTC,67640225,67640226,67640227,67640228,67640229,67640230,67640231,67640232,pull_request
55171360,264f72c7c0f0966001e802414a5b0641036c7860,,master,passed,159,2015-03-20 13:14:06 UTC,55171361,55171362,55171363,55171364,55171365,55171366,55171367,55171368,push
55159497,a1bca0487844678ab4ea464fc13bd45df886481b,88,master,passed,179,2015-03-20 11:14:29 UTC,55159498,55159499,55159500,55159501,55159502,55159503,55159504,55159505,pull_request
48105236,07120c5fa6823bba7b9efd1da3227fc2f157a01a,,v0.7.3,passed,239,2015-01-23 22:40:48 UTC,48105237,48105238,48105239,48105240,48105241,push
48105227,07120c5fa6823bba7b9efd1da3227fc2f157a01a,,master,passed,133,2015-01-23 21:18:10 UTC,48105228,48105229,48105230,48105231,48105232,push
48098091,0ea78279fcf5e2515f311956e79d04dc3de99fb1,,master,passed,212,2015-01-23 20:12:09 UTC,48098092,48098093,48098094,48098095,48098096,push
48097694,b6e1d95d916411cae8610926502bd5f3b8601571,,master,passed,188,2015-01-23 20:09:03 UTC,48097695,48097696,48097697,48097698,48097699,push
47812667,e7bc95eee28b7669ab8d7730cb04937d9a868f44,86,master,passed,164,2015-01-21 18:01:52 UTC,47812668,47812669,47812670,47812671,47812672,pull_request
47812126,00141cecaaddea4502caba0d4b039c13d1712c5f,86,master,passed,196,2015-01-21 17:47:51 UTC,47812127,47812128,47812129,47812130,47812131,pull_request
47539646,b00be0f2893ab86b2df539f74b134e03181448eb,87,master,passed,191,2015-01-19 16:29:28 UTC,47539647,47539648,47539649,47539650,47539651,pull_request
47539222,f1a61a516ed433ca54067334bfc242d58006d5af,87,master,passed,185,2015-01-19 16:24:51 UTC,47539223,47539226,47539228,47539229,47539230,pull_request
47466666,03f2db0dc301b54087382c4b11d08e183e1dbc4b,87,master,passed,139,2015-01-18 23:13:59 UTC,47466667,47466668,47466669,47466670,47466671,pull_request
47411990,af2656162629ab5c7860e99cacb41ceb35fc2176,86,master,passed,176,2015-01-18 10:36:54 UTC,47411991,47411992,47411993,47411994,47411995,pull_request
47353852,c1fbc7e21653011ab7206057fb5bd3db4cd9c044,,master,passed,146,2015-01-17 15:24:08 UTC,47353853,47353854,47353855,47353856,47353857,push
45517578,6ea35b72b25589f2bb83ac71dac65299d82507fe,84,master,passed,142,2014-12-31 04:45:11 UTC,45517579,45517580,45517581,45517582,45517583,pull_request
26124683,0f8326f25594a28897205c4f6b3c8aeb47a49fc6,,v0.7.2,errored,116,2014-05-27 12:37:25 UTC,26124684,26124685,26124686,26124687,26124688,push
26124677,0f8326f25594a28897205c4f6b3c8aeb47a49fc6,,master,errored,129,2014-05-27 12:36:19 UTC,26124678,26124679,26124680,26124681,26124682,push
26124455,faf2157e0410e8f0d135b1e6e99efc3feb91eb21,,master,errored,124,2014-05-27 12:35:09 UTC,26124456,26124457,26124458,26124459,26124460,push
26124446,15cdb43c0a3a78fb9c7f982755b1302f9ae9331c,80,master,errored,45,2014-05-27 12:33:42 UTC,26124447,26124448,26124449,26124450,26124452,pull_request
