build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
759268762,08b39a7c7f73079fff314f3fb4ed8f9570c7e7c9,1221,master,failed,1469,2021-02-17 00:50:05 UTC,759268763,759268764,759268765,759268766,pull_request
758959481,fb5cce2a59b893b4f38dd38fd354f5473c52d20f,1212,master,failed,1470,2021-02-14 21:08:35 UTC,758959482,758959483,758959484,758959485,pull_request
755825858,a0364811516dc3626a897552ecf2fd81a558902e,1218,master,passed,1331,2021-01-23 13:34:36 UTC,755825859,755825860,755825861,755825862,pull_request
755804175,17cce41b99d5d64ccdb39d6d3e3edb955892bffc,1217,master,failed,1345,2021-01-23 08:47:28 UTC,755804176,755804177,755804178,755804179,pull_request
755803819,16e2678acca2d0f50b96dfb1ecbc20c68dc4123b,1217,master,failed,1320,2021-01-23 08:36:31 UTC,755803820,755803821,755803822,755803823,pull_request
755308660,8503ba6f6884a3ac6766f1c3f5af5a98e0fdf5ec,1217,master,errored,1914,2021-01-20 07:13:57 UTC,755308661,755308662,755308663,755308664,pull_request
755233129,172e8b13f6db0da81b1c64e0e1cb7f2c63c99fb6,1216,master,failed,1492,2021-01-19 19:56:17 UTC,755233130,755233131,755233132,755233133,pull_request
755203839,224bafed3d148d6684f754e63257a681e46c4c8b,1215,master,passed,1391,2021-01-19 16:50:46 UTC,755203840,755203841,755203842,755203843,pull_request
755056345,eaa6375611e48146e310af5c4464080a91361ad5,1214,master,passed,1393,2021-01-18 17:51:18 UTC,755056346,755056347,755056348,755056349,pull_request
753855258,4e6d1ef8dfb07b442dafd12174fc6ad15e05d405,1212,master,passed,1371,2021-01-10 23:29:51 UTC,753855259,753855260,753855261,753855262,pull_request
749585511,7cf58c51a9085f3b4d3a370a357bfbbd3db513c6,1036,master,failed,2659,2020-12-14 11:12:17 UTC,749585512,749585513,749585514,749585515,pull_request
747855100,f6fdca6838e3fadd94f4d32fb487ec963c15b03f,1211,master,failed,2776,2020-12-05 20:30:33 UTC,747855101,747855102,747855103,747855104,pull_request
