build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
760832967,85eb385bbe79a31cfec32cb167d9bf5b7be25b04,554,master,failed,634,2021-02-28 19:53:20 UTC,760832968,760832969,760832970,760832971,760832972,760832973,760832974,760832975,pull_request
751171938,0690cf1ca6a72a6130244c94eb527b9fea33c37e,536,master,failed,609,2020-12-23 09:51:55 UTC,751171939,751171940,751171941,751171942,751171943,751171944,751171945,751171946,pull_request
747960902,bfd5be13dd3ef945fd2889ea69d63a56f3c4b2d8,534,master,failed,649,2020-12-06 16:44:16 UTC,747960903,747960904,747960905,747960906,747960907,747960908,747960909,747960910,pull_request
738164560,a00b9f8a21b418ced112c99fbe775745b9559fbe,454,master,errored,676,2020-10-22 23:34:32 UTC,738164561,738164562,738164563,738164564,738164565,738164566,738164567,738164568,pull_request
732481153,4b41d6e65c918cbbc5a293ed51ab23d78dd8af14,518,master,failed,637,2020-10-03 09:54:43 UTC,732481154,732481155,732481156,732481157,732481158,732481159,732481160,732481161,pull_request
732036732,73267ce6ad92a01e5600a6ebba3642dcdc56c08e,517,master,failed,716,2020-10-01 18:39:39 UTC,732036733,732036734,732036735,732036736,732036737,732036738,732036739,732036740,pull_request
731829590,50e7818fa295a412ab45c00e720c43a764342ef3,516,master,errored,604,2020-10-01 05:49:17 UTC,731829592,731829593,731829595,731829596,731829597,731829598,731829599,731829600,pull_request
729832204,662b7eede01cbfdb379d483b7fc0b18724e93dfd,434,master,errored,611,2020-09-24 03:55:00 UTC,729832208,729832211,729832213,729832214,729832216,729832217,729832218,729832219,pull_request
728531277,ca7fd906cde6e2e653fbb270b92aac0f891b815f,513,master,failed,635,2020-09-19 08:34:26 UTC,728531278,728531279,728531280,728531281,728531282,728531283,728531284,728531285,pull_request
728416502,2f746f636af376fee906b57d4b5502615fb867dc,513,master,failed,657,2020-09-18 18:43:07 UTC,728416503,728416504,728416505,728416506,728416507,728416508,728416509,728416510,pull_request
728416385,b576d06e17c55146bc43cc7b0fe355cf8e2fe90a,513,master,failed,660,2020-09-18 18:40:55 UTC,728416386,728416387,728416388,728416389,728416390,728416391,728416392,728416393,pull_request
728415850,a7a4839f3e9e67bd3c6275783fe9845027c0c147,513,master,failed,640,2020-09-18 18:37:33 UTC,728415852,728415854,728415857,728415858,728415859,728415860,728415861,728415862,pull_request
728413995,6c23174e0a5ebb52801077b366047f9063bb2f1a,513,master,failed,664,2020-09-18 18:28:53 UTC,728413997,728413999,728414000,728414001,728414002,728414003,728414004,728414005,pull_request
728413612,98b743d0f4e4c8ee2760e298d3efe619c1e3a136,513,master,canceled,0,,728413613,728413614,728413615,728413616,728413617,728413618,728413619,728413620,pull_request
728413332,8d9153b506276f54675da05e319020c805b984bb,513,master,errored,646,2020-09-18 18:26:28 UTC,728413333,728413334,728413335,728413336,728413337,728413338,728413339,728413340,pull_request
728412636,bdb467eaade563fdba2837d611f92d790a3cce60,513,master,errored,626,2020-09-18 18:24:32 UTC,728412637,728412638,728412639,728412640,728412641,728412642,728412643,728412645,pull_request
728404986,b49b104c7ac8d94733f65c9d975ba7693dc02184,513,master,errored,607,2020-09-18 17:52:59 UTC,728404987,728404988,728404989,728404990,728404991,728404992,728404993,728404994,pull_request
728401635,8e208e2e3bcfbeb995a180161b5aa50426024e67,513,master,failed,685,2020-09-18 17:38:50 UTC,728401636,728401637,728401638,728401639,728401640,728401641,728401642,728401643,pull_request
727031283,126a6783ea0686d0448deed4020da9108fd1a2cf,454,master,errored,633,2020-09-14 13:27:19 UTC,727031284,727031285,727031286,727031287,727031288,727031289,727031290,727031291,pull_request
722214771,b8a0f08fe1635c1a8ff05ee2feef4eee35fae80c,507,master,failed,648,2020-08-29 03:32:04 UTC,722214772,722214773,722214774,722214775,722214776,722214777,722214778,722214779,pull_request
693265522,22f1bf5c1f763ba65b1ba2a5dcd9c0cab2d951bc,454,master,failed,605,2020-05-31 23:45:34 UTC,693265523,693265524,693265525,693265526,693265527,693265528,693265529,693265530,pull_request
693058318,f02507ed6e8c4f2b0f89fb9232ed7addcec104f5,454,master,failed,599,2020-05-31 05:07:23 UTC,693058319,693058320,693058321,693058322,693058323,693058324,693058325,693058326,pull_request
688941704,15fb83111fc41a9e9dc2b315cd642a3ab9f0c507,483,master,failed,695,2020-05-19 18:40:33 UTC,688941705,688941706,688941707,688941708,688941709,688941710,688941711,688941712,pull_request
679926060,126eb23c6414a0ffbce1acc6e36e32b7fca08a7e,454,master,failed,602,2020-04-27 04:02:43 UTC,679926061,679926062,679926063,679926064,679926065,679926066,679926067,679926068,pull_request
679925678,0e2b7e3aa215ef6aef94c13386c554baa6a57a81,454,master,failed,598,2020-04-27 04:00:42 UTC,679925679,679925680,679925681,679925682,679925683,679925684,679925685,679925686,pull_request
650578292,1c452540d8ea5dbe24971bdbba1a050d3d4e167a,467,master,failed,606,2020-02-14 19:16:33 UTC,650578293,650578294,650578295,650578296,650578297,650578298,650578299,650578300,pull_request
650578170,bcf6762ee2f24196055e75418bd219e5f2822b48,467,master,canceled,0,,650578171,650578172,650578173,650578174,650578175,650578176,650578177,650578178,pull_request
632660298,a9ba9eb0e72ebf2275b46222523620ee605761eb,454,master,failed,605,2020-01-04 15:02:42 UTC,632660299,632660300,632660301,632660302,632660303,632660304,632660305,632660306,pull_request
625484942,60700c9b854988c4d82c8ee3df5b18bc4d965e84,454,master,errored,1300,2019-12-16 03:12:14 UTC,625484943,625484944,625484945,625484946,625484947,625484948,625484949,625484950,pull_request
618507610,102366ed3ac32d03869c78438663cae7726f4919,451,master,errored,671,2019-11-29 09:07:48 UTC,618507611,618507612,618507613,618507614,618507615,618507616,618507617,618507618,pull_request
590223450,0970dae5f7e482ae72344a6f054dabd5b27aab0b,441,master,failed,744,2019-09-27 02:05:34 UTC,590223451,590223452,590223453,590223454,590223455,590223456,590223457,590223458,pull_request
584879579,b99e7ec1c52eaf41de93e23cdca35c2869f19d2c,434,master,failed,659,2019-09-14 04:55:18 UTC,584879580,584879581,584879582,584879583,584879584,584879585,584879586,584879587,pull_request
581756903,cc2f7abd19d947929cdb300e8e119e3240fcf41c,434,master,failed,690,2019-09-06 16:26:21 UTC,581756904,581756905,581756907,581756908,581756910,581756913,581756915,581756917,pull_request
578839268,9966bdea95d1fb17422bec21497dcf1c3db242ea,434,master,failed,669,2019-08-30 14:13:52 UTC,578839269,578839270,578839271,578839272,578839273,578839274,578839275,578839276,pull_request
578640439,cf3c7c54e5dc80e702db8a65d7a1852997c686f2,434,master,failed,691,2019-08-30 03:51:23 UTC,578640440,578640441,578640442,578640443,578640444,578640445,578640446,578640447,pull_request
570435303,86e8f7b2f06b00a78a22ac5b2d0903e1d53d444e,435,master,failed,699,2019-08-11 09:32:43 UTC,570435304,570435305,570435306,570435307,570435308,570435309,570435310,570435311,pull_request
566014033,cbd47238c882ac896f9bc70816aad1d9a0f3cb35,434,master,failed,694,2019-07-31 14:46:00 UTC,566014034,566014035,566014036,566014037,566014038,566014039,566014040,566014041,pull_request
566005023,b884a47de11d56f2511107401931a05087338790,434,master,failed,697,2019-07-31 14:27:14 UTC,566005024,566005025,566005026,566005027,566005028,566005029,566005030,566005031,pull_request
563731686,4db89b2997f1d54e22e6ac700fdbd34bbd8a8e5d,432,master,failed,974,2019-07-25 20:32:34 UTC,563731687,563731688,563731689,563731690,563731691,563731692,563731693,563731694,pull_request
553395264,c89856088ad81d81d38be314e3db50905481c5fe,,master,failed,760,2019-07-02 18:19:32 UTC,553395265,553395266,553395267,553395268,553395269,553395270,553395271,553395272,push
534411928,7bc44603cb07f9f27c9d1c8d70f2f08ef60adc44,418,master,failed,1027,2019-05-19 11:00:03 UTC,534411929,534411930,534411931,534411932,534411933,534411934,534411935,534411936,pull_request
515446227,350397d2fb5db318c877f29ee3dc6e6cbf4a393d,,master,errored,1079,2019-04-03 23:01:20 UTC,515446228,515446229,515446230,515446231,515446232,515446233,515446234,515446235,push
515445055,f9fa758d284c178e311ea86499d9dc7e46b6bae6,,master,errored,974,2019-04-03 22:57:24 UTC,515445056,515445057,515445058,515445059,515445060,515445061,515445062,515445064,push
515444070,46ae3cec88b63e4df35704b8b5a1567d9d3a9dfb,,master,errored,1047,2019-04-03 22:52:21 UTC,515444071,515444072,515444073,515444074,515444075,515444076,515444077,515444078,push
515443782,ef7a23344152df9686ae245f3684f5b736713b0f,,master,errored,995,2019-04-03 22:49:40 UTC,515443783,515443784,515443785,515443786,515443787,515443788,515443789,515443790,push
505251026,7fba2bdf2eb2eb513358d9a5faef0ed593ce4225,406,master,errored,957,2019-03-12 14:25:51 UTC,505251027,505251028,505251030,505251032,505251033,505251034,505251035,505251036,pull_request
488388994,88b225456cef745eb3cbcdadd3f2d269f6f12dcc,,master,errored,1188,2019-02-04 08:16:33 UTC,488388995,488388996,488388997,488388998,488388999,488389000,488389001,488389002,push
470428643,2fadee4447253bbbc29faed519783b1e78d0a66b,396,master,errored,1066,2018-12-20 09:55:36 UTC,470428646,470428648,470428650,470428651,470428652,470428653,470428654,470428655,pull_request
464208464,ebd8d2532c266cf5946df69468c400ef43621ef3,395,master,errored,917,2018-12-06 07:34:26 UTC,464208465,464208466,464208467,464208468,464208469,464208470,464208471,464208472,pull_request
461720766,2671e3f80ed00ca075121e33d6b50258c75a7c3c,394,master,errored,1278,2018-11-30 10:49:34 UTC,461720767,461720768,461720769,461720770,461720771,461720772,461720773,461720774,pull_request
455770823,8f02041c3d700ae42ce770785545833164b891c5,389,master,errored,1005,2018-11-16 00:42:59 UTC,455770824,455770825,455770826,455770827,455770828,455770829,455770830,455770831,pull_request
453305595,13348e12cb06f1c3f428759a5cabcf98eac703b1,386,master,errored,1122,2018-11-10 16:14:08 UTC,453305596,453305597,453305598,453305599,453305600,453305601,453305602,453305603,pull_request
448610228,f89256b9413e4aa22dee0e5241bfcb7dcd3a9161,,master,errored,1076,2018-10-30 23:23:01 UTC,448610229,448610230,448610231,448610232,448610233,448610234,448610235,448610236,push
445920483,9ceefb88a02df68e80b0dd237569b46c7c0eb6d1,,master,errored,1220,2018-10-24 22:35:44 UTC,445920484,445920485,445920486,445920487,445920488,445920489,445920490,445920491,push
445889604,2de54410192b20dc1d47e3d3a9d4d363d4414f15,,master,errored,1207,2018-10-24 21:16:03 UTC,445889605,445889606,445889615,445889616,445889617,445889618,445889619,445889620,api
445888723,2de54410192b20dc1d47e3d3a9d4d363d4414f15,,master,canceled,454,2018-10-24 21:13:56 UTC,445888724,445888725,445888726,445888727,445888728,445888729,445888732,445888733,api
445875272,2de54410192b20dc1d47e3d3a9d4d363d4414f15,,master,errored,1664,2018-10-24 20:43:32 UTC,445875273,445875274,445875275,445875276,445875277,445875278,445875281,445875282,api
445868363,2de54410192b20dc1d47e3d3a9d4d363d4414f15,,master,errored,1154,2018-10-24 20:28:24 UTC,445868364,445868365,445868366,445868367,445868368,445868369,445868370,445868371,api
445862139,2de54410192b20dc1d47e3d3a9d4d363d4414f15,,master,errored,1433,2018-10-24 20:14:33 UTC,445862142,445862143,445862144,445862149,445862152,445862154,445862156,445862157,api
