build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
745111370,791306c0d8f2ae50b669bccc0864fc6b01b6cfd8,,ivan/golangci,passed,186,2020-11-21 19:25:23 UTC,745111371,push
745111299,faedc552afc482cbe75d3d091b4730244b29365a,,ivan/golangci,canceled,0,,745111300,push
745079237,cd08bbfc5f5e81b638b0eb0dbea07d09889d5a36,88,master,passed,188,2020-11-21 15:49:01 UTC,745079238,pull_request
745068782,ae93b9fd5cc8d36e2f01faa990691d1aea79d96a,86,master,passed,183,2020-11-21 14:32:07 UTC,745068783,pull_request
744980587,faedc552afc482cbe75d3d091b4730244b29365a,,master,passed,187,2020-11-20 23:26:20 UTC,744980588,push
744980583,faedc552afc482cbe75d3d091b4730244b29365a,,v1.2.3,passed,185,2020-11-20 23:26:15 UTC,744980584,push
744979508,5b6a8fc79ea69b82dcaf3bdb0d2ade7dba3a3511,,v1.2.3,canceled,0,,744979509,push
744979395,5b6a8fc79ea69b82dcaf3bdb0d2ade7dba3a3511,,master,canceled,0,,744979396,push
744957856,68bfb3490a251bad290d123a5f11f8f6e0e59719,85,master,passed,192,2020-11-20 21:13:26 UTC,744957857,pull_request
744957849,920c3f4ce0ffa7d5ef0caec9ddd7a7f723d89a8f,,ivan/bump-go,passed,215,2020-11-20 21:13:08 UTC,744957850,push
744956427,a2e6fa071d52428cc13bdb0d546dc7c67c9f8033,,v1.2.3,errored,39,2020-11-20 21:03:18 UTC,744956428,push
744955012,a2e6fa071d52428cc13bdb0d546dc7c67c9f8033,,master,passed,265,2020-11-20 20:55:03 UTC,744955013,push
744953854,d2072dd27e190c9ba075d66cd76fee6cf1aaa22f,,master,canceled,0,,744953855,push
740971462,483a43793e7a67800cbddd3ea2a03b80803a228b,84,master,passed,139,2020-11-02 22:04:45 UTC,740971463,pull_request
740970594,76d5287183d530551cc519a4ec28c08d038cb2ce,84,master,canceled,0,,740970595,pull_request
738917819,e888b84a7e95389a12b24822073877f5c063c9e2,83,master,passed,140,2020-10-26 09:45:57 UTC,738917820,pull_request
735002055,b84091009b55900a2faf393fa41201dd80f689c2,83,master,passed,135,2020-10-12 13:04:57 UTC,735002056,pull_request
734135277,2a08e9feca75703b130d17b9482eadf9d9787abb,,master,passed,136,2020-10-08 23:10:36 UTC,734135278,push
734135257,fbc3a3526033e2f0e39a2fa6f6a96c2cc1a627ea,,master,canceled,0,,734135258,push
734135077,64c4e18464a0381ce9542862e9dd6e9b486fa4e5,,add-fixed-buckets-support,passed,130,2020-10-08 23:10:31 UTC,734135078,push
734133850,af9470b431cfc53ecb0a455f4d70e991f843cd30,,add-fixed-buckets-support,passed,136,2020-10-08 22:59:45 UTC,734133851,push
729841598,b5bb6268e4e56044a27c44e998c045a0cc1515a0,81,master,passed,135,2020-09-24 05:02:54 UTC,729841599,pull_request
729841130,b5bb6268e4e56044a27c44e998c045a0cc1515a0,81,master,failed,130,2020-09-24 04:59:07 UTC,729841131,pull_request
729840173,a37572daba26bc175f89444e86a69c10b2978fe6,81,master,failed,137,2020-09-24 04:53:35 UTC,729840174,pull_request
693021929,5e9dbaa720abf9308e43c7b64374e7a4c79a9de5,,master,passed,132,2020-05-31 00:49:04 UTC,693021930,push
692843531,07b38d8c9a588a3224bf5b15ed5fece7dc4f69e3,78,master,passed,141,2020-05-30 10:05:01 UTC,692843532,pull_request
692806839,2348ef180f91aef68c0782ed7a2dd080c789058a,78,master,passed,143,2020-05-30 04:45:17 UTC,692806840,pull_request
692799310,c48c31015f6d79cf52f5c5997f635cc3d8f34b32,76,master,passed,146,2020-05-30 03:43:58 UTC,692799311,pull_request
692799136,d2a7744bf542d1608b78df9bbde07426aa20a99e,76,master,passed,140,2020-05-30 03:42:49 UTC,692799137,pull_request
692799134,d2a7744bf542d1608b78df9bbde07426aa20a99e,76,master,canceled,0,,692799135,pull_request
692656160,f7a3889fceba51d841dddccdeae123a31b52edb7,,master,passed,140,2020-05-29 17:43:04 UTC,692656161,push
692655275,f27ace7dbf70d42f5dcf7cbfaeed7be914760d51,77,master,passed,164,2020-05-29 17:39:43 UTC,692655276,pull_request
692650383,e1e27f2a1a9138d816e0627821e44e8612f7dffa,,ivan/bump-gobpf,passed,143,2020-05-29 17:24:52 UTC,692650384,push
690551029,928a0a6c937c43a38b5f9c7cb8c2de56876f9718,76,master,passed,140,2020-05-24 07:20:46 UTC,690551030,pull_request
672842001,526689e8607b27ba451a508103d2b622418a5729,75,master,failed,163,2020-04-09 06:54:44 UTC,672842002,pull_request
672801762,a81d782415613ce25f93d99e6cfd38d45c1f1f27,75,master,failed,176,2020-04-09 03:30:00 UTC,672801763,pull_request
672795550,f5297d3fcef3be1d3d2e5e11c626b08a8c7a0c03,75,master,failed,188,2020-04-09 03:03:09 UTC,672795551,pull_request
669785536,d8a470d7672d4a5ffc58e697507d90f0a8c9f7e7,,master,passed,135,2020-04-01 16:44:00 UTC,669785537,push
669596107,633711d45f5d5e845a4d969e485e98ebc9522a7a,73,master,passed,138,2020-04-01 08:47:54 UTC,669596108,pull_request
640175662,9780ba5c53c7894423caa8fa168f0570a15c6138,,master,passed,149,2020-01-21 22:01:40 UTC,640175663,push
639728744,3b4c46d903fc9aa8e3980e5681744f65b5aa832c,70,master,passed,144,2020-01-21 00:48:31 UTC,639728745,pull_request
639728713,a691aa90275a19eb204833dd8df1ee64dda5ecb0,,ivan/cgroup,passed,153,2020-01-21 00:48:25 UTC,639728714,push
639727624,4c2f1a4008b14996e4e108fe599afb2a3f7b072f,70,master,failed,137,2020-01-21 00:44:31 UTC,639727625,pull_request
639727316,fd20639bb3b685c06f1820e0ee725ab80134a6f5,,ivan/cgroup,failed,149,2020-01-21 00:43:22 UTC,639727317,push
629749075,882c9ef1ef5310951edcb9d08b0e0fe045b6358f,,master,passed,149,2019-12-26 19:07:32 UTC,629749076,push
629738574,91746d618cb95323cc7b15aa690dbeb231e48d49,69,master,passed,143,2019-12-26 18:38:52 UTC,629738575,pull_request
629738413,4223110b88d8bbb18300425fe41f0056f5a51cb8,,ivan/5.3-blkmq,passed,146,2019-12-26 18:38:34 UTC,629738414,push
625954431,cf86dccfd98920db743e3d39b8bcbc6c5b7031aa,,v1.2.2,passed,153,2019-12-17 00:05:20 UTC,625954432,push
625953953,cf86dccfd98920db743e3d39b8bcbc6c5b7031aa,,master,errored,202,2019-12-17 00:03:24 UTC,625953954,push
625952365,d5135b27214ed218ddf1104fded0b827d34a8f83,65,master,passed,180,2019-12-16 23:58:06 UTC,625952366,pull_request
625950151,e17aecce8c939f2106a0b6011164bb1989b212fe,,ivan/btf,passed,183,2019-12-16 23:52:08 UTC,625950152,push
617080619,f5575bc3d911738fb6a11c3af25a53dc146e1a8b,,v1.2.1,passed,184,2019-11-26 07:56:52 UTC,617080620,push
617079642,f5575bc3d911738fb6a11c3af25a53dc146e1a8b,,master,passed,170,2019-11-26 07:53:24 UTC,617079643,push
617078522,f5e21a3fa7aa64053b5f68dabe7e7d3227951cad,63,master,passed,183,2019-11-26 07:49:46 UTC,617078523,pull_request
617078485,4311edb59756a17a8c8b75b84d706ac9b48e44b1,,ivan/go-release-only,passed,154,2019-11-26 07:49:22 UTC,617078486,push
617077778,02f32cc4024c9222923aaeacaba937666e0975c0,,master,failed,477,2019-11-26 07:46:07 UTC,617077779,617077780,push
617075886,55d156c19a053e450e1b968d456969c73491f567,61,master,failed,484,2019-11-26 07:39:23 UTC,617075887,617075888,pull_request
617075880,c49b06dd119c2b74c8ec7623ee8c26248d6ac691,,ivan/vendor,failed,443,2019-11-26 07:39:18 UTC,617075881,617075882,push
617073819,b38794e10f58de4a65fd320e33caf02a4689b4c5,61,master,errored,358,2019-11-26 07:32:30 UTC,617073820,617073821,pull_request
617073816,986c660d08114dec61edb39bf5585aeceb75a019,,ivan/vendor,errored,341,2019-11-26 07:32:28 UTC,617073817,617073818,push
617064190,9fa3ce9861d2d98ec852e93f7ebd212821155467,,master,failed,453,2019-11-26 06:55:45 UTC,617064191,617064192,push
612624033,82552cda61f78aa55a473fff825afcbaede6ca2a,62,master,failed,471,2019-11-15 23:06:23 UTC,612624034,612624035,pull_request
602413858,2bdac266c747b3b4327016b0d7a295d9f40d0c7a,61,master,failed,477,2019-10-24 16:29:10 UTC,602413859,602413860,pull_request
602413717,fe7fe33ff0e9123f9506e9b7b47e87bd73fd7cbd,,ivan/vendor,failed,457,2019-10-24 16:28:54 UTC,602413718,602413719,push
599279803,cbed5269d6e4c3f2b0d64ca51d725ed888331f89,,v1.2.0,failed,467,2019-10-17 18:05:22 UTC,599279804,599279805,push
599278464,cbed5269d6e4c3f2b0d64ca51d725ed888331f89,,master,failed,478,2019-10-17 18:02:37 UTC,599278466,599278468,push
599252697,2d0bada61a2c10fca589073b75479a67de40e83e,60,master,failed,469,2019-10-17 16:54:26 UTC,599252698,599252699,pull_request
599250358,9daa560873d51d4cd741130ce6343ad32e75d320,60,master,failed,464,2019-10-17 16:47:48 UTC,599250359,599250360,pull_request
547450273,dda7b4fad0a78d916b461e596b12be99e32fe6e4,,master,passed,511,2019-06-18 22:07:30 UTC,547450275,547450276,push
547449525,68e49da7f82594a556eb10f1924f362ba73ce883,,master,passed,532,2019-06-18 22:05:05 UTC,547449526,547449527,push
546659360,529eda6e15ca7577a6086b4247e933fef30f9898,52,master,passed,534,2019-06-17 09:35:52 UTC,546659361,546659362,pull_request
546656251,13835607641c46a009f5ce295f3d43fca8f25cb1,51,master,passed,512,2019-06-17 09:27:39 UTC,546656252,546656253,pull_request
546655393,52f1e1f19b7c88e12cfac962a9ed8ff38f2a0185,57,master,passed,528,2019-06-17 09:25:50 UTC,546655394,546655395,pull_request
545135131,d109aa1d1c8af93b02ff4ecd92215db182a8ec2e,56,master,passed,536,2019-06-13 08:47:30 UTC,545135132,545135133,pull_request
544698461,8b6122dfdf2e573b48e43a5cb61b8857cee72be1,54,master,passed,532,2019-06-12 11:43:30 UTC,544698462,544698463,pull_request
532541742,e5488398d95dd7a092dd1d2ea8049c5f7b46f473,,master,passed,558,2019-05-14 22:37:15 UTC,532541743,532541744,push
532526022,d05d6e6cf71dde66c05c61b033d64ea74494ab21,53,master,passed,542,2019-05-14 22:29:55 UTC,532526023,532526024,pull_request
529151871,58c4b0ac4cd7492a233d447ac76f38dcdae4395f,53,master,failed,549,2019-05-07 06:37:54 UTC,529151872,529151873,pull_request
517184230,536f8cfc247713d6064ea02bf4915f9a0100f35d,52,master,passed,570,2019-04-08 10:17:32 UTC,517184231,517184232,pull_request
517182381,d066da26dfb5fca00d8de34d921d17d97fb22892,51,master,passed,525,2019-04-08 10:12:54 UTC,517182382,517182383,pull_request
516280272,733e7380fd22c7974211780a1399dba1f59568d5,,master,passed,575,2019-04-05 16:39:37 UTC,516280273,516280274,push
515969701,2159172b541c4438b73ea69569d55df70d234b75,50,master,passed,520,2019-04-04 23:48:14 UTC,515969702,515969703,pull_request
515950165,c1eb26aab8ae8d6710efef169494f7b0a1a495cb,50,master,failed,565,2019-04-04 22:39:08 UTC,515950166,515950167,pull_request
484596139,da8fb86ebe0f70be2f204df0301c02cfb326b874,,master,passed,514,2019-01-25 23:42:54 UTC,484596140,484596141,push
484561306,7ced5cf2729633117c13727dfb87133dcb8e5500,47,master,passed,653,2019-01-25 21:51:19 UTC,484561307,484561308,pull_request
484476265,c68637c6d94e89c416aee9e2cb21752b4b7cca77,47,master,passed,576,2019-01-25 17:55:30 UTC,484476266,484476267,pull_request
484018872,f46848eee909e3bc0ea5b5da7773ec42c0006b8f,,master,passed,609,2019-01-24 18:19:47 UTC,484018873,484018874,push
483740779,8df9846b26187ca90cec44af06d08b822dcdbea5,45,master,passed,535,2019-01-24 05:20:44 UTC,483740780,483740781,pull_request
483737557,737abf212e655c9dd2b7bae03e9ecf82cca82a05,45,master,failed,570,2019-01-24 05:04:13 UTC,483737558,483737559,pull_request
483736972,da3f201cf9044a3ad97db88d420d18450a0b1256,45,master,failed,579,2019-01-24 05:00:56 UTC,483736973,483736974,pull_request
483736813,584395be2629bd6f10b250e0440f1edb6f8dc2bc,45,master,failed,539,2019-01-24 05:00:06 UTC,483736814,483736815,pull_request
477087373,d0529b948c848333d5299b2e8b2c27058f45fff4,,v1.1.0,passed,549,2019-01-08 23:26:51 UTC,477087374,477087375,push
477086558,d0529b948c848333d5299b2e8b2c27058f45fff4,,master,passed,534,2019-01-08 23:19:07 UTC,477086559,477086560,push
474181278,029ec0a6445aaf57017ff481e7e7170ee82ffbb1,44,master,passed,553,2019-01-01 20:44:03 UTC,474181279,474181280,pull_request
469725511,a9c6f6c37c09196b42364e21d0bcc1e5e1bbb144,44,master,failed,543,2018-12-18 21:24:44 UTC,469725512,469725513,pull_request
469725265,cf6b8fcf265e6539a442a1ec15c4e80d9d517740,,master,passed,568,2018-12-18 21:24:04 UTC,469725266,469725267,push
469669038,c03d537d23892cb72c2aa26d0e91c84bff931705,42,master,passed,606,2018-12-18 19:22:27 UTC,469669039,469669040,pull_request
469669019,39f3b83604c076264a28d6270505370545e546e9,,sum-histograms,passed,609,2018-12-18 19:22:23 UTC,469669020,469669021,push
469373537,6b9f92eda94813a7a2ee756d933f2f5117e2e5a3,,master,passed,542,2018-12-18 06:25:36 UTC,469373538,469373539,push
469371712,7acc1b1be05951827cff8c665d65842aefd84049,43,master,passed,560,2018-12-18 06:17:04 UTC,469371713,469371714,pull_request
469370336,212434c271985c082b78bdcf98d382dd2d232a60,42,master,passed,588,2018-12-18 06:09:47 UTC,469370337,469370338,pull_request
469370283,8bc2dc652948b7974d672ba02dbcac2d6cbee7df,,sum-histograms,passed,591,2018-12-18 06:09:15 UTC,469370284,469370285,push
469358598,b52773087cd54723e5dc00af5b30e18db6f544f3,,master,passed,604,2018-12-18 05:02:44 UTC,469358599,469358600,push
469357060,b3dca1dc9eb630858468c176b60659b55c59eb1b,41,master,passed,591,2018-12-18 04:55:40 UTC,469357061,469357062,pull_request
469355723,589bdcae7af6cd697ccd8901d21f1081111f5ef7,41,master,failed,575,2018-12-18 04:50:31 UTC,469355724,469355725,pull_request
469355117,286da05efd6d94252a7e462b82f2bdc549d8c1d0,41,master,failed,563,2018-12-18 04:47:49 UTC,469355118,469355119,pull_request
469353340,71b92f3e64b95108e75e1d8934de59203b6fc3b8,41,master,errored,694,2018-12-18 04:41:37 UTC,469353341,469353342,pull_request
