build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
751406336,6575b3a9100dad480f1f8c0a421aeb6d401dfc05,,master,passed,4838,2020-12-24 22:49:50 UTC,751406337,751406338,751406339,api
751402256,c6cfe4f46c98d279f670e36b94ae42a08306eeb8,,master,errored,4194,2020-12-24 22:06:30 UTC,751402257,751402258,751402259,api
751400585,b08321e10c346cdbb1246ebd5d3f3f0f9113f96b,,master,canceled,902,2020-12-24 21:49:13 UTC,751400586,751400587,751400588,api
751399378,5456348c4bb754b832266b90c1bc330406626988,,master,canceled,1132,2020-12-24 21:35:10 UTC,751399379,751399380,751399381,api
751280543,a7a090b2e3591d7e2e8d4cf4720fe85823dc7905,,master,passed,5597,2020-12-24 00:42:46 UTC,751280544,751280545,751280546,api
751259865,838f5932cc5797be850a2eaa9cd983cb5753fef9,,master,passed,5929,2020-12-23 21:32:27 UTC,751259866,751259867,751259868,api
751151939,667f0efc08506facfc6963ac1fd1d5b9b777e094,,master,passed,5659,2020-12-23 06:00:20 UTC,751151940,751151941,751151942,api
745127904,2003451b61ad44108eedae74fc34b4d7b47d5756,,master,passed,5826,2020-11-21 21:31:15 UTC,745127905,745127906,745127907,api
745116378,2003451b61ad44108eedae74fc34b4d7b47d5756,,master,passed,5784,2020-11-21 19:49:17 UTC,745116379,745116380,745116381,api
745116013,7db5048b74457ba575fdbb10b8bcc4e75f94b300,,master,canceled,47,2020-11-21 19:46:16 UTC,745116014,745116015,745116016,api
745076710,c4eef5c5e74c26a5e46555f244c918f88e6b0382,,master,passed,4260,2020-11-21 15:23:49 UTC,745076711,745076712,745076713,api
745074742,17aa690531fe5d17663cddffc93abc948a0e1650,,master,canceled,355,2020-11-21 15:15:43 UTC,745074743,745074744,745074745,api
745016976,00a573dcc8f9f59f366d8b22164fdddcd42795c9,,master,failed,2857,2020-11-21 02:39:44 UTC,745016977,745016978,745016979,api
744988713,650b46bb1116577941f41ade1762cf2534cf7d43,,master,errored,9186,2020-11-20 22:29:30 UTC,744988714,744988715,744988716,api
744984223,57c5cb5323b6d2aa1fbc3705a749ba6f4cc4276e,,master,canceled,961,2020-11-20 22:08:05 UTC,744984224,744984225,744984226,api
744982834,5bdcaefdd32f0756ede7f00b7c4118f2e72325d9,,master,canceled,323,2020-11-20 21:59:49 UTC,744982835,744982836,744982837,api
744981259,ae9aeeb867dea6fed9c2a1979ea9b96c1f241e4a,,master,canceled,911,2020-11-20 21:48:24 UTC,744981260,744981261,744981262,api
744809822,64dcc9feb0bef3d326d2a7e3c793d453b99a385d,,master,errored,6920,2020-11-20 15:20:38 UTC,744809823,744809824,744809825,api
743632417,47dafd704f96182ec0420b8cb0c5b8b469f6a2d1,,master,passed,5839,2020-11-14 18:06:11 UTC,743632418,743632419,743632420,api
743621097,443027ae4946e227b8eb7754751eea62ab7f3386,,master,passed,5932,2020-11-14 16:40:08 UTC,743621098,743621099,743621100,api
718391325,9e359802c7255f59d9a53f7b75b0f1058a589352,,master,passed,3586,2020-08-16 16:33:18 UTC,718391326,718391327,api
717038000,e0ecbe8ac587a8703768bc397dc3e01aa5874341,,master,passed,3879,2020-08-11 19:41:56 UTC,717038001,717038002,api
698297681,b6a4a6e904c42ceb7070252b9488a25a682e7a8e,,master,passed,2735,2020-06-14 20:22:43 UTC,698297682,698297683,api
698084218,4ed342ad36d81e4f4d248d5c0004bd36ebf2ec1e,,master,passed,2660,2020-06-13 23:44:38 UTC,698084219,698084220,api
698047886,005521b832f7b5cc881295516ff4a47a996769a5,,with-linkapp,passed,2794,2020-06-13 20:02:52 UTC,698047887,698047888,api
698047661,074acc421bd7ce70f459890dcbf60eefee04d108,,master,canceled,0,,698047662,698047664,698047666,api
666350885,9827e0bc3344ce5da9be2e2390bc6e319a3a94d8,,master,errored,6011,2020-03-24 14:14:01 UTC,666350891,666350893,666350894,api
620229265,92de6017fbcf7ff10adba866e0cb73a149891a09,,master,passed,6090,2019-12-03 19:01:59 UTC,620229266,620229267,620229268,api
620216178,758658e411e79b3a47eceba3ef7c00d9274a3d41,,master,canceled,2514,2019-12-03 16:58:11 UTC,620216179,620216180,620216181,api
578479191,aa34e09a1f06f0b58a23e043f6f82bbd4f8e3ab3,,master,passed,4691,2019-08-29 18:11:14 UTC,578479192,578479194,578479196,api
