build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
737177817,6eca5bc740586428def9a6d8ff8fdc8d04c072a2,,master,passed,947,2020-10-19 19:07:16 UTC,737177818,737177819,737177820,737177821,737177822,737177823,737177824,737177825,cron
735118438,6eca5bc740586428def9a6d8ff8fdc8d04c072a2,,master,passed,899,2020-10-12 19:06:08 UTC,735118439,735118440,735118441,735118442,735118443,735118444,735118445,735118446,cron
733074336,6eca5bc740586428def9a6d8ff8fdc8d04c072a2,,master,passed,872,2020-10-05 19:07:07 UTC,733074339,733074342,733074344,733074345,733074346,733074347,733074349,733074350,cron
731062104,6eca5bc740586428def9a6d8ff8fdc8d04c072a2,,master,passed,897,2020-09-28 19:04:49 UTC,731062106,731062111,731062112,731062113,731062114,731062115,731062116,731062118,cron
729096919,6eca5bc740586428def9a6d8ff8fdc8d04c072a2,,master,passed,875,2020-09-21 19:03:56 UTC,729096920,729096921,729096922,729096923,729096924,729096925,729096926,729096928,cron
727140876,6eca5bc740586428def9a6d8ff8fdc8d04c072a2,,master,passed,872,2020-09-14 19:03:12 UTC,727140880,727140883,727140885,727140888,727140892,727140893,727140895,727140899,cron
725026464,6eca5bc740586428def9a6d8ff8fdc8d04c072a2,,master,passed,887,2020-09-07 19:03:02 UTC,725026466,725026471,725026473,725026475,725026476,725026477,725026479,725026480,cron
722839169,6eca5bc740586428def9a6d8ff8fdc8d04c072a2,,master,passed,867,2020-08-31 19:02:20 UTC,722839171,722839172,722839180,722839181,722839182,722839183,722839184,722839185,cron
722073203,6eca5bc740586428def9a6d8ff8fdc8d04c072a2,,master,passed,849,2020-08-28 16:01:34 UTC,722073204,722073205,722073206,722073207,722073208,722073209,722073210,722073211,push
722073073,8ede62029d1a7f130699f501d6cb17ee0af214da,,master,canceled,0,,722073074,722073075,722073076,722073077,722073078,722073079,722073080,722073081,push
722072875,7bcd9e7974ab8e127ae823f2a1db2e2a3154365c,,master,passed,857,2020-08-28 15:58:45 UTC,722072876,722072877,722072878,722072879,722072880,722072881,722072882,722072883,push
722072798,098854113c822735720a0270f44aef5d91d229a8,,master,canceled,0,,722072799,722072800,722072801,722072802,722072803,722072804,722072805,722072806,push
720758395,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,894,2020-08-24 19:04:21 UTC,720758403,720758405,720758406,720758407,720758408,720758409,720758411,720758413,cron
718732107,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,898,2020-08-17 19:01:32 UTC,718732111,718732113,718732114,718732115,718732116,718732117,718732120,718732122,cron
716671102,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,947,2020-08-10 19:01:05 UTC,716671106,716671113,716671114,716671116,716671117,716671118,716671120,716671122,cron
714585836,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,976,2020-08-03 19:00:05 UTC,714585838,714585841,714585842,714585843,714585844,714585845,714585846,714585847,cron
712312002,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,973,2020-07-27 18:59:29 UTC,712312003,712312004,712312005,712312006,712312007,712312008,712312009,712312011,cron
710120798,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,929,2020-07-20 18:59:23 UTC,710120799,710120800,710120801,710120802,710120803,710120804,710120805,710120806,cron
707744005,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,910,2020-07-13 18:59:07 UTC,707744009,707744010,707744011,707744012,707744013,707744016,707744017,707744018,cron
706901010,d0d0a4706ad4a0085182cfaaf45935fd7552d617,144,master,passed,890,2020-07-10 14:20:43 UTC,706901011,706901012,706901013,706901014,706901015,706901016,706901017,706901018,pull_request
705518881,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,919,2020-07-06 18:58:43 UTC,705518882,705518884,705518886,705518889,705518890,705518892,705518893,705518896,cron
703267403,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,909,2020-06-29 19:04:54 UTC,703267404,703267405,703267406,703267407,703267408,703267409,703267410,703267411,cron
701000552,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,926,2020-06-22 18:57:32 UTC,701000553,701000554,701000555,701000556,701000557,701000558,701000559,701000560,cron
698691624,86d44357e7905a1dd770bc92c5ea3bb1f704eb7a,143,master,failed,811,2020-06-15 21:02:50 UTC,698691625,698691626,698691627,698691628,698691629,698691630,698691631,698691632,pull_request
698691608,fab934305d1f39549316910323357c8a35653229,,dependabot/maven/commons-collections-commons-collections-3.2.2,failed,946,2020-06-15 20:58:03 UTC,698691609,698691610,698691611,698691612,698691613,698691614,698691615,698691616,push
698691436,e17cf25c32acace2572416a5ed0d8b7d72e4f3b5,142,master,failed,852,2020-06-15 20:54:41 UTC,698691437,698691438,698691443,698691444,698691446,698691447,698691448,698691449,pull_request
698691265,67e68fb97accedf49d1d00d21ebc2c40bd3a9467,,dependabot/maven/org.apache.commons-commons-collections4-4.1,failed,890,2020-06-15 20:52:11 UTC,698691266,698691267,698691268,698691269,698691270,698691271,698691272,698691273,push
698673842,ef5c5971f283888f7b0022abb2d56de5dc66ff13,141,master,passed,839,2020-06-15 19:49:24 UTC,698673843,698673844,698673845,698673846,698673847,698673848,698673849,698673850,pull_request
698673833,7e1023a16b1300bee3c1c27501fb065da99a3665,,dependabot/maven/org.springframework-spring-core-4.3.19.RELEASE,passed,870,2020-06-15 19:49:22 UTC,698673834,698673835,698673836,698673837,698673838,698673839,698673840,698673841,push
698657004,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,930,2020-06-15 18:56:51 UTC,698657005,698657006,698657007,698657008,698657009,698657010,698657011,698657012,cron
696166386,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,838,2020-06-08 18:56:42 UTC,696166388,696166390,696166391,696166393,696166394,696166396,696166398,696166399,cron
693568752,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,883,2020-06-01 18:56:23 UTC,693568754,693568756,693568758,693568760,693568761,693568762,693568763,693568764,cron
691053917,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,860,2020-05-25 18:55:47 UTC,691053919,691053921,691053922,691053923,691053924,691053926,691053927,691053928,cron
688518414,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,880,2020-05-18 18:55:29 UTC,688518415,688518416,688518417,688518418,688518419,688518420,688518423,688518424,cron
685798076,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,842,2020-05-11 18:55:06 UTC,685798077,685798078,685798079,685798080,685798081,685798082,685798083,685798085,cron
683070750,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,830,2020-05-04 18:54:39 UTC,683070751,683070753,683070754,683070755,683070756,683070758,683070759,683070760,cron
680246091,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,862,2020-04-27 18:54:33 UTC,680246092,680246093,680246094,680246095,680246096,680246097,680246098,680246099,cron
677389516,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,839,2020-04-20 18:54:21 UTC,677389519,677389520,677389521,677389522,677389523,677389524,677389525,677389526,cron
674544197,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,826,2020-04-13 18:54:06 UTC,674544199,674544200,674544201,674544202,674544203,674544204,674544205,674544206,cron
671780815,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,844,2020-04-06 18:53:47 UTC,671780816,671780817,671780818,671780819,671780820,671780821,671780822,671780823,cron
668901784,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,843,2020-03-30 18:53:28 UTC,668901787,668901788,668901789,668901790,668901791,668901792,668901793,668901794,cron
666012230,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,843,2020-03-23 18:52:37 UTC,666012231,666012232,666012233,666012234,666012235,666012236,666012237,666012238,cron
663196320,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,1027,2020-03-16 18:51:46 UTC,663196321,663196322,663196323,663196324,663196325,663196326,663196327,663196328,cron
660297351,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,877,2020-03-09 18:51:14 UTC,660297353,660297356,660297357,660297358,660297359,660297360,660297361,660297362,cron
657427230,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,847,2020-03-02 18:50:33 UTC,657427231,657427233,657427234,657427236,657427237,657427238,657427239,657427240,cron
654550560,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,855,2020-02-24 18:49:56 UTC,654550561,654550562,654550563,654550564,654550565,654550566,654550567,654550568,cron
651647684,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,881,2020-02-17 18:50:00 UTC,651647685,651647686,651647687,651647688,651647689,651647690,651647691,651647694,cron
648748970,0031877e6b6334924316a0043fe7f1b334380a59,139,master,passed,863,2020-02-11 05:12:20 UTC,648748971,648748972,648748973,648748974,648748975,648748976,648748977,648748978,pull_request
648547640,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,847,2020-02-10 18:49:29 UTC,648547641,648547642,648547643,648547644,648547645,648547646,648547647,648547648,cron
645600538,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,937,2020-02-03 18:48:10 UTC,645600539,645600540,645600541,645600542,645600543,645600544,645600545,645600546,cron
642522332,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,879,2020-01-27 18:47:38 UTC,642522333,642522335,642522336,642522337,642522338,642522339,642522340,642522341,cron
639611469,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,865,2020-01-20 18:46:45 UTC,639611470,639611471,639611472,639611473,639611474,639611475,639611476,639611477,cron
638284188,5e7dc3d2f43e6172a8f2a402d984889b983ea896,138,master,passed,884,2020-01-17 05:25:51 UTC,638284189,638284190,638284191,638284192,638284193,638284194,638284195,638284196,pull_request
636506084,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,879,2020-01-13 18:45:59 UTC,636506085,636506086,636506087,636506088,636506089,636506090,636506091,636506092,cron
633415261,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,866,2020-01-06 18:47:29 UTC,633415262,633415263,633415264,633415265,633415266,633415267,633415268,633415269,cron
631037256,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,850,2019-12-30 18:44:19 UTC,631037261,631037263,631037264,631037265,631037266,631037267,631037268,631037269,cron
628836704,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,869,2019-12-23 18:43:35 UTC,628836705,628836706,628836708,628836709,628836710,628836711,628836713,628836715,cron
625819578,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,939,2019-12-16 18:42:50 UTC,625819580,625819582,625819583,625819584,625819585,625819588,625819590,625819592,cron
622809613,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,891,2019-12-09 18:42:41 UTC,622809614,622809615,622809616,622809617,622809618,622809619,622809620,622809621,cron
621435151,4d34e08acfe7d58de1d0d94e1c2fd2f8dd86ad88,137,master,errored,6823,2020-08-28 16:01:17 UTC,621435152,621435153,621435154,621435155,621435156,621435157,621435158,621435159,pull_request
619759709,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,928,2019-12-02 18:42:52 UTC,619759710,619759711,619759712,619759713,619759714,619759715,619759717,619759718,cron
616826427,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,1009,2019-11-25 18:42:00 UTC,616826430,616826431,616826432,616826433,616826434,616826435,616826436,616826437,cron
613641128,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,953,2019-11-18 18:41:22 UTC,613641129,613641130,613641131,613641132,613641133,613641134,613641135,613641136,cron
610489210,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,955,2019-11-11 18:40:33 UTC,610489211,610489212,610489213,610489214,610489215,610489216,610489217,610489218,cron
607280078,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,988,2019-11-04 18:39:31 UTC,607280079,607280080,607280081,607280082,607280083,607280085,607280086,607280087,cron
605911734,c5fb7e2bad4787ef2868e31750b12ae608fe41f3,135,master,passed,996,2019-11-01 09:22:25 UTC,605911735,605911736,605911737,605911738,605911739,605911740,605911741,605911742,pull_request
605609403,4bfe2aa9165f0904ac703020b5602e67a9f79e2f,134,master,passed,1030,2019-10-31 16:44:11 UTC,605609404,605609405,605609406,605609407,605609408,605609409,605609410,605609411,pull_request
605552134,e7ed456cd533c221e8ea5a264cb27cddeb82b618,133,master,passed,1043,2019-10-31 14:53:41 UTC,605552135,605552136,605552137,605552138,605552139,605552140,605552141,605552142,pull_request
604059015,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,959,2019-10-28 18:39:16 UTC,604059016,604059017,604059018,604059019,604059020,604059021,604059022,604059023,cron
600896853,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,1001,2019-10-21 18:38:38 UTC,600896855,600896856,600896857,600896858,600896859,600896860,600896861,600896862,cron
598050299,c1ab0e8dc0824171e4ebdd64af5fae54a07aabff,131,master,passed,856,2019-10-15 09:20:16 UTC,598050300,598050301,598050302,598050303,598050304,598050305,598050306,598050307,pull_request
597780049,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,970,2019-10-14 18:38:24 UTC,597780050,597780051,597780052,597780053,597780054,597780055,597780056,597780057,cron
597583983,438b850b018ccdd1738f62f81e220333aaad4dfa,130,master,passed,1123,2019-10-14 11:28:26 UTC,597583984,597583985,597583986,597583987,597583988,597583989,597583990,597583991,pull_request
594743648,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,890,2019-10-07 18:39:52 UTC,594743649,594743650,594743651,594743652,594743653,594743654,594743656,594743657,cron
592431644,1ec97bd46b7017f6a72413838f004fbf70bc155c,129,master,passed,907,2019-10-02 07:39:18 UTC,592431645,592431646,592431647,592431648,592431649,592431650,592431651,592431652,pull_request
591636352,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,920,2019-09-30 18:37:19 UTC,591636353,591636354,591636355,591636356,591636357,591636359,591636362,591636364,cron
588592154,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,867,2019-09-23 18:36:47 UTC,588592155,588592156,588592157,588592158,588592159,588592160,588592161,588592162,cron
585719343,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,864,2019-09-16 18:36:32 UTC,585719345,585719347,585719348,585719349,585719350,585719351,585719352,585719353,cron
582822533,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,915,2019-09-09 18:36:11 UTC,582822534,582822535,582822536,582822537,582822538,582822539,582822540,582822541,cron
582087181,30099844c60958e10f60749dfad6311f3e732d3d,,master,passed,987,2019-09-07 16:02:25 UTC,582087182,582087183,582087184,582087185,582087186,582087187,582087188,582087189,push
579930944,66cda5a6cf8066800783c5e62c753d9c95235825,,master,passed,848,2019-09-02 18:35:59 UTC,579930946,579930947,579930948,579930949,579930951,579930952,579930953,579930955,cron
576959729,66cda5a6cf8066800783c5e62c753d9c95235825,,master,passed,868,2019-08-26 18:35:00 UTC,576959730,576959731,576959732,576959733,576959734,576959735,576959736,576959737,cron
573967867,66cda5a6cf8066800783c5e62c753d9c95235825,,master,passed,1480,2019-08-19 18:34:53 UTC,573967870,573967871,573967872,573967873,573967874,573967875,573967876,573967877,cron
570978791,66cda5a6cf8066800783c5e62c753d9c95235825,,master,passed,2201,2019-08-12 18:34:45 UTC,570978792,570978793,570978794,570978795,570978796,570978797,570978798,570978799,cron
569372104,4f5b52b127dc3a90d1c1afc5f830507a26dba21f,96,master,passed,2334,2019-08-08 14:15:28 UTC,569372105,569372106,569372107,569372108,569372109,569372110,569372111,569372112,pull_request
569370207,55229a6351fb32ee6f3d42b77d88cd4460ae9105,96,master,passed,3569,2019-08-08 14:06:42 UTC,569370208,569370209,569370210,569370211,569370212,569370213,569370214,569370215,pull_request
568206448,66cda5a6cf8066800783c5e62c753d9c95235825,,master,passed,2410,2019-08-06 05:30:22 UTC,568206449,568206450,568206452,568206453,568206454,568206455,568206456,568206457,push
568200199,ae40077f7b3691126bc09a31585f3b34923075fc,127,master,passed,1340,2019-08-06 05:07:45 UTC,568200200,568200201,568200202,568200203,568200204,568200205,568200206,568200207,pull_request
568199954,33f61bff57835bf03d10e10c333e02a2f14e925e,,master,passed,1349,2019-08-06 05:02:19 UTC,568199955,568199956,568199957,568199958,568199959,568199960,568199961,568199962,push
568199862,fe74b6b20034a30dce23433ac4a0414c133bd183,,docker_assembly_fix,passed,1553,2019-08-06 04:58:44 UTC,568199863,568199864,568199865,568199866,568199867,568199868,568199869,568199870,push
568017571,55f1e7c35cabb454385fca14be03b80129cfa62e,,master,passed,1125,2019-08-05 18:34:18 UTC,568017573,568017575,568017577,568017579,568017580,568017582,568017584,568017586,cron
565117258,55f1e7c35cabb454385fca14be03b80129cfa62e,,master,passed,851,2019-07-29 18:34:10 UTC,565117259,565117260,565117261,565117262,565117263,565117264,565117265,565117266,cron
562227084,55f1e7c35cabb454385fca14be03b80129cfa62e,,master,passed,903,2019-07-22 18:34:00 UTC,562227085,562227086,562227087,562227088,562227089,562227090,562227091,562227092,cron
559063936,55f1e7c35cabb454385fca14be03b80129cfa62e,,master,passed,843,2019-07-15 18:33:09 UTC,559063937,559063938,559063939,559063940,559063941,559063942,559063943,559063944,cron
556705300,9c77740af94f070211d4c45972a10d9fa0a76b20,123,master,passed,888,2019-07-10 09:08:19 UTC,556705301,556705302,556705303,556705304,556705305,556705306,556705307,556705308,pull_request
555930669,55f1e7c35cabb454385fca14be03b80129cfa62e,,master,passed,840,2019-07-08 18:32:53 UTC,555930670,555930671,555930672,555930673,555930674,555930675,555930676,555930677,cron
555302945,bfd586e483fdd82557b370f3d3c2072b2c7fc6ea,125,master,errored,570,2019-07-07 13:29:42 UTC,555302946,555302947,555302948,555302949,555302950,555302951,555302952,555302953,pull_request
552912577,55f1e7c35cabb454385fca14be03b80129cfa62e,,master,passed,708,2019-07-01 18:32:31 UTC,552912578,552912579,552912580,552912581,552912582,552912583,552912584,552912585,cron
552697690,ab0c4e188126d65fad2b4640b91de2c7c1a07a8c,123,master,passed,773,2019-07-01 10:11:53 UTC,552697691,552697692,552697693,552697694,552697695,552697696,552697697,552697698,pull_request
549877879,55f1e7c35cabb454385fca14be03b80129cfa62e,,master,passed,931,2019-06-24 18:31:50 UTC,549877883,549877886,549877889,549877890,549877891,549877894,549877895,549877897,cron
546893634,55f1e7c35cabb454385fca14be03b80129cfa62e,,master,passed,1088,2019-06-17 18:31:07 UTC,546893636,546893637,546893638,546893639,546893640,546893641,546893642,546893644,cron
544012300,67dc2eb3716d7d06f2b1985c99765c81f931f32f,121,master,failed,884,2019-06-11 02:13:10 UTC,544012301,544012302,544012303,544012304,544012305,544012306,544012307,544012308,pull_request
543867255,55f1e7c35cabb454385fca14be03b80129cfa62e,,master,passed,865,2019-06-10 18:31:02 UTC,543867257,543867259,543867260,543867261,543867262,543867263,543867264,543867265,cron
540887037,55f1e7c35cabb454385fca14be03b80129cfa62e,,master,passed,1016,2019-06-03 18:30:34 UTC,540887038,540887039,540887040,540887041,540887042,540887043,540887044,540887045,cron
537907774,55f1e7c35cabb454385fca14be03b80129cfa62e,,master,passed,1039,2019-05-27 18:30:02 UTC,537907775,537907776,537907777,537907778,537907779,537907780,537907782,537907783,cron
534953140,55f1e7c35cabb454385fca14be03b80129cfa62e,,master,passed,1053,2019-05-20 18:29:38 UTC,534953141,534953142,534953143,534953144,534953145,534953147,534953149,534953150,cron
531927701,55f1e7c35cabb454385fca14be03b80129cfa62e,,master,passed,1146,2019-05-13 18:29:05 UTC,531927702,531927703,531927704,531927705,531927706,531927707,531927708,531927709,cron
528947919,55f1e7c35cabb454385fca14be03b80129cfa62e,,master,passed,1012,2019-05-06 18:29:05 UTC,528947920,528947921,528947922,528947923,528947924,528947925,528947926,528947927,cron
528712204,639bcc56daaf33ebebd9ae112995becccf1fd852,119,master,passed,1192,2019-05-06 08:43:04 UTC,528712205,528712206,528712207,528712208,528712209,528712210,528712211,528712212,pull_request
526918930,55f1e7c35cabb454385fca14be03b80129cfa62e,,master,passed,1015,2019-05-01 15:42:10 UTC,526918931,526918932,526918933,526918934,526918935,526918936,526918937,526918938,push
526101107,f829b478aea4da305778c62fd7e55b18e145a601,,master,passed,1151,2019-04-29 18:28:53 UTC,526101111,526101113,526101115,526101117,526101118,526101119,526101120,526101121,cron
525635315,da787506fbc7c199ed01bf20135a9c539e684c13,117,master,failed,837,2019-04-28 15:17:32 UTC,525635316,525635317,525635318,525635319,525635320,525635321,525635322,525635323,pull_request
525631567,041d18b643577d08a64f8377d82c03de2aa0e88a,117,master,failed,756,2019-04-28 15:01:47 UTC,525631568,525631570,525631571,525631573,525631575,525631577,525631578,525631579,pull_request
525625160,552e7a26f51230b81a55c447d1d4ad6b5e1d190a,117,master,failed,757,2019-04-28 14:34:35 UTC,525625161,525625162,525625163,525625164,525625165,525625166,525625167,525625168,pull_request
525623883,e653671d21b6991a1419c8502a8b6fe9b2ed7208,117,master,failed,830,2019-04-28 14:30:09 UTC,525623884,525623885,525623886,525623887,525623888,525623889,525623890,525623891,pull_request
524944984,8174c06cf347bb71ef2b83de248ea56c6138500b,116,master,passed,990,2019-04-26 13:21:45 UTC,524944986,524944988,524944990,524944992,524944993,524944994,524944995,524944996,pull_request
524936064,c6a7a66a03c9bf6e6f9b9c90494a100517166182,113,master,errored,603,2019-04-26 12:59:56 UTC,524936066,524936067,524936069,524936070,524936072,524936073,524936074,524936075,pull_request
524711002,8952f4142e23a821a93f33b654f043cedab8dd1e,115,master,passed,979,2019-04-25 23:08:15 UTC,524711003,524711004,524711005,524711006,524711007,524711008,524711009,524711010,pull_request
524710790,baa74aa3f6cf4dd2d232e181cf1f02ffbdf3d88f,,test_fixes,passed,963,2019-04-25 23:05:35 UTC,524710791,524710792,524710793,524710794,524710795,524710796,524710797,524710798,push
524679329,f829b478aea4da305778c62fd7e55b18e145a601,,master,passed,944,2019-04-25 21:30:03 UTC,524679330,524679331,524679332,524679333,524679334,524679335,524679336,524679337,push
524674576,b54f34fe9c57c109eea31f978e49e5d92a1091b0,114,master,passed,1005,2019-04-25 21:21:19 UTC,524674577,524674578,524674579,524674580,524674581,524674582,524674583,524674584,pull_request
524674322,02757f649c0d76991be01e6777682daf0550857b,,quiet_jigsaw_warnings,passed,1000,2019-04-25 21:18:09 UTC,524674323,524674324,524674325,524674326,524674327,524674328,524674329,524674330,push
524555189,f5e40c8d74b59ae45e6b746c98d3633b1a4a4029,,master,passed,1036,2019-04-25 16:21:47 UTC,524555190,524555191,524555192,524555193,524555195,524555196,524555197,524555198,push
524535366,eb1c49eae7bbd2481242a5e7280b3767769ed556,,jar_with_tests,passed,979,2019-04-25 15:36:07 UTC,524535367,524535368,524535369,524535370,524535371,524535372,524535373,524535374,push
524535352,d4e0842b30408015909094c02301e9714720e6d9,104,master,passed,1109,2019-04-25 15:36:03 UTC,524535353,524535354,524535355,524535356,524535357,524535358,524535359,524535360,pull_request
524524205,47154e8c7f8e645f521c406c816a70b1e1dde14a,,master,passed,966,2019-04-25 15:12:01 UTC,524524206,524524207,524524208,524524209,524524210,524524211,524524212,524524213,push
523140187,ff59523eb662e5c1221e179a69204c17fafcc119,,master,passed,1961,2019-04-22 18:28:11 UTC,523140188,523140189,523140190,523140191,523140192,523140193,523140194,523140195,cron
521266252,8084a9cfa3b54626c321151681a21ead5006e324,113,master,passed,1102,2019-04-17 13:59:02 UTC,521266253,521266254,521266255,521266256,521266257,521266258,521266259,521266260,pull_request
521222395,0d55f50cff027347aace7f10ede4e5ffaa9bef10,113,master,failed,1067,2019-04-17 12:16:52 UTC,521222396,521222397,521222398,521222399,521222400,521222401,521222402,521222403,pull_request
520422239,ff59523eb662e5c1221e179a69204c17fafcc119,,master,passed,979,2019-04-15 18:27:32 UTC,520422240,520422241,520422242,520422243,520422244,520422245,520422246,520422247,cron
517402570,ff59523eb662e5c1221e179a69204c17fafcc119,,master,passed,959,2019-04-08 18:26:47 UTC,517402571,517402572,517402573,517402574,517402575,517402577,517402578,517402580,cron
515561478,36133b7aae3c1a8ed33f1622a95707e07db1355d,112,master,passed,1075,2019-04-04 06:38:37 UTC,515561479,515561480,515561481,515561482,515561483,515561484,515561485,515561486,pull_request
514293756,ff59523eb662e5c1221e179a69204c17fafcc119,,master,passed,1022,2019-04-01 18:25:52 UTC,514293760,514293762,514293765,514293768,514293770,514293772,514293774,514293776,cron
511107819,ff59523eb662e5c1221e179a69204c17fafcc119,,master,passed,1059,2019-03-25 18:25:20 UTC,511107820,511107821,511107822,511107823,511107824,511107825,511107826,511107827,cron
508015291,ff59523eb662e5c1221e179a69204c17fafcc119,,master,passed,970,2019-03-18 18:24:47 UTC,508015292,508015293,508015294,508015295,508015297,508015299,508015301,508015304,cron
507242163,3c454e698031bc706fdb255bb83ec0e40c264968,111,master,passed,953,2019-03-16 16:58:57 UTC,507242164,507242165,507242166,507242167,507242168,507242169,507242170,507242171,pull_request
506915732,29aa8225c2b39457c4b00d38c445aecc5be5bdfe,110,master,passed,1227,2019-04-24 22:04:04 UTC,506915733,506915734,506915735,506915736,506915737,506915738,506915739,506915740,pull_request
