build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
526143368,7d3db0c372502b4e0a88f29c52aafd949607317e,705,master,passed,628,2019-04-29 20:17:50 UTC,526143369,526143370,pull_request
526143348,0e54bb2cd8f4160444e0a83cd32952edd2b44e41,,prep_release,passed,644,2019-04-29 20:17:48 UTC,526143349,526143350,push
526143040,b7d69806e1fdfd537aac899cb2f06eb0e8f87913,,master,passed,602,2019-04-29 20:16:49 UTC,526143041,526143043,push
526122640,4f6c2fee180cdac41024b0c7e8156e0254602d68,707,master,passed,648,2019-04-29 19:26:46 UTC,526122641,526122642,pull_request
526122634,faaa4da9a0b050446d293cfa4822d60052dec48c,,go1.12,passed,624,2019-04-29 19:23:31 UTC,526122635,526122636,push
526121770,5cf7fb927d8b180ca0bb70916ca956a07d70c0c8,707,master,passed,638,2019-04-29 19:20:57 UTC,526121771,526121772,pull_request
526121758,014dd388fb1c945fa31f116f6abe0e10ad793898,,go1.12,passed,631,2019-04-29 19:20:57 UTC,526121759,526121760,push
526092306,f932d86c2348c95fda3c989d834c4c792c76a1a9,707,master,passed,909,2019-04-29 18:12:35 UTC,526092307,526092308,526092309,pull_request
526092302,07431f5c3c407fc4a3798e93be84fc23fca66610,,go1.12,passed,956,2019-04-29 18:07:39 UTC,526092303,526092304,526092305,push
526092093,4d8dfdcb4fd90857ea23b7e9288af71164884e74,707,master,passed,1008,2019-04-29 18:06:24 UTC,526092094,526092095,526092096,pull_request
526092054,24367a0a5801da8fb13cb2f0823aff8c84343456,,go1.12,errored,115,2019-04-29 18:06:20 UTC,526092055,526092056,526092057,push
526006378,830ae19a29ed31cf93510b879d34d7acdb619b57,705,master,passed,587,2019-04-29 14:45:46 UTC,526006379,526006380,pull_request
526005852,ca53d8810cdeb6dde3197abd749f9720aaf6cf78,,prep_release,passed,599,2019-04-29 14:44:49 UTC,526005853,526005854,push
525993214,5dab9368974ab1352e4245f9d33e5bce4c23a034,,master,passed,613,2019-04-29 14:17:19 UTC,525993215,525993216,push
525799384,3509dfcd00f135b8e20c999a11796f59720a44c7,707,stdlog,passed,916,2019-04-29 04:21:15 UTC,525799385,525799386,525799387,pull_request
525798280,b011ea053a4688aec4fe8035c85da3c9511092d5,,go1.12,passed,923,2019-04-29 04:14:33 UTC,525798281,525798282,525798283,push
525797710,8b8ade175ca1bf523774c5316165d1fac5463467,706,master,passed,603,2019-04-29 04:11:04 UTC,525797711,525797712,pull_request
