build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
761591610,3bf47faadc7f87746ce454fb8f7ff2bb68d9f917,,master,passed,201,2021-03-05 15:50:56 UTC,761591611,761591612,761591613,push
761505784,ec93726159aeeb86e36a0e4b6d120089434fe02e,,master,passed,201,2021-03-04 22:52:25 UTC,761505785,761505786,761505787,push
761497730,2f171ec8bacc17095cb0d0e68173f13f397abc2e,598,master,passed,200,2021-03-04 21:23:28 UTC,761497731,761497732,761497733,pull_request
761408462,5db02cd800377596195275de0ffac705ad9549d9,598,master,passed,203,2021-03-04 08:13:44 UTC,761408463,761408464,761408465,pull_request
761408160,6f5fd9eb9f2ff2096de705b89af2779b7e37f0dd,598,master,errored,125,2021-03-04 08:09:53 UTC,761408161,761408162,761408163,pull_request
759434069,9de6d08565b3a34150e3e42e0528b8e206953ca4,,master,passed,198,2021-02-18 04:28:14 UTC,759434070,759434071,759434072,push
759193449,f2fcd5df6bf7e542e8656be947b1aa3dbbc949f8,616,master,passed,201,2021-02-16 14:23:00 UTC,759193450,759193451,759193452,pull_request
757561646,de1c99907179d312e509d48cbb2b7cdf7f0774db,610,master,passed,205,2021-02-04 15:45:41 UTC,757561647,757561648,757561649,pull_request
757266934,5f63f532495edfbf2102243bedd1915f1ff2020e,615,master,passed,200,2021-02-02 18:08:13 UTC,757266935,757266936,757266937,pull_request
757201705,4e79564cee3720cd801041be6ae9feecd8cadfcc,614,master,passed,200,2021-02-02 07:53:17 UTC,757201706,757201707,757201708,pull_request
757198957,3168613ec75f8eb5df3c0dfd5105d8b15c66af3a,614,master,passed,200,2021-02-02 07:20:14 UTC,757198958,757198959,757198960,pull_request
756398816,05bf869408873724d295adf74aa11354e83fc773,614,master,failed,294,2021-01-27 12:47:24 UTC,756398817,756398818,756398819,pull_request
755140106,af4d9ad7c69e191956d1e18cb43dc32d5e77a358,610,master,passed,198,2021-01-19 06:23:24 UTC,755140107,755140108,755140109,pull_request
752241025,6ffafa9fc19b848776f4fd608c4ad09509aaacb4,,master,passed,198,2020-12-31 05:45:26 UTC,752241026,752241027,752241028,push
752210910,24ac3418d5915272b87ce6028995566d70714964,607,master,passed,203,2020-12-31 00:53:28 UTC,752210911,752210912,752210913,pull_request
752173767,0be27b2ce7cc9a118a636bc7340b180acc2567b3,606,master,passed,201,2020-12-30 19:33:21 UTC,752173768,752173769,752173770,pull_request
752172942,ab874263e795c354df1d341504e84d78d2fbaade,597,master,failed,295,2020-12-30 19:23:03 UTC,752172943,752172944,752172945,pull_request
