build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
739439175,3062112627fe5ad9647ebb8b7934d000b9249880,,main,passed,359,2020-10-28 05:07:58 UTC,739439176,739439177,739439178,739439179,739439180,739439181,push
739434787,938e45d123c77c7bfa125f0979064dc631443361,,main,canceled,0,,739434788,739434789,739434790,739434791,739434792,739434793,push
739101402,509c296034873acad3995c335b1194d73cd32959,546,main,passed,371,2020-10-27 01:23:32 UTC,739101403,739101404,739101405,739101406,739101410,739101412,pull_request
739013787,faf60df85cf0ba0cda8ce4c3f5ca8151b68cbf62,,main,passed,373,2020-10-26 20:09:29 UTC,739013790,739013791,739013792,739013793,739013794,739013795,cron
738568350,faf60df85cf0ba0cda8ce4c3f5ca8151b68cbf62,,main,passed,384,2020-10-24 16:18:57 UTC,738568361,738568363,738568364,738568366,738568368,738568370,cron
738066920,faf60df85cf0ba0cda8ce4c3f5ca8151b68cbf62,,main,passed,369,2020-10-22 18:41:29 UTC,738066928,738066931,738066933,738066935,738066942,738066945,cron
737545844,faf60df85cf0ba0cda8ce4c3f5ca8151b68cbf62,,main,passed,367,2020-10-20 21:42:26 UTC,737545845,737545846,737545847,737545848,737545849,737545850,push
737231617,31cff7457179af7dd734b7ba23811525aafe916b,544,main,passed,385,2020-10-19 22:28:33 UTC,737231618,737231619,737231620,737231621,737231622,737231623,pull_request
737216440,a85502982b1bc54a512af949da5051717a6153ae,544,main,passed,372,2020-10-19 21:28:41 UTC,737216441,737216442,737216443,737216444,737216445,737216446,pull_request
737117908,8c1ca92f8cf10b6a7fd07988411704b4f361eb9e,,main,passed,377,2020-10-19 15:47:19 UTC,737117911,737117912,737117913,737117915,737117916,737117917,cron
736644942,8c1ca92f8cf10b6a7fd07988411704b4f361eb9e,,main,passed,366,2020-10-17 15:39:27 UTC,736644958,736644959,736644962,736644965,736644966,736644972,cron
736098041,8c1ca92f8cf10b6a7fd07988411704b4f361eb9e,,main,passed,383,2020-10-15 16:43:35 UTC,736098042,736098043,736098044,736098045,736098046,736098047,push
735818436,f5fe8ca3eac29fa073bd87960051a8fbf719c52a,,main,passed,370,2020-10-14 19:08:21 UTC,735818437,735818438,735818439,735818440,735818441,735818442,push
735768196,83cd864cc50312d44d1217f59d7176b249b9b9a8,,main,passed,363,2020-10-14 16:24:54 UTC,735768206,735768207,735768210,735768213,735768228,735768229,cron
735055899,83cd864cc50312d44d1217f59d7176b249b9b9a8,,main,passed,363,2020-10-12 16:20:00 UTC,735055903,735055906,735055910,735055912,735055919,735055922,cron
734576072,83cd864cc50312d44d1217f59d7176b249b9b9a8,,main,passed,364,2020-10-10 15:38:38 UTC,734576074,734576076,734576077,734576078,734576079,734576082,cron
734020469,83cd864cc50312d44d1217f59d7176b249b9b9a8,,main,passed,407,2020-10-08 16:05:27 UTC,734020482,734020485,734020488,734020491,734020493,734020495,cron
733373437,83cd864cc50312d44d1217f59d7176b249b9b9a8,,main,passed,361,2020-10-06 15:46:24 UTC,733373441,733373445,733373449,733373450,733373451,733373452,cron
732734300,83cd864cc50312d44d1217f59d7176b249b9b9a8,,main,errored,326,2020-10-04 15:29:34 UTC,732734301,732734302,732734303,732734306,732734307,732734309,cron
732296996,83cd864cc50312d44d1217f59d7176b249b9b9a8,,main,errored,326,2020-10-02 15:40:43 UTC,732297001,732297002,732297003,732297004,732297009,732297010,cron
731952666,83cd864cc50312d44d1217f59d7176b249b9b9a8,,main,passed,385,2020-10-01 14:25:11 UTC,731952669,731952671,731952673,731952674,731952675,731952676,push
731951302,c2cc9beb41045fdc6d77af4ad6cc134092098765,542,main,passed,381,2020-10-01 14:21:53 UTC,731951304,731951306,731951308,731951310,731951311,731951312,pull_request
731892236,2e4008044fa2022e650c3d4169ea821be0e8ce25,542,main,passed,371,2020-10-01 10:37:25 UTC,731892237,731892238,731892239,731892240,731892241,731892242,pull_request
731639928,6fd9420956e6bb37842970f028caf42f909a7b2a,,main,passed,390,2020-09-30 16:00:36 UTC,731639932,731639935,731639936,731639941,731639942,731639943,cron
731097119,6fd9420956e6bb37842970f028caf42f909a7b2a,,main,passed,385,2020-09-28 21:19:08 UTC,731097120,731097121,731097122,731097123,731097124,731097125,push
