build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
760920352,7a1fc21c5e85f51aa3c53f2f79b86db5a38bfa92,469,main,errored,1663,2021-03-01 10:10:23 UTC,760920353,760920354,760920355,760920356,760920357,760920358,760920359,760920360,760920361,pull_request
760917686,e4adcc63d9b2e1927a4a151446a7f2450e4f47a7,469,main,failed,877,2021-03-01 09:48:21 UTC,760917687,760917688,760917689,760917690,760917691,760917692,760917693,760917694,760917695,pull_request
760914951,f2b2ac71ff3a169e48640c56cedefe224f9574e9,469,main,errored,1633,2021-03-01 09:29:16 UTC,760914952,760914953,760914954,760914955,760914956,760914957,760914958,760914959,760914960,pull_request
760913465,678cc1310114e4633b5258ff907527ed0a9ff13e,469,main,failed,1336,2021-03-01 09:19:04 UTC,760913466,760913467,760913468,760913469,760913470,760913471,760913472,760913473,760913474,pull_request
760911012,ccf8a664a4df868ef4dc8ef29aec4129c1a7a127,469,main,failed,731,2021-03-01 09:02:30 UTC,760911013,760911014,760911015,760911016,760911017,760911019,760911020,760911021,760911023,pull_request
760909340,91aa41511d017e4155d30ff5c141d71fd5d850c5,469,main,failed,737,2021-03-01 08:48:34 UTC,760909341,760909342,760909343,760909344,760909345,760909346,760909347,760909348,760909349,pull_request
760666019,010de11bedde8d61ced5a382b44a8344d571c305,,main,passed,820,2021-02-27 01:50:32 UTC,760666020,760666021,760666022,760666023,760666024,760666025,760666026,760666027,760666028,push
760659805,44fd5777050c6583791609d3f77e05427bf878a3,,main,passed,877,2021-02-27 00:30:54 UTC,760659806,760659807,760659808,760659809,760659810,760659811,760659812,760659813,760659814,push
760641202,72cc2c65efe604e33b3390f14bd32c78b1330675,468,main,passed,899,2021-02-26 21:20:00 UTC,760641203,760641204,760641205,760641206,760641207,760641208,760641209,760641210,760641211,pull_request
760595975,c34c2a5f43aee565eea443f007f5993549cf614a,467,main,passed,857,2021-02-26 15:31:31 UTC,760595976,760595977,760595978,760595979,760595980,760595981,760595982,760595983,760595984,pull_request
760595495,f6ad29720a4e7ee73a090acb9ae9db109ddf2218,466,main,passed,857,2021-02-26 15:25:26 UTC,760595496,760595497,760595498,760595499,760595500,760595501,760595502,760595503,760595504,pull_request
760592798,12b91f9e5c3cce591d9c36856cfbba0a00708078,466,main,passed,860,2021-02-26 14:58:54 UTC,760592799,760592800,760592801,760592802,760592803,760592804,760592805,760592806,760592807,pull_request
760586695,88f44e6daf2ef29bb9af381b56a5899d59ab7e2a,464,main,passed,847,2021-02-26 13:50:59 UTC,760586696,760586697,760586698,760586699,760586700,760586701,760586702,760586703,760586704,pull_request
760586467,bd6957c34d4eb5f7cf2cc23362632b4ad485aee2,464,main,passed,841,2021-02-26 13:46:32 UTC,760586468,760586469,760586470,760586471,760586472,760586473,760586474,760586475,760586476,pull_request
760586297,e074970d3421821ac86a478ff81e88c74ad6f2c9,464,main,passed,858,2021-02-26 13:43:22 UTC,760586298,760586299,760586300,760586301,760586302,760586303,760586304,760586305,760586306,pull_request
760583260,d30b831bf6c3ae38fa85a490fb4203abccd5a9ef,464,main,failed,852,2021-02-26 13:08:17 UTC,760583261,760583262,760583263,760583264,760583265,760583266,760583267,760583268,760583269,pull_request
