build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
669096326,cf7a2c95b7cbf238e81d70cb28d5531c0342d7d9,126,master,passed,46,2020-03-31 06:03:57 UTC,669096327,pull_request
556862026,2afa6c7adc10718083f3c17ff6a260badbe84ef0,,master,passed,642,2019-07-10 15:30:56 UTC,556862027,556862028,556862029,556862030,556862031,556862032,556862033,556862034,556862035,556862036,556862037,556862038,556862039,556862040,cron
555852434,2afa6c7adc10718083f3c17ff6a260badbe84ef0,,master,passed,716,2019-07-08 15:30:32 UTC,555852435,555852438,555852439,555852440,555852441,555852443,555852446,555852450,555852457,555852458,555852459,555852460,555852467,555852468,cron
554745107,2afa6c7adc10718083f3c17ff6a260badbe84ef0,,master,passed,680,2019-07-06 19:30:06 UTC,554745109,554745111,554745112,554745113,554745114,554745115,554745116,554745117,554745118,554745119,554745120,554745121,554745122,554745123,cron
554306622,2afa6c7adc10718083f3c17ff6a260badbe84ef0,,master,passed,686,2019-07-04 15:27:48 UTC,554306624,554306625,554306626,554306627,554306628,554306629,554306630,554306631,554306632,554306633,554306634,554306635,554306636,554306637,cron
553348463,2afa6c7adc10718083f3c17ff6a260badbe84ef0,,master,passed,715,2019-07-02 16:59:58 UTC,553348464,553348465,553348466,553348467,553348468,553348469,553348470,553348471,553348474,553348476,553348478,553348479,553348481,553348482,cron
552503891,2afa6c7adc10718083f3c17ff6a260badbe84ef0,,r5.5.0,passed,666,2019-06-30 20:43:11 UTC,552503892,552503893,552503894,552503895,552503896,552503897,552503898,552503899,552503900,552503901,552503902,552503903,552503904,552503905,push
552503849,2afa6c7adc10718083f3c17ff6a260badbe84ef0,,master,passed,649,2019-06-30 20:41:31 UTC,552503850,552503851,552503852,552503853,552503854,552503855,552503856,552503857,552503858,552503859,552503860,552503861,552503862,552503863,push
552492163,20e61061ca24f0feef0894ceb8cb12a585277153,,master,passed,654,2019-06-30 19:50:00 UTC,552492164,552492165,552492166,552492167,552492168,552492169,552492170,552492171,552492172,552492173,552492174,552492175,552492176,552492177,push
552183582,c878bbb450e17026edeb080b10b49f7d69419fd7,,master,passed,659,2019-06-29 15:25:14 UTC,552183583,552183584,552183585,552183586,552183587,552183588,552183589,552183590,552183591,552183592,552183597,552183598,552183599,552183600,cron
551371508,c878bbb450e17026edeb080b10b49f7d69419fd7,,master,passed,670,2019-06-27 15:24:57 UTC,551371509,551371510,551371511,551371512,551371513,551371514,551371515,551371516,551371517,551371518,551371519,551371520,551371521,551371522,cron
550352219,c878bbb450e17026edeb080b10b49f7d69419fd7,,master,failed,269,2019-06-26 13:29:04 UTC,550352221,550352222,550352223,550352224,550352225,550352226,550352227,550352228,550352229,550352230,550352231,550352232,550352233,550352234,cron
549387193,c878bbb450e17026edeb080b10b49f7d69419fd7,,master,passed,644,2019-06-23 15:23:10 UTC,549387195,549387196,549387197,549387198,549387199,549387200,549387201,549387202,549387203,549387204,549387205,549387206,549387207,549387208,cron
548741296,c878bbb450e17026edeb080b10b49f7d69419fd7,,master,passed,745,2019-06-21 15:22:35 UTC,548741297,548741298,548741299,548741300,548741301,548741302,548741303,548741304,548741305,548741306,548741307,548741308,548741309,548741310,cron
548132001,24f192a11fada5ea6925c5658332b7437e712163,,r5.5.0-RC2,passed,840,2019-06-20 10:06:30 UTC,548132002,548132003,548132004,548132005,548132006,548132007,548132008,548132009,548132010,548132011,548132012,548132013,548132014,548132015,push
547779009,c878bbb450e17026edeb080b10b49f7d69419fd7,,master,passed,806,2019-06-19 15:54:26 UTC,547779010,547779011,547779012,547779013,547779014,547779015,547779016,547779017,547779018,547779019,547779020,547779021,547779022,547779023,cron
