build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
559326147,425ba1a3cecc5a25c26568dd08289fe666a1cc6e,,master,passed,113,2019-07-16 08:18:44 UTC,559326148,559326149,559326150,559326151,push
558431706,e0b35709f2ec7f650ecd0c9191bcec1ed6a56e68,188,master,passed,116,2019-07-14 05:02:26 UTC,558431707,558431708,558431709,558431710,pull_request
552026385,f7976152bd1c5bf7bd7aa0d9367c17d8b172d350,,master,passed,126,2019-06-29 02:09:26 UTC,552026386,552026387,552026388,552026389,push
552026314,33c824621dfafafcded78a6538e896fc7f06d55e,,master,passed,125,2019-06-29 02:08:37 UTC,552026315,552026316,552026317,552026318,push
481335628,51ffeda4fff5b1cf397382c4ca423ded326e7023,188,master,passed,188,2019-01-18 12:32:06 UTC,481335629,481335630,481335631,481335632,pull_request
481307253,0603fe64cb7196d23ca65f34b63bb55108068a0e,188,master,failed,209,2019-01-18 11:07:26 UTC,481307254,481307255,481307256,481307257,pull_request
477150624,449c2b52961c30665ccba6a822652ec7d0e15938,,master,passed,167,2019-01-09 03:01:34 UTC,477150625,477150626,477150627,477150628,push
477071374,8660cc740ff940f61cf9f4705f8b42bff3cde47f,187,master,passed,138,2019-01-08 22:49:08 UTC,477071375,477071376,477071377,477071378,pull_request
476711808,c674108105e3419c6bfdf247c6082a9c6f5852fb,,master,passed,206,2019-01-08 07:31:18 UTC,476711809,476711810,476711811,476711812,push
475641725,e1ba4cf128eb9c2a452736a613c25e1fe9b59258,185,master,passed,199,2019-01-05 08:48:20 UTC,475641726,475641727,475641728,475641729,pull_request
469495134,6f52dd02a6b2c742912875f7aa5808b195386696,,wip-scanner,failed,158,2018-12-18 12:44:15 UTC,469495135,469495136,469495137,469495138,push
449810474,b534644c1602bd5d43096bc45c23f7bc7048b74a,,master,passed,129,2018-11-02 12:14:04 UTC,449810475,449810476,449810477,449810478,push
440393884,7cd7b0c7108cb86d119961a1cc7cf3455bafa715,179,master,passed,125,2018-10-11 22:42:33 UTC,440393885,440393886,440393887,440393888,pull_request
440003101,6470c42b2087a4649ad0437227cf7b5c570c3a91,,v0.8.4,passed,104,2018-10-11 07:00:42 UTC,440003102,440003103,440003104,440003105,push
440003087,6470c42b2087a4649ad0437227cf7b5c570c3a91,,master,passed,118,2018-10-11 07:00:59 UTC,440003088,440003089,440003090,440003091,push
428882182,583d358296bb10c0f66ba643e9ee574e8af96db0,,master,passed,128,2018-09-15 03:17:13 UTC,428882183,428882184,428882185,428882186,push
428874402,4ad66e28ebdf509b25fbc6cc33d3997aa0dabffd,,master,passed,107,2018-09-15 02:29:33 UTC,428874403,428874404,428874405,428874406,push
425715450,4ac88f5e1c6658e16eb17165f75e9fea9d37fdaa,,master,passed,125,2018-09-07 12:34:27 UTC,425715453,425715454,425715455,425715456,push
423839839,60041a78ffeec4e9d4c5c715ca90310ad328abfd,176,master,passed,263,2018-09-03 09:07:45 UTC,423839840,423839841,423839842,423839843,pull_request
423837200,ce6226a688b8a9e090d71c6cb9301d31c51ff79b,175,master,passed,135,2018-09-03 08:59:57 UTC,423837201,423837202,423837203,423837204,pull_request
408930067,0bf73bd5beffc718959b3efc5500f1c8be0e18f5,171,master,passed,192,2018-07-27 12:48:15 UTC,408930068,408930069,408930070,408930071,pull_request
401469107,bd08092e8b7bd97b7166bda4a02d1f4ffc2cf45e,168,master,passed,223,2018-07-08 16:02:15 UTC,401469108,401469109,401469110,401469111,pull_request
398224342,ab8a51f800888b1b6b5e9d4c1c7e7f33064cc205,164,master,passed,298,2018-06-29 12:29:38 UTC,398224343,398224344,398224345,398224346,pull_request
373887402,c365503e1319f28e77ec68dc5a2e152587d406be,,master,passed,169,2018-05-02 11:36:42 UTC,373887403,373887404,373887405,373887406,push
367659148,55460a92e06b26ac863b4d982e935e3a3e1671ec,157,master,passed,178,2018-04-17 13:40:38 UTC,367659149,367659150,367659151,367659152,pull_request
349041248,f42b9d7255417b2d8c44a877de06a052063c86b3,153,master,passed,234,2018-03-04 21:17:21 UTC,349041249,349041250,349041251,349041252,pull_request
337928532,01370dcedad2410f62aa4109f70656ad94232a05,,master,passed,314,2018-02-06 09:42:51 UTC,337928533,337928534,337928535,337928536,push
337875299,b4ca7dcaa4c4d9d1ecde55f06506dbaf82988e70,152,master,passed,135,2018-02-06 06:05:56 UTC,337875300,337875301,337875302,337875303,pull_request
337863141,c7244a2b31db14120e3abc2879e471816bb6912d,152,master,passed,214,2018-02-06 04:48:37 UTC,337863142,337863143,337863144,337863145,pull_request
336020308,0b22d1a7d8812f05fce0307a6f524896cd64846f,,master,passed,172,2018-02-01 09:39:36 UTC,336020309,336020310,336020311,336020312,push
336019034,735f12dd38c9fb022621b7ccd714c687cd5f1867,150,master,passed,164,2018-02-01 09:35:46 UTC,336019035,336019036,336019037,336019038,pull_request
335638294,56d9a60182ff3de7426e5abf50844f30dbbbd4ac,150,master,passed,387,2018-01-31 14:12:08 UTC,335638296,335638298,335638299,335638300,pull_request
311133307,92b7f32664bad1a4b3740ee81eda47e5246e780f,,v0.8.3,passed,132,2017-12-04 05:03:07 UTC,311133308,311133309,311133310,311133311,push
311133291,92b7f32664bad1a4b3740ee81eda47e5246e780f,,master,passed,200,2017-12-04 05:03:00 UTC,311133292,311133293,311133294,311133295,push
311132320,787c34ea75142ced3b742558d9d390089508ca2b,,master,passed,131,2017-12-04 05:00:23 UTC,311132321,311132322,311132323,311132324,push
311132146,b8da37ec3d0e6f63273e37a7c47a0f00bd477db0,,v0.8.2,passed,120,2017-12-04 04:59:38 UTC,311132147,311132148,311132149,311132150,push
309340629,e90cf3dd63797ec8994f8cb78aea1590dec26f07,,master,passed,124,2017-11-30 05:23:45 UTC,309340630,309340631,309340632,309340633,push
309100364,7108b7af0a03a241a50c42d5ea642d16192e9c96,143,master,passed,306,2017-11-29 17:47:11 UTC,309100365,309100366,309100367,309100368,pull_request
309083100,901d16fbcedbd71eb102d3c2316a84f6235e75cb,143,master,passed,303,2017-11-29 17:12:27 UTC,309083101,309083102,309083103,309083104,pull_request
304793714,cef69acaa506567595e95ab6ecea25a806de622e,,v0.8.1,passed,315,2017-11-20 15:19:29 UTC,304793716,304793717,304793719,304793720,push
304793282,cef69acaa506567595e95ab6ecea25a806de622e,,master,passed,203,2017-11-20 15:18:21 UTC,304793283,304793284,304793285,304793286,push
304792213,5f06d724bc05580e7f203db2d4a4905fc1127f98,,v0.8.1,passed,236,2017-11-20 15:16:15 UTC,304792214,304792215,304792216,304792219,push
304792207,5f06d724bc05580e7f203db2d4a4905fc1127f98,,master,passed,219,2017-11-20 15:16:16 UTC,304792208,304792209,304792210,304792211,push
293257398,7f7f106a717e6cf58012304e56b41d6fb2b98e5f,,master,passed,136,2017-10-26 17:08:47 UTC,293257399,293257402,293257403,293257405,push
293257336,7f7f106a717e6cf58012304e56b41d6fb2b98e5f,,v0.8,passed,125,2017-10-26 17:08:21 UTC,293257337,293257338,293257339,293257340,push
293252522,f8ac83ff6d49c0e850436b8d9e57b71c3b2c4d57,,master,passed,181,2017-10-26 16:57:49 UTC,293252523,293252525,293252526,293252527,push
293252177,dda2ace2c74b534c82ba3a9571ee8e0bddba9e0e,,master,passed,139,2017-10-26 16:56:43 UTC,293252178,293252179,293252180,293252181,push
169114837,e3417cb593191067d66747a413eada47d3f6e028,,master,failed,84,2016-10-20 02:24:26 UTC,169114838,169114843,169114845,169114847,169114849,push
165638436,4e1c10fb2d9d4b2fbf719158b95a7bf32574fa13,120,master,passed,117,2016-10-06 20:09:11 UTC,165638437,165638438,165638439,165638440,165638441,pull_request
148205841,d45c262aa1fe61d040b993cedd102d76a02a9c8b,,master,passed,140,2016-07-29 02:45:20 UTC,148205842,148205843,148205844,148205845,148205846,push
148205213,f1a3d8a8793cc50e7b3990050fc5c594ba53da0e,,master,failed,103,2016-07-29 02:40:33 UTC,148205214,148205215,148205216,148205217,148205218,push
147200939,ac77ee2072d93b7df7e40022b25a70d06314a317,,master,failed,110,2016-07-25 14:36:13 UTC,147200950,147200954,147200959,147200965,147200975,push
147197282,32f50703c5e1980ea0165ec528b7ff16d6af01c3,,master,failed,126,2016-07-25 14:22:18 UTC,147197297,147197308,147197313,147197318,147197321,push
147196785,c337b97f2cb47bd54c3ce836b09b04d6182e5a91,,master,passed,137,2016-07-25 14:14:00 UTC,147196880,147196921,147196924,147196942,147196953,push
146668219,57e9329085575eceb278edab9bffdba6941cc492,111,master,passed,130,2016-07-22 14:57:02 UTC,146668220,146668222,146668224,146668228,146668230,pull_request
145450797,c7c29c5c1abb43ead502b53debe0b71f00d86ed3,,master,passed,136,2016-07-18 04:10:21 UTC,145450798,145450799,145450800,145450801,145450802,push
145295439,24029cd8c9f1c273055f272d8d05b7c360cf56ff,,master,failed,109,2016-07-17 02:06:19 UTC,145295440,145295441,145295442,145295443,145295444,push
144455443,8a31fac515a8883aa524f87cc5b60300d2dfb125,,master,passed,151,2016-07-13 13:24:17 UTC,144455444,144455450,144455454,144455457,144455458,push
144455365,6a070d550d0573a5165e75c9d4cff94483a45e4c,,master,passed,157,2016-07-13 13:22:32 UTC,144455379,144455380,144455382,144455388,144455389,push
144450538,89fc0fd4bcf1c8fcbfbc34714be27c6bbf0834de,106,master,passed,158,2016-07-13 13:05:31 UTC,144450541,144450543,144450545,144450547,144450549,pull_request
144442765,6f42a26d6a0e18c336daa0f19a2ffb502d37c47e,105,master,failed,109,2016-07-13 12:31:22 UTC,144442771,144442774,144442779,144442782,144442785,pull_request
144441008,15b52a5cc68deda37d7774ba2cce7b56423d280d,105,master,failed,109,2016-07-13 12:24:20 UTC,144441010,144441013,144441014,144441015,144441017,pull_request
144439026,652fafefab8d87c68ad8a65c26c6777612792b06,105,master,failed,106,2016-07-13 12:14:23 UTC,144439031,144439032,144439033,144439037,144439041,pull_request
144013293,1cad9cb7a6e84d9abacd40b74f2ba2841a949293,105,master,failed,112,2016-07-11 21:57:21 UTC,144013295,144013299,144013300,144013302,144013305,pull_request
142637594,715046fe4b5f3642b24edc7fdd62ba8915228498,,master,failed,110,2016-07-06 01:30:41 UTC,142637596,142637597,142637598,142637599,142637600,push
140736241,b93f3f17f8ec21f99cdc2e39215aebf1a900f20a,,v0.7.3,passed,169,2016-06-28 08:02:30 UTC,140736242,140736243,140736244,140736245,140736246,push
140736182,b93f3f17f8ec21f99cdc2e39215aebf1a900f20a,,master,passed,138,2016-06-28 08:01:13 UTC,140736183,140736184,140736185,140736186,140736187,push
140735319,3853ab4e9250e6178dd1dfa14a24ffd05b79ae43,,v0.7.3,passed,156,2016-06-28 07:57:37 UTC,140735321,140735323,140735324,140735325,140735326,push
138104773,70b653c91cc66e0d547c513a105226b19cfcb08f,102,master,failed,113,2016-06-16 14:47:47 UTC,138104774,138104779,138104789,138104790,138104791,pull_request
135820764,eb26053d960e7dc68e2dce0aaddbed998add2fd7,,master,passed,119,2016-06-07 09:32:39 UTC,135820765,135820766,135820767,135820768,135820769,push
135050765,52159938778b5a99530b8e189a9798668a4f0428,97,master,passed,170,2016-06-03 15:05:02 UTC,135050776,135050781,135050787,135050789,135050791,pull_request
132090129,63b85a943b13209f770cd4deb1df014d4d3f8eec,,master,passed,145,2016-05-22 15:53:44 UTC,132090133,132090140,132090143,132090147,132090148,push
132087968,2a33458a589659d2743961d762aff8b8eb7e1890,,master,failed,98,2016-05-22 15:39:15 UTC,132087971,132087979,132087987,132087992,132087997,push
129543312,9d6cd80aa4bbaad32ec78c66f1564d349f18cd70,99,master,failed,97,2016-05-11 21:07:55 UTC,129543314,129543315,129543316,129543317,129543318,pull_request
122548568,b8ea070cb7cd1e5787f77e41c9829edcd3333d89,97,master,passed,117,2016-04-12 15:32:06 UTC,122548569,122548570,122548571,122548572,122548573,pull_request
122543497,984e629683547a539afac9c39f3edb875a51b21a,97,master,failed,100,2016-04-12 15:13:37 UTC,122543498,122543499,122543500,122543501,122543502,pull_request
121620343,1076727360eb06c267716bfc43641565d9afca53,,master,passed,115,2016-04-08 06:09:40 UTC,121620344,121620345,121620346,121620347,121620348,push
121279704,b663466bc5140ba22dbf8ceb18e6a983bfeb4853,96,master,passed,211,2016-04-06 21:41:47 UTC,121279705,121279706,121279707,121279708,121279709,pull_request
120538037,9c15c0f8d76e9d0fca8b2f41de214e43ee16c732,,master,passed,109,2016-04-04 04:29:27 UTC,120538039,120538041,120538044,120538046,120538048,push
111908150,28f31d3b4f612d592d2e04d67705306d479c54c2,,v0.7.2,passed,135,2016-02-26 01:48:54 UTC,111908151,111908152,111908153,111908154,111908155,push
111908140,28f31d3b4f612d592d2e04d67705306d479c54c2,,master,passed,136,2016-02-26 01:45:55 UTC,111908141,111908142,111908143,111908144,111908147,push
111907630,7720190f6fa86e1af71da2593b4843254295dff2,,master,passed,115,2016-02-26 01:40:27 UTC,111907631,111907632,111907633,111907634,111907636,push
111890600,b3f5a206fcf06f81c7bd2e03a8ba1146185fe0ab,88,master,passed,121,2016-02-25 23:55:44 UTC,111890601,111890602,111890603,111890604,111890605,pull_request
108694354,0ad832fcc14edc8e609f47c5ae33a0030831d775,,master,passed,39,2016-02-12 01:55:14 UTC,108694355,108694356,108694357,108694358,108694363,push
108621806,14b6e451c8996704ae9f20255b4647dbd2a20e89,86,master,passed,44,2016-02-11 19:47:50 UTC,108621807,108621810,108621811,108621812,108621813,pull_request
108561576,786e5d94894280577cd66dcad3fe9ef80b06e96b,86,master,failed,22,2016-02-11 15:40:17 UTC,108561578,108561580,108561581,108561582,108561583,pull_request
94561219,95777bacf7c583058bd6747764ba141ab0851234,,maintain-0.7,passed,63,2015-12-03 04:03:36 UTC,94561220,94561221,94561222,94561223,94561224,push
89910540,95777bacf7c583058bd6747764ba141ab0851234,,master,passed,66,2015-11-08 08:33:27 UTC,89910541,89910542,89910543,89910544,89910545,push
89822013,c5a1b4b4b080c2e5844f7584febc22633cc1b34d,78,master,passed,61,2015-11-07 15:01:11 UTC,89822015,89822019,89822020,89822021,89822024,pull_request
88802889,920f88d4634cc6c70376eecbce12772571d136da,,master,passed,86,2015-11-02 15:00:15 UTC,88802890,88802891,88802892,88802893,88802894,push
86968528,1b654d176d98958e7014b514a213fe10e013b285,,master,passed,58,2015-10-23 05:40:30 UTC,86968529,86968530,86968533,86968534,86968537,push
86848373,b3e55d572a80cafaf53e3f3a201ae03cae6e7661,76,master,passed,75,2015-10-22 15:21:49 UTC,86848374,86848375,86848376,86848377,86848378,pull_request
86848097,ac66adf7762ae6bd9877189c5a7ac0cec6e979eb,75,master,passed,77,2015-10-22 15:22:52 UTC,86848098,86848099,86848100,86848101,86848102,pull_request
86847433,3594aae15d687ad3db34397b114b3460f9b7821d,74,master,passed,75,2015-10-22 15:17:02 UTC,86847435,86847438,86847440,86847445,86847446,pull_request
76773241,878f92bdb224a8b7830e8c33952bd2f368e5d711,,v0.7.1,passed,83,2015-08-22 15:31:41 UTC,76773242,76773243,76773244,76773245,76773246,push
76773227,878f92bdb224a8b7830e8c33952bd2f368e5d711,,master,passed,90,2015-08-22 15:30:27 UTC,76773231,76773232,76773233,76773234,76773235,push
75049098,8ca5d5bbd59306c5ef731a0cccee3b9576e2effe,,master,passed,85,2015-08-11 07:57:44 UTC,75049099,75049100,75049101,75049102,75049103,push
74255751,857862bc961f4c3a3daa024a5e824a45b035a3da,,master,passed,97,2015-08-05 15:41:36 UTC,74255752,74255753,74255754,74255755,74255756,push
74034869,b909b647638a8fd8761191bb35218bfd6dd43722,,master,passed,90,2015-08-04 10:08:48 UTC,74034870,74034871,74034872,74034873,74034874,push
73313284,bba78f3dd802e37b514a60c3ff0d768b33c39fb2,,master,passed,85,2015-07-30 03:59:10 UTC,73313285,73313286,73313287,73313288,73313290,push
71546078,8e060f31c7cb94a2d5f727e5519dbf19be14b992,,v0.7,passed,101,2015-07-18 12:44:26 UTC,71546079,71546080,71546081,71546082,71546083,push
71546072,8e060f31c7cb94a2d5f727e5519dbf19be14b992,,master,passed,94,2015-07-18 12:43:12 UTC,71546073,71546074,71546075,71546076,71546077,push
70696660,4273635bb2e0f623f72b927b3d4da890cf7c568b,,master,passed,104,2015-07-13 07:46:07 UTC,70696661,70696662,70696663,70696664,70696665,push
70587655,c7473f9e902997854807e8859b6425c59cf29a1d,,master,passed,86,2015-07-12 07:33:03 UTC,70587656,70587657,70587658,70587659,70587662,push
70587475,d159e69afbc351ea7398fc30f298ce6f8b0d4f3e,,master,passed,93,2015-07-12 07:31:23 UTC,70587476,70587477,70587478,70587479,70587481,push
69827033,a024c58d7acba03ae97393c7a916b770f88df299,,master,passed,102,2015-07-07 02:17:35 UTC,69827034,69827035,69827036,69827037,69827038,push
69407658,3c953752ecbe6db5bfe7a9158f91a19c895acbfc,,master,passed,108,2015-07-03 08:36:22 UTC,69407659,69407661,69407662,69407665,69407668,push
68569645,542280b23f02fd0a32accd97fee0b6c4f33372de,,master,passed,101,2015-06-27 03:22:10 UTC,68569646,68569647,68569648,68569649,68569650,push
67626588,b62b7dbd10106fefe43ffd9a9de50259c59ec0b9,,master,passed,97,2015-06-20 08:30:56 UTC,67626589,67626590,67626591,67626592,67626593,push
67541946,1957bc410c26664fd2e87137fa7ecbb977cc3e6b,,master,passed,122,2015-06-19 15:30:17 UTC,67541947,67541948,67541949,67541950,67541951,push
67144793,a4d88bbc98a0fa8998416550b1ffb803c6bd2e53,,v0.6,passed,97,2015-06-17 06:22:53 UTC,67144794,67144795,67144796,67144798,67144800,push
67144781,a4d88bbc98a0fa8998416550b1ffb803c6bd2e53,,master,passed,97,2015-06-17 06:22:13 UTC,67144784,67144785,67144786,67144788,67144790,push
66385978,b9f0a4422eccaf2f17804a14441de510cf5d13cc,,master,passed,119,2015-06-11 14:08:41 UTC,66385979,66385980,66385981,66385982,66385983,push
65359634,c98453bb54d6f087999b5ef18508e2a52eb1b272,,master,passed,107,2015-06-04 06:52:14 UTC,65359635,65359636,65359637,65359638,65359639,push
65276400,b7b5a2549a20a7f24824a58a95d902ba259455c5,53,master,passed,138,2015-06-03 17:33:40 UTC,65276401,65276402,65276403,65276404,65276407,pull_request
64539505,e5158f6dc7707f44f55d57e53a936503484efb54,,master,passed,113,2015-05-29 08:45:59 UTC,64539508,64539510,64539511,64539512,64539513,push
64403004,d89b839b720d0a9bbce60320b63a217181c90bd5,,master,passed,139,2015-05-28 11:50:31 UTC,64403005,64403006,64403007,64403008,64403009,push
64362322,34805f05931f12db1eeba69d52071843a223ff15,51,master,failed,21,2015-05-28 04:48:11 UTC,64362323,64362324,64362325,64362326,64362327,pull_request
64359086,cfda32534eb97c040964061a6d68a39a969ea049,,master,passed,104,2015-05-28 03:56:04 UTC,64359087,64359088,64359089,64359090,64359091,push
62685256,f8a1d4596ed0a0508481335d7d8ef6d867ce31ac,,master,passed,113,2015-05-15 11:01:15 UTC,62685257,62685258,62685259,62685260,62685261,push
59531040,ca6202bc84fe04f0086e5d78f30497b646671e66,,master,passed,129,2015-04-22 10:39:24 UTC,59531041,59531042,59531043,59531044,59531045,push
58715139,347a97899b63c3b5058be86deb63df685faa2463,,master,passed,110,2015-04-16 07:41:46 UTC,58715140,58715141,58715142,58715143,58715144,push
57033736,bb71d55796b23fae4f604e0b9954d6bf1ac282ee,,master,passed,108,2015-04-03 13:21:32 UTC,57033737,57033738,57033739,57033740,57033741,push
56985832,459745a59ddbb75d8114676722806b2d62ec1c50,,master,passed,102,2015-04-03 02:55:56 UTC,56985833,56985834,56985835,56985837,56985839,push
56896300,aa5f02bfab157c7e787834fd7a3cac30769d9516,47,master,passed,125,2015-04-02 15:16:12 UTC,56896302,56896303,56896304,56896305,56896306,pull_request
56556018,54197e12e2e4547e24ae5508f09f5516ebb8a8bc,,master,passed,111,2015-03-31 12:00:29 UTC,56556019,56556020,56556021,56556022,56556023,push
53895365,36b37061001ccfd6f31a5b8d503dd6ecafe75cbb,,master,passed,103,2015-03-11 03:26:40 UTC,53895366,53895367,53895368,53895369,53895370,push
53769940,9304c3a2c55c8992001ffcd386e007c31195d2e6,,v0.5.1,passed,133,2015-03-10 08:50:11 UTC,53769941,53769943,53769946,53769947,53769949,push
53769939,9304c3a2c55c8992001ffcd386e007c31195d2e6,,master,passed,111,2015-03-10 08:50:10 UTC,53769942,53769944,53769945,53769948,53769950,push
53765187,90d01c79716578846a37942cd52119c5478471f5,,master,passed,96,2015-03-10 07:56:44 UTC,53765188,53765189,53765191,53765193,53765194,push
53014109,e30048fe29ce59720dc2e412f28e529987898cb9,,master,passed,104,2015-03-04 08:41:20 UTC,53014110,53014111,53014112,53014113,53014114,push
53011689,fd8c175668047c82d65f4da7e4ee8ff7900c17d3,,master,passed,107,2015-03-04 08:15:16 UTC,53011690,53011691,53011692,53011693,53011694,push
49888435,f894c5f37889bd5090b535c7414efce32fe6e1ec,41,master,passed,98,2015-02-07 20:43:37 UTC,49888436,49888437,49888438,49888439,49888440,pull_request
48327936,9e103e6054c072a75b8247c237f331b4455956fd,,master,passed,144,2015-01-26 10:55:31 UTC,48327937,48327938,48327939,48327940,48327941,push
48229993,8880bd695e279a619b65fb16918692a787a4fbf8,39,master,passed,94,2015-01-25 09:35:26 UTC,48229994,48229995,48229996,48229997,48229998,pull_request
48103484,6c163c3dbb898e1fd1fc1e5bfa855c23421e640d,39,master,passed,128,2015-01-23 21:03:07 UTC,48103485,48103486,48103487,48103488,48103489,pull_request
45041516,c1a0b8ed72b8ff5dd9dedfbe7334f9d24f2ea35c,36,master,passed,101,2014-12-24 16:37:28 UTC,45041517,45041518,45041519,45041520,45041521,pull_request
44755518,bd5a7ecf39a41c1ab9143c534413e9140780b89e,36,master,failed,16,2014-12-21 18:42:04 UTC,44755519,44755520,44755521,44755522,44755523,pull_request
43801501,2e1347111a16dcae85a3cb7560f9ee553ab3d5fc,,master,passed,98,2014-12-12 06:10:27 UTC,43801502,43801503,43801504,43801505,43801506,push
43374843,6802616c50f59d066c30c5e0653a55abab9e4b9e,35,master,passed,237,2014-12-12 05:37:29 UTC,43374844,43374845,43374846,43374847,43374848,pull_request
43223954,ccaacba7e844b5ad5f7ed024bb22f09cfc33bc89,35,master,failed,93,2014-12-06 23:15:56 UTC,43223955,43223956,43223957,43223958,43223959,pull_request
43203757,eab986b6554c740ed1b8fc06add320ac71b85a2a,34,master,failed,16,2014-12-06 17:43:57 UTC,43203758,43203759,43203760,43203761,43203762,pull_request
43060956,cf1c5b496f582c84c5edefa0c9a284dbc7281a66,,v0.5,passed,86,2014-12-05 04:39:38 UTC,43060957,43060959,43060961,43060962,43060964,push
43060954,cf1c5b496f582c84c5edefa0c9a284dbc7281a66,,master,passed,89,2014-12-05 04:39:18 UTC,43060955,43060958,43060960,43060963,43060965,push
43021646,e5ee726052fe4f5c1a4abba724a6fafe9a749346,32,master,passed,115,2014-12-04 20:04:10 UTC,43021647,43021648,43021649,43021650,43021651,pull_request
41131015,5f643843fb495a49d6033e3d8bb2e72430835c8f,,master,passed,94,2014-11-16 02:44:14 UTC,41131016,41131017,41131018,41131019,41131020,push
41107417,3b8f22016bd21173e74e29a912587544b623c4f4,30,master,errored,192,2014-11-15 18:32:10 UTC,41107418,41107419,41107420,41107421,41107422,pull_request
40645598,c1bbf7694992bdce0c11391af2b191a44cd5a465,,master,passed,102,2014-11-11 11:08:26 UTC,40645599,40645600,40645601,40645602,40645603,push
40643579,593172b3533382537270523e8dfa9bc8d8ef969d,,sprint,passed,103,2014-11-11 10:41:58 UTC,40643580,40643581,40643582,40643583,40643584,push
40501033,a6987764995098aa48fb91905ec18d9ba9857078,,sprint,passed,96,2014-11-10 02:17:25 UTC,40501034,40501035,40501036,40501039,40501040,push
40470243,53e768824dd09faaa33c763d744e5c3191f06fab,,master,passed,108,2014-11-09 17:04:38 UTC,40470244,40470245,40470246,40470247,40470248,push
40460261,dd0e984a85f77f6ff80de4a48e3e512dec4d5653,,master,passed,90,2014-11-09 13:54:57 UTC,40460262,40460263,40460264,40460265,40460266,push
37732803,3a07f553eb6657e4fec4daeba543cc51a29f34ff,,master,passed,102,2014-10-12 09:40:56 UTC,37732804,37732806,37732808,37732809,37732810,push
37732799,852e04d81fe8ed6f983e3d9a8836a94f277bb22e,,v0.4.1,passed,85,2014-10-12 09:40:35 UTC,37732800,37732801,37732802,37732805,37732807,push
37659561,ab31da51e285be21a3b6294629eb108e62d02d8d,,master,passed,90,2014-10-11 02:13:24 UTC,37659562,37659563,37659564,37659565,37659566,push
37452696,f6493481c7bfab25e7cac3045bf6bd48c4e9673d,28,master,passed,100,2014-10-08 23:27:18 UTC,37452697,37452698,37452699,37452700,37452701,pull_request
34368132,2c8f0074c8e729dd55da8c9564e15aeb81a1b4b5,,master,passed,131,2014-09-04 08:14:21 UTC,34368133,34368134,34368135,34368136,34368137,push
33826749,df4bd0bc055b1f8df8a8bc5b94a0c2b3cd724b18,20,master,passed,135,2014-08-28 18:35:02 UTC,33826750,33826751,33826752,33826753,33826754,pull_request
33826672,eed2ccf655ac8eb83649e81d250c81c3e63921d2,20,master,passed,109,2014-08-28 18:33:24 UTC,33826673,33826674,33826675,33826676,33826677,pull_request
32841813,2e6f740647cb109d22c79790dae21d1a8f45b058,,v0.4,passed,117,2014-08-18 10:32:01 UTC,32841814,32841815,32841816,32841817,32841818,push
32841769,3ae489adfa4b8b8b26391c44c0d093e628c330d5,,master,passed,99,2014-08-18 10:30:46 UTC,32841770,32841771,32841772,32841773,32841774,push
32521511,2e6f740647cb109d22c79790dae21d1a8f45b058,,master,passed,103,2014-08-14 09:24:22 UTC,32521512,32521513,32521514,32521515,32521516,push
32520830,b7b611ff19aceeef449adbaa1180cc6a55448130,,master,passed,89,2014-08-14 09:12:27 UTC,32520831,32520833,32520834,32520835,32520836,push
32518686,b248ae404d3478309005438212861e3cf4a150aa,,master,passed,88,2014-08-14 08:38:41 UTC,32518687,32518688,32518689,32518690,32518691,push
32508143,7d3fb72914937aedb25b7d055f690f18105345d6,,master,passed,119,2014-08-14 05:00:10 UTC,32508144,32508145,32508146,32508147,32508148,push
32398844,5237f236050f67b117d120f526325eab0274f8f5,,master,passed,85,2014-08-13 03:49:41 UTC,32398845,32398846,32398847,32398848,32398849,push
32398626,2f2fb6c7d63451aa03936d6cc64af05467859cfd,,appveyor,passed,82,2014-08-13 03:43:01 UTC,32398627,32398628,32398629,32398630,32398631,push
31392309,25593e1baa1d8db69612237926d8ba2b70019841,,master,passed,124,2014-08-01 03:13:21 UTC,31392310,31392311,31392312,31392313,31392314,push
31310471,71590634e2ef89e603c7412ba54524c9382dab45,,master,passed,98,2014-07-31 08:31:54 UTC,31310473,31310475,31310477,31310480,31310481,push
31310470,71590634e2ef89e603c7412ba54524c9382dab45,,v0.3.1,passed,109,2014-07-31 08:31:42 UTC,31310472,31310474,31310476,31310478,31310479,push
31297844,e13a74c9aa6b15a7120bf3b78e3595be1d60f7d0,,master,passed,98,2014-07-31 03:48:20 UTC,31297845,31297846,31297847,31297848,31297849,push
30233345,3af9c0b2763afe91addd69e483bac6e771815995,,master,passed,105,2014-07-18 03:39:06 UTC,30233346,30233347,30233348,30233349,30233350,push
30232558,167393d6e2b4c3f78f7ba401981a244ae3949a8f,,master,passed,90,2014-07-18 03:15:48 UTC,30232559,30232560,30232561,30232562,30232563,push
29039821,3d0850f49d53754ef551b797762c5f05e6024f36,,master,passed,109,2014-07-03 09:16:24 UTC,29039822,29039823,29039824,29039825,29039826,push
28554760,50c8386388b1f716539087d19b261e708823105a,,v0.3.0,passed,99,2014-06-27 01:52:59 UTC,28554762,28554764,28554766,28554768,28554770,push
28554759,50c8386388b1f716539087d19b261e708823105a,,master,passed,118,2014-06-27 01:52:54 UTC,28554761,28554763,28554765,28554767,28554769,push
