build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
748646260,c2140c7c4234c47c99a6bf016b2e497b0b50b252,,master,passed,1029,2020-12-10 02:14:13 UTC,748646261,748646262,748646263,748646264,748646265,748646266,748646267,748646268,748646269,748646270,748646271,748646272,push
748642451,1896dfa4d6067e1779053f54ab17c4dac181d690,,seb-github-actions,errored,247,2020-12-09 23:16:26 UTC,748642452,748642453,748642454,748642455,748642457,748642459,748642460,748642461,748642462,748642463,748642464,748642465,push
748642350,1f6578294e21d6706abc5cfdfd85bb3448015ee6,,seb-github-actions,canceled,0,,748642351,748642352,748642353,748642354,748642355,748642356,748642357,748642358,748642359,748642360,748642361,748642362,push
748641941,aa30db3fbd9d2b3332a4f26e26312016a1b06e64,,seb-github-actions,canceled,0,,748641942,748641943,748641944,748641945,748641946,748641947,748641948,748641949,748641950,748641951,748641952,748641953,push
748641835,1a15c6a912133ace27dc6201fe62ebc2846c53c7,,seb-github-actions,canceled,0,,748641836,748641837,748641838,748641839,748641840,748641841,748641842,748641843,748641844,748641845,748641846,748641847,push
748639066,b8566522dda37feab2b028a12219878df66cc6a0,,seb-github-actions,canceled,0,,748639067,748639068,748639069,748639070,748639071,748639072,748639073,748639074,748639075,748639076,748639077,748639078,push
748637889,88202174af042c31e5ddb0cb42df427f4b654bc8,,seb-github-actions,canceled,0,,748637890,748637891,748637892,748637893,748637894,748637895,748637896,748637897,748637898,748637899,748637900,748637901,push
748637409,5d03eca36bb1c06d064ca8734778fbdb596e42f1,,seb-github-actions,canceled,0,,748637410,748637411,748637412,748637413,748637414,748637415,748637416,748637417,748637418,748637419,748637420,748637421,push
748636972,f6e8e9bac4ad2fdeeaefdebadfb5703e2fefd282,,seb-github-actions,canceled,0,,748636973,748636974,748636975,748636976,748636977,748636978,748636979,748636980,748636981,748636982,748636983,748636984,push
748635438,c098784b6add0eb2b1011356a7dceb4928f45af6,,seb-github-actions,canceled,0,,748635439,748635440,748635441,748635442,748635443,748635444,748635445,748635446,748635447,748635448,748635449,748635450,push
748632900,d68c9cba7ebe10cd39e812e89174c036ae254095,,seb-github-actions,canceled,0,,748632901,748632902,748632903,748632904,748632905,748632906,748632907,748632908,748632909,748632910,748632911,748632912,push
748632518,84407588feb24321be71f2c0e2ecfdafacbfa3da,,seb-github-actions,canceled,0,,748632519,748632520,748632521,748632522,748632523,748632524,748632525,748632526,748632527,748632528,748632529,748632530,push
748629900,76ca6acb5c25e96db6ad302fcd5f9b33e39c29a0,,seb-github-actions,canceled,0,,748629901,748629902,748629903,748629904,748629905,748629906,748629907,748629908,748629909,748629910,748629911,748629912,push
748629779,5f79af9163b6ae0a44b23a7a2e8cfbd1df150d21,,seb-github-actions,canceled,0,,748629780,748629781,748629782,748629783,748629784,748629785,748629786,748629787,748629788,748629789,748629790,748629791,push
748629563,48f8ba10086ad2880a36cfee0e51cb8ed217c7b5,,seb-github-actions,canceled,0,,748629564,748629565,748629566,748629567,748629568,748629569,748629570,748629571,748629572,748629573,748629574,748629575,push
748628798,585aa96497cc75f477e1ccd338a351324a575349,,seb-github-actions,canceled,0,,748628799,748628800,748628801,748628802,748628803,748628804,748628805,748628806,748628807,748628808,748628809,748628810,push
748628162,6a34a075a267a76d1d2a7d50132ce250fbc1fe77,,seb-github-actions,canceled,0,,748628163,748628164,748628165,748628166,748628167,748628168,748628169,748628170,748628171,748628172,748628173,748628174,push
748627529,f2cb544a5c02b74adc12536d9a63b13b7e3498ab,,seb-github-actions,canceled,0,,748627530,748627531,748627532,748627533,748627534,748627535,748627536,748627537,748627538,748627539,748627540,748627541,push
