build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
653862459,8f2719bc5a884377e6016a994aa1181b74a37e20,176,master,passed,226,2020-02-22 17:08:49 UTC,653862460,653862461,pull_request
653861826,f397a3749f48ffd1807bea712a088527c0d49ace,176,master,passed,234,2020-02-22 17:05:55 UTC,653861827,653861828,pull_request
648152475,28997660e975b3b8645308b5c482161f44ea53b4,176,master,passed,224,2020-02-09 22:12:23 UTC,648152476,648152477,pull_request
648140933,be58bea19e8fd0a006827d8dede0f9aa95226326,174,master,passed,234,2020-02-09 21:24:14 UTC,648140934,648140935,pull_request
648138755,8b9dc131ec2eddabb0f7f6db90a2e3a730b4bc63,174,master,errored,230,2020-02-09 21:17:27 UTC,648138756,648138757,pull_request
648092022,2c362eb532f852538503b5c2e47933390d1dec98,174,master,errored,233,2020-02-09 18:06:47 UTC,648092023,648092024,pull_request
624580997,a0209eec4f269ba408b6836583d36d7a5d29e3f9,171,master,passed,265,2019-12-13 11:44:23 UTC,624580998,624580999,pull_request
624578646,7351fbaf58e9ad2fe9a982c4e6a7aa8e926e8875,171,master,passed,275,2019-12-13 11:39:04 UTC,624578647,624578648,pull_request
619692818,2c61bd3c5039b0a7fd324ea53e110fbd77fbeaa4,170,master,errored,251,2019-12-02 16:13:54 UTC,619692822,619692825,pull_request
619690462,e98cf76e040877315aa7b717932f22f6c27ccc00,169,master,passed,259,2019-12-02 16:09:01 UTC,619690463,619690466,pull_request
593549807,ad6e61f4223fd57ae1139749c01945b5cdb6077d,168,master,passed,263,2019-10-04 13:39:01 UTC,593549808,593549809,pull_request
591920689,52cc544406b540668092c9becbc3f93388fd1a08,166,master,passed,289,2019-10-01 09:14:01 UTC,591920690,591920691,pull_request
591911376,00a97e82b9c264371087eb4b61c45e5b96830a9f,166,master,errored,271,2019-10-01 08:49:34 UTC,591911377,591911378,pull_request
591856409,8d266874dbe5a4fde788855774e7bd6851bce7fa,166,master,errored,282,2019-10-01 06:04:28 UTC,591856410,591856411,pull_request
591855596,41b5ff70f24027456dea370803cadb2777784274,166,master,errored,277,2019-10-01 06:02:10 UTC,591855597,591855598,pull_request
535537727,1786c4c32bc0c59ebe3feb2b6cd7612e9fd35eee,162,master,passed,273,2019-05-21 23:02:45 UTC,535537728,535537729,pull_request
535466194,c91f62cb52f5da4d110efe66b10844c3051a7054,161,master,passed,253,2019-05-21 20:04:41 UTC,535466195,535466196,pull_request
527779540,db99179a421ad0007370e4475392c71c4ebba02b,159,master,passed,236,2019-05-03 13:39:27 UTC,527779541,527779542,pull_request
467293134,be6dff41589b713547415b72660885dd7a045f8f,,master,passed,247,2018-12-13 01:09:18 UTC,467293135,467293136,push
467040484,01d64ba2aae44f881c9ac390b9e874be3914fd43,153,master,passed,270,2018-12-12 15:06:36 UTC,467040485,467040486,pull_request
463889278,b600c3a9a715292f6f648aec980a6672ec1e9830,152,master,passed,251,2018-12-05 15:10:44 UTC,463889279,463889280,pull_request
441198569,c88f4ed48afd67fc2d322faa2451ad743fa07b13,151,master,passed,225,2018-10-14 06:53:55 UTC,441198570,441198571,pull_request
434150158,6d44768c5d3cc1ddcb118ee8c88352e8d7cfff26,149,master,passed,254,2018-09-27 15:10:07 UTC,434150159,434150160,pull_request
393752902,5db9b6323cb3735193f910a55c51b33a14739d80,143,master,passed,254,2018-06-18 17:50:54 UTC,393752903,393752904,pull_request
392581429,cfb20463705865efcf372f85edcda9caea49417b,143,master,passed,418,2018-06-15 06:33:06 UTC,392581431,392581432,pull_request
392294407,8e0207b0588352284c768a6a746ac24f4d7550d2,145,master,passed,216,2018-06-14 14:55:48 UTC,392294408,392294409,pull_request
392069087,2586e11f1823ac8fe8ad948d9dee44dad711a691,145,master,passed,232,2018-06-14 03:47:13 UTC,392069088,392069089,pull_request
392068795,3f4bf81c4230f8b0e3010d7d62aee19571c9fbd7,145,master,passed,200,2018-06-14 03:45:29 UTC,392068796,392068797,pull_request
392059232,c22ef48c39de310491b25e8cc9bc290adde40a67,145,master,passed,219,2018-06-14 02:54:39 UTC,392059233,392059234,pull_request
392056386,0119d71f40531997882fd02c2d523f189d946e58,144,master,passed,261,2018-06-14 02:42:28 UTC,392056387,392056388,pull_request
391806304,c3564023a725fde800e6cebf75a1275ce0cf1bba,143,master,passed,336,2018-06-13 15:17:21 UTC,391806306,391806308,pull_request
391801726,19b9f16eb68bb51f7aed22a1379a0d06c0afbed2,143,master,passed,309,2018-06-13 15:07:13 UTC,391801727,391801728,pull_request
