build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
761476757,999e82a3058f033c788746a86db4ec577c138287,,master,passed,326,2021-03-04 18:19:41 UTC,761476758,761476759,761476760,761476761,761476762,push
761474171,2155d403db420da16c94c6c39f01de5bcdb7b30f,,master,passed,333,2021-03-04 17:59:36 UTC,761474172,761474173,761474174,761474175,761474176,push
761465804,e0dfd09b9c4bcf3bf81ee0245633f865f536ab86,,master,passed,337,2021-03-04 17:08:34 UTC,761465805,761465806,761465807,761465808,761465809,push
761463762,3ec2e808b51131cc084aa5095590da347851ee50,,master,canceled,0,,761463763,761463764,761463765,761463766,761463767,push
760148749,78e6cd4679b25aa03e20f75aef5bad4f67af11a1,382,master,passed,323,2021-02-23 11:41:25 UTC,760148750,760148751,760148752,760148753,760148754,pull_request
748249661,ac0d64688fbf62f98fc94a2d96456adcb7935e25,379,master,passed,344,2020-12-08 02:05:57 UTC,748249662,748249663,748249664,748249665,748249666,pull_request
744419862,895ac0eb6d8a24ecaf9950a1971fabe7e2b0f0f4,374,master,passed,414,2020-11-18 13:56:43 UTC,744419863,744419864,744419865,744419866,744419867,pull_request
744339304,367ebeb1684ca1fb59524c8e155fa145c3c1718e,374,master,passed,328,2020-11-18 04:04:17 UTC,744339305,744339306,744339307,744339308,744339309,pull_request
744337718,d7fad0d9d973350c1c4edfbe8afabdbdba8148cc,374,master,passed,336,2020-11-18 03:49:53 UTC,744337719,744337720,744337721,744337722,744337723,pull_request
744336611,4c5e605ed360dd78606cc171575ea25b081ef3c3,374,master,failed,330,2020-11-18 03:39:58 UTC,744336612,744336613,744336614,744336615,744336616,pull_request
742343213,a7835c59068d640c39262394f985d3a5790690e2,377,master,failed,341,2020-11-09 03:41:35 UTC,742343214,742343215,742343216,742343217,742343218,pull_request
740479188,2f0f98b165f370408d82030bb74b062eca2e12fc,374,master,passed,341,2020-10-31 19:50:09 UTC,740479189,740479190,740479191,740479192,740479193,pull_request
740472084,49092742b3b45dacb5f11bfd478e24f96afc11b3,374,master,passed,344,2020-10-31 19:02:40 UTC,740472085,740472086,740472087,740472088,740472089,pull_request
740468234,6a8b828ac8007c753ce04d9172629df8ce22774b,374,master,passed,352,2020-10-31 18:37:40 UTC,740468235,740468236,740468237,740468238,740468239,pull_request
