build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
757736784,5ec6847320e53b5fee0ab9a4757b56625a946c85,,master,errored,382,2021-02-05 20:00:30 UTC,757736785,757736786,757736787,757736788,push
757733984,c2ebdaf2c8619490db2085a209b6c04ce359fa78,81,master,errored,106,2021-02-05 19:22:55 UTC,757733985,757733986,757733987,757733988,pull_request
754547187,cdd3331e3e7cbd08ce6d2645ac2ee6ae1c05825b,,master,errored,422,2021-01-14 23:28:54 UTC,754547188,754547189,754547190,754547191,push
754541428,cd28c1fc0e8502fdfd1b9976d0011a4cffcd2ed0,69,master,errored,423,2021-01-14 22:41:01 UTC,754541429,754541430,754541431,754541432,pull_request
753141884,060b85b6609a38d45e38a597b83e7016399a13f0,69,master,errored,405,2021-01-06 07:43:45 UTC,753141885,753141886,753141887,753141888,pull_request
753141832,45dc56f4f25ca0541d14aee986a96d9b37fa5a11,69,master,errored,397,2021-01-06 07:42:25 UTC,753141833,753141834,753141835,753141836,pull_request
752954368,a483e9d9af6db1a009a9202b57976f6a5386ad75,83,master,errored,104,2021-01-05 08:21:25 UTC,752954369,752954370,752954371,752954372,pull_request
748639249,b7841e5776c46fbe77b04d90bcc9ebeaf307ebaf,81,master,errored,395,2020-12-09 22:55:12 UTC,748639250,748639251,748639252,748639253,pull_request
703407958,540d1725e33654d2983033c0a47c399df3e7c71e,77,master,errored,374,2020-06-30 05:05:30 UTC,703407959,703407960,703407961,703407962,pull_request
689546948,0f418e31e2fe94fffd43e1b199dbef47e0db58d6,69,master,errored,381,2020-05-21 07:16:38 UTC,689546949,689546950,689546951,689546952,pull_request
689535637,a028aa0c8cab4f08fd189a2764413c949775fefb,69,master,errored,414,2020-05-21 06:20:18 UTC,689535638,689535639,689535640,689535641,pull_request
656683012,63614d3cd8fb42f65987c166c804f07dc0ee4eee,69,master,errored,391,2020-02-29 15:35:09 UTC,656683015,656683016,656683017,656683018,pull_request
609071090,ca1a8de5dedbec9c0b18025c574dd7da69b37d2d,72,master,passed,405,2019-11-08 04:32:39 UTC,609071091,609071092,pull_request
609066450,06a62c16b066d996bb285c865ef78bf1d840b9cd,71,master,errored,452,2019-11-08 04:09:30 UTC,609066451,609066452,609066453,609066454,pull_request
545905379,fbf38de5be5c2630fa868a65d12db9c92fbc87c0,69,master,errored,556,2019-06-14 19:50:03 UTC,545905380,545905381,545905382,545905383,pull_request
505486545,d0f078fe4c0741e424686f28ce6a849092a87588,66,master,errored,507,2019-03-12 22:52:02 UTC,505486546,505486549,505486550,505486551,pull_request
446208838,8a8ea3c53959009183d7914522833c1ed8835020,,master,errored,536,2018-10-25 14:41:41 UTC,446208839,446208840,446208841,446208842,push
446207943,25cd57cfc925de17845c1343003578a6a21d357e,63,master,errored,515,2018-10-25 14:40:07 UTC,446207944,446207945,446207946,446207947,pull_request
381112554,f7603f4e1c90a14f48a7170db2d625c5ce04db6b,,master,errored,492,2018-05-19 16:37:09 UTC,381112555,381112556,381112557,381112558,push
379850122,1bac564fbde090bd518e16c745c1d5c4e54b06ce,61,master,errored,543,2018-05-16 18:20:29 UTC,379850123,379850124,379850125,379850126,pull_request
335253376,e09e9389d85d8492d313d73d1469c029e710623f,,v0.1.4,passed,647,2018-01-30 17:18:10 UTC,335253377,335253378,335253379,335253380,push
334759807,e09e9389d85d8492d313d73d1469c029e710623f,,master,passed,625,2018-01-29 15:50:24 UTC,334759808,334759812,334759813,334759814,push
334759631,09c90852060a765bcd92364a0a0f47f6cd921472,58,master,errored,83,2018-01-29 15:50:19 UTC,334759640,334759652,334759676,334759703,pull_request
334757572,e496b358da71de6c478df0317625c8e41a773258,,dev/settings-ack,passed,678,2018-01-29 15:45:39 UTC,334757573,334757574,334757575,334757576,push
332417663,444ce56efeb3cabc33e5d7e746cae55060edcbe8,,master,failed,607,2018-01-23 17:53:05 UTC,332417664,332417667,332417668,332417669,push
332402810,15eb30cd6be45d48354f5c7199377a8c2532477c,57,master,passed,577,2018-01-23 17:18:18 UTC,332402811,332402812,332402813,332402814,pull_request
332142636,a123319a37d9bea070fe89f380e3c7a5d3611cb5,57,master,passed,634,2018-01-23 05:05:31 UTC,332142638,332142640,332142641,332142644,pull_request
311437103,be5b383fd59782420b18949b90c793098e1b4802,,master,passed,525,2017-12-04 17:53:40 UTC,311437104,311437105,311437106,311437107,push
311427883,cd14d3c143a7e96b7124034dcb53de11d605f887,56,master,passed,599,2017-12-04 17:33:33 UTC,311427884,311427885,311427886,311427887,pull_request
311427692,711042c0954919cb74538482acf3228f8a778c30,,dev/go10,passed,486,2017-12-04 17:33:20 UTC,311427698,311427699,311427700,311427701,push
311421054,7b2ce3afd64dc80ca3ea3c47af816953423349e6,56,master,failed,418,2017-12-04 17:28:52 UTC,311421055,311421056,311421057,311421058,pull_request
311420454,ac00452023d5dbc090c7513072cfad9958f2e3a9,,dev/go10,failed,452,2017-12-04 17:19:06 UTC,311420464,311420472,311420478,311420479,push
264515648,bb79a83465015a27a175925ebd155e660f55e9f1,,v0.1.3,passed,490,2017-08-14 20:59:24 UTC,264515649,264515650,264515651,264515652,push
264503525,bb79a83465015a27a175925ebd155e660f55e9f1,,master,passed,458,2017-08-14 20:21:56 UTC,264503527,264503530,264503531,264503532,push
264499609,33d9ad5f8ed94c3f899748afaa1ad59e431980ef,50,master,passed,450,2017-08-14 20:10:12 UTC,264499610,264499611,264499612,264499613,pull_request
264497816,7e08502c7a1063e1e90e1a12d62bbb93fbfaca27,,master,passed,527,2017-08-14 20:05:29 UTC,264497817,264497818,264497819,264497820,push
264484221,96888c92d4784b48fee12fdf6b31e6da3db103b1,51,master,passed,446,2017-08-14 19:23:34 UTC,264484222,264484223,264484224,264484225,pull_request
264425605,4d430282f51a2bd9cad75c5ddea4d27223b4b84b,50,master,passed,515,2017-08-14 20:07:24 UTC,264425606,264425607,264425608,264425609,pull_request
255772419,34a8ab6cda23238fe53bfa79c2f3fd77a9896540,,master,passed,433,2017-07-20 18:14:34 UTC,255772421,255772422,255772423,255772424,push
255767158,dc56bafe5513cf2f180aa96d7ef8c258c667f275,49,master,passed,464,2017-07-20 17:57:07 UTC,255767159,255767160,255767161,255767162,pull_request
255748407,19d440ec76f99520ac729b570f1efe9251712fe1,49,master,errored,409,2017-07-20 16:56:23 UTC,255748408,255748409,255748410,255748411,pull_request
255730285,0d2277c26f7a4f2210ced0d6571725f866963350,49,master,passed,459,2017-07-20 16:07:48 UTC,255730286,255730287,255730288,255730289,pull_request
255725335,f8f0f86c58e4219ddd5ea9b6a1652ede7019ccfa,49,master,errored,406,2017-07-20 15:54:26 UTC,255725336,255725337,255725338,255725339,pull_request
255719817,71ee2cf9cde034dfb33beeaf6db6c07332a93c34,49,master,failed,-80016,2017-07-20 15:39:47 UTC,255719818,255719819,255719820,255719821,pull_request
255718067,42c121a7f57c3da12464789e6848afaaf79d4d67,49,master,failed,414,2017-07-20 15:35:20 UTC,255718068,255718069,255718070,255718071,pull_request
255524064,d8f13f06a9872d7eed3d90cf4a3edee585f89486,49,master,failed,545,2017-07-20 04:45:10 UTC,255524065,255524066,255524067,255524068,pull_request
255509819,bf3553ea8b6e7b8264134251c9d7ca67c24ab918,49,master,failed,442,2017-07-20 03:08:38 UTC,255509820,255509821,255509822,255509823,pull_request
255394357,ed6dc43f1e8735fc52c80c225d618285cc1651e0,49,master,passed,426,2017-07-19 19:28:01 UTC,255394358,255394359,255394360,255394361,pull_request
255393585,3e00812ef5d6b2868dc529afb88648dd68adc942,49,master,passed,461,2017-07-19 19:26:19 UTC,255393586,255393587,255393588,255393589,pull_request
255390517,c8478039ed67d53a6f6468f201a2a34426c40cfd,49,master,errored,357,2017-07-19 19:16:49 UTC,255390518,255390519,255390520,255390521,pull_request
249635133,8cd60510aa432cefc7df9bd9bcf7be5d81dadfde,,master,failed,575,2017-07-03 13:39:51 UTC,249635134,249635136,249635137,249635138,push
234808403,f671b41193db7a940ec3d846839858065923efa4,,master,passed,365,2017-05-22 12:43:18 UTC,234808404,234808405,234808406,234808407,push
234808390,6f3ad5ec2823b9426444e0a9d290fe02aac80ed2,47,master,errored,143,2017-05-22 12:43:14 UTC,234808391,234808392,234808393,234808394,pull_request
234807458,e39c534f10062caaedb67f28549171ea04d991cc,47,master,passed,434,2017-05-22 12:39:55 UTC,234807459,234807460,234807461,234807462,pull_request
225449499,0068a46c9c22b4cd1aef5b063a9a47f473826d52,,master,passed,401,2017-04-25 01:57:58 UTC,225449500,225449501,225449502,225449503,push
225447590,bd08b7ff278e1a9d771dd4887c2b635397d3914f,45,master,passed,329,2017-04-25 01:46:28 UTC,225447591,225447592,225447593,225447594,pull_request
225447585,6a5d33255987ede57525db9ef132d7489f03582d,,fix-44,passed,384,2017-04-25 01:46:26 UTC,225447586,225447587,225447588,225447589,push
225446827,4ce46884a178944c11d5d0cdab1aab3b4163aad8,45,master,failed,390,2017-04-25 01:43:30 UTC,225446829,225446831,225446832,225446833,225446834,pull_request
224827709,c0f3570a0275aab5ff5bd20ff3d41155dae48d74,,fix-44,failed,553,2017-04-23 04:09:05 UTC,224827710,224827711,224827712,224827713,224827714,push
210575810,b6ec57c1a430995c59a0450970b448c5f02249bf,,master,failed,405,2017-03-13 14:19:34 UTC,210575811,210575812,210575813,210575814,210575815,push
210569769,c85be37850b9ab1c40e58298105044fe6b30f289,43,master,passed,496,2017-03-13 14:15:19 UTC,210569770,210569771,210569772,210569773,210569774,pull_request
210568968,79b9df6ccfd6138596ace9f1fe711cf32bac8bd9,,dev/go18,failed,415,2017-03-13 14:10:30 UTC,210568969,210568976,210568980,210568983,210568984,push
163132160,bf4a8ede9e87c006fe1d4278c6c7f2b8be1fa84c,,v0.1.2,passed,393,2016-09-27 15:28:01 UTC,163132161,163132162,163132163,163132164,push
162663203,bf4a8ede9e87c006fe1d4278c6c7f2b8be1fa84c,,master,passed,340,2016-09-26 01:07:47 UTC,162663204,162663205,162663206,162663207,push
162661875,f661dcfb5943e0e7c26694476bd6c30b3badae4a,,dev/fix-mem-grow,passed,316,2016-09-26 00:56:30 UTC,162661876,162661877,162661878,162661879,push
162661870,f79ded72be4e12bbbebdc55cfb9d11f2e170d1ce,36,master,passed,350,2016-09-26 00:56:29 UTC,162661871,162661872,162661873,162661874,pull_request
162601246,9f7765456fccba96a94bfa4197ff3b5e4e823635,36,master,passed,329,2016-09-25 17:24:43 UTC,162601247,162601249,162601251,162601252,pull_request
162588003,dce0a82f2395e814f7b1af6f8d07d6b8bce0aec7,,dev/fix-mem-grow,passed,320,2016-09-25 15:45:03 UTC,162588004,162588005,162588006,162588007,push
162525772,526b64db7aace4693cb4606d4b3c50815751adec,,master,failed,442,2016-09-25 05:09:03 UTC,162525773,162525774,162525775,162525776,push
162525437,3ac8d3a667e59c18243c73db6d71d84ff1f15a3b,,dev/fix-mem-grow,passed,466,2016-09-25 05:06:14 UTC,162525438,162525439,162525440,162525441,push
157722493,13f520d62c8e9514090ab9f170fa5df915f2d1bf,,master,passed,404,2016-09-05 20:06:26 UTC,157722494,157722495,157722496,157722497,push
157698143,20ff6086c14935acc2f9b56d05d93df7ab8191fb,34,master,passed,308,2016-09-05 17:57:19 UTC,157698144,157698145,157698146,157698147,pull_request
157589468,5b17f8ba6afd37b96ddba9561176082442e230bc,34,master,passed,417,2016-09-05 09:25:48 UTC,157589469,157589470,157589471,157589472,pull_request
157587190,2a52c217ea8ebb5003c5688a6d9038ab7ae25822,34,master,failed,423,2016-09-05 09:15:30 UTC,157587192,157587193,157587195,157587198,pull_request
