build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
361152474,454468d3f7313c47984cbf2501def8c6f2ccb782,1373,master,errored,109,2018-04-02 12:01:14 UTC,361152475,361152476,pull_request
361152460,52b57b5911f5c7296f1b59773ba3c1baae8cadcf,,release/0.21.5,errored,95,2018-04-02 11:59:43 UTC,361152461,361152462,push
361151135,d8a25b256027fe61cc6f4a22a314f0c4e3611b88,1373,master,errored,207,2018-04-02 11:56:01 UTC,361151136,361151137,pull_request
361151012,aa66fe86efcd2bf38431bcd3672daab9809fd015,,release/0.21.5,errored,188,2018-04-02 11:53:24 UTC,361151013,361151014,push
361148613,38a4916018f4f997e5c20aad32d2234e9ae7e070,,develop,errored,208,2018-04-02 11:44:07 UTC,361148615,361148616,push
312507451,ecb035f3482885ab4d605626776bc34043af633a,,v0.21.4,errored,426,2017-12-06 20:26:24 UTC,312507453,312507454,push
312493147,840386d857d42aa1703064f0b6beed082c31f400,,develop,errored,233,2017-12-06 19:30:57 UTC,312493148,312493149,push
312491986,ecb035f3482885ab4d605626776bc34043af633a,,master,errored,389,2017-12-06 19:10:42 UTC,312491987,312491988,push
312468188,ab300b575eed7c422a6d3a09f25f18bb7b90785c,1360,master,errored,131,2017-12-06 18:37:53 UTC,312468189,312468190,pull_request
312466994,369b86238bc175179cd687ebe02d98afb6ed3ad2,,release/0.21.4,failed,32,2017-12-06 17:59:17 UTC,312466998,312467000,push
312293791,c2e761719f2a76ddd8c0f1555b2bc5390f899692,,develop,errored,166,2017-12-06 08:40:56 UTC,312293796,312293798,push
312293318,7070143cb3fcfeec02dee9186ac49ce2930ae2d3,,develop,canceled,0,,312293319,312293320,push
311998772,5ca30078538e2a683ad6429e5e17a022776e7d39,1359,develop,errored,158,2017-12-05 22:46:21 UTC,311998781,311998784,pull_request
311998261,fbe27efe85ef260edff2a565dc82cf1ad832a2fb,,feature/pin-cucumber-to-2.x,errored,206,2017-12-05 22:12:42 UTC,311998262,311998263,push
295688605,6b44569aa264a0c44ec5a8d04158d072ba8485fc,,v0.21.2,passed,766,2017-11-01 10:55:03 UTC,295688606,295688607,push
295687972,f68df2bcab72b06b65c855c5d8a4b4c028d57277,,develop,passed,679,2017-11-01 10:47:18 UTC,295687973,295687974,push
295686055,6b44569aa264a0c44ec5a8d04158d072ba8485fc,,master,passed,876,2017-11-01 10:38:39 UTC,295686056,295686057,push
293244387,ea2c8327246b83b985c00684b65144751faac6a0,1342,master,passed,1126,2017-10-26 18:43:59 UTC,293244388,293244389,pull_request
293244368,f68df2bcab72b06b65c855c5d8a4b4c028d57277,,release/0.21.2,passed,970,2017-10-26 17:39:31 UTC,293244369,293244370,push
293215201,ea272b1439331843e3f5617c3f648cc8ac689258,1342,master,canceled,0,,293215204,293215207,pull_request
293214397,c18d295151b188dc6b58b6c5e7ad24e81affba17,,release/0.21.2,failed,553,2017-10-26 16:24:59 UTC,293214399,293214401,push
290311361,1958412df898022fa72f439c99ba45d3e1b69b5c,1075,develop,passed,608,2017-10-20 06:02:35 UTC,290311362,290311363,pull_request
288571804,98d47f2bf24a3b23b8c76b36a7b3c258803839eb,,develop,passed,1106,2017-10-16 14:55:40 UTC,288571818,288571820,push
288568509,3145efd877382f3061a76bad22de699bf5e084c4,,develop,canceled,0,,288568510,288568511,push
279899392,e65e7509340f6409238d9aecd821db73b421eb84,1335,develop,passed,855,2017-09-26 10:25:37 UTC,279899394,279899396,pull_request
279423619,1a11b400ab55e86a8f0d64de0ce578b691d19bcb,1333,develop,passed,596,2017-09-25 08:23:12 UTC,279423620,279423621,pull_request
278665535,90b064f2fda9bb2f66b91d8786546d5abaafa441,,v0.21.1,passed,938,2017-09-22 15:51:50 UTC,278665536,278665537,push
278661858,565dbf0dfc5816c2a82ff022ef628d1e1c1fe758,,develop,passed,936,2017-09-22 15:43:28 UTC,278661859,278661860,push
278661621,90b064f2fda9bb2f66b91d8786546d5abaafa441,,master,passed,1028,2017-09-22 15:42:14 UTC,278661623,278661624,push
278629441,6f97db1fccc5b2e21aef63b610f1620e53f03452,,release/0.21.1,passed,975,2017-09-22 14:13:25 UTC,278629442,278629443,push
278629421,9f5a429f2b3414173ebcf16f11602a55ce261be3,1331,master,passed,1060,2017-09-22 14:12:56 UTC,278629422,278629423,pull_request
278606046,da4d0ac53d22f3539cab7b9d761dab800b251b1d,1331,master,passed,1101,2017-09-22 13:12:24 UTC,278606047,278606048,pull_request
278606030,413bd2e57009ec0f0a8d3218baa2422f7de88814,,release/0.21.1,passed,1016,2017-09-22 13:11:45 UTC,278606031,278606032,push
278577581,69ee8fbf9e6f6e743de78a48731e2d4350a5dfc0,1331,master,passed,857,2017-09-22 11:54:27 UTC,278577582,278577584,pull_request
278577551,efea7abdea7cc69033a6ffd7364cdd1699a4d5c3,,release/0.21.1,passed,693,2017-09-22 11:50:19 UTC,278577552,278577553,push
278083702,f282f29cc0228d84482fc4e009bb75bb1177f750,1331,master,passed,815,2017-09-21 08:11:49 UTC,278083703,278083706,pull_request
