build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
661010300,2b5a8caf81a08807eb8b7d9675bea284c16e310c,265,master,errored,133,2020-03-11 10:22:21 UTC,661010302,661010303,661010305,pull_request
636788203,28237b5ad28a164289bb64ce45c751ab025d0e82,264,master,errored,110,2020-01-14 09:15:16 UTC,636788204,636788205,636788206,pull_request
567311692,8de505603e785959627126d89177c0a45a58c696,260,master,errored,201,2019-08-03 14:35:05 UTC,567311694,567311695,567311696,pull_request
492600203,8e00663573a25f98d87e3327c5165d2f44c17461,257,master,errored,220,2019-02-13 09:18:48 UTC,492600207,492600209,492600212,pull_request
424683599,47d4f63e5fc820c62631e557adc34a29d8ab396d,,master,passed,343,2018-09-05 08:23:54 UTC,424683600,424683601,424683602,push
424683237,c5152a6b41032741df079ecfcbd0d415abc56dd5,253,master,errored,248,2018-09-05 08:22:35 UTC,424683238,424683239,424683240,pull_request
424681565,a1b0b953e272672cb51bf3d92ee2dd2fee7475e6,,5.0.0,passed,377,2018-09-05 08:17:41 UTC,424681566,424681567,424681568,push
424680227,0493fa81c5f9e831f51478ddd0d719233eb1b973,,5.0.0,passed,353,2018-09-05 08:14:26 UTC,424680228,424680229,424680230,push
424679111,d4f45c46b2d81a851c8b4649b90069a60548acf2,,5.0.0,errored,282,2018-09-05 08:10:29 UTC,424679112,424679113,424679114,push
424678751,25b5783f665bdc57fdeee63f0efdaf7a4d5291c7,,5.0.0,errored,318,2018-09-05 08:09:29 UTC,424678752,424678753,424678754,push
424676009,7f95a4ed59eb479b2773cfcc66b8ce8bc033ea90,,5.0.0,failed,313,2018-09-05 07:59:39 UTC,424676011,424676013,424676014,push
424647428,f1e1f5a8b39a19fd67fb513fffd48a3ceb3b1e17,,5.0.0,failed,336,2018-09-05 06:16:38 UTC,424647429,424647430,424647431,push
424615549,833be43639424721bac724b770b9b80111ad5a69,,5.0.0,errored,117,2018-09-05 03:11:56 UTC,424615550,424615551,push
423510408,06998498b2d09cec3c8fe58c0c8a0154a709c9e3,,master,errored,92,2018-09-02 02:01:33 UTC,423510409,423510410,push
423510124,e9e4f4578b0178eaa286d1672e341e5cf8e16bde,,4.4.2,errored,98,2018-09-02 01:59:28 UTC,423510125,423510126,push
349060402,156afb502712083459c6b91d9a7e4a81e39e612c,233,master,errored,142,2018-03-04 22:23:58 UTC,349060403,349060404,pull_request
347088134,6d35ba9a70454313b881e4fcb670983d0033b01b,234,master,errored,188,2018-02-28 02:12:36 UTC,347088135,347088136,pull_request
347086144,58e7a1765b24a989d46ec8c176bd00b2af9d6b1a,234,master,errored,122,2018-02-28 02:04:45 UTC,347086145,347086146,pull_request
329291704,75c9eab6cc53b9de80816153421dd80ecea8039f,244,master,errored,217,2018-01-16 01:45:09 UTC,329291705,329291706,pull_request
325803450,378f4693df1a2ab34d534df7cb6c4514a1edc6a4,243,master,failed,199,2018-01-06 15:26:53 UTC,325803451,325803454,pull_request
325800563,3119a4dd1231c736c5ae6517a12ed88c9eb291a0,243,master,failed,173,2018-01-06 15:13:28 UTC,325800564,325800568,pull_request
325639135,3a9f0ddae21b45705625dd950ed46ad104f2576c,243,master,failed,212,2018-01-05 22:33:50 UTC,325639136,325639137,pull_request
325635499,d86d73d83cdc7bd19ffde317ca749a8e7624a7ca,243,master,errored,150,2018-01-05 22:21:05 UTC,325635501,325635502,pull_request
325488838,dadbfe478b2cffde12ce37da1a4e61bcf2a18f10,243,master,errored,738,2018-01-05 15:38:59 UTC,325488839,325488840,pull_request
312873547,b5e2abf407efd508461121eb6670a1f38a0e5671,242,master,errored,116,2017-12-07 09:55:21 UTC,312873548,312873549,pull_request
312853910,1cd5429ec9583f04e61669499517b2b52f6ac22d,241,master,errored,93,2017-12-07 08:59:07 UTC,312853911,312853912,pull_request
299894083,92ac814ff093ca9e073a9915a2ec1c9550b93a81,236,master,passed,68,2017-11-09 22:18:10 UTC,299894086,pull_request
299885054,2b2572994ca02565c6922674e187b3618f481014,236,master,errored,117,2017-11-09 21:57:39 UTC,299885055,299885056,pull_request
299870265,3e41de21bb2181a984f0e07ae8955f043d57c7ed,235,master,errored,188,2017-11-09 21:24:54 UTC,299870266,299870268,pull_request
299869845,32b2e059623699d3cc21e2af0c6edc37a6c790f9,234,master,errored,122,2017-11-09 21:24:02 UTC,299869846,299869847,pull_request
299869353,719c998b2754c38f2cc6fdcf1b062356a812ec03,233,master,errored,111,2017-11-09 21:23:02 UTC,299869354,299869355,pull_request
292012122,5afb42d73d563308c80e70888c447fbfc2515fcd,232,master,errored,121,2017-10-24 10:47:38 UTC,292012123,292012124,pull_request
291283529,2f26c6d7b53ef78b71db0f9be1fddbb509f6245d,178,master,errored,94,2017-10-22 22:36:35 UTC,291283530,291283531,pull_request
289427061,7e5df15fc288b630e8f36b3bb426d6add1820838,231,master,errored,113,2017-10-18 09:46:57 UTC,289427062,289427063,pull_request
271988122,1f37dfa60dbc517756dc6bc8717da24c06303957,229,master,errored,173,2017-09-05 09:50:44 UTC,271988123,271988124,pull_request
267933436,e561e0317c5b923d7ee22916dc3750bfe22115a6,226,master,passed,193,2017-08-24 11:12:02 UTC,267933437,267933438,pull_request
254582030,3b0e9e0e54c3a2945348f00d6f431a749acdf02d,225,master,passed,268,2017-07-17 19:40:48 UTC,254582033,254582034,pull_request
254022526,8644895c6021ad304dda82091d8294dbd84dc66c,224,master,passed,322,2017-07-15 22:24:21 UTC,254022527,254022528,pull_request
252971771,3a5daefadd37361e73dabd3a8ed76e45da2f8e07,,master,passed,403,2017-07-12 20:59:35 UTC,252971772,252971773,push
252968233,9bd06371f7c2cfdee2db21c72a5e06d6c635a2ca,,master,passed,314,2017-07-12 20:49:03 UTC,252968234,252968235,push
252966698,c7fb5efbb94a44ddbe9277157c8213ee1dcacbcc,,v.4.4.1,passed,165,2017-07-12 20:44:27 UTC,252966699,252966700,push
252964651,c1caeea73835246554fa01b3fe9c1446205890ce,,v.4.4.1,passed,285,2017-07-12 20:38:31 UTC,252964652,252964653,push
252962935,c7fb5efbb94a44ddbe9277157c8213ee1dcacbcc,,4.4.1,passed,422,2017-07-12 20:32:52 UTC,252962936,252962937,push
252522219,ba5061b638b301a67ce4a10d4c96b6a9170b1cee,223,master,passed,280,2017-07-11 18:30:24 UTC,252522222,252522223,pull_request
251348720,c1caeea73835246554fa01b3fe9c1446205890ce,,master,passed,299,2017-07-07 23:21:26 UTC,251348721,251348722,push
246587992,1a9de1cc59e00a1b2a5e67cd633687d6aed96537,220,master,passed,428,2017-06-24 16:53:42 UTC,246587993,246587994,pull_request
246582987,f45ea18fd22aee17afe6b95917fe4f7d3a4fff4d,220,master,failed,332,2017-06-24 16:30:44 UTC,246582988,246582989,pull_request
233177400,8d8ca92906808306584255b02f9206fdc5fc0a71,218,master,passed,237,2017-05-17 10:19:10 UTC,233177401,233177402,pull_request
233101662,84be1c7b73e5e6d8b425be9b9bbe127357c5dc54,218,master,failed,234,2017-05-17 05:28:30 UTC,233101663,233101664,pull_request
226304435,d28779fa7e82c2f0eb4ced34735ba75c3aa8e5f1,216,master,passed,250,2017-04-27 08:02:21 UTC,226304436,226304437,pull_request
223108242,04375b5a731e3b7a6cf97f6e8f66707c2afb8bd7,178,master,passed,186,2017-04-18 10:51:40 UTC,223108243,223108245,pull_request
223106991,9889ee56c17828852dfd9552bfee1c7184af6594,178,master,failed,143,2017-04-18 10:46:10 UTC,223106992,223106993,pull_request
223102349,83a33b87bad202c8a1055e5ad7e8c87c15d818e3,178,master,failed,174,2017-04-18 10:26:11 UTC,223102350,223102351,pull_request
201243038,97c777970a992cf52e4fba2fc16751d4e3b1fe2e,205,master,failed,174,2017-02-13 19:33:55 UTC,201243039,201243040,pull_request
197220236,a6b7afd54f57cc7af3eea55ab45f807f145f5acc,203,master,failed,219,2017-02-01 07:54:23 UTC,197220238,197220241,pull_request
197219761,09dfe6a103b0f20398dca78e25f75ba3c042d577,,update-deps,failed,134,2017-02-01 07:52:13 UTC,197219762,197219763,push
197207653,23a2373e75b692e9589b9478e5ed36199f4163e9,,master,passed,151,2017-02-01 06:32:07 UTC,197207654,197207655,push
197205329,ef016c74f3f32b7b0b50b3c9f9a8e222e8199b26,,master,passed,163,2017-02-01 06:14:34 UTC,197205330,197205331,push
197204909,3cc3477990459777552ef5060007a39353d50d6b,,master,passed,145,2017-02-01 06:12:05 UTC,197204910,197204911,push
193624184,3ee5e3e59457f943151406649c69215f0a9f26e4,202,master,passed,166,2017-01-20 04:38:55 UTC,193624185,193624186,pull_request
193622853,b6f4e1787ed65b49ff4e51d5cfce81bd37a9bad8,201,master,failed,164,2017-01-20 04:30:26 UTC,193622854,193622855,pull_request
192196725,87642176c3a2ad6e82292882a28dddda36fdedb7,200,master,passed,262,2017-01-15 22:19:41 UTC,192196726,192196727,pull_request
189018703,82d6f810285207ac931045cd97294865b1178399,198,master,passed,156,2017-01-04 23:12:34 UTC,189018706,189018708,pull_request
181922645,171ed64cd78cb367385f2799da5ed76b7fbb8fdb,178,master,passed,154,2016-12-07 10:49:21 UTC,181922646,181922647,pull_request
181922379,763036b42cc11cea4bb239207a27c19c0a378c4b,178,master,errored,85,2016-12-07 10:47:57 UTC,181922380,181922381,pull_request
172641687,46ffc9c26f918198641b4b465146e1e9d90d5f4c,193,master,errored,207,2016-11-02 15:18:17 UTC,172641688,172641689,pull_request
172559602,f866a222d6eb00c96461db60d07d4c92a11603a9,191,master,passed,221,2016-11-02 10:01:10 UTC,172559603,172559604,pull_request
172552918,cff3233b203f1674ca2e5ea8dda4e32bfe996de1,190,master,passed,249,2016-11-02 09:32:22 UTC,172552919,172552920,pull_request
169041423,f0f5107cc32e0788c4ef8d77857da817d935c17c,189,master,passed,192,2016-10-19 20:16:43 UTC,169041424,169041426,pull_request
154723796,c46c7c6b482109cd1f0da76dc963095161694837,178,master,passed,207,2016-08-24 11:48:59 UTC,154723797,154723798,pull_request
154593672,ee804bedaaf7af73b6343ee8340415879a286d96,178,master,passed,218,2016-08-23 22:17:07 UTC,154593674,154593675,pull_request
154208164,e362364292cfef287261e507afe90a89e5c672c8,178,master,passed,306,2016-08-22 16:55:42 UTC,154208165,154208166,pull_request
150847509,96dd3fde323635a8692a60682d75869938fabee5,,properties-arrays,failed,208,2016-08-09 06:58:24 UTC,150847510,150847511,push
150847448,0df0740932580b9720458533b07b4f11053878e0,,master,passed,219,2016-08-09 06:57:45 UTC,150847449,150847450,push
150476326,c8832ba33a33d2b322b39d2acd8310b0d746b105,,master,passed,204,2016-08-07 20:20:26 UTC,150476327,150476328,push
150475637,046924ff1dc41e43550fafddd6cb3f2510defed4,,properties-arrays,failed,214,2016-08-07 20:15:15 UTC,150475638,150475639,push
150475327,02de62b340b89890fce57b4533660e320fb8bbd9,,master,passed,241,2016-08-07 20:13:17 UTC,150475328,150475329,push
150475270,9b467416efd2ec9bef140eb23019e58d891e3f38,184,master,errored,49,2016-08-07 20:12:49 UTC,150475271,150475272,pull_request
150475265,dd1f5745fb544ae0880db9c3891a74f159370c5c,,test-names,errored,54,2016-08-07 20:12:49 UTC,150475266,150475267,push
150474293,a4d997691f297a48399ed926b006c54b4e308962,184,master,passed,199,2016-08-07 20:09:04 UTC,150474294,150474295,pull_request
150472518,bfb1881a33b2a9a7de285f85b4a1888bb8000a60,,test-names,passed,231,2016-08-07 19:58:54 UTC,150472519,150472520,push
150465649,c01ffe4d4d75f995b090e3a0a0c312e8c52c7f37,,properties-arrays,failed,216,2016-08-07 19:08:45 UTC,150465650,150465651,push
149604414,abced8b95bc2a3bf691440b57dd917cb90424e88,,properties-arrays,failed,182,2016-08-03 22:05:57 UTC,149604415,149604416,push
149378306,6b5fe86e6c38a6e017bdba3dc977b7152472a184,,master,passed,247,2016-08-03 04:25:26 UTC,149378307,149378308,push
149377026,942b04409ae56b8488ea6a6a7fb3ee4c5c1ea84c,182,master,passed,238,2016-08-03 04:12:37 UTC,149377027,149377028,pull_request
149376939,d3ff649922153e46071c2dadfe46045393bda9b8,,dependency-upgrade,passed,198,2016-08-03 04:12:10 UTC,149376940,149376941,push
147283980,9edc92dd784969b80a1d07e80b2bbd5a87941cb6,,master,passed,195,2016-07-25 20:00:44 UTC,147283998,147284010,push
141871550,5538b3ade1d58fe989e46cdfd7c2bba2895c9600,178,master,passed,233,2016-07-02 16:41:51 UTC,141871552,141871554,pull_request
141372497,6724da003825efe1c1fbf93ad5f9daf1b0de5d49,178,master,passed,256,2016-06-30 15:28:30 UTC,141372499,141372500,pull_request
140672051,4339f3366459117d2a14422382ae6a06475450d6,178,master,passed,274,2016-06-27 23:06:02 UTC,140672052,140672053,pull_request
140670820,46bf1a5632f98359cf0265aada8e282fa90f65d2,178,master,errored,217,2016-06-27 22:59:01 UTC,140670822,140670823,pull_request
135477202,d5ac27cd9d37854fc60766ef68de360ae9eaf9f1,,master,passed,231,2016-06-05 22:55:23 UTC,135477203,135477204,push
135476908,76c56d9b5c1712f5a2917168add497172f9a322a,,master,passed,221,2016-06-05 22:52:58 UTC,135476909,135476910,push
135270702,ed864f614e0d6ec8e6bb5dbd7625f6526169dbae,177,master,passed,208,2016-06-04 16:24:49 UTC,135270703,135270704,pull_request
135270671,4ca01fbb2d2518dfbf2cb6cd5616727ae5c42b17,,metered-reloadable,passed,215,2016-06-04 16:24:33 UTC,135270676,135270677,push
135083226,512ad5ccf125ae4c419a98ee2587e46d8caa0905,,master,passed,264,2016-06-03 17:08:51 UTC,135083227,135083228,push
134638534,3f74e6ea88f098da270796237a7ca56d06d9b962,,master,passed,184,2016-06-02 02:56:06 UTC,134638535,134638536,push
134638178,7a5b090a294120baad087d4e7b66201e21792de3,170,master,passed,188,2016-06-02 02:51:39 UTC,134638179,134638180,pull_request
134637978,0563e7d2284c7a395138607a6cfa0bc262d8aaad,,dep-upgrade,passed,175,2016-06-02 02:50:32 UTC,134637979,134637981,push
134630481,ec175de4af5ed90875e550e04745015594c99e5f,,master,passed,221,2016-06-02 01:45:12 UTC,134630482,134630483,push
134630456,042db564a22069d03bac17724eda7f5ad31c0b67,169,master,errored,46,2016-06-02 01:45:11 UTC,134630458,134630460,pull_request
134622362,81c23db7850e8f9cd3737c858e0228ce88e0776b,,gitSource-improvements,passed,194,2016-06-02 00:42:27 UTC,134622364,134622365,push
