build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
710108257,be14563230b01d22d46a6e94d131e03762155709,,main,failed,178,2020-07-20 18:19:50 UTC,710108258,710108259,710108260,push
710108128,006f09eb03f914764c57b01c3cc3f03a61b130d2,,main,failed,172,2020-07-20 18:19:00 UTC,710108129,710108130,710108131,push
710101540,852494666fb0e52f65b2b1a3b8d1050ea32c72e9,,main,failed,180,2020-07-20 17:57:09 UTC,710101541,710101542,710101543,push
710101494,cd141f8a12ef17c721aa44d860d6d4e99ead7e1e,71,main,errored,62,2020-07-20 17:56:53 UTC,710101495,710101496,710101497,pull_request
710101165,5fc165b76f755b8959912aeeb87a0dcd005b53a3,,master,failed,177,2020-07-20 17:55:51 UTC,710101166,710101167,710101168,push
710099868,c0c93598811759a843e314f3985860213fa63dfa,70,main,errored,123,2020-07-20 17:52:11 UTC,710099869,710099870,710099871,pull_request
710099849,bf7779cb130aa521773dc5791cdaca3c57925ab8,,actions-workflow,errored,127,2020-07-20 17:52:04 UTC,710099850,710099851,710099852,push
710096605,1da21e6c9dfb4b6e56a4235f0c6ee7ba6f4ebb29,,main,errored,119,2020-07-20 17:42:16 UTC,710096606,710096607,710096608,push
691326577,1da21e6c9dfb4b6e56a4235f0c6ee7ba6f4ebb29,,master,errored,122,2020-05-26 14:01:09 UTC,691326581,691326582,691326583,push
690771544,1c044747acb5c6086fe84266658bd0d5433884c5,69,master,errored,133,2020-05-25 01:23:38 UTC,690771545,690771546,690771547,pull_request
674427777,5f1e584ea74d945bea9016c41c19ae91dc3d79e2,,master,errored,121,2020-04-13 14:06:35 UTC,674427778,674427779,674427780,push
552773187,b4cb08a19677835598ad1cca330163322481e632,,master,errored,142,2019-07-01 13:13:36 UTC,552773188,552773189,552773190,push
552324084,1f19df6ebc8f02fd04571fe38ecc85038fe91ee9,67,master,errored,133,2019-06-30 04:33:16 UTC,552324085,552324086,552324087,pull_request
347482029,62d3222c7394f0f02ab7f4705219d616c5a72b7e,,master,passed,471,2018-02-28 21:33:23 UTC,347482030,347482031,347482032,push
347479579,767492b855a01c222805482deecb16cabe5dfa1c,,make-rubocop-happy,passed,354,2018-02-28 21:28:04 UTC,347479580,347479582,347479584,push
347479573,79d307354808e38f52c690264572d6532cc277e9,66,master,passed,312,2018-02-28 21:28:02 UTC,347479574,347479575,347479576,pull_request
347475427,3d8894c0023238d608c06e957283da3de4e3536d,66,master,failed,365,2018-02-28 21:18:05 UTC,347475428,347475429,347475430,pull_request
347474710,1bcba243a5cd2e9f2971be3c4dd3f34ba6dbfaaa,,make-rubocop-happy,errored,528,2018-02-28 21:16:25 UTC,347474711,347474719,347474723,push
343853521,018e9406296636edd6a997230d852f23ab81801f,,master,failed,282,2018-02-20 14:30:18 UTC,343853522,343853523,343853524,push
342955931,4dfab426026745e612b500fa481a70e14c352b18,64,master,failed,382,2018-02-18 09:09:38 UTC,342955932,342955933,342955934,pull_request
172627742,586cea9a751b5c7640909737213c310c6c140ba4,62,master,errored,73,2016-11-02 14:38:57 UTC,172627743,172627744,172627745,pull_request
155080490,73194a576cf3cc9b05b25e24b905cff8e34356ad,,master,passed,231,2016-08-25 15:03:00 UTC,155080491,155080492,155080493,push
155078035,5264c7f0bcfd852b5b786f3249d10adfd2095fac,61,master,passed,234,2016-08-25 14:55:38 UTC,155078036,155078038,155078040,pull_request
155077930,a5550e36fbd96d1a198cc0f7446a41a47d53dfb7,,fix-lint-tests,passed,232,2016-08-25 14:54:04 UTC,155077934,155077938,155077939,push
155077575,a01a98c3c34b9f73f8e0b78f7dd3863b3adaae0d,,fix-lint-tests,passed,231,2016-08-25 14:52:51 UTC,155077576,155077577,155077578,push
154162934,5f8a501725ead838956e493ef9fa8c4dd18db18a,,master,failed,264,2016-08-22 14:19:57 UTC,154162935,154162936,154162938,push
154161163,b0b074994f5bea2abfb4b1b0340b49270b93910e,60,master,failed,243,2016-08-22 14:12:45 UTC,154161164,154161165,154161166,pull_request
154160152,da454b13806d9d82da3a5df6004901dbd4aeba88,60,master,errored,215,2016-08-22 14:08:56 UTC,154160153,154160154,154160155,pull_request
154160005,da454b13806d9d82da3a5df6004901dbd4aeba88,60,master,errored,206,2016-08-22 14:08:40 UTC,154160006,154160007,154160008,pull_request
154148872,078d77503cecf846b184d570396e58eb95098584,,master,errored,199,2016-08-22 13:28:15 UTC,154148873,154148874,154148875,push
154030892,f93aa0a63ba73b447d2ab61386c50ec3fbf8e907,59,master,errored,217,2016-08-22 13:22:48 UTC,154030893,154030894,154030895,pull_request
93966192,4ca86601abe6935a9d5c9f8180ace38f2af9d341,,master,passed,203,2015-11-30 16:04:52 UTC,93966194,93966196,93966199,push
93813796,2a27e1c7e994450ee08e16a3fde27a5006840f4b,,master,passed,180,2015-11-29 19:39:34 UTC,93813797,93813798,93813799,push
93813238,203f54c07ba00fdf5b9e12e636e3074f94c01922,58,master,passed,177,2015-11-29 19:35:43 UTC,93813239,93813240,93813241,pull_request
93807170,bfee9290b45bff5259593fbc7d0b48ec88af99eb,57,master,failed,176,2015-11-29 18:47:17 UTC,93807171,93807172,93807173,pull_request
93807164,6d131f4059a4c52a09d34dc5843b24f1a46f69b8,,fix-travis,failed,169,2015-11-29 18:47:17 UTC,93807165,93807166,93807167,push
93806663,9a353c7fdab30448750f41700cc12f2c0a80372a,57,master,failed,188,2015-11-29 18:42:17 UTC,93806664,93806665,93806666,pull_request
93806659,1ea87640eaceea85fd234d1a72351bb33c353dd9,,fix-travis,failed,197,2015-11-29 18:42:13 UTC,93806660,93806661,93806662,push
93804157,7095744d0536824316a0bae7cf0a78c5c2ad8834,57,master,failed,184,2015-11-29 18:26:53 UTC,93804158,93804159,93804160,pull_request
93804153,33439ed1d9f26dc7b78cc08681fe186c7ce52eee,,fix-travis,failed,180,2015-11-29 18:26:46 UTC,93804154,93804155,93804156,push
93172305,98392606aa021d5e6d012f12ed12a35ce3fef8b3,57,master,failed,190,2015-11-25 15:00:15 UTC,93172306,93172307,93172308,pull_request
93172287,b3bd84109500f4c663143ac1567df530d8a7c99f,,fix-travis,failed,180,2015-11-25 15:00:15 UTC,93172289,93172290,93172292,push
93020761,4596a0ada07fc8a6011c8628793b00484af8ded9,57,master,failed,188,2015-11-24 20:20:00 UTC,93020763,93020764,93020767,pull_request
93020716,e2cc0582fb3fdf843e2543ebd61e194e42d70088,,fix-travis,failed,189,2015-11-24 20:19:16 UTC,93020719,93020722,93020725,push
93019856,fc55cdb6a8491c793219606f0c98f7819b845177,57,master,failed,213,2015-11-24 20:15:42 UTC,93019857,93019858,93019861,pull_request
93019838,f448b333fe9598652ba5fd15dfe604741922e92c,,fix-travis,failed,203,2015-11-24 20:15:43 UTC,93019839,93019840,93019841,push
93018174,a58ba09137b3fa2f2d1e48c75a99a4d11dcb9a7b,57,master,failed,229,2015-11-24 20:07:25 UTC,93018175,93018176,93018177,pull_request
93018170,355ef41e2c649f742386fac90e7b6c0c10f57433,,fix-travis,failed,196,2015-11-24 20:07:24 UTC,93018171,93018172,93018173,push
90218839,566e4031fcfd7af45eac70f329b1a9496314c0b5,57,master,failed,167,2015-11-10 00:54:07 UTC,90218840,90218841,90218842,pull_request
90215271,2e1cca54d0d10a5cd9bba4ba58d07b9e3be9ca59,,master,failed,162,2015-11-10 00:25:19 UTC,90215272,90215273,90215275,push
90211174,d7c9f2ba6a8a1d87f9664c02de5514108e7aeb35,,fix-travis,failed,175,2015-11-09 23:54:40 UTC,90211175,90211176,90211177,push
90169522,8a52673389c51f9cbb47c6204b8f3f705f005aeb,,fix-travis,failed,182,2015-11-09 20:07:21 UTC,90169523,90169524,90169525,push
90168805,da8b483d72bdf229d05da589698223356a065cd5,,fix-travis,failed,190,2015-11-09 20:03:10 UTC,90168806,90168807,90168808,push
90124579,5325396cf4662cd342475249cf4ecc3abeb521f5,,fix-travis,failed,175,2015-11-09 16:06:33 UTC,90124580,90124581,90124582,push
90123848,18159a15bcaacbafe64d8128bf626844ba22ebb1,,fix-travis,failed,187,2015-11-09 16:03:49 UTC,90123849,90123850,90123851,push
89949592,430533e9be69137be33f582577f78f3bdc63e9f7,,master,failed,168,2015-11-08 15:41:54 UTC,89949593,89949594,89949595,push
89871676,516f5c2ad993f3754a87c359b62db8fe470d66d5,56,master,failed,166,2015-11-07 23:09:20 UTC,89871677,89871678,89871679,pull_request
66043475,2634d4ded5d7540f270e13388c1d280eb423b633,,master,passed,234,2015-06-09 12:49:28 UTC,66043476,66043477,66043478,push
66042965,690e87897047357aa684b570d5302717b658173c,55,master,passed,250,2015-06-09 12:45:56 UTC,66042966,66042967,66042968,pull_request
66042961,33af1eb8a6edca32221feeb4f4fbba5485d160a9,,fix-rubocop-errors,passed,235,2015-06-09 12:45:44 UTC,66042962,66042963,66042964,push
66041998,bd0af6286f17d630a40167e4bcc51c5dcaf32b88,55,master,passed,246,2015-06-09 12:38:08 UTC,66041999,66042000,66042001,pull_request
66041928,44beedcb4ba22088bd851c4f9929192e4ae86fe3,,fix-rubocop-errors,passed,236,2015-06-09 12:37:24 UTC,66041929,66041930,66041931,push
66031966,0273ad861a27a85d5d27480af481ddaf44c1109f,,master,failed,207,2015-06-09 11:14:53 UTC,66031967,66031968,66031969,push
65994212,80878f213e79b6ada7b8de88b87ef6867bad252f,54,master,failed,222,2015-06-09 04:28:23 UTC,65994213,65994214,65994215,pull_request
56295758,e7efd792aba9652fea202cf13ec8056a68923a4d,,master,passed,202,2015-03-29 12:45:03 UTC,56295759,56295760,56295761,push
53340094,ca1245d482df3858a8205ed93265379680bae660,,master,passed,232,2015-03-06 13:44:39 UTC,53340095,53340097,53340098,push
50958470,0e1770a6e3eba5c7a2b439b5d618ae885811c901,52,master,passed,275,2015-02-16 15:57:07 UTC,50958471,50958472,50958473,pull_request
50947462,58e6fd5ffe68d0d5a6755710eaddb94c10019267,,master,passed,273,2015-02-16 14:43:38 UTC,50947463,50947464,50947465,push
50947037,d41697f268e3ee05f567da64019982d1cc42b36a,,v1.4.0,passed,246,2015-02-16 14:37:50 UTC,50947038,50947039,50947040,push
50946894,d41697f268e3ee05f567da64019982d1cc42b36a,,master,passed,267,2015-02-16 14:37:03 UTC,50946895,50946896,50946897,push
50845586,2ff75f29084cf541aff65edc7b1870a6b1ff29ae,,master,passed,247,2015-02-15 16:14:23 UTC,50845587,50845588,50845589,push
