build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
760995525,2024deac1893633ce0ae0259635e53e9ab6d54f8,,master,passed,2585,2021-03-01 19:12:51 UTC,760995526,760995527,760995528,760995529,760995530,760995531,760995532,760995533,760995534,push
760518668,e8bfbef171b85ad87052363da3000949b2af4917,1188,master,passed,2484,2021-02-25 23:44:29 UTC,760518669,760518670,760518671,760518672,760518673,760518674,760518675,760518676,760518677,pull_request
760518655,a3bfa3e30e402c315ff57b67ad0a48177010ac2c,,dns-cache-ttl-docs,passed,2453,2021-02-25 23:42:35 UTC,760518656,760518657,760518658,760518659,760518660,760518661,760518662,760518663,760518664,push
760518320,7bd65254318ab51c1f7f5d131d82af7ccdb0fab0,1188,master,passed,2598,2021-02-25 23:38:57 UTC,760518321,760518322,760518323,760518324,760518325,760518326,760518327,760518328,760518329,pull_request
760518310,e1a25954ed6a3a3da348ad1365c2f0ccdcfc574c,,dns-cache-ttl-docs,passed,2582,2021-02-25 23:38:57 UTC,760518311,760518312,760518313,760518314,760518315,760518316,760518317,760518318,760518319,push
760486388,8a6a4bc2cda582f7d5d0401db07934e7b69c43f8,1188,master,passed,2558,2021-02-25 18:23:28 UTC,760486389,760486390,760486391,760486392,760486393,760486394,760486395,760486396,760486397,pull_request
760485997,cb139c7cc35130d3060d0590325d31ed64a95b95,,dns-cache-ttl-docs,passed,2563,2021-02-25 18:19:33 UTC,760485998,760485999,760486000,760486001,760486002,760486003,760486004,760486005,760486006,push
760022402,8fbdb051c8ce64c6dd7a5f5281032c9975eef410,,v20.41.0,errored,2425,2021-02-22 16:54:42 UTC,760022403,760022404,760022405,760022406,760022407,760022408,760022409,760022410,760022411,push
760022388,8fbdb051c8ce64c6dd7a5f5281032c9975eef410,,master,passed,2539,2021-02-22 16:54:40 UTC,760022389,760022390,760022391,760022392,760022393,760022394,760022395,760022396,760022397,push
760021999,3810d5c1b51955e231a48a4269ad140ba4db4dac,,master,passed,2981,2021-02-22 16:53:19 UTC,760022000,760022001,760022002,760022003,760022004,760022005,760022006,760022007,760022008,push
760002300,7fa88416ee050b2dc54f0aa47f1073f32521173e,1187,master,passed,2450,2021-02-22 14:48:04 UTC,760002301,760002302,760002303,760002304,760002305,760002306,760002307,760002308,760002309,pull_request
760002287,5a733473ee102320a7ce2b604d477b140e9931cd,,latest-codegen,passed,2476,2021-02-22 14:44:59 UTC,760002289,760002290,760002291,760002292,760002293,760002294,760002295,760002296,760002297,push
760001695,d402a118276ef954fee342fc62a1d5065d3476ad,1187,master,passed,2462,2021-02-22 14:42:57 UTC,760001696,760001697,760001698,760001699,760001700,760001701,760001702,760001703,760001704,pull_request
760001673,27347d708ed48438994dab302dbf011b816b9ba5,,latest-codegen,passed,2439,2021-02-22 14:38:49 UTC,760001674,760001675,760001676,760001677,760001678,760001679,760001680,760001681,760001682,push
760001500,ef3e65d67a804c7f66fc1fa9e83c5d9ee8b08c1f,1187,master,passed,2487,2021-02-22 14:37:33 UTC,760001501,760001502,760001503,760001504,760001505,760001506,760001507,760001508,760001509,pull_request
760001488,8725ec967d4a30c029527e6bdf7bb0b133981768,,latest-codegen,passed,2542,2021-02-22 14:37:32 UTC,760001489,760001490,760001491,760001492,760001493,760001494,760001495,760001496,760001497,push
759710784,a93a23ab849fdc68f5ee23d0e4c0241fb7d74033,1187,master,passed,2619,2021-02-20 00:23:15 UTC,759710785,759710786,759710787,759710788,759710789,759710790,759710791,759710792,759710793,pull_request
759710774,59ecf6f6c164c9b454d1ff6b44ffaa54e50a128d,,latest-codegen,failed,2737,2021-02-20 00:22:12 UTC,759710775,759710776,759710777,759710778,759710779,759710780,759710781,759710782,759710783,push
