build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
516311739,47187f0c7b993f016826a252f120803908512beb,1657,master,passed,3698,2019-04-05 18:02:16 UTC,516311740,516311741,516311742,516311743,pull_request
516301216,818e46c24f8910d8f58fefa0cdef67440c8e98fe,1656,master,errored,2742,2019-04-05 17:34:28 UTC,516301217,516301218,516301219,516301223,pull_request
516300358,67f91ec572bde8a1a7dfeb07236cb1edc19c6fae,1642,master,failed,3593,2019-04-05 17:31:47 UTC,516300359,516300360,516300361,516300362,pull_request
516287519,918a983c5af348dab18db1859c4b26a1d98e966b,1650,master,failed,3600,2019-04-05 16:57:02 UTC,516287520,516287521,516287522,516287523,pull_request
515995275,ac84491ee1bd939fe6ca2ff159969a212823624a,1629,master,passed,3423,2019-04-05 01:47:22 UTC,515995276,515995277,515995278,515995279,pull_request
515986713,48c5203189ea53ca1562fd7cee773ab49119cf0a,1643,master,passed,3427,2019-04-05 01:16:12 UTC,515986714,515986716,515986717,515986718,pull_request
515985872,8413be88df2c0810c639f3f20ce4c7e2126f3c2d,1629,master,canceled,3296,2019-04-05 01:31:45 UTC,515985873,515985874,515985875,515985876,pull_request
515982205,4cff5a669050ba76866ed5cf18037a99273b33bc,1629,master,passed,3614,2019-04-05 00:36:24 UTC,515982206,515982207,515982208,515982209,pull_request
515978466,8c044d3c16b787792d17fb7cbb5fe8bae76e739b,1655,master,passed,3504,2019-04-05 00:36:26 UTC,515978467,515978468,515978469,515978470,pull_request
515977829,53664b0a12f0a69fb42294f3ac97fed56f4453c7,1629,master,failed,3395,2019-04-05 00:16:24 UTC,515977830,515977831,515977832,515977833,pull_request
515964673,fdf424e63e29fcdd03f895b01d150fe9d2019857,1649,master,failed,3292,2019-04-04 23:24:14 UTC,515964674,515964675,515964676,515964677,pull_request
515964649,d2d5a1bb29a880ba191ef487b0ca71fba807f2eb,1650,master,passed,3668,2019-04-05 00:26:49 UTC,515964650,515964651,515964652,515964653,pull_request
515959317,c42d92127bb7a71dae37ed1439b662e3fed55745,1643,master,passed,3644,2019-04-05 00:07:54 UTC,515959318,515959319,515959320,515959321,pull_request
515956044,423540f1031097ab251c6f72b1211b0a3e85c6b9,1638,master,passed,3358,2019-04-04 22:56:32 UTC,515956045,515956046,515956047,515956048,pull_request
515954998,1636f50f290e55edd4aab2293117746e14a2cf7e,1638,master,passed,3393,2019-04-04 22:53:53 UTC,515954999,515955000,515955001,515955002,pull_request
515950983,1ce922c6c37e5af73696d6bf9268a96efa04ecbb,1654,master,passed,3415,2019-04-04 22:42:11 UTC,515950985,515950986,515950987,515950988,pull_request
515950849,bc7d8e59931cfc2c5b086459ad2718e7eaf2e10d,1654,master,passed,3339,2019-04-04 22:41:43 UTC,515950853,515950854,515950855,515950856,pull_request
515950430,6ff635a83ecc3588b0cd1eab0f3baa27c229b44e,1654,master,failed,3529,2019-04-04 22:39:59 UTC,515950431,515950432,515950433,515950434,pull_request
