build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
730634040,36bc3b3e4230caacb11de6e49c24bff1406f8c1d,,develop,errored,1543,2020-09-27 04:38:55 UTC,730634041,730634042,730634043,730634044,730634045,730634046,730634047,730634048,push
730633778,36bc3b3e4230caacb11de6e49c24bff1406f8c1d,,v1.12.1,errored,1955,2020-09-27 04:30:52 UTC,730633779,730633780,730633781,730633782,730633783,730633784,730633785,730633786,push
730633705,86fb4be716e6d6fc914df83f8553e6675862a2dd,,v1.12.0,errored,1710,2020-09-27 04:24:35 UTC,730633706,730633707,730633708,730633709,730633710,730633711,730633712,730633713,push
730632000,cc3be4f681cf7ba2e79084f936c6eb635fe2ce84,,develop,errored,1530,2020-09-27 04:12:13 UTC,730632001,730632002,730632003,730632004,730632005,730632006,730632007,730632008,push
729960050,b8c818ca4813a97db26454197ebb97098b89f9c5,322,develop,errored,1832,2020-09-24 14:12:09 UTC,729960051,729960052,729960053,729960054,729960055,729960056,729960057,729960058,pull_request
729537776,7438e1d6fdcc5c113d67f6ab3e3e3ae515fed047,320,develop,errored,1693,2020-09-23 07:09:40 UTC,729537777,729537778,729537779,729537780,729537781,729537782,729537783,729537784,pull_request
727539510,9df5bcb635be8b6b46725dad136300a0c07824f6,,develop,errored,1581,2020-09-15 23:23:21 UTC,727539511,727539512,727539513,727539514,727539515,727539516,727539517,727539518,push
727471412,6e8e2a81d8d681de4e7a58895a2af46d073795ca,318,develop,errored,1575,2020-09-15 18:56:52 UTC,727471413,727471414,727471415,727471416,727471417,727471418,727471419,727471420,pull_request
726160814,4c5958bd442fe5a3deca8d7f6f1085c00464c1c5,,develop,passed,1767,2020-09-11 05:10:51 UTC,726160815,726160816,726160817,726160818,726160819,726160820,726160821,726160822,push
726157451,2cae239a18dca579181a362b9a5347301a790d88,317,develop,passed,1850,2020-09-11 04:49:46 UTC,726157452,726157453,726157454,726157455,726157456,726157457,726157458,726157459,pull_request
725283342,828e7ff9bc06398dbdd44d1bf42219f6f65f639d,311,develop,errored,2074,2020-09-08 15:25:01 UTC,725283343,725283344,725283345,725283346,725283347,725283348,725283349,725283350,pull_request
724931567,efe2c4bede63ef124c15cb95ba6cbbfdf537b17e,314,develop,failed,1818,2020-09-07 14:00:06 UTC,724931568,724931569,724931570,724931571,724931572,724931573,724931574,724931575,pull_request
714838517,6d33c8e321ffa388c879fec56a80add0181f56b8,,develop,failed,2102,2020-08-04 14:45:49 UTC,714838518,714838519,714838520,714838521,714838522,714838523,714838524,714838525,push
714574523,4f17fbae0acd0e1f8e303cfd397b4bac95e53851,313,develop,failed,1829,2020-08-03 18:18:16 UTC,714574524,714574525,714574526,714574527,714574528,714574529,714574530,714574531,pull_request
711092747,3c39c60645f8d17e1981423e12871625e0f3ed45,313,develop,failed,1901,2020-07-23 13:30:44 UTC,711092748,711092749,711092750,711092751,711092752,711092753,711092754,711092755,pull_request
711092199,2f98720cc34dd745313c6ad857885ec48da15fc7,312,develop,errored,682,2020-07-23 13:28:09 UTC,711092200,711092201,711092202,711092203,711092204,711092205,711092206,711092207,pull_request
708940011,9d5e880d380320f6c211c222786812f9d6744f4d,311,develop,failed,2090,2020-07-16 21:56:37 UTC,708940012,708940013,708940014,708940015,708940016,708940017,708940018,708940019,pull_request
707424289,c2a8582fb3cd72511b6dd5f08d499b9b30493eba,,v1.12.0,failed,1725,2020-07-12 18:20:35 UTC,707424290,707424291,707424292,707424293,707424294,707424295,707424296,707424297,push
707424280,c2a8582fb3cd72511b6dd5f08d499b9b30493eba,,master,failed,1864,2020-07-12 18:17:21 UTC,707424281,707424282,707424283,707424284,707424285,707424286,707424287,707424288,push
706017422,86fb4be716e6d6fc914df83f8553e6675862a2dd,,develop,passed,1863,2020-07-08 02:26:10 UTC,706017423,706017424,706017425,706017426,706017427,706017428,706017429,706017430,push
706010858,86fb4be716e6d6fc914df83f8553e6675862a2dd,,master,passed,1738,2020-07-08 01:44:33 UTC,706010859,706010860,706010861,706010862,706010863,706010864,706010865,706010866,push
706010839,f310ef45aca0501d48e4860079647c4e8cc5fdf2,264,master,errored,354,2020-07-08 01:41:23 UTC,706010840,706010841,706010842,706010843,706010844,706010845,706010846,706010847,pull_request
706010294,d5045841bf091cb6bf829bf3909b1e543ce5fd9f,,master,passed,1729,2020-07-08 01:38:00 UTC,706010295,706010296,706010297,706010298,706010299,706010300,706010301,706010302,push
704946712,9cf13f3798133588554f95c916bcc852dbce42e3,264,master,passed,1646,2020-07-04 15:52:21 UTC,704946713,704946714,704946715,704946716,704946717,704946718,704946719,704946720,pull_request
701405249,eeb8d4a1c0ad87ed1d0f387c137905d8cc8b4b3a,,master,passed,1802,2020-06-23 19:56:39 UTC,701405250,701405251,701405252,701405253,701405254,701405255,701405256,701405257,push
701260556,111ce5860e0ffd4b89612f07733931a16baf79a7,309,master,passed,1793,2020-06-23 13:13:13 UTC,701260557,701260558,701260559,701260560,701260561,701260562,701260563,701260564,pull_request
698369875,6dd79010e56c7bb1c8cb3598435d2bf1f6b5ebcb,307,master,passed,1629,2020-06-15 03:26:25 UTC,698369876,698369877,698369878,698369879,698369880,698369881,698369882,698369883,pull_request
698368796,1834973d9e8165279886ec1e838c2351450fd141,307,master,failed,1629,2020-06-15 03:20:36 UTC,698368797,698368798,698368799,698368800,698368801,698368802,698368803,698368804,pull_request
698368388,1a629a738df84e9d11a080479f9d704ca6a9d658,307,master,failed,1630,2020-06-15 03:14:58 UTC,698368389,698368390,698368391,698368392,698368393,698368394,698368395,698368396,pull_request
698367461,efb310d412c18109a9d0546d7e14aa2e47e8c455,307,master,failed,1634,2020-06-15 03:09:04 UTC,698367462,698367463,698367464,698367465,698367466,698367467,698367468,698367469,pull_request
698363393,cb3aa27ca560df41fe817a05f6f30b5172054ebc,,win-git-bash-final,errored,864,2020-06-15 02:44:58 UTC,698363394,698363395,698363396,698363397,698363398,698363399,698363400,698363401,push
691879632,6679e5f9f6cc609796fb102c01f5843dd699ce2b,264,master,passed,1658,2020-05-27 19:12:48 UTC,691879633,691879634,691879635,691879636,691879637,691879638,691879639,691879640,pull_request
691878306,ab10af8e7e70a9414bdf1469640e5d78a0fffc71,264,master,passed,1657,2020-05-27 19:08:14 UTC,691878307,691878308,691878309,691878310,691878311,691878312,691878313,691878314,pull_request
691634534,ee997c76554282216be55398587b773f5911a509,306,master,passed,1622,2020-05-27 07:41:38 UTC,691634535,691634536,691634537,691634538,691634539,691634540,691634541,691634542,pull_request
691221110,31f0b3999f6317d303c4c9a3c49a29e044bd8c4b,306,master,passed,1775,2020-05-26 08:33:58 UTC,691221111,691221112,691221113,691221114,691221115,691221116,691221117,691221118,pull_request
691218128,32edaa35e9a21328c4c781969de48ab86bbbbd85,,win-git-bash-complete,errored,324,2020-05-26 08:23:00 UTC,691218129,691218130,691218131,691218132,691218133,691218134,691218135,691218136,push
691118835,bfed7f5ed4999f45ad94d8ce92024e2f0a6c55cc,302,master,failed,610,2020-05-25 23:00:46 UTC,691118836,691118837,691118838,691118839,691118840,691118841,691118842,691118843,pull_request
690300038,5466ccc7b3005f44ee32d5ce34e211ff11d6f577,305,master,passed,1576,2020-05-23 08:47:27 UTC,690300039,690300040,690300041,690300042,690300043,690300044,690300045,690300046,pull_request
690296695,7deee2da30266722d4d63fa46ee0e10ce8c3e440,305,master,passed,1594,2020-05-23 08:25:35 UTC,690296696,690296697,690296698,690296699,690296700,690296701,690296702,690296703,pull_request
690294914,03f5112376f5b1caf51b62409e624882b033c521,305,master,passed,1614,2020-05-23 08:12:10 UTC,690294915,690294916,690294917,690294918,690294919,690294920,690294921,690294922,pull_request
690284558,80ce077a7a3e0ef89d9b3c71075238a837907804,,master,passed,1617,2020-05-23 06:55:10 UTC,690284559,690284560,690284561,690284562,690284563,690284564,690284565,690284566,push
688909914,3c95a30e51cebd35adf426d81a198223597df511,302,master,passed,1723,2020-05-19 17:10:01 UTC,688909915,688909916,688909917,688909918,688909919,688909920,688909921,688909922,pull_request
687101892,177ffb21900ab96dad10fbef25367d3ebb7790d6,264,master,passed,1659,2020-05-14 16:50:53 UTC,687101893,687101894,687101895,687101896,687101897,687101898,687101899,687101900,pull_request
687100689,15e15b64f854ff808d364d059cbfc7b3f810bad4,264,master,passed,1641,2020-05-14 16:46:28 UTC,687100690,687100691,687100692,687100693,687100694,687100695,687100696,687100697,pull_request
676621217,289871c4efe79246b5716b95713a2443402a96a0,295,master,passed,1583,2020-04-18 15:52:53 UTC,676621218,676621219,676621220,676621221,676621222,676621223,676621224,676621225,pull_request
672344356,651e9fe741f2ef21132ee71ea60e17770167f5d5,,master,passed,1584,2020-04-08 02:47:14 UTC,672344357,672344358,672344359,672344360,672344361,672344362,672344363,672344364,push
672341190,d33c7fff619bcda94788ca638d64c5f0bba0539c,297,master,passed,1596,2020-04-08 02:31:23 UTC,672341191,672341192,672341193,672341194,672341195,672341196,672341197,672341198,pull_request
672336902,5093b1dfd83b186521d86bdcd4801e91271d8bb9,,master,passed,1537,2020-04-08 02:11:26 UTC,672336903,672336904,672336905,672336906,672336907,672336908,672336909,672336910,push
670910232,f23f3b60e53290927103225ca53034c20468914f,296,master,passed,1501,2020-04-04 12:30:33 UTC,670910233,670910234,670910235,670910236,670910237,670910238,670910239,670910240,pull_request
668088786,5867430980c70ffedf9577dc943cd6f29ab99cb3,264,master,failed,1523,2020-03-28 14:48:22 UTC,668088787,668088788,668088789,668088790,668088791,668088792,668088793,668088794,pull_request
668083823,94a0726614a41bc47032f53876abd4898d8b1580,295,master,passed,1503,2020-03-28 14:36:11 UTC,668083824,668083825,668083826,668083827,668083828,668083829,668083830,668083831,pull_request
668083560,6114469a1d5e8bd903990df3ad4e97c4aa0e43b8,295,master,passed,1509,2020-03-28 14:30:46 UTC,668083561,668083562,668083563,668083564,668083565,668083566,668083567,668083568,pull_request
668082789,41c27baabbdc9192e7389a018d240bd4c42f318f,295,master,passed,1501,2020-03-28 14:26:47 UTC,668082790,668082791,668082792,668082793,668082794,668082795,668082796,668082797,pull_request
668080975,fdbc34421c7f866b1a5ebd63bb64f3edbf10ed17,295,master,passed,1477,2020-03-28 14:18:57 UTC,668080976,668080977,668080978,668080979,668080980,668080981,668080982,668080983,pull_request
668077941,7aa3519409d01b621218902c55c50a29731ab654,295,master,failed,1501,2020-03-28 14:07:08 UTC,668077942,668077943,668077944,668077945,668077946,668077947,668077948,668077949,pull_request
668048699,bc90525c8a06c035de56fad8b633b2b6ceea8df4,264,master,passed,1494,2020-03-28 12:56:46 UTC,668048700,668048701,668048702,668048703,668048704,668048705,668048706,668048707,pull_request
664263882,e43a7b64ade911ecab67f2631ce269febd0aaf16,,master,passed,1677,2020-03-19 06:35:38 UTC,664263883,664263884,664263885,664263886,664263887,664263888,664263889,664263890,push
664259029,b34333c7fd572dfd6d61178c30dce4316154f3a7,293,master,passed,1526,2020-03-19 06:11:05 UTC,664259030,664259031,664259032,664259033,664259034,664259035,664259036,664259037,pull_request
664255490,2d5f76721f5073019c6a9a2a189eb055dbb0a193,,master,passed,1661,2020-03-19 05:55:39 UTC,664255491,664255492,664255493,664255494,664255495,664255496,664255497,664255498,push
664233075,08bfc8a788e8081515d733e67be026d051c726f7,,master,passed,1525,2020-03-19 03:55:26 UTC,664233076,664233077,664233078,664233079,664233080,664233081,664233082,664233083,push
664229457,87acc71534e7201b3c000554611a67849e131b00,292,master,passed,1663,2020-03-19 03:38:39 UTC,664229458,664229459,664229460,664229461,664229462,664229463,664229464,664229465,pull_request
660828009,dc8686c0418c382cba52171d6fcf8fd19e064d53,291,master,failed,1551,2020-03-10 21:46:02 UTC,660828010,660828011,660828012,660828013,660828014,660828015,660828016,660828017,pull_request
660719383,e14423e2a3b197d743dbec9af94bc18bccb9df55,,master,failed,1275,2020-03-10 17:08:07 UTC,660719384,660719385,660719386,660719387,660719388,660719389,660719390,660719391,push
660717753,223fa8364141f4ceabe51ce01024096561ad1e0c,,master,failed,1534,2020-03-10 17:03:18 UTC,660717754,660717756,660717758,660717759,660717760,660717761,660717762,660717763,push
657774833,a69d1857d62aa67ee65d3cf99f5ee4abafbc8e5b,264,master,failed,1469,2020-03-03 14:33:24 UTC,657774836,657774837,657774838,657774839,657774840,657774841,657774842,657774843,pull_request
654551061,d48b194363cefb918cd87f55f69f3f9aae13593d,289,master,failed,1538,2020-02-24 18:51:19 UTC,654551062,654551063,654551064,654551065,654551066,654551067,654551068,654551069,pull_request
653221816,c62828148e3f33486cdbd5322581fcbb39ee2378,289,master,failed,1521,2020-02-20 22:58:24 UTC,653221817,653221818,653221819,653221820,653221821,653221822,653221823,653221824,pull_request
651684855,df568cc773952923068d233c499c0b2e0408e1bb,264,master,failed,1452,2020-02-17 20:23:18 UTC,651684856,651684857,651684858,651684859,651684860,651684861,651684862,651684863,pull_request
651667754,567515ef34c98fd172c9bb8e4c7f06a30f9bd865,264,master,failed,1459,2020-02-17 19:41:03 UTC,651667755,651667756,651667757,651667758,651667759,651667760,651667761,651667762,pull_request
651651320,94bde68ce9c0b61379179669efd8d1cd5373c6df,264,master,failed,1451,2020-02-17 19:01:42 UTC,651651321,651651322,651651323,651651324,651651325,651651326,651651327,651651328,pull_request
651645078,7c37d86fe7983f87629dc93097cc6818ff712b96,264,master,failed,1460,2020-02-17 18:42:22 UTC,651645079,651645080,651645081,651645082,651645083,651645084,651645085,651645086,pull_request
