build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
758663271,3b8727791988b40c88f57380d89015d65d9572ed,,develop,passed,471,2021-02-12 09:51:50 UTC,758663272,758663273,push
758663268,392149f2063f63f6cc99ed65e6e673b88dff284b,,ninja-6.8.1,passed,448,2021-02-12 09:51:51 UTC,758663269,758663270,push
758663262,392149f2063f63f6cc99ed65e6e673b88dff284b,,develop,canceled,0,,758663263,758663264,push
758663002,4d62536220e4077459794e9288c738a87b28acd9,,develop,canceled,0,,758663003,758663004,push
758662175,da88da6066bc6238b6c603b548a92d5a5a7f5b65,704,develop,passed,475,2021-02-12 09:40:49 UTC,758662176,758662179,pull_request
758661527,52bef932757f90265741b23af316a2916314e7c2,704,develop,passed,525,2021-02-12 09:35:36 UTC,758661528,758661529,pull_request
758561570,3014f47975d24f2ddd47cfccb71093d2565648ef,,develop,passed,515,2021-02-11 18:04:31 UTC,758561571,758561572,push
758561567,160064e9c5a031e0434921920b9c64db75b892c5,,ninja-6.8.0,passed,521,2021-02-11 18:04:28 UTC,758561568,758561569,push
758561561,160064e9c5a031e0434921920b9c64db75b892c5,,develop,canceled,0,,758561562,758561563,push
758546539,0dc086a44f254dabbc96ddf31f6dd0477d59f592,,develop,passed,554,2021-02-11 16:31:02 UTC,758546540,758546541,push
758541776,72cf1ef9681ae4be0443072ce1a5e0ec6cef2b01,703,develop,passed,536,2021-02-11 15:40:52 UTC,758541777,758541778,pull_request
758540296,5b1c6f493cf3e2e962b2d99e2719bf180fbfe585,703,develop,canceled,0,,758540297,758540298,pull_request
758539982,00aa6c8f663b361f0d09426bcbdc392c544a9216,703,develop,canceled,0,,758539983,758539984,pull_request
758538837,4b7eba3e0323ebd0a6cd33697bc9758af1105740,703,develop,canceled,0,,758538838,758538839,pull_request
758530316,412cdd50c784d761ff02d6999dbb8b3c68deb503,703,develop,passed,466,2021-02-11 13:56:25 UTC,758530317,758530318,pull_request
758529905,7d7486992deb94a11d8b335d4e3fe44eb1887872,,improved-config-for-tests,passed,533,2021-02-11 13:52:15 UTC,758529906,758529907,push
758527547,c02987cd21d9f9f484fccf6ff8d68252615b3302,703,develop,passed,523,2021-02-11 13:32:09 UTC,758527548,758527549,pull_request
758525038,4c099929dd056944c0226891c278705c12f6a858,703,develop,passed,493,2021-02-11 13:03:09 UTC,758525039,758525040,pull_request
758523827,567bc72737eba0cf56667d72e55a11ab7ed7f4e0,703,develop,passed,533,2021-02-11 12:47:04 UTC,758523828,758523829,pull_request
758522818,0a6d722171b460ecab646cd6cb9e3dd2c8428f43,703,develop,canceled,0,,758522819,758522820,pull_request
758521651,0ff46e1568cea1153b1d8e83fb2e95cd993dd92b,703,develop,passed,538,2021-02-11 12:21:26 UTC,758521652,758521653,pull_request
758350683,a523c255e5af4a074fe7e631d680ac9b8a2546a6,,develop,passed,469,2021-02-10 10:03:52 UTC,758350684,758350685,push
758350651,c2fc876b17e6dd5f5e92bad739761db88c5e1458,,ninja-6.7.0,passed,475,2021-02-10 10:03:46 UTC,758350652,758350653,push
758350648,c2fc876b17e6dd5f5e92bad739761db88c5e1458,,develop,canceled,0,,758350649,758350650,push
758350322,a2a412c54c9f08b37a0ee8ca4866b360dbb6de47,,develop,canceled,0,,758350323,758350324,push
758349205,619734f31f98725ce6f02e67e5241240d6594c85,701,develop,passed,466,2021-02-10 09:46:58 UTC,758349206,758349207,pull_request
758348857,f6fdc5705eb8bafeffb842ff89a22706ce423579,701,develop,canceled,0,,758348858,758348859,pull_request
758348308,ed5ba0a92c4302f86d403d48d357a6c7b90110a7,,develop,passed,451,2021-02-10 09:35:29 UTC,758348309,758348310,push
758347743,04c7dd2eb22cd1484d3ee9b54ee131a97ec7f861,700,develop,passed,464,2021-02-10 09:27:16 UTC,758347744,758347745,pull_request
758347162,46e22fa93bb6a00894e1c920a5068c3830d292d3,698,develop,passed,506,2021-02-10 09:20:37 UTC,758347163,758347164,pull_request
758247330,e5bb56c394aab5ea2994bbd8e8d410a954f68914,698,develop,passed,530,2021-02-09 18:18:32 UTC,758247331,758247332,pull_request
758246897,7c862f85300c558958753cd196ac05205005bbe1,698,develop,canceled,0,,758246898,758246899,pull_request
758246747,189e9d9fca843ece5a353ca4dddb4e8fde0f6941,,ninja-db-classic,passed,561,2021-02-09 18:15:21 UTC,758246748,758246749,push
758246570,45e64f0aebc94dd3824cc8a799d10fb3752ff6e5,,develop,passed,536,2021-02-09 17:16:15 UTC,758246571,758246572,push
758246400,792752c2d9308a097c30179787ba7df5e8301407,699,develop,errored,42,2021-02-09 17:15:26 UTC,758246401,758246402,pull_request
758057032,a4ea7bb03be863f5e6c1a22dcddff31ecddc5a61,698,develop,passed,502,2021-02-08 12:43:16 UTC,758057033,758057034,pull_request
758047928,5f8972021e0f383adf7723174383e4cb12b61208,698,develop,errored,129,2021-02-08 11:02:07 UTC,758047929,758047930,pull_request
757121953,ca95c33d19e1ee93ebe0d3302608ac5d69b93de2,,develop,passed,656,2021-02-01 20:42:42 UTC,757121954,757121955,api
757111660,ca95c33d19e1ee93ebe0d3302608ac5d69b93de2,,develop,passed,500,2021-02-01 19:32:15 UTC,757111661,757111662,push
757111541,6fe75703b493f4d49b58c5fa694b928b1dd5d708,,develop,canceled,0,,757111542,757111543,push
757111510,541440be6c9993418450c3151819e1f09cbe8dbb,,develop,canceled,0,,757111511,757111512,push
757109001,1e3b1fe1e4a6d0d09942605b84006e394e78a127,,develop,canceled,0,,757109002,757109003,push
757108687,c42347444c701bf007a56647019478ee1ae5beca,,develop,canceled,0,,757108688,757108689,push
757080100,c9835f8040f4654f11ec7902ef23833456172d53,697,develop,passed,496,2021-02-01 16:32:43 UTC,757080101,757080102,pull_request
757079891,1b578667b9f45b31848ec285f5197c81da0340e3,695,develop,passed,452,2021-02-01 15:21:42 UTC,757079892,757079893,pull_request
757079480,825f0e3d48256ec9a1b1a59a908b465c4a60b642,696,develop,passed,504,2021-02-01 15:16:17 UTC,757079481,757079482,pull_request
757051657,c5541629d4bee1022e77cdb4dbe0c5ba9cedcec2,,develop,passed,492,2021-02-01 10:45:36 UTC,757051658,757051659,push
757051109,886bf6a5e2ae478d1acfc7ac96840c947d6db88c,,develop,canceled,0,,757051110,757051111,push
757017618,714301b66c126fff341355425728526c5f8eacee,697,develop,passed,512,2021-02-01 05:15:44 UTC,757017619,757017620,pull_request
756957093,de70a774e8e4bb8e0ca9736f594c00aea62277de,696,develop,passed,571,2021-01-31 17:44:40 UTC,756957094,756957095,pull_request
756811470,fa1d429cc266210c021dd968effff008d369dfe6,695,develop,passed,541,2021-01-30 09:38:30 UTC,756811471,756811472,pull_request
756811455,0d389ab9f233113d56ce5b345198a1e0552c4c3d,694,develop,passed,484,2021-01-30 09:14:16 UTC,756811456,756811457,pull_request
756811437,e3147f4ae7c2cf46cc946dd6cecf0cfaa35c0500,692,develop,passed,511,2021-01-30 08:40:25 UTC,756811438,756811439,pull_request
756811202,7a19dfb5dc68dc918b4d8aff9dc3f6e96292e4ee,695,develop,canceled,0,,756811203,756811204,pull_request
