build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
680834968,27ead3935ffbe5355c62cb561b4aed49be349e6d,599,develop,errored,42,2020-04-29 03:47:34 UTC,680834969,680834970,pull_request
680834545,10f06933916265f5fa16e721113280afd33a5ba6,599,develop,canceled,0,,680834546,680834547,pull_request
680834268,d2514372c46fc7721b973ff49ed24bc28722eb15,,develop,failed,79,2020-04-29 03:44:41 UTC,680834269,680834270,push
680833970,40a7bcbf46b138f0f452ff9d97a083a20d76fd56,599,develop,canceled,0,,680833971,680833972,pull_request
680832733,874960697731c068adf89dbe9c7e61ef30ce0df6,599,develop,canceled,0,,680832734,680832735,pull_request
678957514,27f85b4254e52434e988b34226f51f9be800d568,,develop,passed,531,2020-04-24 09:45:03 UTC,678957515,678957516,push
670410982,a68ee1d28ddd3d6471da23eeab72951830423a2d,586,develop,passed,436,2020-04-03 03:33:31 UTC,670410983,670410984,pull_request
666807841,5fab4613d47e1b6f8260118951c23b7dc468f719,589,develop,passed,557,2020-03-25 14:14:04 UTC,666807842,666807843,pull_request
660110967,2ccd8daae8120cf23832fb77055abb6dc5a22a16,586,develop,passed,692,2020-03-09 12:41:02 UTC,660110968,660110969,pull_request
660081955,ef5d32443cea95ea49cfac1a406526742e8ca6db,553,develop,passed,600,2020-03-09 11:27:40 UTC,660081956,660081957,pull_request
660081053,66cf7f3d2bb7601d44c06be5ea445fff8b898bb6,553,develop,canceled,0,,660081054,660081055,pull_request
629609506,fdc65670b707cee1d0727f3ab3a4c8abbb125dbf,,develop,passed,435,2019-12-26 10:36:22 UTC,629609507,629609508,push
629607358,6b2ea2fe06d635f8550fd0799d983085fa908e1b,567,develop,passed,423,2019-12-26 10:24:59 UTC,629607359,629607360,pull_request
623966294,fb760a8ac472916e3c979d01d419601011748a0e,560,develop,passed,430,2019-12-12 03:01:13 UTC,623966295,623966296,pull_request
623952882,0f9143a23733546455c253a63509391786b9668c,560,develop,failed,478,2019-12-12 02:00:42 UTC,623952883,623952884,pull_request
623639133,58c852a793007adbcd328aa6af839b2154d6e430,560,develop,failed,354,2019-12-11 12:06:17 UTC,623639134,623639135,pull_request
623545072,c69cfe0a1f5f8e133e4559c586939d15b35eb1e2,,develop,passed,634,2019-12-11 07:20:43 UTC,623545073,623545074,push
623543686,1f335d64dc9508594fe4db91d072c3e0d8ac3354,558,develop,passed,460,2019-12-11 07:15:40 UTC,623543687,623543688,pull_request
623543683,8846d042b2ecad4294f0f7aa13d8ba8fd59864fa,,dependabot/npm_and_yarn/dubbo-admin-ui/eslint-4.19.1,passed,634,2019-12-11 07:15:39 UTC,623543684,623543685,push
623542814,c030a0e7b34f615598f951a0331b34bc84beaa7a,557,develop,passed,470,2019-12-11 07:13:04 UTC,623542815,623542816,pull_request
623542803,7040939d079c44b6c48511621353e756054ad09c,,dependabot/npm_and_yarn/dubbo-admin-ui/webpack-bundle-analyzer-3.6.0,passed,467,2019-12-11 07:13:03 UTC,623542804,623542805,push
623542140,52070d288fe6f2c37fdb1e583eca1bb115055bc0,556,develop,passed,474,2019-12-11 07:10:14 UTC,623542141,623542142,pull_request
623542132,be0764cb3a214ecf5c012626b6eec76f15072b49,,dependabot/maven/com.puppycrawl.tools-checkstyle-8.18,passed,516,2019-12-11 07:10:11 UTC,623542133,623542134,push
623542068,abe24ed48f0575718ef55c2347a75bea332b5129,,develop,passed,530,2019-12-11 07:09:47 UTC,623542069,623542070,push
623541774,2fa9bddbb1e67be5b17f3412c3d830ce7b29b144,,develop,passed,419,2019-12-11 07:09:14 UTC,623541775,623541776,push
623535747,e576b9e44565bf0afcbbfcd32b9ecff28aca20ed,,develop,passed,640,2019-12-11 06:42:23 UTC,623535748,623535749,push
622976218,f923c3e357f40ef97b36dcc46aae171f7b32ff62,555,develop,passed,665,2019-12-10 02:02:51 UTC,622976219,622976220,pull_request
618527723,5350139456859b4cdbb3d91b3088dd0a67167e7f,553,develop,passed,586,2019-11-29 10:09:50 UTC,618527724,618527726,pull_request
612196334,2f3f91a8f097d5a8cce258439054f30d7b44ecba,545,develop,passed,598,2019-11-15 03:35:02 UTC,612196335,612196336,pull_request
605972284,839bae65e8fb52badbdffae0749370605a49b1b5,537,develop,passed,518,2019-11-01 12:55:24 UTC,605972285,605972286,pull_request
605972146,5afb54ef6b4fce6a93502da788f9e279e3d69584,,dependabot/maven/io.netty-netty-all-4.1.42.Final,passed,527,2019-11-01 12:53:50 UTC,605972147,605972148,push
600556414,d7f34eff5c031e8e0875e6daab78e773416fe717,525,develop,passed,500,2019-10-21 05:21:31 UTC,600556415,600556416,pull_request
598468498,ebb6b8e268e74ce258df9860c68f6f67933455ac,525,develop,passed,690,2019-10-16 04:12:14 UTC,598468499,598468500,pull_request
598467416,7bdfa9812e6f82b0ccdb71a9ab42190209760125,525,develop,passed,509,2019-10-16 04:08:39 UTC,598467417,598467418,pull_request
597166958,3845ef43f0d792fffc5da2884879dc862f7178e8,525,develop,passed,502,2019-10-13 04:12:39 UTC,597166959,597166960,pull_request
596875657,8f43d00ec5ce2e369df34e7501675ab0c1799acb,525,develop,passed,517,2019-10-12 03:40:54 UTC,596875658,596875659,pull_request
596391676,b976ba23bc4fd878b3bd340a64caf09b64bcb046,,develop,passed,506,2019-10-11 01:37:07 UTC,596391677,596391678,push
596387671,57f7c7ba64f3ee04cff0b7ee552dce4134bb16bf,524,develop,passed,537,2019-10-11 01:25:39 UTC,596387672,596387673,pull_request
594379107,69139db6103262ac9291504300783cecf1c56281,521,develop,passed,474,2019-10-07 02:08:56 UTC,594379108,594379109,pull_request
