build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
698004277,646bf0cb23ceafa28872eaea4199e47411fd7316,2228,master,errored,6091,2020-06-13 16:17:48 UTC,698004278,698004279,698004280,698004281,698004282,698004283,698004284,pull_request
673606637,d3d6e323802b9f58a0d24d1411d40c72798095c2,,master,errored,6138,2020-04-10 21:51:28 UTC,673606638,673606639,673606640,673606641,673606642,673606643,673606644,push
607781602,d141e46a604f1c4252caa501f49512d555515929,,master,passed,11416,2019-11-05 18:25:36 UTC,607781603,607781604,607781605,607781606,607781607,607781608,607781609,push
593324195,7d31a7e8ea675b89ca6293d5d68ef7e94cb68af4,2192,master,passed,10650,2019-10-04 00:51:02 UTC,593324196,593324197,593324198,593324199,593324200,593324201,593324202,pull_request
575957826,d73a251d82a013a3a2f48272ab1162bf3cc7eb0e,2184,master,errored,7479,2019-08-23 18:32:49 UTC,575957827,575957828,575957829,575957830,575957831,575957832,575957833,pull_request
535701424,9fd655fa3576f3f396c192839d1bc8338cf58225,2168,master,passed,10993,2019-05-22 09:45:32 UTC,535701425,535701426,535701427,535701428,535701429,535701430,535701431,pull_request
504061912,90d9562979c1fb7d298448c32b56bdfc3de93f9c,2150,master,passed,7986,2019-03-09 17:22:05 UTC,504061913,504061914,504061915,504061916,504061917,504061918,504061919,pull_request
504031880,17f633ab6eae445465118788d7d41f31eb62a4fe,2149,master,passed,4426,2019-03-09 15:17:44 UTC,504031881,504031882,504031883,504031884,504031885,504031886,504031887,pull_request
503759838,4deaa608cf318c1f728cd2e0f7cc3f4da8d2a3ed,2149,master,failed,8106,2019-03-08 19:42:21 UTC,503759840,503759841,503759842,503759843,503759844,503759845,503759846,pull_request
497246534,8a1bbb764f7777d1b646e7c4123cac904861a363,,master,passed,8201,2019-02-22 21:06:57 UTC,497246535,497246536,497246537,497246538,497246539,497246540,497246541,push
497227168,73f029e9bfc9d638e2b9a879fc31e8e99c4ece7b,2145,master,passed,8174,2019-02-22 20:26:19 UTC,497227169,497227170,497227171,497227172,497227173,497227174,497227175,pull_request
484481857,9f7beced1f76f7ccb345b64c9ee0a41f96768844,,master,passed,4417,2019-01-25 18:21:50 UTC,484481858,484481859,484481860,484481861,484481862,484481863,484481864,push
484478290,fd5f8657e1e1b7fb3bfeef8f0b3ff652a8d547e7,,master,failed,4667,2019-01-25 18:06:41 UTC,484478291,484478292,484478293,484478294,484478295,484478296,484478297,push
484475327,9577469ba4b94529a0a9c4d7556eb9f02c1edc90,2141,master,passed,4256,2019-01-25 17:52:48 UTC,484475328,484475329,484475330,484475331,484475332,484475333,484475334,pull_request
483133107,9c9cc525ffe18c8891f16aade9c6f37787d6d6d1,,master,passed,8238,2019-01-22 22:32:05 UTC,483133108,483133109,483133110,483133111,483133112,483133113,483133114,push
483124525,e5cfcbcea956ba08f9d8227eaada0eec5816c429,2139,master,passed,4395,2019-01-22 22:12:48 UTC,483124526,483124527,483124528,483124529,483124530,483124531,483124532,pull_request
483107521,d87cd734355dc44e52c7fb1457402b89d79a9d6d,2139,master,failed,4423,2019-01-22 21:43:57 UTC,483107522,483107523,483107524,483107525,483107526,483107527,483107528,pull_request
483105306,f0bba583f8b1c4081d2c1383b471a2611070d4d9,2139,master,passed,4420,2019-01-22 21:30:59 UTC,483105307,483105308,483105309,483105310,483105311,483105312,483105313,pull_request
483030962,d3f384df6bda25bc4ea65b25a59ebfa85fee2b5c,2139,master,failed,8126,2019-01-22 18:52:55 UTC,483030963,483030964,483030965,483030966,483030967,483030969,483030971,pull_request
481467916,629a11cf2360e38360992150177f0d0302629b7c,,master,passed,5372,2019-01-18 18:02:54 UTC,481467917,481467918,481467919,481467920,481467921,481467922,481467923,push
481466880,6ef17b5895be809910e7de0ad350e41abdf7e30f,,master,canceled,0,,481466881,481466882,481466883,481466884,481466885,481466886,481466887,push
481465270,70fdb925b466d7d8d547cb1246e34a1919eb68d0,,master,failed,10876,2019-01-18 17:33:43 UTC,481465271,481465272,481465273,481465274,481465275,481465276,481465277,push
471961929,e6f42c49af17c90c82ae60dbe585b30f0c778bca,2138,master,errored,3420,2018-12-24 21:40:52 UTC,471961930,471961931,471961932,471961935,471961936,471961937,471961938,pull_request
471871542,e7108c9470383287ce97122bafe9f3260b5cc6db,2138,master,errored,8888,2018-12-24 14:16:50 UTC,471871543,471871544,471871545,471871546,471871547,471871548,471871549,pull_request
456218089,7ba1fae94b6176c3f350542e361698b379d509a5,,master,passed,6860,2018-11-17 00:13:18 UTC,456218090,456218091,456218092,456218093,456218094,456218095,456218096,push
456210653,a9439cb268151a2182df68ccede7d00d1d2d369f,,master,passed,11042,2018-11-16 23:43:02 UTC,456210654,456210655,456210656,456210657,456210658,456210659,456210660,push
412840933,63e6ebfed063e7e54b917525d38eab192a917656,,master,passed,8372,2018-08-06 21:21:17 UTC,412840934,412840935,412840936,412840937,412840938,412840939,412840940,push
412830045,7e43d7f3582a5bc1f6c88a0cc238f83bd9cbf8e7,2088,master,passed,4652,2018-08-06 20:56:11 UTC,412830046,412830047,412830048,412830049,412830050,412830051,412830052,pull_request
412823027,b71e3ac8b60f07139bffa73eafe095c21ffedd2c,2088,master,errored,3856,2018-08-06 20:46:06 UTC,412823028,412823029,412823030,412823031,412823032,412823033,412823034,pull_request
412781805,9716e173b951d40f061e6cf3c1330edbc9e79971,2088,master,errored,7396,2018-08-06 18:45:21 UTC,412781806,412781807,412781808,412781809,412781812,412781815,412781817,pull_request
411916764,66671c911cf01311f85d64ba0790f28ae5eaa6a0,,master,failed,11221,2018-08-03 21:21:57 UTC,411916765,411916766,411916767,411916768,411916769,411916770,411916771,push
411817086,4a4b5ffd3a84f3266c707f219f7e69b646872623,2088,master,failed,11437,2018-08-03 16:28:13 UTC,411817087,411817088,411817089,411817090,411817091,411817092,411817093,pull_request
408073397,2bcdc618ad22d6d367f8ceef2153ec1238cef21c,2084,master,failed,10462,2018-07-25 21:18:18 UTC,408073398,408073399,408073400,408073401,408073402,408073403,408073404,pull_request
398390218,df1f5ae32f50efb3850eb355522e9118a42b26ef,2075,master,failed,11443,2018-06-29 19:28:52 UTC,398390219,398390220,398390221,398390222,398390223,398390224,398390225,pull_request
396656464,6e0a73cc890952c26524257d26803195b018b79d,2071,master,failed,11282,2018-06-26 00:35:25 UTC,396656465,396656466,396656467,396656468,396656469,396656470,396656471,pull_request
384395092,493689a3859e16db10ee3154d30ce3f35c2532bc,2059,master,failed,11503,2018-05-27 15:12:28 UTC,384395093,384395094,384395095,384395096,384395097,384395098,384395099,pull_request
375915687,f47055b279410098940739e797f009657e811893,2043,digits-5.0,errored,2402,2018-05-07 14:16:58 UTC,375915688,375915689,375915690,375915691,375915692,pull_request
364708090,7a3d5f00f3ef0e81cdc3415b03c6ede98c3ef91c,,v6.1.1,passed,7997,2018-04-10 16:54:51 UTC,364708091,364708093,364708095,364708096,364708097,364708098,364708099,push
362821206,7a3d5f00f3ef0e81cdc3415b03c6ede98c3ef91c,,master,passed,8262,2018-04-05 20:35:31 UTC,362821207,362821208,362821209,362821210,362821211,362821212,362821213,push
362753924,d7d9b7c45df4748df9725a0f13d07176b5021e34,2014,master,passed,8352,2018-04-05 18:00:43 UTC,362753925,362753926,362753927,362753928,362753929,362753930,362753931,pull_request
354536519,85e4d645a9a0986e05b2c23fe75b5259aa90e703,,master,passed,3638,2018-03-16 22:03:32 UTC,354536520,354536521,354536522,354536523,354536524,354536525,354536526,push
354505350,5aceada29533b4cb7d764e34cf8cef2160cc9960,,master,errored,11778,2018-03-16 20:46:19 UTC,354505351,354505352,354505353,354505354,354505355,354505356,354505357,354505358,push
354498355,2a3d43e2222cd9761f506764f4b6c8000ecea03a,1993,master,passed,3881,2018-03-16 20:28:27 UTC,354498356,354498357,354498359,354498361,354498362,354498365,354498366,354498367,pull_request
354483135,15adf1962dc2549207c2a4149c3daec4563d5f28,1993,master,passed,7864,2018-03-16 19:51:15 UTC,354483136,354483137,354483138,354483139,354483140,354483141,354483142,354483143,pull_request
354446492,3a3ee4945a7cb7fdad7bd78d2da7ae8bd7f7e40d,1993,master,errored,4333,2018-03-16 18:17:39 UTC,354446493,354446494,354446495,354446496,354446497,354446498,354446499,354446500,pull_request
354413692,85b6d57678a0127d03948591d943acb6ff6e65a1,1993,master,errored,5215,2018-03-16 17:41:17 UTC,354413693,354413694,354413695,354413696,354413697,354413698,354413699,354413700,pull_request
354412303,2d7852f06dc58199e667c6accfb25cb20d123fc8,,master,errored,4992,2018-03-16 16:56:06 UTC,354412305,354412306,354412307,354412308,354412309,354412310,354412311,354412312,push
354101555,0f8ca40f2c0a75ebb7d01163076c71cbc147bd8a,1993,master,failed,10968,2018-03-15 23:50:16 UTC,354101556,354101557,354101558,354101559,354101560,354101561,354101562,354101563,pull_request
354098514,adb3e720b04b7f76dd73e9b69a3042a44f6b0026,1993,master,errored,3935,2018-03-15 23:38:08 UTC,354098515,354098516,354098517,354098518,354098519,354098520,354098521,354098522,pull_request
354088407,a4d52e606d3daa32a6bb66ebe79a7729aa8bcd25,1993,master,errored,8489,2018-03-15 23:03:30 UTC,354088408,354088409,354088410,354088411,354088412,354088413,354088414,354088415,pull_request
354086096,77ae9e96d623109a20e48c939b41a44b33196d32,1993,master,canceled,1201,2018-03-15 22:57:02 UTC,354086097,354086098,354086099,354086100,354086101,354086102,354086103,354086104,pull_request
354080683,67f662609516fc1bdb690f3eaf3ac9acf89ce6df,1993,master,errored,4395,2018-03-15 22:40:54 UTC,354080684,354080685,354080686,354080687,354080688,354080689,354080690,354080691,pull_request
354075512,394d8925cd94a968176c7591950d006ce09923ff,1993,master,errored,4213,2018-03-15 22:24:21 UTC,354075513,354075514,354075516,354075517,354075518,354075519,354075520,354075521,pull_request
354063997,97c63cf4a9ec7b994372f480dd7b9a22a291e3d6,1993,master,errored,4488,2018-03-15 21:50:54 UTC,354063998,354064001,354064006,354064007,354064009,354064011,354064012,354064014,pull_request
354009692,f3a21f49cccb84a7cd0956382d955e5a40ac97dc,,master,errored,4679,2018-03-15 19:47:11 UTC,354009693,354009694,354009695,354009696,354009697,354009698,354009699,354009700,push
353609337,ce91fc5fd57b7bf025086fa03f25ff212f9175b8,1993,master,errored,4573,2018-03-15 00:14:46 UTC,353609338,353609339,353609340,353609341,353609342,353609343,353609344,353609345,pull_request
353602374,53b343f98c203fa252867251334fdf3765b5c55c,1993,master,errored,5043,2018-03-14 23:51:57 UTC,353602376,353602377,353602379,353602380,353602383,353602387,353602388,353602390,pull_request
353592591,a05c534e9bf870f68a9f1ee67538196d38dca803,1993,master,errored,6728,2018-03-14 23:21:19 UTC,353592594,353592595,353592596,353592597,353592598,353592599,353592600,353592601,pull_request
353586539,a189dc8f7d0c96f7e30f0cc14a8106b68006ef68,1993,master,errored,4711,2018-03-14 23:01:54 UTC,353586541,353586543,353586545,353586546,353586547,353586548,353586549,353586550,pull_request
353578927,eec43a532732be36b48f4187c5ec0f70f9d50fbe,1993,master,errored,4920,2018-03-14 22:41:02 UTC,353578928,353578929,353578930,353578931,353578932,353578933,353578934,353578936,pull_request
353567696,78c04af3ac7da1a39410a146ef15477795bdf603,1993,master,errored,4158,2018-03-14 22:10:10 UTC,353567697,353567698,353567699,353567700,353567701,353567702,353567703,353567704,pull_request
353485616,d375fc5c9077b15f4c9f448e4dbbec7c0beafaf7,,master,errored,4655,2018-03-14 19:13:31 UTC,353485617,353485618,353485619,353485620,353485621,353485622,353485623,353485624,push
353485493,d375fc5c9077b15f4c9f448e4dbbec7c0beafaf7,,v6.1.1,errored,4724,2018-03-14 18:55:43 UTC,353485494,353485498,353485501,353485503,353485505,353485507,353485509,353485511,push
353482240,4be733f02ae79a2e75f5d07af396f38d356e1ff4,,v6.1.1,errored,4803,2018-03-14 18:44:13 UTC,353482243,353482244,353482245,353482246,353482247,353482248,353482249,353482251,push
352459653,cda6cdd4ddd1d538fb50ff5ec5dba11dd7becde2,1984,master,errored,4584,2018-03-12 17:44:15 UTC,352459654,352459655,352459659,352459661,352459662,352459663,352459664,352459665,pull_request
352437056,7bb46de61d7ec5dd5c7b180d577c66850962e3d1,1984,master,errored,4687,2018-03-12 17:10:45 UTC,352437057,352437058,352437059,352437060,352437061,352437062,352437063,352437064,pull_request
352434534,5947137077eab72ca203949b8037d58c35a6cfb6,1984,master,errored,4925,2018-03-12 16:54:37 UTC,352434537,352434538,352434543,352434547,352434549,352434550,352434551,352434552,pull_request
352434198,5ab3fb890957aa117176af9119a3abe138d8be18,1984,master,canceled,-27,2018-03-12 16:54:00 UTC,352434200,352434204,352434206,352434208,352434209,352434211,352434212,352434213,pull_request
352425206,46c8dfb9cd22443dd804db1a01fa01c325f26d91,1984,master,errored,4622,2018-03-12 16:36:42 UTC,352425207,352425208,352425209,352425210,352425211,352425212,352425213,352425214,pull_request
352424734,ca74b8af9042fac787279cb726183041b24d1d63,1984,master,canceled,0,,352424738,352424739,352424740,352424746,352424749,352424751,352424753,352424755,pull_request
352418561,7c3b5c41a17ed8781e81ba4738dbc1a1444167b6,1984,master,errored,4928,2018-03-12 16:22:30 UTC,352418562,352418563,352418566,352418567,352418568,352418569,352418570,352418571,pull_request
351600852,32687bb6c3b9966a0babe9b77e43ef571f503c43,1984,master,errored,4621,2018-03-10 04:35:36 UTC,351600853,351600854,351600855,351600856,351600857,351600858,351600859,351600860,pull_request
351599178,4a30d04ccc73f5cc8c5ff028412167c903237132,1984,master,errored,4307,2018-03-10 04:22:09 UTC,351599179,351599180,351599181,351599182,351599183,351599184,351599185,351599186,pull_request
351596944,f96facbf0e90482edad31835e3a733bf29bea33d,1984,master,errored,4503,2018-03-10 04:03:53 UTC,351596945,351596946,351596947,351596948,351596949,351596950,351596951,351596952,pull_request
351596722,9038b04d99018c66c0035d5fc437cd38ed2916da,1984,master,errored,4726,2018-03-10 03:48:48 UTC,351596723,351596724,351596727,351596729,351596732,351596733,351596736,351596739,pull_request
351594905,bb771751ee42568511d083a14acbcaef43bcc7fc,1984,master,errored,4338,2018-03-10 03:35:55 UTC,351594906,351594907,351594908,351594909,351594910,351594911,351594913,351594915,pull_request
351520525,4a8a00dcf6ab8c0f17d9d7fdf22047e48180d334,1984,master,errored,4717,2018-03-09 22:19:40 UTC,351520526,351520527,351520528,351520529,351520530,351520531,351520532,351520533,pull_request
351519050,866be7595643abd1aa2cf531fd1d80de7d8b4561,1984,master,errored,4712,2018-03-09 22:06:18 UTC,351519051,351519052,351519055,351519057,351519063,351519064,351519065,351519066,pull_request
351485462,6fa5678d51053d84204c4024562ffddc12115a93,1984,master,errored,4682,2018-03-09 20:37:32 UTC,351485463,351485464,351485465,351485466,351485467,351485468,351485469,351485470,pull_request
351478260,38a8a548d87d13fa626add20c30f57f0096d66fa,1984,master,errored,4967,2018-03-09 20:18:43 UTC,351478262,351478263,351478265,351478266,351478267,351478268,351478269,351478270,pull_request
